"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"11","Nick Anderson","SG","29","ORL","63","61","2163","288","725",".397","143","405",".353","145","320",".453",".496","38","94",".404","66","238","304","182","120","32","86","160","757",1997,"13.8",".494",".559",".130","3.5","13.2","8.2","14.5","3.0","1.1","10.1","18.2","1.3","2.9","4.2",".093","0.2","1.6","1.8","2.1"
"12","Shandon Anderson","SG","23","UTA","65","0","1066","147","318",".462","24","47",".511","123","271",".454",".500","68","99",".687","52","127","179","49","27","8","73","113","386",1997,"10.4",".534",".148",".311","6.5","14.0","10.5","7.1","1.4","0.6","16.8","18.9","0.1","1.2","1.2",".056","-2.3","-1.4","-3.6","-0.4"
"13","Willie Anderson","SG","30","MIA","28","1","303","29","64",".453","8","19",".421","21","45",".467",".516","17","20",".850","15","27","42","34","14","4","19","36","83",1997,"12.6",".570",".297",".313","6.0","10.4","8.2","18.2","2.5","1.0","20.7","14.2","0.4","0.5","0.9",".142","-1.4","2.2","0.9","0.2"
"14","Greg Anthony","PG","29","VAN","65","44","1863","199","507",".393","88","238",".370","111","269",".413",".479","130","178",".730","25","159","184","407","129","4","129","122","616",1997,"16.6",".526",".469",".351","1.5","10.0","5.7","36.1","3.8","0.2","18.1","17.8","2.3","1.2","3.5",".090","0.9","0.5","1.5","1.6"
"15","B.J. Armstrong","PG","29","GSW","49","17","1020","148","327",".453","25","90",".278","123","237",".519",".491","68","79",".861","7","67","74","126","25","2","53","56","389",1997,"12.9",".538",".275",".242","0.8","7.8","4.3","20.3","1.3","0.2","12.8","18.1","1.4","-0.1","1.3",".061","-0.5","-1.8","-2.3","-0.1"
"16","Darrell Armstrong","PG","28","ORL","67","0","1010","132","345",".383","55","181",".304","77","164",".470",".462","92","106",".868","35","41","76","175","61","9","99","114","411",1997,"14.7",".525",".525",".307","4.0","4.9","4.4","29.7","3.3","0.7","20.2","22.4","0.7","1.1","1.8",".085","0.5","0.7","1.1","0.8"
"17","Vincent Askew","SG","30","TOT","43","0","838","81","186",".435","7","24",".292","74","162",".457",".454","70","88",".795","25","73","98","90","17","6","46","123","239",1997,"9.7",".532",".129",".473","3.6","10.2","7.0","17.3","1.1","0.6","17.0","14.9","0.7","0.8","1.5",".086","-2.7","0.8","-1.9","0.0"
"18","Keith Askins","SF","29","MIA","78","30","1773","138","319",".433","69","172",".401","69","147",".469",".541","39","58",".672","86","185","271","75","53","19","59","196","384",1997,"9.1",".557",".539",".182","5.9","12.2","9.1","6.7","1.6","0.8","14.6","10.7","1.5","2.8","4.3",".116","-1.5","1.7","0.2","1.0"
"19","Stacey Augmon","SG","28","TOT","60","10","942","105","220",".477","0","0","0","105","220",".477",".477","69","97",".711","47","91","138","56","42","17","64","87","279",1997,"11.3",".531",".000",".441","6.2","11.4","8.8","9.4","2.4","1.5","19.6","16.2","0.2","1.3","1.5",".076","-2.6","1.5","-1.1","0.2"
"20","Isaac Austin","C","27","MIA","82","17","1881","321","639",".502","0","3",".000","321","636",".505",".502","150","226",".664","136","342","478","101","45","43","161","244","792",1997,"14.2",".536",".005",".354","8.7","21.2","15.1","9.9","1.3","1.8","17.9","22.5","0.3","3.7","4.0",".102","-2.5","0.8","-1.7","0.1"
"21","Vin Baker","PF","25","MIL","78","78","3159","632","1251",".505","15","54",".278","617","1197",".515",".511","358","521",".687","267","537","804","211","81","112","245","275","1637",1997,"20.1",".553",".043",".416","10.4","20.7","15.6","12.1","1.4","2.7","14.2","25.3","4.9","3.4","8.3",".127","2.1","-0.1","2.0","3.2"
"22","Charles Barkley*","PF","33","HOU","53","53","2009","335","692",".484","58","205",".283","277","487",".569",".526","288","415",".694","212","504","716","248","69","25","151","153","1016",1997,"23.0",".581",".296",".600","12.9","27.7","20.7","20.6","1.8","0.9","14.7","23.2","5.7","3.7","9.4",".224","4.4","1.3","5.7","3.9"
"23","Dana Barros","PG","29","BOS","24","8","708","110","253",".435","43","105",".410","67","148",".453",".520","37","43",".860","5","43","48","81","26","6","39","34","300",1997,"14.0",".552",".415",".170","0.8","7.6","3.9","18.6","1.8","0.6","12.5","18.8","0.9","0.1","1.0",".065","1.6","-0.6","1.0","0.5"
"24","Brent Barry","SG","25","LAC","59","0","1094","155","379",".409","56","173",".324","99","206",".481",".483","76","93",".817","30","80","110","154","51","15","76","88","442",1997,"15.0",".526",".456",".245","3.1","8.9","5.9","23.1","2.5","1.1","15.3","20.3","1.2","0.9","2.1",".090","0.6","-0.2","0.4","0.7"
"25","Jon Barry","SG","27","ATL","58","8","965","100","246",".407","48","124",".387","52","122",".426",".504","37","46",".804","26","73","99","115","55","3","59","56","285",1997,"13.2",".535",".504",".187","3.3","8.8","6.1","19.7","3.2","0.2","18.1","15.9","0.9","1.5","2.4",".118","-0.5","1.7","1.3","0.8"
"26","Benoit Benjamin","C","32","TOR","4","3","44","5","12",".417","0","0","0","5","12",".417",".417","3","4",".750","3","6","9","1","1","0","2","5","13",1997,"8.9",".472",".000",".333","7.8","16.5","12.0","3.7","1.2","0.0","12.7","16.0","0.0","0.0","0.0",".033","-3.8","-1.6","-5.4","0.0"
"27","Elmer Bennett","PG","26","TOT","9","0","75","6","19",".316","3","9",".333","3","10",".300",".395","7","10",".700","0","4","4","11","4","0","10","7","22",1997,"5.8",".470",".474",".526","0.0","6.0","3.1","22.3","2.8","0.0","29.9","20.0","-0.2","0.0","-0.1","-0.075","-6.7","-1.4","-8.1","-0.1"
"28","Travis Best","PG","24","IND","76","46","2064","274","620",".442","57","155",".368","217","465",".467",".488","149","197",".756","36","130","166","318","98","5","153","221","754",1997,"13.3",".533",".250",".318","2.1","7.4","4.8","26.4","2.6","0.2","17.8","19.3","1.8","2.3","4.1",".096","-0.9","0.9","0.0","1.0"
"29","Mookie Blaylock","PG","29","ATL","78","78","3056","501","1159",".432","221","604",".366","280","555",".505",".528","131","174",".753","114","299","413","463","212","20","185","141","1354",1997,"20.4",".548",".521",".150","4.6","11.4","8.1","27.7","3.8","0.5","13.0","21.9","7.0","5.6","12.5",".197","4.3","2.4","6.8","6.8"
"30","Corie Blount","PF","28","LAL","58","18","1009","92","179",".514","1","3",".333","91","176",".517",".517","56","83",".675","113","163","276","35","22","26","50","121","241",1997,"11.9",".559",".017",".464","12.9","18.3","15.6","5.2","1.1","2.0","18.8","11.8","1.1","1.4","2.5",".117","-2.2","0.1","-2.1","0.0"
"31","Muggsy Bogues","PG","32","CHH","65","65","1880","204","443",".460","60","144",".417","144","299",".482",".528","54","64",".844","25","116","141","469","82","2","108","114","522",1997,"15.7",".554",".325",".144","1.7","7.2","4.5","38.6","2.4","0.1","18.6","14.5","3.9","1.1","5.0",".127","1.9","-0.4","1.5","1.6"
"32","Dexter Boney","SG","26","PHO","8","0","48","6","19",".316","1","6",".167","5","13",".385",".342","6","8",".750","3","3","6","0","2","1","1","3","19",1997,"10.2",".422",".316",".421","7.3","7.2","7.3","0.0","2.1","1.5","4.3","22.1","0.0","0.0","0.0",".013","-4.0","-2.1","-6.1","0.0"
"33","Melvin Booker","PG","24","TOT","21","4","430","46","105",".438","12","37",".324","34","68",".500",".495","18","20",".900","7","22","29","53","3","2","27","28","122",1997,"8.8",".536",".352",".190","1.9","6.1","4.0","19.1","0.4","0.4","19.2","14.6","0.3","-0.1","0.1",".014","-2.0","-1.8","-3.7","-0.2"
"34","Bruce Bowen","SF","25","MIA","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",1997,"37.7","0","0","0","0.0","0.0","0.0","0.0","0.0","77.8","0","0.0","0.0","0.0","0.0",".321","36.8","60.7","97.4","0.0"
"35","Donnie Boyce","SG","23","ATL","22","2","154","21","63",".333","2","16",".125","19","47",".404",".349","11","22",".500","7","8","15","13","10","4","16","17","55",1997,"7.0",".378",".254",".349","5.5","6.1","5.8","14.7","3.6","2.0","18.0","27.2","-0.5","0.3","-0.3","-0.081","-6.7","0.5","-6.3","-0.2"
"36","Shawn Bradley","C","24","TOT","73","70","2288","406","905",".449","0","8",".000","406","897",".453",".449","149","228",".654","221","390","611","52","40","248","134","237","961",1997,"16.5",".478",".009",".252","10.4","19.8","14.9","4.2","0.9","8.3","11.8","22.1","0.0","3.0","3.0",".062","-1.9","0.8","-1.1","0.5"
"37","Mark Bradtke","C","28","PHI","36","0","251","25","58",".431","0","0","0","25","58",".431",".431","9","13",".692","26","42","68","7","5","5","9","34","59",1997,"9.6",".463",".000",".224","11.0","18.7","14.8","4.2","1.0","1.4","12.4","12.2","0.1","0.1","0.2",".044","-3.5","-1.1","-4.6","-0.2"
"38","Terrell Brandon","PG","26","CLE","78","78","2868","575","1313",".438","101","271",".373","474","1042",".455",".476","268","297",".902","48","253","301","490","138","30","178","177","1519",1997,"21.5",".526",".206",".226","2.1","11.7","6.8","35.6","2.8","0.9","11.0","28.3","6.2","4.7","10.8",".181","4.2","1.5","5.6","5.5"
"39","Frank Brickowski","PF","37","BOS","17","2","255","32","73",".438","7","20",".350","25","53",".472",".486","10","14",".714","6","28","34","15","5","4","19","42","81",1997,"6.9",".512",".274",".192","2.5","13.7","7.7","9.1","1.0","1.2","19.4","16.5","-0.2","0.1","-0.1","-0.020","-4.8","-0.8","-5.6","-0.2"
"40","Scott Brooks","PG","31","NYK","38","0","251","19","39",".487","5","12",".417","14","27",".519",".551","14","15",".933","6","12","18","29","21","0","17","35","57",1997,"11.0",".625",".308",".385","3.0","5.5","4.3","17.8","4.4","0.0","27.2","11.5","0.2","0.5","0.7",".136","-3.0","4.5","1.5","0.2"
"41","Chucky Brown","SF","28","TOT","70","1","757","78","154",".506","1","6",".167","77","148",".520",".510","47","70",".671","41","107","148","28","9","22","19","100","204",1997,"11.3",".552",".039",".455","6.6","17.1","11.9","5.7","0.6","2.2","9.3","12.4","1.0","0.6","1.6",".101","-1.6","0.0","-1.6","0.1"
"42","Dee Brown","PG","28","BOS","21","2","522","61","166",".367","20","65",".308","41","101",".406",".428","18","22",".818","8","40","48","67","31","7","24","45","160",1997,"11.3",".455",".392",".133","1.6","9.6","5.3","19.6","3.0","1.0","12.0","16.4","0.1","0.3","0.3",".030","-1.7","0.7","-1.0","0.1"
"43","Marcus Brown","PG","22","POR","21","0","184","28","70",".400","13","32",".406","15","38",".395",".493","13","19",".684","4","11","15","20","8","2","13","26","82",1997,"12.9",".523",".457",".271","2.7","6.9","4.8","18.0","2.3","0.8","14.2","22.4","0.2","0.2","0.4",".105","-0.9","0.0","-1.0","0.0"
"44","Mike Brown","C","33","PHO","6","1","83","5","12",".417","0","0","0","5","12",".417",".417","6","10",".600","9","16","25","5","1","1","2","9","16",1997,"11.1",".488",".000",".833","12.8","22.4","17.6","8.2","0.6","0.9","10.9","10.0","0.1","0.1","0.2",".107","-1.3","-1.4","-2.7","0.0"
"45","P.J. Brown","PF","27","MIA","80","71","2592","300","656",".457","0","2",".000","300","654",".459",".457","161","220",".732","239","431","670","92","85","98","113","283","761",1997,"13.8",".505",".003",".335","11.1","19.4","15.3","5.9","1.8","2.9","13.1","15.7","2.1","5.4","7.5",".139","-1.5","1.6","0.1","1.3"
"46","Randy Brown","PG","28","CHI","72","3","1057","140","333",".420","4","22",".182","136","311",".437",".426","57","84",".679","34","77","111","133","81","17","58","116","341",1997,"13.0",".461",".066",".252","3.7","8.1","5.9","18.0","4.1","1.2","13.6","18.1","0.4","2.0","2.4",".107","-3.0","3.0","0.0","0.5"
"47","Kobe Bryant*","SF","18","LAL","71","6","1103","176","422",".417","51","136",".375","125","286",".437",".477","136","166",".819","47","85","132","91","49","23","112","102","539",1997,"14.4",".544",".322",".393","4.9","8.7","6.8","13.8","2.3","1.6","18.5","24.7","0.5","1.3","1.8",".079","-0.2","0.1","-0.1","0.5"
"48","Mark Bryant","PF","31","PHO","41","18","1018","152","275",".553","0","0","0","152","275",".553",".553","76","108",".704","67","145","212","47","22","5","46","136","380",1997,"13.3",".589",".000",".393","7.7","16.5","12.2","7.2","1.1","0.4","12.5","16.3","1.6","0.7","2.3",".109","-1.3","-1.0","-2.3","-0.1"
"49","Jud Buechler","SF","28","CHI","76","0","703","58","158",".367","18","54",".333","40","104",".385",".424","5","14",".357","45","81","126","60","23","21","27","50","139",1997,"9.8",".423",".342",".089","7.3","12.8","10.1","11.4","1.7","2.2","14.1","12.1","0.1","1.1","1.2",".082","-1.7","0.9","-0.9","0.2"
"50","Matt Bullard","PF","29","HOU","71","12","1025","114","284",".401","67","183",".366","47","101",".465",".519","25","34",".735","13","104","117","67","21","18","38","68","320",1997,"10.3",".535",".644",".120","1.5","11.2","6.6","10.0","1.1","1.3","11.3","15.0","0.7","1.0","1.7",".080","-0.4","0.0","-0.4","0.4"
"51","Scott Burrell","SF","26","TOT","57","2","939","98","271",".362","41","116",".353","57","155",".368",".437","57","76",".750","49","109","158","74","28","19","53","120","294",1997,"10.3",".483",".428",".280","6.4","13.7","10.1","12.1","1.6","1.5","14.8","17.4","0.3","0.5","0.8",".042","-1.7","-0.1","-1.8","0.0"
"52","Willie Burton","SF","28","ATL","24","2","380","39","116",".336","13","46",".283","26","70",".371",".392","57","68",".838","11","30","41","11","8","3","26","55","148",1997,"8.6",".507",".397",".586","3.5","9.2","6.4","4.8","1.2","0.6","15.1","21.3","0.1","0.4","0.5",".060","-4.3","-0.6","-4.9","-0.3"
"53","Mitchell Butler","SG","26","POR","49","1","465","52","125",".416","12","39",".308","40","86",".465",".464","32","50",".640","19","34","53","30","13","2","27","55","148",1997,"9.0",".503",".312",".400","5.0","8.4","6.8","10.0","1.5","0.3","15.5","16.9","0.1","0.5","0.6",".063","-3.0","0.1","-2.9","-0.1"
"54","Jason Caffey","PF","23","CHI","75","19","1405","205","385",".532","0","1",".000","205","384",".534",".532","139","211",".659","135","166","301","89","25","9","97","149","549",1997,"14.3",".574",".003",".548","11.0","13.1","12.1","9.3","0.9","0.5","16.9","18.3","2.2","1.7","3.9",".134","-1.2","-1.2","-2.5","-0.2"
"55","Michael Cage","C","35","PHI","82","24","1247","66","141",".468","0","0","0","66","141",".468",".468","19","41",".463","112","208","320","43","48","42","17","118","151",1997,"10.3",".475",".000",".291","9.6","18.6","14.0","4.9","1.9","2.4","9.7","6.0","1.0","1.0","2.0",".078","-1.8","1.0","-0.8","0.4"
"56","Adrian Caldwell","PF","30","TOT","45","0","569","40","92",".435","0","2",".000","40","90",".444",".435","21","50",".420","58","109","167","12","16","8","28","87","101",1997,"7.5",".443",".022",".543","10.7","21.6","16.0","3.1","1.4","1.0","19.7","10.6","-0.2","0.4","0.2",".016","-5.6","-1.3","-6.9","-0.7"
"57","Marcus Camby","C","22","TOR","63","38","1897","375","778",".482","2","14",".143","373","764",".488",".483","183","264",".693","131","263","394","97","66","130","134","214","935",1997,"17.8",".523",".018",".339","7.9","16.7","12.2","9.6","1.8","5.5","13.0","24.3","1.4","2.3","3.7",".095","-0.7","0.6","-0.1","0.9"
"58","Elden Campbell","PF","28","LAL","77","77","2516","442","942",".469","1","4",".250","441","938",".470",".470","263","370",".711","207","408","615","126","46","117","130","276","1148",1997,"16.8",".520",".004",".393","9.5","18.3","14.0","8.6","1.0","3.5","10.5","22.0","3.4","3.6","7.0",".134","-0.6","0.0","-0.6","0.8"
"59","Antoine Carr","PF","35","UTA","82","0","1460","252","522",".483","0","3",".000","252","519",".486",".483","99","127",".780","60","135","195","74","24","63","75","214","603",1997,"12.1",".522",".006",".243","5.5","10.9","8.3","8.2","0.9","3.6","11.5","20.8","0.8","1.6","2.4",".079","-2.8","-0.3","-3.1","-0.4"
"60","Chris Carr","SG","22","MIN","55","10","830","125","271",".461","31","88",".352","94","183",".514",".518","56","73",".767","31","82","113","48","24","10","37","93","337",1997,"13.3",".556",".325",".269","4.4","11.6","8.0","9.8","1.5","0.9","10.9","18.8","1.0","0.6","1.7",".096","-0.6","-0.3","-0.9","0.2"
"61","Jimmy Carruth","PF","27","MIL","4","0","21","2","3",".667","0","0","0","2","3",".667",".667","1","1","1.000","0","4","4","0","0","2","1","4","5",1997,"9.7",".727",".000",".333","0.0","23.2","11.7","0.0","0.0","7.1","22.5","9.8","0.0","0.0","0.0",".090","-6.1","3.1","-3.0","0.0"
"62","Sam Cassell","PG","27","TOT","61","44","1714","337","783",".430","81","231",".351","256","552",".464",".482","212","251",".845","47","135","182","305","77","19","168","200","967",1997,"18.4",".541",".295",".321","3.0","9.1","6.0","31.8","2.3","0.8","15.8","27.3","2.7","1.1","3.9",".108","2.2","0.0","2.2","1.8"
"63","Duane Causwell","C","28","SAC","46","8","581","48","94",".511","2","3",".667","46","91",".505",".521","20","37",".541","57","70","127","20","15","38","34","131","118",1997,"8.9",".535",".032",".394","11.3","14.2","12.7","5.1","1.4","4.9","23.6","11.1","0.1","0.6","0.7",".060","-5.2","1.6","-3.6","-0.2"
"64","Cedric Ceballos","SF","27","TOT","50","40","1426","282","617",".457","26","102",".255","256","515",".497",".478","139","186",".747","102","228","330","64","33","23","85","113","729",1997,"16.2",".522",".165",".301","8.4","18.5","13.5","7.6","1.2","1.2","10.8","24.7","1.1","1.3","2.4",".082","-0.1","-1.8","-1.8","0.1"
"65","Tom Chambers","PF","37","CHH","12","5","83","7","31",".226","2","3",".667","5","28",".179",".258","3","4",".750","3","11","14","4","1","0","9","14","19",1997,"-3.9",".290",".097",".129","4.5","15.6","10.2","7.2","0.7","0.0","21.6","23.7","-0.5","0.0","-0.4","-0.239","-12.0","-4.9","-16.9","-0.3"
"66","Rex Chapman","SG","29","PHO","65","33","1833","332","749",".443","110","314",".350","222","435",".510",".517","124","149",".832","25","156","181","182","52","7","96","108","898",1997,"15.2",".551",".419",".199","1.6","9.9","5.8","16.3","1.5","0.3","10.5","22.4","2.4","0.9","3.3",".086","1.3","-1.0","0.2","1.0"
"67","Calbert Cheaney","SG","25","WSB","79","79","2411","369","730",".505","4","30",".133","365","700",".521",".508","95","137",".693","70","198","268","114","77","18","94","226","837",1997,"11.1",".530",".041",".188","3.4","9.5","6.5","7.2","1.7","0.6","10.6","16.5","1.6","2.2","3.9",".077","-2.6","0.1","-2.5","-0.3"
"68","Pete Chilcutt","PF","28","VAN","54","1","662","72","165",".436","25","69",".362","47","96",".490",".512","13","22",".591","67","89","156","47","26","17","28","52","182",1997,"14.5",".521",".418",".133","11.6","15.8","13.7","11.8","2.1","2.0","13.8","14.2","0.7","0.4","1.1",".080","0.7","-0.5","0.2","0.4"
"69","Randolph Childress","PG","24","TOT","23","0","155","14","40",".350","5","19",".263","9","21",".429",".413","6","8",".750","1","5","6","17","9","0","18","16","39",1997,"4.5",".448",".475",".200","0.8","3.8","2.3","16.6","3.1","0.0","29.3","18.3","-0.4","0.2","-0.2","-0.054","-6.4","0.2","-6.2","-0.2"
"70","Chris Childs","PG","29","NYK","65","61","2076","211","510",".414","70","181",".387","141","329",".429",".482","113","149",".758","22","169","191","398","78","11","180","213","605",1997,"11.2",".526",".355",".292","1.3","9.4","5.5","30.7","2.0","0.4","23.8","16.8","0.8","3.2","3.9",".091","-1.4","1.0","-0.3","0.9"
"71","Doug Christie","SG","26","TOR","81","81","3127","396","949",".417","147","383",".384","249","566",".440",".495","237","306",".775","85","347","432","315","201","45","200","245","1176",1997,"15.1",".543",".404",".322","3.1","13.4","8.1","16.7","3.4","1.2","15.6","18.4","3.3","3.6","7.0",".107","0.0","1.7","1.7","2.9"
"72","Derrick Coleman","PF","29","PHI","57","54","2102","364","836",".435","32","119",".269","332","717",".463",".455","272","365",".745","157","416","573","193","50","75","184","164","1032",1997,"17.3",".518",".142",".437","7.9","22.1","14.9","15.7","1.2","2.6","15.6","23.7","1.8","1.6","3.3",".076","0.8","-0.1","0.7","1.5"
"73","Bimbo Coles","PG","28","GSW","51","13","1183","122","314",".389","30","102",".294","92","212",".434",".436","37","49",".755","39","79","118","149","35","7","59","96","311",1997,"9.5",".463",".325",".156","3.9","7.9","5.9","19.4","1.5","0.5","15.0","14.9","0.4","0.0","0.5",".019","-2.0","-1.2","-3.2","-0.3"
"74","Marty Conlon","C","29","BOS","74","15","1614","214","454",".471","2","10",".200","212","444",".477",".474","144","171",".842","128","195","323","104","46","18","109","154","574",1997,"12.8",".542",".022",".377","8.5","15.1","11.5","10.1","1.4","0.8","17.1","17.0","1.3","0.5","1.8",".053","-1.5","-1.6","-3.1","-0.5"
"75","Tyrone Corbin","SF","34","ATL","70","65","2305","253","600",".422","74","208",".356","179","392",".457",".483","86","108",".796","76","218","294","124","90","7","85","176","666",1997,"11.0",".514",".347",".180","4.0","11.0","7.6","9.0","2.2","0.2","11.6","15.0","1.8","3.1","5.0",".104","-1.4","1.1","-0.3","1.0"
"76","Joe Courtney","PF","27","TOT","9","0","100","11","30",".367","0","0","0","11","30",".367",".367","3","5",".600","9","7","16","0","0","0","3","14","25",1997,"3.8",".388",".000",".167","10.0","8.2","9.1","0.0","0.0","0.0","8.5","15.7","-0.1","0.0","-0.1","-0.059","-6.1","-4.8","-10.9","-0.2"
"77","John Crotty","PG","27","MIA","48","0","659","79","154",".513","20","49",".408","59","105",".562",".578","54","64",".844","15","32","47","102","18","0","42","79","232",1997,"14.3",".637",".318",".416","2.8","5.7","4.2","26.1","1.5","0.0","18.7","16.0","1.6","0.8","2.4",".176","-0.2","0.3","0.1","0.3"
"78","Terry Cummings","PF","35","SEA","45","3","828","155","319",".486","3","5",".600","152","314",".484",".491","57","82",".695","70","113","183","39","33","7","45","113","370",1997,"15.2",".521",".016",".257","10.2","16.4","13.3","8.3","2.1","0.7","11.2","22.1","0.9","1.2","2.1",".121","-1.3","-0.7","-2.0","0.0"
"79","Earl Cureton","PF","39","TOR","9","0","46","3","8",".375","0","0","0","3","8",".375",".375","1","3",".333","4","5","9","4","0","0","1","10","7",1997,"4.9",".376",".000",".375","9.9","13.1","11.5","13.1","0.0","0.0","9.7","10.0","0.0","0.0","0.0",".026","-5.0","-0.9","-5.9","0.0"
"80","Dell Curry","SG","32","CHH","68","20","2078","384","836",".459","126","296",".426","258","540",".478",".535","114","142",".803","40","171","211","118","60","14","93","147","1008",1997,"15.0",".561",".354",".170","2.4","9.7","6.1","10.0","1.6","0.5","9.4","22.5","2.8","1.0","3.8",".089","1.2","-1.2","0.0","1.0"
"81","Michael Curry","SG","28","DET","81","2","1217","99","221",".448","23","77",".299","76","144",".528",".500","97","108",".898","23","96","119","43","31","12","28","128","318",1997,"10.4",".592",".348",".489","2.4","9.6","6.1","5.6","1.4","0.8","9.4","12.1","2.0","1.2","3.2",".126","-1.7","0.8","-0.9","0.3"
"82","Erick Dampier","C","21","IND","72","21","1052","131","336",".390","1","1","1.000","130","335",".388",".391","107","168",".637","96","198","294","43","19","73","84","153","370",1997,"11.8",".451",".003",".500","11.1","22.1","16.7","6.9","1.0","5.6","17.0","21.7","-1.0","1.9","0.9",".040","-4.4","0.7","-3.7","-0.4"
"83","Lloyd Daniels","SG","29","TOT","22","0","310","36","119",".303","21","70",".300","15","49",".306",".391","5","6",".833","19","24","43","26","10","3","14","33","98",1997,"8.3",".403",".588",".050","6.3","8.9","7.6","13.1","1.7","0.7","10.3","18.8","-0.1","0.1","0.0",".001","-2.0","-1.5","-3.5","-0.1"
"84","Sasha Danilovic","SG","26","TOT","56","42","1789","248","570",".435","85","236",".360","163","334",".488",".510","121","151",".801","29","107","136","102","54","9","116","160","702",1997,"10.9",".552",".414",".265","1.9","7.0","4.5","10.0","1.6","0.4","15.4","19.6","0.8","2.0","2.8",".074","-1.3","0.3","-1.0","0.5"
"85","Yinka Dare","C","24","NJN","41","2","313","19","54",".352","0","0","0","19","54",".352",".352","19","37",".514","35","47","82","3","4","28","21","51","57",1997,"7.2",".406",".000",".685","11.4","17.3","14.2","1.4","0.7","6.7","23.0","12.4","-0.4","0.3","-0.1","-0.014","-6.7","-0.3","-7.0","-0.4"
