"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","Gene Conley",1.42759498562041,1960,"BOS",1,21.5960826408838,0.0904355878808127,0.0661043490784671,0,-0.208451346651491,-0.0308944321579211,0.45856407170157,1.06705968790126,0.073334783593001,0,0,0.602083326195931,0.501519046663051,0,1.25468988629035,6.46153846153846,8.92307692307692,0.230769230769231,0,0,13.9299585062241,0.0461538461538461,0,0.0461538461538461,0,-1.38659232384953,-0.172621091969738
"2","Bob Cousy",1.81594652414485,1960,"BOS",1,21.5960826408838,0.115036962951918,0.0840868482651136,0,-3.81099511057776,0.275229836474132,1.08636012224539,0.441541939821211,2.83561163226271,0,0,1.27914728966905,0.16717301555435,-0.942559996444017,2.5093797725807,15.3076923076923,3.69230769230769,8.92307692307692,0,0,29.5946887966805,0.0153846153846154,-0.0692307692307692,0.0923076923076923,0,-25.3502635096429,1.53783292316106
"3","Gene Guarilia",0.24562140263314,1960,"BOS",1,21.5960826408838,0.0155596763556748,0.0113734239082856,0,-0.486422415486689,0.284731236599538,0.141936498383819,0.324585890285235,0.136193169529859,0,0,0.10941491386832,0,-0.194496507202734,0.388356393375584,2,2.71428571428571,0.428571428571429,0,0,2.53145228215768,0,-0.0142857142857143,0.0142857142857143,0,-3.23562115715104,1.59092152037189
"4","Tom Heinsohn",3.73198996937691,1960,"BOS",1,21.5960826408838,0.236414886746904,0.172808653839462,0,0.692128574486059,0.216966050577167,1.55038329003864,1.15904759203068,0.660013052337009,0,0,1.81160881288229,1.42097063221198,0.837831107950237,1.88203482943552,21.8461538461538,9.69230769230769,2.07692307692308,0,0,41.9138589211618,0.130769230769231,0.0615384615384615,0.0692307692307692,0,4.60395283559289,1.21228693829186
"5","K.C. Jones",0.785583890545006,1960,"BOS",1,21.5960826408838,0.0497653337863602,0.0363762217254072,0,-0.766782056794803,0.150225759975363,0.38759582250966,0.413945568582385,0.342228990100671,0,0,0.399437608457123,0.250759523331525,-0.10472888849378,0.836459924193566,5.46153846153846,3.46153846153846,1.07692307692308,0,0,9.24149377593361,0.0230769230769231,-0.00769230769230769,0.0307692307692308,0,-5.10053847622685,0.839378908030263
"6","Sam Jones",1.1706731972647,1960,"BOS",1,21.5960826408838,0.0741600523098887,0.0542076642663188,0,-0.294734565801619,0.282458965833757,0.584123281810333,0.377150406930617,0.440008701558006,0,0,0.640197766097739,0.334346031108701,0,0.836459924193566,8.23076923076923,3.15384615384615,1.38461538461538,0,0,14.8117842323651,0.0307692307692308,0,0.0307692307692308,0,-1.96053752148176,1.57822532130162
"7","Frank Ramsey",3.30168769633234,1960,"BOS",1,21.5960826408838,0.209156007708236,0.152883638724454,0,0.33128714802012,1.55771883680661,1.18462385189572,0.919879041294189,0.660013052337009,0,0,1.45211496527088,1.3373841244348,0.837831107950237,1.67291984838713,16.6923076923077,7.69230769230769,2.07692307692308,0,0,33.5965145228216,0.123076923076923,0.0615384615384615,0.0615384615384615,0,2.20368073324422,8.70367596390484
"8","John Richter",0.495014949253999,1960,"BOS",1,21.5960826408838,0.0313583112833092,0.0229215157899461,0,-0.0385990073581733,-0.946737756482324,0.310486090214605,0.433492998209886,0.0794460155590844,0,0,0.173785489670866,0.13582807513791,-0.170184443802392,0.679623688407273,4.375,3.625,0.25,0,0,4.0207468879668,0.0125,-0.0125,0.025,0,-0.256755776207752,-5.28984978579892
"9","Bill Russell",6.12430816772174,1960,"BOS",1,21.5960826408838,0.387963963932308,0.283584216154449,0,1.67984414073739,-0.373780710617346,1.31564215809617,3.09079357874847,0.928907258844679,0,0,2.72056610777381,2.50759523331525,1.15201777343158,3.76406965887105,18.5384615384615,25.8461538461538,2.92307692307692,0,0,62.943734439834,0.230769230769231,0.0846153846153846,0.138461538461538,0,11.1741134237159,-2.08848099535138
"10","Bill Sharman",2.49766185799071,1960,"BOS",1,21.5960826408838,0.158222409527945,0.115653468248096,0,0.604617971031242,0.722358171715779,1.19554204407909,0.413945568582385,0.488898557286673,0,0,1.25340766791718,0.919451585548927,0.628373330962678,1.04557490524196,16.8461538461538,3.46153846153846,1.53846153846154,0,0,28.9991701244813,0.0846153846153846,0.0461538461538461,0.0384615384615385,0,4.02184323085736,4.03614009661836
