"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Mahmoud Abdul-Rauf","PG","25","DEN","3","2","76","12","33",".364","2","12",".167","10","21",".476",".394","14","14","1.000","2","3","5","5","2","0","8","8","40",1995,"10.2",".511",".364",".424","3.0","5.1","4.0","12.3","1.4","0.0","17.0","27.8","0.0","0.0","-0.1","-0.048","-1.1","-3.8","-4.9","-0.1"
"2","Michael Adams","PG","32","CHH","1","0","11","2","5",".400","0","2",".000","2","3",".667",".400","0","0","0","0","1","1","2","0","0","0","0","4",1995,"12.6",".400",".400",".000","0.0","12.6","5.9","39.7","0.0","0.0","0.0","21.7","0.0","0.0","0.0",".044","-0.5","-2.3","-2.8","0.0"
"3","Danny Ainge","SG","35","PHO","10","0","137","19","38",".500","12","26",".462","7","12",".583",".658","10","11",".909","2","8","10","10","5","0","6","15","60",1995,"15.5",".700",".684",".289","1.7","6.6","4.2","10.9","1.9","0.0","12.3","16.0","0.4","0.1","0.4",".152","2.9","-0.1","2.9","0.2"
"4","Greg Anderson","PF","30","ATL","3","0","39","1","5",".200","0","0","0","1","5",".200",".200","3","4",".750","1","12","13","2","2","2","0","9","5",1995,"10.5",".370",".000",".800","2.8","36.6","18.8","8.7","2.8","4.1","0.0","8.1","0.0","0.1","0.1",".106","-4.4","4.4","0.0","0.0"
"5","Nick Anderson","SG","27","ORL","21","21","814","107","239",".448","41","107",".383","66","132",".500",".533","43","63",".683","21","79","100","65","33","10","30","49","298",1995,"14.2",".559",".448",".264","3.1","11.4","7.3","12.5","2.2","0.9","10.1","16.8","1.1","0.6","1.7",".101","1.9","0.4","2.3","0.9"
"6","Willie Anderson","SG","28","SAS","11","0","97","9","20",".450","0","1",".000","9","19",".474",".450","2","3",".667","5","7","12","10","5","0","8","12","20",1995,"7.2",".469",".050",".150","6.0","8.0","7.0","16.2","2.8","0.0","27.3","13.7","-0.1","0.2","0.1",".029","-4.3","1.5","-2.8","0.0"
"7","Greg Anthony","PG","27","NYK","11","0","135","15","38",".395","7","23",".304","8","15",".533",".487","10","11",".909","2","8","10","15","2","2","6","27","47",1995,"9.9",".549",".605",".289","2.0","7.6","4.9","19.2","0.8","1.3","12.3","17.8","0.2","0.2","0.4",".126","-2.3","-0.4","-2.7","0.0"
"8","B.J. Armstrong","PG","27","CHI","10","10","288","36","79",".456","13","29",".448","23","50",".460",".538","18","22",".818","4","14","18","27","6","0","6","21","103",1995,"13.0",".581",".367",".278","1.8","5.8","3.8","14.7","1.1","0.0","6.3","15.2","0.6","0.1","0.8",".126","1.4","0.0","1.4","0.2"
"9","Vincent Askew","SG","28","SEA","4","0","93","12","29",".414","4","5",".800","8","24",".333",".483","2","3",".667","11","4","15","8","3","0","3","14","30",1995,"12.2",".495",".172",".103","14.5","5.4","10.0","14.0","1.8","0.0","9.0","16.3","0.1","0.1","0.2",".114","0.6","-0.9","-0.3","0.0"
"10","Stacey Augmon","SG","26","ATL","3","1","52","6","14",".429","0","0","0","6","14",".429",".429","9","12",".750","3","4","7","5","3","0","2","8","21",1995,"16.7",".545",".000",".857","6.2","9.2","7.6","19.1","3.2","0.0","9.4","19.2","0.1","0.0","0.1",".129","0.5","1.9","2.4","0.1"
"11","Anthony Avent","PF","25","ORL","7","0","40","3","7",".429","0","1",".000","3","6",".500",".429","3","4",".750","4","4","8","0","0","1","2","11","9",1995,"4.8",".514",".143",".571","11.9","11.7","11.8","0.0","0.0","1.9","18.6","12.4","0.0","0.0","0.0",".025","-6.8","-1.4","-8.2","-0.1"
"12","Charles Barkley*","PF","31","PHO","10","10","390","91","182",".500","9","35",".257","82","147",".558",".525","66","90",".733","39","95","134","32","13","11","25","28","257",1995,"26.6",".580",".192",".495","11.9","27.5","19.9","14.3","1.7","2.2","10.1","28.3","1.2","0.5","1.7",".206","6.1","0.1","6.2","0.8"
"13","John Battle","SG","32","CLE","2","0","7","2","3",".667","0","1",".000","2","2","1.000",".667","0","0","0","0","0","0","1","0","0","0","1","4",1995,"21.9",".667",".333",".000","0.0","0.0","0.0","50.7","0.0","0.0","0.0","21.7","0.0","0.0","0.0",".208","4.7","0.4","5.1","0.0"
"14","David Benoit","SF","26","UTA","5","5","167","21","45",".467","11","25",".440","10","20",".500",".589","6","9",".667","7","21","28","4","2","4","10","10","59",1995,"11.3",".603",".556",".200","5.3","18.6","11.5","3.8","0.6","2.3","17.0","16.5","0.0","-0.1","0.0","-0.004","1.3","-1.3","0.0","0.1"
"15","Mookie Blaylock","PG","27","ATL","3","3","121","18","49",".367","11","28",".393","7","21",".333",".480","7","11",".636","7","6","13","17","4","0","9","6","54",1995,"14.8",".501",".571",".224","6.2","5.9","6.1","29.9","1.8","0.0","14.3","24.4","0.0","0.0","0.1",".026","4.5","-1.7","2.8","0.1"
"16","Corie Blount","PF","26","CHI","8","0","20","0","3",".000","0","1",".000","0","2",".000",".000","0","0","0","1","4","5","0","0","0","1","5","0",1995,"-7.2",".000",".333",".000","6.3","23.8","15.3","0.0","0.0","0.0","25.0","9.3","-0.1","0.0","-0.1","-0.154","-13.7","-3.3","-17.1","-0.1"
"17","Muggsy Bogues","PG","30","CHH","4","4","145","14","45",".311","1","3",".333","13","42",".310",".322","5","5","1.000","3","3","6","25","4","0","9","8","34",1995,"6.1",".360",".067",".111","2.6","2.9","2.7","31.7","1.6","0.0","16.0","18.5","-0.2","0.1","-0.1","-0.049","-3.0","-2.7","-5.7","-0.1"
"18","Anthony Bonner","PF","26","NYK","6","0","38","6","11",".545","0","1",".000","6","10",".600",".545","3","6",".500","4","4","8","2","1","1","3","6","15",1995,"13.5",".550",".091",".545","14.5","13.6","14.0","9.9","1.5","2.3","18.0","21.6","0.0","0.1","0.1",".097","-1.1","1.7","0.6","0.0"
"19","Anthony Bowie","SG","31","ORL","17","0","118","21","42",".500","5","7",".714","16","35",".457",".560","8","9",".889","4","8","12","18","1","1","8","23","55",1995,"14.7",".598",".167",".214","4.0","8.0","6.0","25.7","0.5","0.7","14.8","21.1","0.3","0.0","0.3",".115","0.1","-0.1","0.0","0.1"
"20","Sam Bowie","C","33","LAL","10","0","135","8","30",".267","0","0","0","8","30",".267",".267","5","5","1.000","13","20","33","3","1","9","6","25","21",1995,"5.0",".326",".000",".167","10.9","17.7","14.2","3.7","0.4","4.9","15.7","13.2","-0.2","0.2","0.0","-0.009","-6.7","-0.3","-7.0","-0.2"
"21","Chucky Brown","SF","26","HOU","21","1","326","34","76",".447","1","2",".500","33","74",".446",".454","25","37",".676","20","45","65","7","9","2","12","46","94",1995,"9.2",".509",".026",".487","7.3","15.9","11.7","3.1","1.4","0.5","11.5","14.9","0.1","0.3","0.3",".047","-3.7","-1.1","-4.8","-0.2"
"22","Dee Brown","SG","26","BOS","4","4","172","26","62",".419","9","26",".346","17","36",".472",".492","14","16",".875","6","14","20","19","5","1","7","13","75",1995,"15.7",".543",".419",".258","3.8","9.3","6.5","21.6","1.6","0.4","9.2","19.9","0.3","0.1","0.5",".129","3.0","1.4","4.4","0.3"
