"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","John Battle",0.917148979900555,1989,"ATL",0.133333333333333,19.7224716079854,0.00569665955834379,0.00620036540470387,-1.47820269709352,0.109914738194145,0.0559476295061394,0.785805452235581,0.521553167056418,0.933509965673508,0.4176640533598,0,0.375307524133294,0.29144107718578,0.39809636961574,0,9.8,2.6,3.2,0,0.4,8.92254581806065,0.02,0.02,0,-1.8834304746045,0.448488787780306,0.18184304074378
"2","Antoine Carr",1.36977489078758,1989,"ATL",0.133333333333333,19.7224716079854,0.00850804110934131,0.00926033286979417,0,0.670155176616443,-0.0265551567411261,0.545252762775709,0.320955795111642,0.40841060998216,0,1.06082545885588,0.311644779812707,0.582882154371561,0.796192739231479,0,6.8,1.6,1.4,0.8,0,7.40903032322559,0.04,0.04,0,0,2.73445661358466,-0.0863105459848689
"3","Jon Koncak",3.91956383426409,1989,"ATL",0.133333333333333,19.7224716079854,0.0243454676070405,0.0264981246581494,0,0.939666911152096,1.14886042608952,1.02635814169545,1.92573477066985,0.233377491418377,0.4176640533598,2.12165091771175,0.778111608263232,2.04008754030046,1.9904818480787,0.715996765408089,12.8,9.6,0.8,1.6,0.4,18.4987937354215,0.14,0.1,0.02,0,3.83415437114072,3.73406836204539
"4","Cliff Levingston",0.874534665182178,1989,"ATL",0.133333333333333,19.7224716079854,0.00543197056170005,0.0059122722720553,0.538478789745828,-0.707755335937079,0.508127869183828,0.256589535423863,0.682031064612239,0.116688745709189,0,0.795619094141908,0.136277260505754,0.29144107718578,0.39809636961574,0,3.2,3.4,0.4,0.6,0,3.23985004998334,0.02,0.02,0,0.686094920899251,-2.88787780305492,1.65153586728648
"5","Moses Malone",5.37837962696819,1989,"ATL",0.133333333333333,19.7224716079854,0.0334065657617501,0.0363604165770686,0.538478789745828,0.0495963972141944,0.771277025753351,1.6838688262191,2.40716846333731,0.525099355691348,1.4618241867593,1.06082545885588,1.21777442067225,2.62296969467202,2.78667458731018,1.43199353081618,21,12,1.8,0.8,1.4,28.9513195601466,0.18,0.14,0.04,0.686094920899251,0.202369840753981,2.50683292316107
"6","Doc Rivers",2.56183292478817,1989,"ATL",0.133333333333333,19.7224716079854,0.0159122349124313,0.0173192148577761,0.0312396117293804,-0.631305175214835,-0.198235996555816,1.07446867958743,0.962867385334925,1.9837086770562,1.4618241867593,0.530412729427939,0.63198483372883,0.582882154371561,0.39809636961574,0.715996765408089,13.4,4.8,6.8,0.4,1.4,15.0247817394202,0.04,0.02,0.02,0.0398034970857618,-2.57593565160871,-0.644313918512442
"7","Reggie Theus",0.326303413422723,1989,"ATL",0.133333333333333,19.7224716079854,0.00202675846534367,0.00220596701338795,-0.492734232364508,-0.880408450912109,0.0559476295061394,0.593363300667684,0.280836320722686,1.40026494851026,0.2088320266799,0,0.195451294005994,-0.29144107718578,-0.39809636961574,0,7.4,1.4,4.8,0,0.2,4.64665111629457,-0.02,-0.02,0,-0.627810158201499,-3.59236009099772,0.18184304074378
"8","Spud Webb",0.842415854708417,1989,"ATL",0.133333333333333,19.7224716079854,0.00523247197128802,0.0056951337638455,0,-0.581733230047471,0.163159553116149,0.128294767711932,0.160477897555821,0.875165592818914,0.835328106719599,0,0.186217374604136,0.29144107718578,0.39809636961574,0,1.6,0.8,3,0,0.8,4.4271242919027,0.02,0.02,0,0,-2.37366558336042,0.530307173457297
"9","Dominique Wilkins",3.53251741796352,1989,"ATL",0.133333333333333,19.7224716079854,0.0219414179757794,0.0238815059165521,-0.265581137269763,-0.334529089870125,-0.278799293024126,2.18101105110284,1.08322580850179,0.991854338528102,0.835328106719599,2.12165091771175,1.04948623957339,1.16576430874312,1.19428910884722,0.715996765408089,27.2,5.4,3.4,1.6,0.8,24.9504431856048,0.08,0.06,0.02,-0.33838634471274,-1.36499025024375,-0.906163704311366
"10","Mark Acres",0,1989,"BOS",0,12.6237427342845,0,0,-0.246367116182254,0,0,0,0.100298685972388,0,0,0,-0.00466825925316153,0,0,0,0,0.5,0,0,0,-0.110983005664778,0,0,0,-0.313905079100749,0,0
"11","Otis Birdsong",0,1989,"BOS",0,12.6237427342845,0,0,-0.492734232364508,-0.114540476056537,0,0.0534561532133048,0.133731581296517,0.0972406214243238,0.348053377799833,0.442010607856615,-0.0292407447725503,-0.485735128642967,-1.32698789871913,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,-0.69516827724092,-0.0333333333333333,-0.0666666666666667,0,-0.627810158201499,-0.467363340916477,0
"12","Kevin Gamble",0,1989,"BOS",0,12.6237427342845,0,0,-0.246367116182254,-0.217599322280002,-0.452180239677689,0.641473838559658,0.200597371944776,0.583443728545943,1.0441601333995,0,0.0438867669349417,0,-1.9904818480787,0,8,1,2,0,1,1.0433622125958,0,-0.1,0,-0.313905079100749,-0.887877803054923,-1.4696928265427
"13","Dennis Johnson",0.37792735456097,1989,"BOS",0,12.6237427342845,0,0,0,-0.815329607042937,0,0.213824612853219,0.267463162593035,0.875165592818914,1.0441601333995,0,0.0484267773075218,-0.485735128642967,-1.32698789871913,1.19332794234682,2.66666666666667,1.33333333333333,3,0,1,1.15129623458847,-0.0333333333333333,-0.0666666666666667,0.0333333333333333,0,-3.32681670458239,0
"14","Joe Kleine",1.35091961198971,1989,"BOS",0,12.6237427342845,0,0,-0.246367116182254,0.272556691377075,0.119493536021628,0.507833455526396,1.1367184410204,0.194481242848648,0,0.442010607856615,0.143382248489961,0.485735128642967,0,1.19332794234682,6.33333333333333,5.66666666666667,0.666666666666667,0.333333333333333,0,3.40876374541819,0.0333333333333333,0,0.0333333333333333,-0.313905079100749,1.11212219694508,0.388382280557835
