"","Player","Eff","Vol","allstar","Yr","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","ASTtTOV","SPBtPFR","PER","WS","OWS","DWS","TS","FTr"
"1","Tariq Abdul-Wahad",-0.969900772482776,0.547000459138476,0,2000,26.3417308949772,11.504688997199,68.9216502464238,56.7264777988763,53.4128274118958,37.0951801377406,56.6318290451473,42.157945369417,24.343222160141,29.9178867185247,36.698665933147,47.6163242529524,39.9255984928794,55.8634953349278,42.9667079558695,35.0917578363117
"2","Shareef Abdur-Rahim",0.616435317629456,4.93536918771883,0,2000,27.4342972160636,56.3107147055236,91.696985663298,82.2395180230908,84.5044022913554,58.3567470398634,61.0112020112228,59.2432147590966,29.4673568991227,26.0989605676332,84.1147806054782,77.8268079882845,83.2267325509013,58.6553706815044,70.5752758153743,52.4483769623171
"3","Cory Alexander",-1.02832986692211,-1.93523542813182,0,2000,30.9114183409264,20.3504426127453,63.1438074145339,15.2432769384237,13.7377061379393,43.3671995215729,50.4830728143901,10.1520900560366,53.0375447445493,46.0655966625647,10.5790549494554,18.9474807445205,19.9813567717559,29.767326223135,25.1360706675204,22.1263977768838
"4","Ray Allen",3.03628587007869,4.31593394178773,1,2000,98.1369045759686,43.7788751630363,96.7993583406493,85.6954942936724,50.327406103458,62.1807570102633,70.2549447191511,26.5754890766796,44.4599001705316,24.2510501920338,82.8883888521311,81.3288526511431,91.8166938979603,25.8221116528113,78.278292726452,32.2395032539728
"5","Rafer Alston",-1.76417194312426,-2.87562066349301,0,2000,36.9126620943664,16.0836061135982,59.9119458976083,10.6923939418284,6.29191514177327,50.8510099256701,27.6955201214882,4.78359908883827,58.7080747781007,40.7711418904569,8.2540179376723,11.9523916403617,16.6366217456357,5.62877350703071,19.3377806703547,3.18770869478303
"6","John Amaechi",-0.227910287822143,-0.193170129414962,0,2000,41.0912739639084,11.8262888635834,75.9607074372023,54.056324197097,39.3432042520881,30.3549125291457,27.3375213553531,42.4325393597074,15.5472091575032,11.0788211491391,44.4360652792175,43.750934800361,41.3684132536842,46.1252318165198,53.577333277348,50.9031409413199
"7","Derek Anderson",0.102896757603213,1.62251506850005,0,2000,21.8392966239909,47.3094958357274,92.6557306899515,73.6533676347112,47.0604543819686,59.5815085740588,72.2669597095672,19.7351730413122,35.6822800867513,32.3689663563213,54.1826678703177,56.7599564297073,73.3087777038492,10.4588538021454,68.2371434869782,44.0061871139224
"8","Kenny Anderson",0.839716604724845,2.9945358972665,0,2000,77.4679246487174,21.5498417644226,77.3196086927391,66.0956165416471,32.0650854872054,72.4601956745876,80.302898772154,13.2697659318186,67.9144033642895,21.931918923032,69.5269747130325,72.9361536856869,80.1216280723079,47.1737925215993,60.5943545762783,28.4871926495014
"9","Nick Anderson",-1.63591279520937,0.883316734598584,0,2000,21.2160041013088,26.8516854118274,33.9002352918246,54.9534950811692,52.5113562189452,39.1925884675774,68.7844058466211,25.7646819801066,34.857481117372,37.3096205351717,44.5549190720216,49.7455862618969,37.6214737033766,62.3469925158109,43.651391411146,6.27194920001876
"10","Shandon Anderson",0.810608502691217,1.78386552442213,0,2000,46.9628065726911,66.160388325162,75.0900479981549,60.3711446473989,52.0805249414441,54.6062273043356,63.8646591477304,38.5004760279577,33.0983755254444,24.8314670310337,62.3526587681782,60.6008562320548,66.4782964132928,47.0598973051983,76.9665295025351,38.9850492476499
"11","Chris Anstey",-0.0114875516694419,-0.839175772079946,0,2000,40.9773787475075,23.7156076211653,74.9410868808075,32.571363428352,45.1211734519311,22.8505482314738,24.1912269479202,35.6945496081542,20.2261887813212,4.48809560957344,33.5746331296663,40.6530973670158,42.0828257349059,37.762069058669,55.8028825462142,49.2113712589185
"12","Greg Anthony",0.737668357723332,-0.0475733334963345,0,2000,75.3227772541802,30.5989178351689,69.1801980857476,33.683764807184,16.7388929014575,50.0048019711354,44.4703525195844,15.0281449876467,59.2576711778105,12.1178125539479,42.1176477376336,56.0714746207074,60.3159996983959,45.4847548345838,72.4002235915308,30.9977615826376
"13","B.J. Armstrong",-0.157226626777972,-1.52207546624629,0,2000,71.3333844331221,32.6581942727452,67.8052863310654,41.0188363338266,18.5224408359124,54.251229478516,14.9977853707922,6.64794813563661,50.4562927107062,25.6379207381932,14.3203896476127,32.4897605733124,41.1219625790078,15.8121833875978,55.0043038745368,9.43812515887334
