"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","P.J. Brown",3.92610478618095,2001,"CHH",0,28.7814406242372,0,0,0,-0.368646411628649,0.591945958669797,0.725848751998337,2.0443013553007,0.404256031021498,1.38374385577792,1.74785297476842,1.04684440999752,1.58762452800917,0.958464423875003,2.13247578901054,8,10,1.1,1.4,1.2,27.8218256290228,0.11,0.05,0.06,0,-1.79742340402627,2.7014540151308
"2","Scott Burrell",0.889293057230396,2001,"CHH",0,28.7814406242372,0,0,-0.18514124943151,0.227728708295489,-0.102919675452882,0.22682773499948,0.306645203295104,0.183752741373408,1.15311987981493,0,0.0768034500201976,0.721647512731443,0,0,2.5,1.5,0.5,0,1,2.04119368051492,0.05,0,0,-0.356769596199525,1.11034557002907,-0.469692826542703
"3","Elden Campbell",2.671208770732,2001,"CHH",0,28.7814406242372,0,0,0,-1.06151818247866,0.216387868660871,1.09784623739748,1.61499807068755,0.257253837922772,0.576559939907466,1.37331305160376,0.852409532168609,0.865977015277732,0.191692884775001,1.77706315750879,12.1,7.9,0.7,1.1,0.5,22.6543592744295,0.06,0.01,0.05,0,-5.17568478845947,0.987525749703767
"4","Derrick Coleman",1.21107246806895,2001,"CHH",0,28.7814406242372,0,0,-0.443254282926571,-0.93760316287876,0.0851028076389589,0.489947907598877,1.02215067765035,0.44100657929618,0.922495903851945,0.499386564219548,0.18221995004792,0,-0.383385769550001,1.42165052600703,5.4,5,1.2,0.4,0.8,4.8428320655354,0,-0.02,0.04,-0.854156769596199,-4.57150758962213,0.388382280557835
"5","Baron Davis",6.47328444243918,2001,"CHH",0,28.7814406242372,0,0,1.12169465367959,1.33510311537837,-0.255801950023502,1.6150134731963,0.899492596332306,2.13153179993154,3.22873566348181,0.624233205274435,1.77697916852286,2.74226054837948,2.30031461730001,2.4878884205123,17.8,4.4,5.8,0.5,2.8,47.2265067290813,0.19,0.12,0.07,2.16152019002376,6.50961330606093,-1.1673991431957
"6","Hersey Hawkins",0.930100391312993,2001,"CHH",0,28.7814406242372,0,0,-0.221627141463286,0.0452631231341625,-0.0319752437529377,0.181462187999584,0.306645203295104,0.245003655164545,0.576559939907466,0,0.154778194485148,0.481098341820962,0.319488141291668,0.592354385836262,2,1.5,0.666666666666667,0,0.5,4.11351667641896,0.0333333333333333,0.0166666666666667,0.0166666666666667,-0.4270783847981,0.220691140058133,-0.145924892899462
"7","Jamaal Magloire",0.986037289001754,2001,"CHH",0,28.7814406242372,0,0,0,0.724574989635212,-2.17137482609088,0.353851266599189,0.572404379484195,0.110251644824045,0,0.749079846329321,0.287594618131186,0.288659005092577,0.191692884775001,0.710825263003515,3.9,2.8,0.3,0.6,0,7.64335868929198,0.02,0.01,0.02,0,3.53283798040693,-9.90946750524109
"8","Jamal Mashburn",4.93231759934041,2001,"CHH",0,28.7814406242372,0,0,-0.259033809216268,-1.25902764004058,2.04692450632629,2.25920424059482,1.26746684028643,2.09478125165686,1.38374385577792,0.374539923164661,1.81410501922707,2.02061303564804,1.72523596297501,1.77706315750879,24.9,6.2,5.7,0.3,1.2,48.2131948507899,0.14,0.09,0.05,-0.499161520190023,-6.13868920228227,9.34151563212105
"9","Eldridge Recasner",0.177987282097551,2001,"CHH",0,28.7814406242372,0,0,0,-0.0912327925806632,0.0132818909715053,0.136096640999688,0.102215067765035,0.367505482746817,0,0,0.0256011500067325,0,0,0,1.5,0.5,1,0,0,0.680397893504974,0,0,0,0,-0.444827214985467,0.0606143469145932
"10","Eddie Robinson",1.97694646891476,2001,"CHH",0,28.7814406242372,0,0,-0.0370048298880383,0.948953476113316,0.348604699273162,0.626044548598566,0.674619447249229,0.330754934472135,0.461247951925973,0.499386564219548,0.618443466829303,0.865977015277732,0.575078654325002,0.710825263003515,6.9,3.3,0.9,0.4,0.4,16.4362785254535,0.06,0.03,0.02,-0.0713087885985747,4.6268487458284,1.59092152037189
"11","Otis Thorpe",0.166553731067966,2001,"CHH",0,28.7814406242372,0,0,0,-0.41131103406261,0,0.0453655469998961,0.434414038001398,0,0,0,0.0119221041698019,0,-0.239616105968751,0.444265789377197,0.5,2.125,0,0,0,0.316851960210649,0,-0.0125,0.0125,0,-2.0054449348692,0
