"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"1","Zaid Abdul-Aziz",1972,"798","654","124","58","1780","0","0","0","322","751","0.429","15.9","1.9","0.3","1.6","0.472","0.285"
"2","Kareem Abdul-Jabbar*",1972,"2822","1346","370","81","3583","0","0","0","1159","2019","0.574","29.9","25.4","18.3","7.1","0.603","0.363"
"3","Don Adams",1972,"831","502","140","73","2071","0","0","0","313","798","0.392","11.5","0.7","-0.7","1.3","0.452","0.345"
"4","Rick Adelman",1972,"809","229","413","80","2445","0","0","0","329","753","0.437","11.5","1.6","1","0.5","0.481","0.267"
"5","Lucius Allen",1972,"1080","254","333","80","2316","0","0","0","441","874","0.505","15.9","7.6","4.8","2.8","0.547","0.296"
"6","Odis Allison",1972,"67","45","10","36","166","0","0","0","17","78","0.218","4.7","-0.6","-0.9","0.3","0.32","0.782"
"7","Tiny Archibald*",1972,"2145","222","701","76","3272","0","0","0","734","1511","0.486","23","12.9","11.8","1.1","0.572","0.545"
"8","Dennis Awtrey",1972,"245","248","51","58","794","0","0","0","98","222","0.441","10.3","1","0.2","0.8","0.48","0.342"
"9","Dick Barnett",1972,"964","153","198","79","2256","0","0","0","401","918","0.437","10.9","2.6","0.7","1.9","0.476","0.234"
"10","Jim Barnett",1972,"992","250","309","80","2200","0","0","0","374","915","0.409","14.1","3.7","0.8","2.9","0.475","0.319"
"11","Vic Bartolome",1972,"34","60","3","38","165","0","0","0","15","59","0.254","4.4","-0.4","-0.7","0.3","0.278","0.085"
"12","Elgin Baylor*",1972,"106","57","18","9","239","0","0","0","42","97","0.433","13.6","0.5","0.1","0.4","0.487","0.278"
"13","Butch Beard",1972,"1048","276","456","68","2434","0","0","0","394","849","0.464","15.7","5.9","3.7","2.2","0.524","0.403"
"14","Walt Bellamy*",1972,"1526","1049","262","82","3187","0","0","0","593","1089","0.545","19","10.3","7.8","2.5","0.567","0.534"
"15","Dave Bing*",1972,"1016","186","317","45","1936","0","0","0","369","891","0.414","16.2","1.7","1.4","0.3","0.485","0.397"
"16","John Block",1972,"672","410","95","79","1524","0","0","0","233","530","0.44","14.3","4.2","1.9","2.2","0.516","0.519"
"17","Tom Boerwinkle",1972,"556","897","281","80","2022","0","0","0","219","500","0.438","15.9","7.4","0.7","6.7","0.48","0.36"
"18","Bill Bradley*",1972,"1177","250","315","78","2780","0","0","0","504","1085","0.465","12.9","5.4","2.7","2.8","0.502","0.183"
"19","Bill Bridges",1972,"980","1051","198","78","2756","0","0","0","379","779","0.487","15.3","6.5","3.5","3","0.534","0.406"
"20","Fred Brown",1972,"140","37","60","33","359","0","0","0","59","180","0.328","8.5","-0.9","-1.1","0.2","0.363","0.161"
"21","Em Bryant",1972,"277","127","206","54","1223","0","0","0","101","220","0.459","9.7","1.1","0.8","0.3","0.504","0.568"
"22","Austin Carr",1972,"911","150","148","43","1539","0","0","0","381","894","0.426","14.5","1","0","1","0.465","0.219"
"23","Fred Carter",1972,"1074","326","211","79","2215","0","0","0","446","1018","0.438","12.5","1.8","0.2","1.6","0.468","0.288"
"24","Sid Catlett",1972,"6","4","1","9","40","0","0","0","2","9","0.222","-1.4","-0.2","-0.2","0","0.231","1"
"25","Wilt Chamberlain*",1972,"1213","1572","329","82","3469","0","0","0","496","764","0.649","18.5","15.8","7.9","7.9","0.61","0.686"
"26","Jerry Chambers",1972,"178","67","23","26","369","0","0","0","78","180","0.433","12.9","0","-0.1","0.1","0.459","0.178"
"27","Don Chaney",1972,"943","395","202","79","2275","0","0","0","373","786","0.475","12.5","6.3","3","3.3","0.525","0.324"
"28","Phil Chenier",1972,"996","268","205","81","2481","0","0","0","407","981","0.415","10.9","1.4","-0.5","1.9","0.457","0.252"
"29","Bob Christian",1972,"176","181","28","56","485","0","0","0","66","142","0.465","14","0.9","0.5","0.4","0.521","0.43"
"30","Archie Clark",1972,"1938","268","613","77","3285","0","0","0","712","1516","0.47","20.5","11","7.7","3.2","0.536","0.44"
"31","Jim Cleamons",1972,"98","39","35","38","201","0","0","0","35","100","0.35","13.9","0.1","-0.2","0.3","0.423","0.36"
"32","Barry Clemens",1972,"580","288","64","82","1447","0","0","0","252","484","0.521","12.4","3.5","2.6","0.8","0.554","0.186"
"33","Jimmy Collins",1972,"62","12","10","19","134","0","0","0","26","71","0.366","9.2","-0.1","-0.3","0.2","0.409","0.155"
"34","Mel Counts",1972,"395","257","96","76","906","0","0","0","147","344","0.427","13.8","1.9","0.5","1.4","0.487","0.407"
"35","Dave Cowens*",1972,"1489","1203","245","79","3186","0","0","0","657","1357","0.484","17.1","10.4","3.5","6.9","0.509","0.179"
"36","Pete Cross",1972,"407","509","63","74","1424","0","0","0","152","355","0.428","12.2","1.8","0.6","1.2","0.488","0.394"
"37","Billy Cunningham*",1972,"1744","918","443","75","2900","0","0","0","658","1428","0.461","21.3","8.3","4.8","3.5","0.515","0.421"
"38","Dick Cunningham",1972,"171","243","57","63","720","0","0","0","67","174","0.385","10.8","1","-0.3","1.3","0.433","0.305"
"39","Bob Dandridge",1972,"1475","613","249","80","2957","0","0","0","630","1264","0.498","16.1","9.1","5.1","4","0.53","0.23"
"40","Charlie Davis",1972,"600","92","123","61","1144","0","0","0","229","569","0.402","12.3","0.8","0.1","0.7","0.466","0.297"
"41","Jim Davis",1972,"394","276","51","75","983","0","0","0","147","338","0.435","12.5","0.9","0.5","0.4","0.486","0.456"
"42","Mike Davis",1972,"564","120","82","62","1068","0","0","0","213","501","0.425","13.5","0.9","0.7","0.2","0.486","0.359"
"43","Dave DeBusschere*",1972,"1233","901","291","80","3072","0","0","0","520","1218","0.427","15","4.8","-0.2","4.9","0.462","0.218"
"44","Jackie Dinkins",1972,"45","20","7","18","89","0","0","0","17","41","0.415","13.7","0.1","0","0.2","0.452","0.488"
