"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"24","Wilt Chamberlain*",1968,"1992","1952","702","82","3836","0","0","0","819","1377","0.595","24.7","20.4","9.7","10.7","0.557","0.677"
"25","Len Chappell",1968,"608","361","53","67","1064","0","0","0","235","458","0.513","19","3.7","2.8","0.9","0.559","0.424"
"26","Archie Clark",1968,"1612","342","353","81","3039","0","0","0","628","1309","0.48","15.5","7.9","5.8","2","0.53","0.367"
"27","Barry Clemens",1968,"725","375","98","78","1631","0","0","0","301","670","0.449","13.3","2.8","1.2","1.6","0.487","0.254"
"28","Larry Costello",1968,"201","51","68","28","492","0","0","0","67","148","0.453","12.8","1.5","0.9","0.6","0.547","0.547"
"29","Mel Counts",1968,"958","732","139","82","1739","0","0","0","384","808","0.475","18.4","5","3","2","0.521","0.314"
"30","Freddie Crawford",1968,"559","195","141","69","1182","0","0","0","224","507","0.442","12.8","1.6","0.6","1","0.477","0.353"
"31","Billy Cunningham*",1968,"1400","562","187","74","2076","0","0","0","516","1178","0.438","18.6","6.4","3","3.4","0.499","0.432"
"32","Jim Davis",1968,"147","123","13","50","394","0","0","0","61","139","0.439","9.1","0.2","-0.2","0.4","0.44","0.46"
"33","Dave DeBusschere*",1968,"1435","1081","181","80","3125","0","0","0","573","1295","0.442","15","4.7","1.8","2.9","0.483","0.336"
"34","Connie Dierking",1968,"1325","766","191","81","2637","0","0","0","544","1164","0.467","15.5","4.2","3.4","0.7","0.509","0.266"
"35","Bill Dinwiddie",1968,"344","237","31","67","871","0","0","0","141","358","0.394","9.4","-0.5","-0.7","0.2","0.427","0.285"
"36","Terry Dischinger",1968,"1025","483","114","78","1936","0","0","0","394","797","0.494","16.2","5.8","4.4","1.5","0.549","0.39"
"37","Sonny Dove",1968,"56","52","11","28","162","0","0","0","22","75","0.293","6.4","-0.5","-0.6","0.1","0.324","0.347"
"38","Johnny Egan",1968,"468","112","134","67","930","0","0","0","163","415","0.393","13.9","1.4","0.4","1","0.472","0.441"
"39","Joe Ellis",1968,"254","195","37","51","624","0","0","0","111","302","0.368","10","-0.3","-1.2","0.9","0.392","0.166"
"40","Leroy Ellis",1968,"967","862","158","78","2719","0","0","0","380","800","0.475","13.7","6.4","3.2","3.3","0.522","0.358"
"41","Wayne Embry*",1968,"495","321","52","78","1088","0","0","0","193","483","0.4","11.7","1.1","-0.7","1.8","0.439","0.383"
"42","Keith Erickson",1968,"948","423","267","78","2257","0","0","0","377","940","0.401","12.8","2.1","-0.3","2.4","0.45","0.273"
"43","Bob Ferry",1968,"329","186","61","59","841","0","0","0","128","311","0.412","11.3","0.8","-0.1","0.9","0.454","0.376"
"44","Ron Filipek",1968,"43","25","7","19","73","0","0","0","18","47","0.383","13.5","0","-0.2","0.1","0.404","0.298"
"45","Hank Finkel",1968,"615","375","72","53","1116","0","0","0","242","492","0.492","17.5","3.4","2.3","1.1","0.534","0.388"
"46","Jim Fox",1968,"198","230","29","55","624","0","0","0","66","161","0.41","11.4","0.6","0.2","0.4","0.475","0.671"
"47","Walt Frazier*",1968,"666","313","305","74","1588","0","0","0","256","568","0.451","15.4","3.5","1.6","1.9","0.496","0.414"
"48","Dave Gambee",1968,"1071","464","93","80","1755","0","0","0","375","853","0.44","17.3","5","3.6","1.5","0.525","0.444"
"49","Gail Goodrich*",1968,"1092","199","205","79","2057","0","0","0","395","812","0.486","14.9","6.3","5","1.3","0.555","0.483"
"50","Mal Graham",1968,"290","94","61","48","786","0","0","0","117","272","0.43","8.8","1.1","0.2","0.9","0.467","0.324"
"51","Gary Gray",1968,"105","23","26","44","276","0","0","0","49","134","0.366","5.4","-0.5","-0.6","0","0.379","0.075"
"52","Johnny Green",1968,"759","545","80","77","1440","0","0","0","310","676","0.459","16","2.3","0.5","1.8","0.471","0.436"
"53","Hal Greer*",1968,"1976","444","372","82","3263","0","0","0","777","1626","0.478","17.1","11.2","6.9","4.3","0.529","0.338"
"54","Matt Guokas",1968,"498","185","191","82","1612","0","0","0","190","393","0.483","10.4","4.2","2.1","2","0.541","0.387"
"55","Happy Hairston",1968,"1327","617","95","74","2517","0","0","0","481","987","0.487","16","6.5","5.5","1","0.545","0.529"
"56","Dennis Hamilton",1968,"121","72","30","44","378","0","0","0","54","108","0.5","10.6","0.7","0.4","0.3","0.532","0.12"
"57","Reggie Harding",1968,"65","94","18","14","305","0","0","0","24","71","0.338","8","0","-0.4","0.4","0.38","0.465"
"58","Clem Haskins",1968,"679","227","165","76","1477","0","0","0","273","650","0.42","13.1","1.6","0.1","1.4","0.459","0.311"
"59","John Havlicek*",1968,"1700","546","384","82","2921","0","0","0","666","1551","0.429","17.7","7.6","2.7","4.9","0.486","0.292"
"60","Tom Hawkins",1968,"903","458","117","78","2463","0","0","0","389","779","0.499","10.3","4.1","2.5","1.6","0.513","0.294"
"61","Walt Hazzard",1968,"1894","332","493","79","2666","0","0","0","733","1662","0.441","19.4","5.3","3.9","1.4","0.497","0.333"
"62","Fred Hetzel",1968,"1461","546","131","77","2394","0","0","0","533","1287","0.414","15.8","5.1","2.3","2.8","0.488","0.368"
"63","Bailey Howell*",1968,"1621","805","133","82","2801","0","0","0","643","1336","0.481","18.1","10.1","5.6","4.5","0.527","0.345"
"64","Lou Hudson",1968,"574","193","65","46","966","0","0","0","227","500","0.454","16.1","2.2","1.3","0.9","0.502","0.328"
"65","Darrall Imhoff",1968,"763","893","206","82","2271","0","0","0","293","613","0.478","14.5","4.9","2.3","2.6","0.516","0.467"
"66","Al Jackson",1968,"0","0","1","2","17","0","0","0","0","3","0","-9.2","-0.1","-0.1","0","0","0"
"67","Luke Jackson",1968,"968","872","139","82","2570","0","0","0","401","927","0.433","12.4","5.1","0.6","4.5","0.471","0.249"
"68","Phil Jackson*",1968,"463","338","55","75","1093","0","0","0","182","455","0.4","10.6","0.5","-0.6","1.2","0.438","0.369"
"69","Gus Johnson*",1968,"1144","782","159","60","2271","0","0","0","482","1033","0.467","17.1","5.3","2.3","3","0.497","0.261"
"70","Neil Johnson",1968,"111","75","33","43","286","0","0","0","44","106","0.415","10.5","0.2","-0.1","0.3","0.437","0.453"
"71","Johnny Jones",1968,"214","114","26","51","475","0","0","0","86","253","0.34","9","-0.5","-1.3","0.7","0.378","0.269"
"72","Nick Jones",1968,"227","67","89","42","603","0","0","0","86","232","0.371","9.9","0.2","-0.3","0.5","0.433","0.297"
"73","Sam Jones*",1968,"1553","357","216","73","2408","0","0","0","621","1348","0.461","18.3","7.7","4.5","3.2","0.513","0.279"
"74","Wali Jones",1968,"985","219","245","77","2058","0","0","0","413","1040","0.397","10.9","1.3","-1.3","2.5","0.436","0.194"
"75","Toby Kimball",1968,"889","947","147","81","2519","0","0","0","354","894","0.396","12","1.2","-1.5","2.7","0.432","0.342"
"76","Jim King",1968,"897","243","226","54","1743","0","0","0","340","800","0.425","14.6","3.7","1.6","2.1","0.489","0.335"
"77","Don Kojis",1968,"1360","710","176","69","2548","0","0","0","530","1189","0.446","16","5","2.7","2.3","0.496","0.347"
"78","Howard Komives",1968,"598","168","246","78","1660","0","0","0","233","631","0.369","9.9","0.3","-1.1","1.4","0.426","0.255"
"79","Tommy Kron",1968,"738","355","281","76","1794","0","0","0","277","699","0.396","12.6","1.3","0.2","1","0.46","0.333"
"80","Rudy LaRusso",1968,"1726","741","182","79","2819","0","0","0","602","1389","0.433","17.5","8.6","4.8","3.7","0.514","0.476"
"81","Dave Lattin",1968,"97","104","14","44","257","0","0","0","37","102","0.363","8.1","0.2","-0.3","0.4","0.416","0.324"
"82","Clyde Lee",1968,"975","1141","135","82","2699","0","0","0","373","894","0.417","13.4","5.1","0.5","4.6","0.468","0.375"
"83","George Lee",1968,"33","27","4","10","106","0","0","0","8","35","0.229","6","-0.1","-0.2","0.1","0.362","0.686"
"84","George Lehmann",1968,"153","44","93","55","497","0","0","0","59","172","0.343","9.4","0","-0.5","0.5","0.401","0.25"
"85","Bobby Lewis",1968,"179","56","41","41","342","0","0","0","59","151","0.391","14.4","0.7","0.2","0.4","0.482","0.523"
"86","Paul Long",1968,"57","15","12","16","93","0","0","0","23","51","0.451","16.6","0.2","0.1","0.1","0.495","0.294"
"87","Plummer Lott",1968,"111","93","36","44","478","0","0","0","46","148","0.311","4.7","-0.7","-0.9","0.2","0.343","0.209"
"88","Kevin Loughery",1968,"1221","247","256","77","2297","0","0","0","458","1127","0.406","13.3","3","0.9","2.1","0.47","0.348"
"89","Bob Love",1968,"464","209","55","72","1068","0","0","0","193","455","0.424","10.3","0.2","0","0.2","0.459","0.251"
"90","Jerry Lucas*",1968,"1760","1560","251","82","3619","0","0","0","707","1361","0.519","19.8","10.1","8.8","1.3","0.565","0.327"
"91","Ed Manning",1968,"284","375","32","71","951","0","0","0","112","259","0.432","11","1.4","0.2","1.2","0.469","0.382"
"92","Jack Marin",1968,"1108","473","110","82","2037","0","0","0","429","932","0.46","15.9","5.4","3.3","2","0.518","0.337"
"93","Jon McGlocklin",1968,"788","199","178","65","1876","0","0","0","316","757","0.417","11.4","1.8","0.6","1.2","0.471","0.238"
"94","Stan McKenzie",1968,"204","121","24","50","653","0","0","0","73","182","0.401","7.8","0.6","0","0.5","0.462","0.484"
"95","McCoy McLemore",1968,"963","430","130","76","2100","0","0","0","374","940","0.398","12.7","1.7","-0.3","2","0.454","0.294"
"96","Bill Melchionni",1968,"325","104","105","71","758","0","0","0","146","336","0.435","11.9","1.1","0","1.1","0.456","0.14"
"97","Tom Meschery",1968,"1190","840","193","82","2857","0","0","0","473","1008","0.469","13.4","4.8","3.2","1.6","0.513","0.342"
"98","Eddie Miles",1968,"1404","264","215","76","2303","0","0","0","561","1180","0.475","16.6","5.9","4.5","1.4","0.523","0.313"
"99","Jay Miller",1968,"20","7","1","8","52","0","0","0","8","31","0.258","-0.8","-0.3","-0.3","0","0.293","0.226"
"100","Earl Monroe*",1968,"1991","465","349","82","3012","0","0","0","742","1637","0.453","19.3","9.3","6.2","3.1","0.518","0.396"
"101","Erwin Mueller",1968,"553","389","154","74","1788","0","0","0","223","489","0.456","10.9","2.5","0.8","1.6","0.485","0.378"
"102","Jeff Mullins",1968,"1493","447","351","79","2805","0","0","0","610","1391","0.439","15.1","5.7","2.2","3.6","0.484","0.247"
"103","Dorie Murrey",1968,"590","600","68","81","1494","0","0","0","211","484","0.436","12.8","2.2","1.2","1","0.499","0.504"
"104","Don Nelson*",1968,"819","431","103","82","1498","0","0","0","312","632","0.494","18.2","6.1","3.6","2.6","0.546","0.424"
"105","Don Ohl",1968,"983","175","157","70","1919","0","0","0","393","891","0.441","13","3.2","1.7","1.4","0.49","0.285"
"106","Bud Olsen",1968,"277","204","75","73","897","0","0","0","130","285","0.456","8.5","0.2","-0.2","0.5","0.444","0.218"
"107","George Patterson",1968,"120","159","51","59","559","0","0","0","44","133","0.331","7.9","0.1","-0.4","0.5","0.401","0.286"
"108","Willis Reed*",1968,"1685","1073","159","81","2879","0","0","0","659","1346","0.49","19.5","10","6.5","3.5","0.537","0.378"
"109","Jim Reid",1968,"21","11","3","6","52","0","0","0","10","20","0.5","10.6","0.1","0","0.1","0.473","0.25"
"110","Pat Riley*",1968,"628","177","138","80","1263","0","0","0","250","660","0.379","10.3","-0.6","-1.5","0.9","0.419","0.306"
"111","Oscar Robertson*",1968,"1896","391","633","65","2765","0","0","0","660","1321","0.5","24.6","12.3","11.5","0.8","0.588","0.5"
"112","Flynn Robinson",1968,"1176","272","219","75","2046","0","0","0","444","1010","0.44","17.2","4.9","3.1","1.9","0.505","0.348"
"113","Guy Rodgers*",1968,"403","150","380","79","1546","0","0","0","148","426","0.347","10.5","-0.2","-0.8","0.6","0.416","0.312"
"114","Bob Rule",1968,"1484","776","99","82","2424","0","0","0","568","1162","0.489","17.4","6.4","5.1","1.4","0.532","0.455"
"115","Bill Russell*",1968,"977","1451","357","78","2953","0","0","0","365","858","0.425","17","8.2","0.4","7.8","0.461","0.536"
"116","Cazzie Russell",1968,"1384","374","195","82","2296","0","0","0","551","1192","0.462","16.7","5.9","4","1.9","0.514","0.293"
"117","Tom Sanders*",1968,"792","454","100","78","1981","0","0","0","296","691","0.428","11.4","4.3","1.5","2.9","0.493","0.369"
"118","Dave Schellhase",1968,"114","47","37","42","301","0","0","0","47","138","0.341","8.3","-0.4","-0.8","0.3","0.368","0.275"
"119","Ray Scott",1968,"1328","1111","167","81","2924","0","0","0","490","1189","0.412","16","5.5","1.5","3.9","0.479","0.376"
"120","Larry Siegfried",1968,"758","215","289","62","1937","0","0","0","261","629","0.415","13.1","5.1","2.2","2.9","0.506","0.432"
"121","Paul Silas",1968,"1097","958","162","82","2652","0","0","0","399","871","0.458","15.9","6.9","3.5","3.4","0.519","0.487"
"122","Jerry Sloan*",1968,"1027","591","229","77","2454","0","0","0","369","959","0.385","13.2","2.6","-0.1","2.7","0.455","0.403"
"123","Adrian Smith",1968,"1280","185","272","82","2783","0","0","0","480","1035","0.464","12.4","5.2","4.7","0.5","0.531","0.373"
"124","Dick Snyder",1968,"643","194","164","75","1622","0","0","0","257","613","0.419","10.4","1.8","0.4","1.3","0.468","0.272"
"125","Craig Spitzer",1968,"18","24","0","10","44","0","0","0","8","21","0.381","14.6","0","-0.1","0.1","0.403","0.143"
"126","Joe Strawder",1968,"551","685","85","73","2029","0","0","0","206","456","0.452","10.1","3","1.2","1.7","0.5","0.471"
"127","Tom Thacker",1968,"271","161","69","65","782","0","0","0","114","272","0.419","8.6","0.9","-0.3","1.2","0.439","0.309"
"128","Rod Thorn*",1968,"1006","265","230","66","1668","0","0","0","377","835","0.451","17.4","3.5","2.7","0.8","0.51","0.41"
"129","Nate Thurmond*",1968,"1046","1121","215","51","2222","0","0","0","382","929","0.411","19","5.2","0.5","4.7","0.466","0.471"
"130","Gene Tormohlen",1968,"229","226","68","77","714","0","0","0","98","262","0.374","10.5","0","-0.9","0.9","0.399","0.214"
"131","John Tresvant",1968,"1042","709","160","85","2473","0","0","0","396","867","0.457","13.2","4.1","2.4","1.7","0.503","0.443"
"132","Al Tucker",1968,"1060","605","111","81","2368","0","0","0","437","989","0.442","12","2.3","1.1","1.2","0.48","0.266"
"133","Bill Turner",1968,"172","155","16","42","482","0","0","0","68","157","0.433","10.6","0.7","0.1","0.7","0.469","0.382"
"134","Dick Van Arsdale",1968,"859","424","230","78","2348","0","0","0","316","725","0.436","11.7","3.8","1.7","2.1","0.491","0.468"
"135","Tom Van Arsdale",1968,"610","225","155","77","1514","0","0","0","211","545","0.387","10.6","1","0.3","0.7","0.465","0.462"
"136","Chet Walker*",1968,"1465","607","157","82","2623","0","0","0","539","1172","0.46","15.9","8.2","4.5","3.7","0.521","0.455"
"137","Jimmy Walker",1968,"712","135","226","81","1585","0","0","0","289","733","0.394","10.9","0.4","-0.7","1.1","0.44","0.239"
"138","Jim Ware",1968,"73","77","7","30","228","0","0","0","25","97","0.258","6.4","-0.6","-0.8","0.2","0.326","0.351"
"139","Bob Warlick",1968,"611","264","159","69","1320","0","0","0","257","610","0.421","12.5","1.4","-0.4","1.8","0.446","0.28"
"140","Jim Washington",1968,"1023","825","113","82","2525","0","0","0","418","915","0.457","14.7","4.9","2","2.9","0.494","0.299"
"141","Bob Weiss",1968,"803","150","342","82","1614","0","0","0","295","686","0.43","15.8","2.9","2.1","0.9","0.503","0.37"
"142","Rick Weitzman",1968,"33","10","8","25","75","0","0","0","12","46","0.261","5.6","-0.3","-0.4","0.1","0.319","0.283"
"143","Walt Wesley",1968,"452","281","34","66","918","0","0","0","188","404","0.465","12.6","0.7","0.5","0.2","0.48","0.376"
"144","Jerry West*",1968,"1343","294","310","51","1919","0","0","0","476","926","0.514","23.2","9.6","8","1.6","0.59","0.521"
"145","Roland West",1968,"4","5","0","4","14","0","0","0","2","5","0.4","6.8","0","0","0","0.4","0"
"146","John Wetzel",1968,"139","84","51","38","434","0","0","0","52","119","0.437","11","0.7","0.3","0.4","0.499","0.387"
"147","Ken Wilburn",1968,"11","10","2","3","26","0","0","0","5","9","0.556","16.2","0.1","0","0","0.511","0.444"
"148","Lenny Wilkens*",1968,"1638","438","679","82","3169","0","0","0","546","1246","0.438","19","10.1","6.3","3.8","0.525","0.571"
"149","Art Williams",1968,"643","286","391","79","1739","0","0","0","265","718","0.369","12.3","0","-1.9","1.9","0.407","0.23"
"150","George Wilson",1968,"467","470","56","77","1236","0","0","0","179","498","0.359","10","-0.6","-1.4","0.8","0.412","0.311"
"151","Tom Workman",1968,"56","25","3","20","95","0","0","0","19","40","0.475","17","0.4","0.3","0.1","0.559","0.575"
