"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"64","Malcolm Brogdon",2018,"625","156","152","48","1436","62","161","0.385","182","342","0.532","14.3","2.7","2","0.7","0.578","0.169"
"65","Aaron Brooks",2018,"75","17","20","32","189","11","31","0.355","17","38","0.447","9.8","0.1","0.1","0.1","0.508","0.159"
"66","Dillon Brooks",2018,"898","257","135","82","2350","94","264","0.356","246","508","0.484","9.8","1.2","0.1","1.1","0.531","0.215"
"67","MarShon Brooks",2018,"141","21","25","7","193","19","32","0.594","32","70","0.457","26.1","0.7","0.6","0.2","0.629","0.225"
"68","Anthony Brown",2018,"3","0","1","1","4","1","1","1","0","0","0","41.9","0","0","0","1.5","0"
"69","Bobby Brown",2018,"50","7","11","20","115","11","40","0.275","8","18","0.444","5.5","-0.2","-0.3","0.1","0.425","0.034"
"70","Jaylen Brown",2018,"1017","346","114","70","2152","121","306","0.395","252","497","0.507","13.6","4.5","1.2","3.2","0.562","0.29"
"71","Lorenzo Brown",2018,"32","15","13","14","139","2","12","0.167","12","22","0.545","8.2","0.2","0","0.1","0.459","0.059"
"72","Markel Brown",2018,"5","5","2","4","31","1","5","0.2","1","2","0.5","-1.2","0","-0.1","0","0.357","0"
"73","Sterling Brown",2018,"217","143","25","54","776","32","91","0.352","50","114","0.439","9.1","0.7","0","0.7","0.503","0.117"
"74","Nicolás Brussino",2018,"0","3","0","4","10","0","2","0","0","0","0","-4.6","0","0","0","0","0"
"75","Thomas Bryant",2018,"22","17","6","15","72","1","10","0.1","7","11","0.636","9.9","0.1","0","0.1","0.441","0.429"
"76","Reggie Bullock",2018,"698","154","95","62","1732","125","281","0.445","142","265","0.536","13.6","4.2","2.8","1.4","0.615","0.09"
"77","Trey Burke",2018,"461","71","170","36","785","38","105","0.362","155","279","0.556","21","2.4","2","0.3","0.563","0.148"
"78","Alec Burks",2018,"494","192","67","64","1059","47","142","0.331","123","272","0.452","13.1","1.9","0.2","1.6","0.527","0.3"
"79","Jimmy Butler",2018,"1307","314","288","59","2164","70","200","0.35","367","721","0.509","23.7","8.9","7.1","1.8","0.59","0.461"
"80","Dwight Buycks",2018,"215","41","59","29","427","15","45","0.333","67","153","0.438","12.8","0.2","-0.2","0.4","0.498","0.207"
"81","Bruno Caboclo",2018,"26","22","4","12","107","3","17","0.176","6","14","0.429","7.4","0","-0.1","0.1","0.386","0.194"
"82","José Calderón",2018,"255","84","117","57","914","45","97","0.464","48","88","0.545","11.3","1.8","1.5","0.3","0.643","0.162"
"83","Kentavious Caldwell-Pope",2018,"992","387","162","74","2458","159","415","0.383","181","383","0.473","13.2","5.3","2.6","2.7","0.561","0.243"
"84","Isaiah Canaan",2018,"172","45","76","20","422","22","66","0.333","30","71","0.423","13.5","0.6","0.5","0.1","0.539","0.372"
"85","Clint Capela",2018,"1026","802","68","74","2034","0","1","0","441","675","0.653","24.5","10.2","6.2","4.1","0.65","0.38"
"86","DeMarre Carroll",2018,"983","479","147","73","2180","145","391","0.371","180","394","0.457","14.3","4.1","2.3","1.8","0.55","0.313"
"87","Vince Carter",2018,"313","148","69","58","1026","57","165","0.345","57","118","0.483","10.8","1.2","0.3","0.9","0.523","0.131"
"88","Michael Carter-Williams",2018,"239","138","116","52","835","14","59","0.237","62","170","0.365","10.8","0.9","-0.2","1.1","0.446","0.389"
"89","Alex Caruso",2018,"134","65","75","37","562","13","43","0.302","37","73","0.507","8.7","0.5","-0.1","0.6","0.519","0.259"
"90","Omri Casspi",2018,"300","200","51","53","740","10","22","0.455","110","185","0.595","15.5","2.2","1.2","1","0.632","0.333"
"91","Willie Cauley-Stein",2018,"932","510","172","73","2044","3","12","0.25","385","761","0.506","17.6","3.9","1.7","2.2","0.529","0.32"
"92","Tyler Cavanaugh",2018,"183","127","27","39","518","32","89","0.36","35","63","0.556","13","1.2","0.9","0.3","0.567","0.138"
"93","Mario Chalmers",2018,"507","157","197","66","1421","53","191","0.277","115","252","0.456","10.4","0.6","-0.6","1.3","0.503","0.312"
"94","Tyson Chandler",2018,"300","418","53","46","1151","0","0","0","121","187","0.647","14.2","2.7","1.9","0.8","0.658","0.497"
"95","Wilson Chandler",2018,"738","398","159","74","2346","88","246","0.358","193","385","0.501","10.9","3.3","2.1","1.2","0.542","0.181"
"96","Marquese Chriss",2018,"556","395","83","72","1527","56","190","0.295","146","287","0.509","11.1","0.7","-0.8","1.5","0.509","0.331"
"97","Ian Clark",2018,"551","127","110","74","1455","62","195","0.318","160","300","0.533","9.4","1.1","0.3","0.8","0.529","0.119"
"98","Jordan Clarkson",2018,"1124","217","221","81","1888","112","318","0.352","318","636","0.5","16.4","3","1.9","1.2","0.542","0.199"
"99","Gian Clavell",2018,"20","7","3","7","64","6","15","0.4","0","3","0","7.4","0.1","0","0","0.53","0.111"
"100","Antonius Cleveland",2018,"23","14","2","17","123","3","4","0.75","5","17","0.294","4.5","0","-0.2","0.2","0.486","0.286"
"101","John Collins",2018,"777","541","98","74","1785","16","47","0.34","298","498","0.598","18.3","5.4","3.4","2","0.62","0.341"
"102","Zach Collins",2018,"292","221","52","66","1045","35","113","0.31","80","176","0.455","7.5","0.6","-0.7","1.3","0.475","0.145"
"103","Kyle Collinsworth",2018,"101","107","56","32","480","4","17","0.235","34","82","0.415","10","0.5","-0.1","0.5","0.433","0.404"
"104","Darren Collison",2018,"855","178","368","69","2018","96","205","0.468","220","433","0.508","18.8","7.6","5.8","1.8","0.61","0.226"
"105","Nick Collison",2018,"31","20","4","15","75","0","0","0","13","19","0.684","13.2","0.1","0.1","0","0.627","0.684"
"106","Mike Conley",2018,"205","27","49","12","373","24","77","0.312","40","91","0.44","15.4","0.6","0.4","0.2","0.52","0.393"
"107","Pat Connaughton",2018,"441","161","91","82","1488","74","210","0.352","91","180","0.506","9.3","2.5","1.2","1.3","0.539","0.113"
"108","Quinn Cook",2018,"312","82","89","33","740","46","104","0.442","76","148","0.514","12.8","1.6","1.1","0.4","0.593","0.099"
"109","Charles Cooke",2018,"6","2","1","13","38","1","8","0.125","1","6","0.167","-5.1","-0.2","-0.2","0","0.202","0.143"
"110","Jack Cooley",2018,"40","30","6","7","87","0","0","0","13","27","0.481","19.7","0.3","0.3","0","0.566","0.704"
"111","Matt Costello",2018,"4","9","2","4","32","0","0","0","2","4","0.5","9.7","0.1","0","0.1","0.5","0"
"112","DeMarcus Cousins",2018,"1210","617","257","48","1737","104","294","0.354","302","570","0.53","22.6","4.7","1.5","3.2","0.583","0.456"
"113","Robert Covington",2018,"1009","433","156","80","2532","203","550","0.369","142","286","0.497","12.9","6.1","1.6","4.5","0.563","0.163"
"114","Allen Crabbe",2018,"990","324","117","75","2197","201","532","0.378","136","295","0.461","12.3","3.2","1.8","1.4","0.558","0.163"
"115","Torrey Craig",2018,"163","127","25","39","629","17","58","0.293","45","79","0.57","9.8","0.9","0.5","0.4","0.535","0.255"
"116","Jamal Crawford",2018,"822","99","185","80","1653","104","314","0.331","204","428","0.477","13","1.3","0.9","0.3","0.519","0.152"
"117","Jordan Crawford",2018,"33","4","13","5","53","8","14","0.571","4","13","0.308","19.1","0.2","0.1","0","0.601","0.037"
"118","Jae Crowder",2018,"773","275","99","80","2090","110","341","0.323","161","330","0.488","10.4","2.6","1","1.6","0.525","0.221"
"119","Dante Cunningham",2018,"417","298","48","73","1562","58","168","0.345","106","196","0.541","10","2.4","1.1","1.3","0.539","0.143"
"120","Stephen Curry",2018,"1346","261","310","51","1631","212","501","0.423","216","363","0.595","28.2","9.1","7.2","1.9","0.675","0.35"
"121","Troy Daniels",2018,"703","127","48","79","1622","183","458","0.4","49","117","0.419","9.8","1.4","1.4","0","0.583","0.111"
"122","Anthony Davis",2018,"2110","832","174","75","2727","55","162","0.34","725","1300","0.558","28.9","13.7","8.8","4.9","0.612","0.409"
"123","Deyonta Davis",2018,"360","250","40","62","943","0","0","0","161","265","0.608","16.6","2.7","1.9","0.8","0.621","0.215"
"124","Ed Davis",2018,"414","575","40","78","1471","0","1","0","170","291","0.584","15.5","5","2.5","2.5","0.607","0.38"
"125","Dewayne Dedmon",2018,"617","489","90","62","1542","50","141","0.355","200","336","0.595","15.8","3.7","1.8","1.9","0.599","0.18"
"126","Sam Dekker",2018,"303","174","38","73","883","10","60","0.167","118","199","0.593","11.5","1.2","0.6","0.6","0.534","0.216"
"127","Malcolm Delaney",2018,"338","100","163","54","1014","46","124","0.371","63","161","0.391","10.6","1","0.4","0.6","0.519","0.323"
"128","Matthew Dellavedova",2018,"164","64","145","38","712","29","78","0.372","26","74","0.351","8.6","0.5","0.3","0.2","0.5","0.178"
"129","Luol Deng",2018,"2","0","1","1","13","0","0","0","1","2","0.5","5.5","0","0","0","0.5","0"
"130","DeMar DeRozan",2018,"1840","315","417","80","2711","89","287","0.31","556","1126","0.494","21","9.6","6.8","2.8","0.555","0.396"
"131","Cheick Diallo",2018,"254","211","19","52","581","0","0","0","102","176","0.58","17","1.9","1.1","0.8","0.619","0.375"
"132","Gorgui Dieng",2018,"470","360","71","79","1333","19","61","0.311","167","327","0.511","14.7","2.9","1.6","1.4","0.543","0.263"
"133","Spencer Dinwiddie",2018,"1007","259","524","80","2306","141","433","0.326","183","405","0.452","15.9","5.7","4.3","1.4","0.527","0.32"
"134","Tyler Dorsey",2018,"405","130","79","56","974","72","199","0.362","72","183","0.393","10","0.4","0","0.4","0.494","0.165"
"135","Damyean Dotson",2018,"182","84","31","44","474","22","68","0.324","50","93","0.538","11.6","0.6","0.3","0.3","0.532","0.143"
"136","Milton Doyle",2018,"34","18","10","10","125","4","23","0.174","9","24","0.375","5.2","-0.1","-0.3","0.1","0.337","0.17"
"137","PJ Dozier",2018,"2","1","0","2","3","0","0","0","1","2","0.5","-5","0","0","0","0.5","0"
"138","Goran Dragic",2018,"1296","306","359","75","2378","111","300","0.37","373","775","0.481","16.6","5.3","2.9","2.3","0.543","0.252"
"139","Larry Drew II",2018,"17","3","10","10","70","3","9","0.333","4","15","0.267","2.9","-0.1","-0.1","0","0.354","0"
"140","Andre Drummond",2018,"1171","1247","237","78","2625","0","11","0","466","870","0.536","22.9","10.3","4.6","5.7","0.555","0.448"
"141","Jared Dudley",2018,"152","94","78","48","686","29","80","0.363","19","42","0.452","8.8","0.8","0.5","0.4","0.553","0.287"
"142","Kris Dunn",2018,"699","221","310","52","1525","43","134","0.321","243","532","0.457","14.5","0.9","-1","1.9","0.488","0.171"
"143","Kevin Durant",2018,"1792","464","366","68","2325","173","413","0.419","457","809","0.565","26","10.4","7.5","2.9","0.64","0.331"
"144","Jarell Eddie",2018,"0","1","0","3","9","0","2","0","0","0","0","-1.9","0","0","0","0","0"
"145","Henry Ellenson",2018,"151","81","20","38","329","20","60","0.333","33","86","0.384","10.5","0.1","-0.2","0.4","0.476","0.199"
"146","Wayne Ellington",2018,"864","218","79","77","2041","227","579","0.392","58","121","0.479","12.5","4.5","2.6","1.9","0.588","0.111"
"147","Joel Embiid",2018,"1445","690","199","63","1912","66","214","0.308","444","842","0.527","22.9","6.2","2.3","3.8","0.573","0.442"
"148","James Ennis",2018,"512","224","71","72","1604","51","153","0.333","131","231","0.567","11.6","3.1","2","1.1","0.588","0.302"
"149","Tyler Ennis",2018,"224","95","105","54","683","14","56","0.25","80","168","0.476","11.1","0.8","0.1","0.7","0.473","0.129"
"150","Jawun Evans",2018,"231","84","100","48","778","15","54","0.278","74","199","0.372","7.2","-0.2","-0.8","0.6","0.421","0.194"
"151","Jeremy Evans",2018,"2","1","0","1","5","0","0","0","1","1","1","10.4","0","0","0","1","0"
"152","Tyreke Evans",2018,"1010","265","269","52","1607","114","286","0.399","252","523","0.482","21.1","4.2","3.1","1.2","0.561","0.258"
"153","Dante Exum",2018,"114","26","43","14","235","5","18","0.278","37","69","0.536","16.7","0.7","0.3","0.3","0.566","0.356"
"154","Kenneth Faried",2018,"188","153","18","32","461","0","1","0","76","147","0.517","17.4","1.3","0.9","0.4","0.552","0.345"
"155","Derrick Favors",2018,"944","552","102","77","2153","14","63","0.222","381","639","0.596","18.8","8","4.5","3.5","0.593","0.306"
"156","Kay Felder",2018,"57","18","20","16","140","4","19","0.211","17","51","0.333","3.6","-0.5","-0.6","0.1","0.379","0.171"
"157","Cristiano Felício",2018,"308","233","55","55","977","0","2","0","127","213","0.596","12.5","1.7","1.2","0.5","0.614","0.377"
"158","Raymond Felton",2018,"565","156","203","82","1365","81","230","0.352","143","322","0.444","13","2.2","0.9","1.3","0.494","0.08"
"159","Terrance Ferguson",2018,"189","47","19","61","763","40","120","0.333","30","49","0.612","7.4","1.2","0.7","0.5","0.545","0.059"
"160","Yogi Ferrell",2018,"838","249","201","82","2282","134","359","0.373","177","371","0.477","11.4","3","1.5","1.5","0.54","0.141"
"161","Dorian Finney-Smith",2018,"123","75","26","21","448","20","67","0.299","26","54","0.481","7.6","0.1","-0.2","0.3","0.482","0.124"
"162","Bryn Forbes",2018,"555","110","80","80","1517","89","228","0.39","120","269","0.446","9.1","2.1","0.8","1.3","0.525","0.145"
"163","Evan Fournier",2018,"1013","180","165","57","1837","127","335","0.379","241","467","0.516","15.5","3.3","2.4","0.9","0.577","0.216"
"164","De'Aaron Fox",2018,"844","204","320","73","2026","47","153","0.307","281","644","0.436","11.2","-0.6","-1.7","1.1","0.478","0.245"
"165","Tim Frazier",2018,"176","115","194","59","838","17","56","0.304","51","116","0.44","11.3","1.4","0.4","1","0.475","0.174"
"166","Channing Frye",2018,"264","135","38","53","695","39","115","0.339","65","97","0.67","13.1","1.5","0.9","0.6","0.599","0.09"
"167","Markelle Fultz",2018,"100","43","53","14","253","0","1","0","45","110","0.409","12.4","0.2","-0.2","0.4","0.416","0.189"
"168","Danilo Gallinari",2018,"321","101","41","21","671","36","111","0.324","66","145","0.455","13.8","1.2","0.8","0.4","0.545","0.34"
"169","Langston Galloway",2018,"360","92","58","58","863","75","218","0.344","51","122","0.418","12.2","1.4","0.5","0.9","0.503","0.121"
"170","Marc Gasol",2018,"1258","592","305","73","2408","109","320","0.341","325","713","0.456","17.4","4","1.5","2.6","0.532","0.326"
"171","Pau Gasol",2018,"775","619","238","77","1812","43","120","0.358","244","507","0.481","18.9","6","2.7","3.3","0.539","0.333"
"172","Rudy Gay",2018,"655","291","73","57","1231","37","118","0.314","216","419","0.516","18","3.1","1","2.1","0.545","0.27"
"173","Paul George",2018,"1734","447","263","79","2891","244","609","0.401","332","731","0.454","18.7","8.9","5","3.9","0.57","0.307"
"174","Marcus Georges-Hunt",2018,"59","16","7","42","224","4","15","0.267","17","33","0.515","6.9","0.2","0.2","0","0.515","0.438"
"175","Jonathan Gibson",2018,"34","3","4","4","40","6","12","0.5","8","11","0.727","25.4","0.2","0.1","0","0.739","0"
"176","Taj Gibson",2018,"999","584","99","82","2726","7","35","0.2","418","702","0.595","15.4","7.2","5.4","1.7","0.61","0.251"
"177","Manu Ginóbili",2018,"576","142","163","65","1299","64","192","0.333","137","271","0.506","12.9","2.2","0.6","1.6","0.553","0.283"
"178","Rudy Gobert",2018,"756","601","80","56","1816","0","0","0","276","444","0.622","20.7","8.1","4.2","3.9","0.657","0.673"
"179","Aaron Gordon",2018,"1022","457","136","58","1909","115","342","0.336","260","523","0.497","16.5","2.9","0.9","2","0.53","0.26"
"180","Eric Gordon",2018,"1243","170","154","69","2154","218","608","0.359","197","362","0.544","15.2","4.7","2.9","1.8","0.578","0.248"
"181","Marcin Gortat",2018,"690","623","151","82","2075","0","0","0","290","560","0.518","14.7","4.9","2.4","2.4","0.546","0.291"
"182","Treveon Graham",2018,"273","121","59","63","1050","40","97","0.412","56","124","0.452","9","1.8","1.1","0.7","0.553","0.267"
"183","Jerami Grant",2018,"682","319","57","81","1647","32","110","0.291","212","346","0.613","16.2","5.4","3.5","1.9","0.607","0.526"
"184","Jerian Grant",2018,"619","172","342","74","1686","61","187","0.326","148","316","0.468","14.3","3.3","2.3","1","0.528","0.374"
"185","Josh Gray",2018,"32","10","12","5","86","3","13","0.231","8","28","0.286","7.2","-0.2","-0.3","0.1","0.349","0.268"
"186","Danny Green",2018,"600","249","110","70","1791","116","320","0.363","101","241","0.419","11.4","2.9","0.1","2.9","0.509","0.116"
"187","Draymond Green",2018,"773","535","508","70","2287","77","256","0.301","204","363","0.562","16.1","6.1","2.6","3.4","0.556","0.279"
"188","Gerald Green",2018,"497","133","25","41","929","110","298","0.369","58","115","0.504","14.1","2.1","1","1","0.566","0.145"
"189","JaMychal Green",2018,"569","464","79","55","1542","43","127","0.339","180","361","0.499","14","2.6","1.3","1.3","0.53","0.227"
"190","Jeff Green",2018,"846","246","99","78","1828","53","170","0.312","242","448","0.54","14.8","3.9","3.1","0.8","0.587","0.379"
"191","Blake Griffin",2018,"1242","428","334","58","1970","111","322","0.345","325","674","0.482","19.6","4.9","3.2","1.8","0.544","0.331"
"192","Daniel Hamilton",2018,"12","5","8","6","28","2","5","0.4","3","6","0.5","18.2","0.1","0.1","0","0.545","0"
"193","Tim Hardaway Jr.",2018,"996","224","155","57","1885","130","410","0.317","230","446","0.516","14.4","2.6","1.6","1.1","0.533","0.209"
"194","James Harden",2018,"2191","389","630","72","2551","265","722","0.367","386","727","0.531","29.8","15.4","11.6","3.8","0.619","0.502"
"195","Maurice Harkless",2018,"385","162","53","59","1264","49","118","0.415","98","179","0.547","12.6","3.2","1.6","1.7","0.596","0.199"
"196","Montrezl Harrell",2018,"836","306","74","76","1293","1","7","0.143","347","541","0.641","24.7","5.5","4.3","1.3","0.647","0.405"
"197","Devin Harris",2018,"595","127","152","71","1340","79","227","0.348","108","227","0.476","13","2.5","1.6","0.9","0.563","0.374"
"198","Gary Harris",2018,"1170","176","194","67","2304","156","394","0.396","284","514","0.553","16.5","5.5","3.9","1.5","0.597","0.178"
"199","Joe Harris",2018,"846","260","128","78","1975","150","358","0.419","155","263","0.589","13.3","4","3","0.9","0.634","0.167"
"200","Tobias Harris",2018,"1486","437","192","80","2668","183","445","0.411","379","776","0.488","17.1","6.7","4.2","2.5","0.565","0.177"
"201","Aaron Harrison",2018,"60","24","11","9","233","9","43","0.209","10","26","0.385","5.1","-0.1","-0.3","0.2","0.392","0.246"
"202","Andrew Harrison",2018,"533","131","177","56","1326","47","142","0.331","134","287","0.467","12.7","1.7","1","0.7","0.534","0.371"
"203","Shaquille Harrison",2018,"152","61","55","23","384","6","26","0.231","53","98","0.541","15.6","0.8","0.4","0.4","0.54","0.306"
"204","Josh Hart",2018,"496","263","80","63","1461","78","197","0.396","98","178","0.551","12.2","3.4","1.9","1.5","0.596","0.251"
"205","Udonis Haslem",2018,"8","10","5","14","72","1","8","0.125","2","7","0.286","1.8","-0.1","-0.1","0.1","0.252","0.133"
"206","Nigel Hayes",2018,"27","22","6","9","122","4","16","0.25","7","17","0.412","6.4","-0.1","-0.2","0.1","0.393","0.091"
"207","Gordon Hayward",2018,"2","1","0","1","5","0","1","0","1","1","1","7.3","0","0","0","0.5","0"
"208","Reggie Hearn",2018,"3","0","0","3","7","1","2","0.5","0","0","0","13.1","0","0","0","0.75","0"
"209","Myke Henry",2018,"107","38","22","20","378","19","58","0.328","22","51","0.431","9.7","0.1","-0.3","0.4","0.472","0.092"
