"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"30","Gary Brokaw",1976,"633","125","246","75","1468","0","0","0","237","519","0.457","14.9","1.9","1.3","0.7","0.511","0.437"
"31","Fred Brown",1976,"1757","317","207","76","2516","0","0","0","742","1522","0.488","20.4","8.8","6.6","2.2","0.529","0.206"
"32","John Brown",1976,"592","403","126","75","1758","0","0","0","215","486","0.442","12.6","2.6","1.7","1","0.512","0.43"
"33","Roger Brown",1976,"72","130","12","29","454","0","0","0","29","72","0.403","8","0.4","0","0.4","0.45","0.25"
"34","Joe Bryant",1976,"558","278","61","75","1203","0","0","0","233","552","0.422","13.3","1.3","0","1.3","0.452","0.266"
"35","Tom Burleson",1976,"1283","742","180","82","2647","0","0","0","496","1032","0.481","17.8","8.2","5","3.2","0.533","0.376"
"36","Corky Calhoun",1976,"409","341","85","76","1816","0","0","0","172","368","0.467","9","2.5","1","1.5","0.506","0.226"
"37","Al Carlson",1976,"72","73","13","28","279","0","0","0","27","79","0.342","9","0.1","-0.2","0.3","0.392","0.367"
"38","Austin Carr",1976,"658","132","122","65","1282","0","0","0","276","625","0.442","15.2","2.6","1.7","0.9","0.481","0.214"
"39","Fred Carter",1976,"1549","299","372","82","2992","0","0","0","665","1594","0.417","14.5","3.3","1.1","2.2","0.447","0.196"
"40","Harvey Catchings",1976,"264","520","63","75","1731","0","0","0","103","242","0.426","9.6","2.3","0","2.3","0.464","0.397"
"41","Ken Charles",1976,"817","219","204","81","2247","0","0","0","328","719","0.456","11.9","3.3","1","2.2","0.505","0.285"
"42","Phil Chenier",1976,"1590","320","255","80","2952","0","0","0","654","1355","0.483","17.6","8.8","4.9","3.9","0.528","0.252"
"43","Jim Chones",1976,"1298","739","163","82","2741","0","0","0","563","1258","0.448","15.5","6","2.3","3.6","0.473","0.207"
"44","Archie Clark",1976,"600","137","218","79","1589","0","0","0","250","577","0.433","12.5","1.7","1","0.7","0.478","0.201"
"45","Jim Cleamons",1976,"1000","354","428","82","2835","0","0","0","413","887","0.466","14.9","7.1","4.2","2.9","0.509","0.246"
"46","Barry Clemens",1976,"171","70","33","49","443","0","0","0","70","143","0.49","13.8","1.1","0.6","0.5","0.54","0.245"
"47","E.C. Coleman",1976,"491","419","87","67","1850","0","0","0","216","479","0.451","9.7","2.5","0.4","2.1","0.474","0.186"
"48","Doug Collins",1976,"1600","307","191","77","2995","0","0","0","614","1196","0.513","16.7","10","8.2","1.9","0.575","0.372"
"49","Mel Counts",1976,"90","100","38","30","319","0","0","0","37","91","0.407","12.2","0.4","-0.1","0.6","0.449","0.231"
"50","Dave Cowens*",1976,"1479","1246","325","78","3101","0","0","0","611","1305","0.468","18.9","10.7","5","5.6","0.508","0.261"
"51","Jim Creighton",1976,"31","45","4","32","172","0","0","0","12","43","0.279","5.5","-0.2","-0.4","0.1","0.31","0.372"
"52","Billy Cunningham*",1976,"274","147","107","20","640","0","0","0","103","251","0.41","16.4","1.2","0.4","0.8","0.473","0.351"
"53","Mike D'Antoni",1976,"16","14","16","9","101","0","0","0","7","27","0.259","7.7","-0.1","-0.2","0.1","0.287","0.074"
"54","Bob Dandridge",1976,"1571","540","206","73","2735","0","0","0","650","1296","0.502","19.1","9","6.4","2.6","0.545","0.254"
"55","Dwight Davis",1976,"300","225","46","72","866","0","0","0","111","269","0.413","11.5","1.5","0.3","1.2","0.471","0.42"
"56","Mel Davis",1976,"174","148","31","42","408","0","0","0","76","193","0.394","14.8","0.4","-0.2","0.6","0.423","0.15"
"57","Mickey Davis",1976,"160","84","37","45","411","0","0","0","55","152","0.362","12.7","0.3","0","0.3","0.445","0.414"
"58","Darryl Dawkins",1976,"90","49","3","37","165","0","0","0","41","82","0.5","14.3","0.1","-0.1","0.2","0.486","0.293"
"59","Rod Derline",1976,"191","27","26","49","339","0","0","0","73","181","0.403","13.7","0.3","0.2","0.2","0.464","0.309"
"60","Henry Dickerson",1976,"28","3","8","17","112","0","0","0","9","29","0.31","4.6","-0.2","-0.2","0","0.388","0.552"
"61","Derrek Dickey",1976,"502","349","83","79","1207","0","0","0","220","473","0.465","13.9","3.1","1.4","1.7","0.494","0.167"
"62","Ernie DiGregorio",1976,"450","112","265","67","1364","0","0","0","182","474","0.384","10.7","0.1","-0.7","0.8","0.437","0.198"
"63","John Drew",1976,"1660","660","150","77","2351","0","0","0","586","1168","0.502","25.3","10.6","8.2","2.4","0.57","0.562"
"64","Charles Dudley",1976,"521","269","239","82","1456","0","0","0","182","345","0.528","16.1","4.6","2.6","2","0.575","0.71"
"65","Dennis DuVal",1976,"36","8","20","13","130","0","0","0","15","43","0.349","9.1","-0.1","-0.2","0.1","0.383","0.209"
"66","Al Eberhard",1976,"757","390","83","81","2066","0","0","0","283","683","0.414","11.7","2.6","1.1","1.5","0.483","0.335"
"67","Leroy Ellis",1976,"139","122","21","29","489","0","0","0","61","132","0.462","10.9","0.9","0.3","0.5","0.482","0.212"
"68","Keith Erickson",1976,"744","332","185","74","1850","0","0","0","305","649","0.47","14.1","3.8","2","1.8","0.518","0.242"
"69","Eric Fernsten",1976,"92","70","19","37","268","0","0","0","33","86","0.384","14.3","0.5","0.1","0.4","0.45","0.43"
"70","Larry Fogle",1976,"2","3","0","2","14","0","0","0","1","5","0.2","-0.5","0","-0.1","0","0.2","0"
"71","Chris Ford",1976,"685","291","272","82","2198","0","0","0","301","707","0.426","13","2.7","0.3","2.4","0.452","0.163"
"72","Don Ford",1976,"726","333","111","76","1838","0","0","0","311","710","0.438","11.6","2","0.7","1.2","0.471","0.196"
"73","Jim Fox",1976,"272","235","42","70","918","0","0","0","105","203","0.517","12.4","2.2","1.3","0.9","0.572","0.389"
"74","Walt Frazier*",1976,"1126","400","351","59","2427","0","0","0","470","969","0.485","17.7","6.8","4.4","2.4","0.527","0.233"
"75","World B. Free",1976,"590","125","104","71","1121","0","0","0","239","533","0.448","14.8","1.5","0.9","0.6","0.48","0.349"
"76","Donnie Freeman",1976,"689","180","171","64","1480","0","0","0","263","606","0.434","14.5","2.4","1.5","0.9","0.497","0.328"
"77","Rowland Garrett",1976,"269","117","17","55","540","0","0","0","108","258","0.419","14.9","1.1","0.4","0.7","0.469","0.252"
"78","John Gianelli",1976,"764","552","115","82","2332","0","0","0","325","687","0.473","12.3","4.4","2.5","1.9","0.504","0.233"
"79","Dick Gibbs",1976,"335","106","49","72","866","0","0","0","129","301","0.429","9.8","0.7","0.2","0.5","0.49","0.309"
"80","Herm Gilliam",1976,"688","220","202","81","1644","0","0","0","299","676","0.442","13.8","2.7","1.2","1.4","0.473","0.172"
"81","Gail Goodrich*",1976,"1459","214","421","75","2646","0","0","0","583","1321","0.441","17.1","5.1","3.5","1.5","0.495","0.262"
"82","Leonard Gray",1976,"914","398","203","66","2139","0","0","0","394","831","0.474","13.9","4.1","2.2","2","0.505","0.203"
"83","Kevin Grevey",1976,"210","60","27","56","504","0","0","0","79","213","0.371","10","0.1","-0.3","0.5","0.44","0.272"
"84","Bob Gross",1976,"515","307","163","76","1474","0","0","0","209","400","0.523","15.6","3.8","1.8","1.9","0.557","0.355"
"85","Matt Guokas",1976,"164","63","70","56","793","0","0","0","73","173","0.422","6.9","0.3","0.1","0.3","0.444","0.156"
"86","Lindsay Hairston",1976,"273","179","21","47","651","0","0","0","104","228","0.456","14.8","1","0.3","0.7","0.492","0.491"
"87","Glenn Hansen",1976,"431","187","67","66","1145","0","0","0","173","420","0.412","11.2","0.8","0","0.8","0.457","0.279"
"88","Clem Haskins",1976,"350","54","73","55","737","0","0","0","148","269","0.55","15.5","2.3","1.6","0.7","0.588","0.242"
"89","John Havlicek*",1976,"1289","314","278","76","2598","0","0","0","504","1121","0.45","15.5","7.4","4.7","2.7","0.508","0.297"
"90","Steve Hawes",1976,"485","497","115","72","1411","0","0","0","199","403","0.494","15.1","3.4","1.6","1.9","0.532","0.298"
"91","Bubbles Hawkins",1976,"126","30","16","32","153","0","0","0","53","104","0.51","25","0.6","0.4","0.3","0.536","0.298"
"92","Connie Hawkins*",1976,"610","445","212","74","1907","0","0","0","237","530","0.447","14.3","3.5","1.7","1.8","0.497","0.36"
"93","Nate Hawthorne",1976,"479","209","46","79","1144","0","0","0","182","423","0.43","11.7","1.1","0.2","0.9","0.481","0.402"
"94","Elvin Hayes*",1976,"1585","878","121","80","2975","0","0","0","649","1381","0.47","18.4","8.1","2.2","5.9","0.501","0.331"
"95","Spencer Haywood*",1976,"1549","878","92","78","2892","0","0","0","605","1360","0.445","17.2","6.8","3.5","3.4","0.497","0.329"
"96","Gar Heard",1976,"942","869","190","86","2747","0","0","0","392","901","0.435","13.7","4.5","0.3","4.2","0.466","0.275"
"97","Tom Henderson",1976,"1154","265","374","81","2900","0","0","0","469","1136","0.413","13.2","2.1","0.8","1.3","0.454","0.268"
"98","Wilbur Holland",1976,"192","41","26","33","351","0","0","0","85","213","0.399","13.2","-0.1","-0.3","0.2","0.421","0.16"
"99","Lionel Hollins",1976,"800","175","306","74","1891","0","0","0","311","738","0.421","14.3","1.8","-0.4","2.2","0.472","0.335"
"100","Lou Hudson",1976,"1375","300","214","81","2558","0","0","0","569","1205","0.472","16.8","5.9","4.6","1.3","0.516","0.241"
"101","John Hummer",1976,"81","77","25","29","364","0","0","0","32","67","0.478","7.6","0.1","-0.2","0.3","0.476","0.612"
"102","Phil Jackson*",1976,"480","343","105","80","1461","0","0","0","185","387","0.478","11.8","2.5","0.9","1.6","0.53","0.388"
"103","Aaron James",1976,"677","249","59","75","1346","0","0","0","262","594","0.441","13.7","2.2","1","1.2","0.495","0.343"
"104","Charles Johnson",1976,"744","202","122","81","1549","0","0","0","342","732","0.467","14.2","3.7","1.6","2.1","0.485","0.108"
"105","George Johnson",1976,"400","627","82","82","1745","0","0","0","165","341","0.484","13.2","5","1.3","3.8","0.517","0.305"
"106","John Johnson",1976,"752","332","217","76","1697","0","0","0","316","697","0.453","15.2","2.5","1.3","1.1","0.491","0.222"
"107","Mickey Johnson",1976,"1239","758","130","81","2390","0","0","0","478","1033","0.463","19.4","8.3","4.8","3.6","0.52","0.348"
"108","Ollie Johnson",1976,"821","357","146","81","2150","0","0","0","348","678","0.513","13.5","4.8","3.4","1.4","0.552","0.22"
"109","Dwight Jones",1976,"665","524","83","66","1762","0","0","0","251","542","0.463","15","3.8","2.2","1.7","0.521","0.404"
"110","Jimmy Jones",1976,"378","131","120","64","1133","0","0","0","153","308","0.497","11.9","2.2","1.1","1.1","0.541","0.305"
"111","Steve Jones",1976,"414","75","63","64","819","0","0","0","168","380","0.442","12.1","0.8","0.3","0.5","0.491","0.247"
"112","Wali Jones",1976,"55","9","33","17","176","0","0","0","23","49","0.469","11.1","0.2","0.1","0.1","0.503","0.265"
"113","Rich Kelley",1976,"527","528","155","75","1346","0","0","0","184","379","0.485","19.3","4.8","2.4","2.4","0.562","0.541"
"114","Len Kosmalski",1976,"20","25","12","9","93","0","0","0","8","20","0.4","12.1","0.1","0","0.1","0.433","0.35"
"115","Tom Kozelko",1976,"115","82","33","67","584","0","0","0","48","99","0.485","7.5","0.7","0","0.7","0.512","0.303"
"116","Tom Kropp",1976,"19","15","8","25","72","0","0","0","7","30","0.233","3.9","-0.2","-0.3","0.1","0.291","0.2"
"117","Steve Kuberski",1976,"341","259","47","70","967","0","0","0","135","291","0.464","12","2.3","1.2","1.1","0.523","0.271"
"118","Kevin Kunnert",1976,"1032","787","155","80","2335","0","0","0","465","954","0.487","16.4","4.8","2.6","2.2","0.505","0.164"
"119","C.J. Kupec",1976,"27","23","5","16","55","0","0","0","10","40","0.25","9.7","-0.2","-0.3","0.1","0.301","0.275"
"120","Sam Lacey",1976,"1035","1024","378","81","3083","0","0","0","409","1019","0.401","15.5","5","0.4","4.7","0.452","0.281"
"121","John Lambert",1976,"123","102","16","54","333","0","0","0","49","110","0.445","13.9","0.7","0.3","0.5","0.487","0.336"
"122","Bob Lanier*",1976,"1366","746","217","64","2363","0","0","0","541","1017","0.532","22.7","10.1","7.3","2.8","0.579","0.364"
"123","Stu Lantz",1976,"250","99","76","53","853","0","0","0","85","204","0.417","9.8","1","0.6","0.5","0.514","0.436"
"124","John Laskowski",1976,"655","219","55","71","1570","0","0","0","284","690","0.412","11.3","1.7","0.2","1.5","0.441","0.174"
"125","Clyde Lee",1976,"309","453","59","79","1421","0","0","0","123","282","0.436","9.9","2.2","0.7","1.6","0.477","0.337"
"126","Greg Lee",1976,"6","2","11","5","35","0","0","0","2","4","0.5","12.8","0","0","0","0.615","0.5"
"127","Bob Love",1976,"1448","510","145","76","2823","0","0","0","543","1391","0.39","14.1","4.5","2.2","2.3","0.455","0.325"
"128","Phil Lumpkin",1976,"70","23","48","34","370","0","0","0","22","65","0.338","8.2","0.2","0","0.2","0.448","0.462"
"129","Pete Maravich*",1976,"1604","300","332","62","2373","0","0","0","604","1316","0.459","20.5","7.1","4.8","2.3","0.524","0.371"
"130","Jack Marin",1976,"847","252","141","79","1909","0","0","0","343","812","0.422","12.7","3.1","1.6","1.4","0.473","0.232"
"131","LaRue Martin",1976,"275","311","72","63","889","0","0","0","109","302","0.361","10.3","0.1","-1.1","1.1","0.409","0.255"
"132","Clyde Mayes",1976,"284","263","37","65","948","0","0","0","114","248","0.46","11.1","1","0.2","0.9","0.489","0.391"
"133","Ken Mayfield",1976,"37","8","4","13","64","0","0","0","17","46","0.37","7.3","-0.2","-0.2","0","0.391","0.065"
"134","Bob McAdoo*",1976,"2427","965","315","78","3328","0","0","0","934","1918","0.487","23.3","12.3","7.7","4.6","0.542","0.383"
"135","Jim McDaniels",1976,"91","74","15","35","242","0","0","0","41","102","0.402","11.9","0.2","-0.1","0.3","0.429","0.088"
"136","Glenn McDonald",1976,"422","135","68","75","1019","0","0","0","191","456","0.419","11","1.1","0","1.2","0.439","0.123"
"137","Jim McElroy",1976,"383","110","107","51","1134","0","0","0","151","296","0.51","12.5","2.6","1.7","0.9","0.556","0.372"
"138","George McGinnis*",1976,"1769","967","359","77","2946","0","0","0","647","1552","0.417","21.3","8.5","3.1","5.5","0.482","0.414"
"139","Jon McGlocklin",1976,"135","17","38","33","336","0","0","0","63","148","0.426","10.9","0.2","0.1","0.1","0.443","0.068"
"140","Tom McMillen",1976,"233","186","69","50","708","0","0","0","96","222","0.432","11.5","0.8","0.2","0.6","0.474","0.243"
"141","Jim McMillian",1976,"1172","390","205","74","2610","0","0","0","492","918","0.536","15.3","7.9","6","2","0.578","0.239"
"142","Larry McNeill",1976,"797","510","72","82","1613","0","0","0","295","610","0.484","17","4.3","2.6","1.8","0.546","0.448"
"143","Cliff Meely",1976,"137","97","19","34","313","0","0","0","52","132","0.394","13.1","0.2","-0.2","0.4","0.447","0.364"
"144","Dean Meminger",1976,"410","151","222","68","1418","0","0","0","155","379","0.409","12.1","1","0.5","0.4","0.46","0.401"
"145","John Mengelt",1976,"720","115","108","67","1105","0","0","0","264","540","0.489","19.4","3.2","2.7","0.5","0.559","0.439"
"146","Joe Meriweather",1976,"830","516","82","81","2042","0","0","0","338","684","0.494","14.4","3.8","2.3","1.6","0.526","0.349"
"147","Dave Meyers",1976,"531","445","100","72","1589","0","0","0","198","472","0.419","13.4","2.4","0.3","2.1","0.47","0.445"
"148","Steve Mix",1976,"1129","662","216","81","3039","0","0","0","421","844","0.499","15.1","9.4","5.7","3.7","0.565","0.416"
"149","Eric Money",1976,"1043","207","338","80","2267","0","0","0","449","947","0.474","16.3","4.2","2.8","1.5","0.508","0.19"
"150","Earl Monroe*",1976,"1574","273","304","76","2889","0","0","0","647","1354","0.478","17.1","7.2","5.1","2.1","0.521","0.263"
"151","Otto Moore",1976,"730","793","216","81","2407","0","0","0","293","672","0.436","14.2","5","0.5","4.4","0.473","0.336"
"152","Jeff Mullins",1976,"139","32","39","29","311","0","0","0","58","120","0.483","14.5","0.9","0.5","0.3","0.524","0.242"
"153","Calvin Murphy*",1976,"1722","209","596","82","2995","0","0","0","675","1369","0.493","19.9","8.8","7.7","1.1","0.556","0.299"
"154","Lloyd Neal",1976,"1056","585","118","68","2320","0","0","0","435","904","0.481","14.8","4.7","1.8","2.9","0.517","0.296"
"155","Don Nelson*",1976,"477","182","77","75","943","0","0","0","175","379","0.462","15.1","2.6","1.7","0.9","0.53","0.425"
"156","Louie Nelson",1976,"823","202","169","66","2030","0","0","0","327","755","0.433","12.3","2.9","1.3","1.6","0.481","0.305"
"157","Mike Newlin",1976,"1523","336","457","82","3065","0","0","0","569","1123","0.507","17.4","8.5","7.5","0.9","0.577","0.396"
"158","Connie Norman",1976,"386","101","66","65","818","0","0","0","183","422","0.434","12.7","0.8","0.3","0.5","0.446","0.057"
"159","Willie Norwood",1976,"444","229","59","64","1004","0","0","0","146","301","0.485","15.4","3","2","0.9","0.569","0.674"
"160","Frank Oleynick",1976,"307","45","53","52","650","0","0","0","127","316","0.402","10.9","0.1","-0.2","0.3","0.439","0.244"
"161","Steve Patterson",1976,"202","228","80","66","918","0","0","0","84","220","0.382","9.9","0.9","0","0.9","0.414","0.245"
"162","Curtis Perry",1976,"947","684","182","71","2353","0","0","0","386","776","0.497","15.8","6","2.8","3.2","0.537","0.308"
"163","Geoff Petrie",1976,"1363","168","330","72","2557","0","0","0","543","1177","0.461","15.2","4.6","3.1","1.4","0.515","0.284"
"164","Cliff Pondexter",1976,"434","381","90","75","1326","0","0","0","156","380","0.411","13.1","2.2","0.6","1.6","0.472","0.479"
"165","Howard Porter",1976,"669","295","25","75","1482","0","0","0","298","635","0.469","13","2.4","1.4","0.9","0.494","0.153"
"166","Kevin Porter",1976,"240","44","193","19","687","0","0","0","99","235","0.421","15.4","0.5","0.2","0.3","0.462","0.238"
"167","Jim Price",1976,"937","261","395","80","2525","0","0","0","398","958","0.415","13.7","2.6","0.3","2.3","0.454","0.173"
"168","Ed Ratleff",1976,"796","379","260","72","2401","0","0","0","314","647","0.485","13.5","4.5","3","1.5","0.54","0.318"
"169","Clifford Ray",1976,"564","776","149","82","2184","0","0","0","212","404","0.525","14.1","7","3","4","0.558","0.569"
"170","Kevin Restani",1976,"492","376","96","82","1650","0","0","0","234","493","0.475","10.9","2.2","0.9","1.3","0.481","0.085"
"171","Pat Riley*",1976,"289","50","57","62","813","0","0","0","117","301","0.389","7.6","-0.3","-0.7","0.4","0.431","0.256"
"172","Ron Riley",1976,"268","304","75","65","1049","0","0","0","115","280","0.411","10.5","0.7","-0.1","0.9","0.44","0.2"
"173","Mike Riordan",1976,"653","187","122","78","1943","0","0","0","291","662","0.44","9.2","1.7","-0.1","1.8","0.464","0.145"
"174","Rick Roberson",1976,"188","233","53","74","709","0","0","0","73","180","0.406","10.3","0","-0.7","0.8","0.417","0.572"
"175","Truck Robinson",1976,"919","557","113","82","2055","0","0","0","354","779","0.454","15.5","4.3","0.9","3.4","0.501","0.403"
"176","Bill Robinzine",1976,"603","355","60","75","1327","0","0","0","229","499","0.459","14.6","2.4","0.8","1.6","0.514","0.397"
"177","John Roche",1976,"8","3","6","15","52","0","0","0","3","14","0.214","0.9","-0.2","-0.2","0","0.254","0.286"
"178","Curtis Rowe",1976,"1280","697","183","80","2998","0","0","0","514","1098","0.468","14.7","6.2","4.5","1.7","0.513","0.311"
"179","Campy Russell",1976,"1232","345","107","82","1961","0","0","0","483","1003","0.482","19","6.7","4.7","2","0.534","0.343"
"180","Cazzie Russell",1976,"874","183","122","74","1625","0","0","0","371","802","0.463","14.7","3","2.2","0.9","0.504","0.185"
"181","Fred Saunders",1976,"62","37","13","17","146","0","0","0","28","64","0.438","12.7","0.1","-0.1","0.2","0.45","0.172"
"182","Dale Schlueter",1976,"176","224","80","71","773","0","0","0","61","122","0.5","10.7","1.2","0.3","0.9","0.558","0.664"
"183","Charlie Scott*",1976,"1443","358","341","82","2913","0","0","0","588","1309","0.449","14.5","6.4","3.3","3.1","0.495","0.256"
"184","Bruce Seals",1976,"957","507","119","81","2435","0","0","0","388","889","0.436","11.5","2.9","0.8","2.1","0.475","0.3"
"185","Ed Searcy",1976,"6","0","1","4","12","0","0","0","2","6","0.333","5.6","0","0","0","0.436","0.333"
"186","Gene Short",1976,"84","48","10","34","222","0","0","0","32","91","0.352","9.8","-0.1","-0.3","0.2","0.4","0.352"
"187","John Shumate",1976,"876","554","127","75","1976","0","0","0","332","592","0.561","17.3","6.5","3.8","2.7","0.596","0.551"
"188","Paul Silas",1976,"866","1025","203","81","2662","0","0","0","315","740","0.426","14.6","7.2","3.2","3.9","0.488","0.45"
"189","Tal Skinner",1976,"313","264","67","72","1224","0","0","0","132","285","0.463","10.2","1.9","0.7","1.2","0.489","0.281"
"190","Jerry Sloan*",1976,"223","116","22","22","617","0","0","0","84","210","0.4","11.2","0.9","0.2","0.7","0.456","0.371"
"191","Bingo Smith",1976,"1101","341","155","81","2338","0","0","0","495","1121","0.442","13.1","3.7","1.5","2.3","0.466","0.121"
"192","Elmore Smith",1976,"1218","893","97","78","2809","0","0","0","498","962","0.518","17.7","8.7","4.1","4.7","0.545","0.365"
"193","Greg Smith",1976,"0","0","0","1","3","0","0","0","0","1","0","-18.2","0","0","0","0","0"
"194","Phil Smith",1976,"1641","376","362","82","2793","0","0","0","659","1383","0.477","18.4","9.4","6.3","3.1","0.525","0.296"
"195","Randy Smith",1976,"1787","417","484","82","3167","0","0","0","702","1422","0.494","18.7","9.4","6.5","2.9","0.549","0.33"
"196","Dick Snyder",1976,"1037","198","220","82","2274","0","0","0","441","881","0.501","14.7","6.2","4.4","1.8","0.538","0.213"
"197","Ricky Sobers",1976,"718","259","215","78","1898","0","0","0","280","623","0.449","13.1","2.8","0.9","1.9","0.507","0.308"
"198","Mike Sojourner",1976,"576","449","58","67","1602","0","0","0","248","524","0.473","13.1","2.7","1.3","1.3","0.5","0.227"
"199","Kevin Stacom",1976,"408","161","128","77","1114","0","0","0","170","387","0.439","11.7","1.8","0.8","1","0.478","0.235"
"200","Bud Stallworth",1976,"507","145","53","56","1051","0","0","0","211","483","0.437","12.2","1.1","0.1","0.9","0.472","0.257"
"201","Larry Steele",1976,"798","292","324","81","2382","0","0","0","322","651","0.495","13.7","4.8","1.9","2.9","0.539","0.312"
"202","Terry Thomas",1976,"77","36","3","28","136","0","0","0","28","65","0.431","16.3","0.2","0.1","0.1","0.495","0.446"
"203","Nate Thurmond*",1976,"346","415","94","78","1393","0","0","0","142","337","0.421","12","2.4","0.2","2.2","0.442","0.365"
"204","Rudy Tomjanovich*",1976,"1465","666","188","79","2912","0","0","0","622","1202","0.517","16.1","7.3","6.1","1.2","0.551","0.24"
"205","George Trapp",1976,"619","229","50","76","1091","0","0","0","278","602","0.462","15.6","1.5","0.8","0.8","0.483","0.146"
"206","Wes Unseld*",1976,"750","1036","404","78","2922","0","0","0","318","567","0.561","16.2","9.5","4.3","5.2","0.574","0.344"
"207","Dick Van Arsdale",1976,"747","137","140","58","1870","0","0","0","276","570","0.484","12.4","4","3.1","0.9","0.555","0.412"
"208","Tom Van Arsdale",1976,"818","186","146","75","2026","0","0","0","346","785","0.441","11.1","1.6","1.1","0.5","0.477","0.211"
"209","Norm Van Lier",1976,"957","410","500","76","3026","0","0","0","361","987","0.366","13","3.2","-0.2","3.3","0.424","0.323"
"210","Neal Walk",1976,"603","389","119","82","1340","0","0","0","262","607","0.432","14.5","1.7","0.2","1.5","0.463","0.163"
"211","Foots Walker",1976,"370","182","288","81","1280","0","0","0","143","369","0.388","15.3","2.3","0.4","1.9","0.444","0.293"
"212","Jimmy Walker",1976,"1149","177","176","73","2490","0","0","0","459","950","0.483","13.6","5.2","4.3","0.9","0.538","0.281"
"213","Bill Walton*",1976,"823","681","220","51","1687","0","0","0","345","732","0.471","19.5","3.8","0.7","3.1","0.494","0.311"
"214","Cornell Warner",1976,"591","722","106","81","2512","0","0","0","251","524","0.479","10.2","4.3","1.8","2.6","0.509","0.244"
