"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"33","Mike Farmer",1965,"409","258","88","60","1272","0","0","0","167","408","0.409","10.7","1.8","0.4","1.4","0.455","0.23"
"34","Bob Ferry",1965,"408","355","60","77","1280","0","0","0","143","338","0.423","10.8","1.2","0.9","0.3","0.479","0.589"
"35","Dave Gambee",1965,"1011","468","113","80","1993","0","0","0","356","864","0.412","14.7","4.6","2.9","1.7","0.493","0.426"
"36","Tom Gola*",1965,"541","319","220","77","1727","0","0","0","204","455","0.448","12","3.4","2.2","1.2","0.506","0.396"
"37","Johnny Green",1965,"857","545","129","78","1720","0","0","0","346","737","0.469","17.5","3.8","2.5","1.3","0.493","0.408"
"38","Si Green",1965,"405","169","140","70","1086","0","0","0","152","368","0.413","11.6","0.8","0.6","0.2","0.461","0.438"
"39","Jerry Greenspan",1965,"24","11","0","5","49","0","0","0","8","13","0.615","15.7","0.3","0.3","0","0.726","0.615"
"40","Hal Greer*",1965,"1413","355","313","70","2600","0","0","0","539","1245","0.433","16.3","6.6","4.4","2.2","0.495","0.332"
"41","Jerry Grote",1965,"14","4","4","11","33","0","0","0","6","11","0.545","14.9","0.1","0.1","0","0.589","0.182"
"42","Richie Guerin*",1965,"821","149","271","57","1678","0","0","0","295","662","0.446","16.4","5.7","3.7","1.9","0.517","0.455"
"43","Cliff Hagan*",1965,"1000","276","136","77","1739","0","0","0","393","901","0.436","16.5","4.7","2.9","1.8","0.491","0.297"
"44","Happy Hairston",1965,"372","293","27","61","736","0","0","0","131","351","0.373","15","0.4","-0.1","0.5","0.439","0.47"
"45","Reggie Harding",1965,"938","906","179","78","2699","0","0","0","405","987","0.41","13","3.1","-0.4","3.5","0.435","0.212"
"46","Charlie Hardnett",1965,"73","77","2","20","200","0","0","0","25","80","0.313","8.4","-0.3","-0.4","0.1","0.376","0.488"
"47","John Havlicek*",1965,"1375","371","199","75","2169","0","0","0","570","1420","0.401","16.3","4.5","-0.1","4.6","0.441","0.223"
"48","Tom Hawkins",1965,"556","475","80","79","1864","0","0","0","220","538","0.409","9","1","0","1","0.443","0.379"
"49","Walt Hazzard",1965,"280","111","140","66","919","0","0","0","117","306","0.382","9.3","0.2","-0.3","0.6","0.415","0.232"
"50","Tom Heinsohn*",1965,"912","399","157","67","1706","0","0","0","365","954","0.383","14.3","3.6","-0.5","4.2","0.432","0.24"
"51","Art Heyman",1965,"316","99","79","55","663","0","0","0","114","267","0.427","14.5","1.3","0.9","0.4","0.486","0.494"
"52","Wayne Hightower",1965,"587","420","54","75","1547","0","0","0","196","570","0.344","10.5","0.7","-0.5","1.2","0.431","0.446"
"53","Gary Hill",1965,"27","16","7","12","103","0","0","0","10","36","0.278","4.3","-0.2","-0.3","0.1","0.32","0.389"
"54","Tom Hoover",1965,"34","58","12","24","153","0","0","0","13","32","0.406","9.6","0.1","0","0.1","0.445","0.438"
"55","Bailey Howell*",1965,"1534","869","208","80","2975","0","0","0","515","1040","0.495","18.9","10.9","10.1","0.7","0.582","0.605"
"56","Les Hunter",1965,"42","50","11","24","114","0","0","0","18","64","0.281","8.8","-0.5","-0.5","0","0.299","0.219"
"57","Darrall Imhoff",1965,"378","500","87","76","1521","0","0","0","145","311","0.466","10.7","2.4","1.3","1.1","0.499","0.495"
"58","Luke Jackson",1965,"1126","980","93","76","2590","0","0","0","419","1013","0.414","15.2","4.8","1.9","2.8","0.473","0.399"
"59","Gus Johnson*",1965,"1415","988","270","76","2899","0","0","0","577","1379","0.418","16.6","2.2","1.3","0.8","0.457","0.28"
"60","K.C. Jones*",1965,"649","318","437","78","2434","0","0","0","253","639","0.396","11","6.7","0.5","6.2","0.439","0.355"
"61","Larry Jones",1965,"131","57","40","23","359","0","0","0","47","153","0.307","8.2","-0.3","-0.6","0.3","0.372","0.34"
"62","Sam Jones*",1965,"2070","411","223","80","2885","0","0","0","821","1818","0.452","20.7","12.8","7.3","5.5","0.505","0.287"
"63","Wali Jones",1965,"407","140","200","77","1250","0","0","0","154","411","0.375","9.6","0.3","0","0.3","0.432","0.331"
"64","Willie Jones",1965,"44","10","7","12","101","0","0","0","21","52","0.404","8.3","0","-0.1","0.1","0.403","0.115"
"65","Red Kerr",1965,"654","551","197","80","1810","0","0","0","264","714","0.37","13.2","0.9","-1.2","2.1","0.412","0.254"
"66","Jim King",1965,"486","214","178","77","1671","0","0","0","184","469","0.392","9.3","1.5","0.5","0.9","0.454","0.322"
"67","Don Kojis",1965,"422","243","63","65","836","0","0","0","180","416","0.433","15.5","1.5","0.5","1","0.46","0.236"
"68","Howard Komives",1965,"974","195","265","80","2378","0","0","0","381","1020","0.374","10.5","0.7","-0.5","1.2","0.43","0.249"
"69","Bud Koper",1965,"247","61","43","54","631","0","0","0","106","241","0.44","10.6","1","0.5","0.5","0.476","0.174"
"70","Barry Kramer",1965,"186","100","41","52","507","0","0","0","63","186","0.339","10","0.2","-0.3","0.5","0.417","0.452"
"71","Rudy LaRusso",1965,"1083","725","198","77","2588","0","0","0","381","827","0.461","16.2","7.3","5.5","1.8","0.536","0.502"
"72","George Lee",1965,"92","55","12","19","247","0","0","0","27","77","0.351","11.7","0.4","0.1","0.3","0.461","0.675"
"73","Kevin Loughery",1965,"1024","235","296","80","2417","0","0","0","406","957","0.424","11.6","2.6","2.1","0.5","0.474","0.294"
"74","Jerry Lucas*",1965,"1414","1321","157","66","2864","0","0","0","558","1121","0.498","20.9","9.9","7.6","2.3","0.551","0.326"
"75","Bill McGill",1965,"55","36","9","24","133","0","0","0","21","65","0.323","8.3","-0.1","-0.3","0.1","0.379","0.262"
"76","McCoy McLemore",1965,"645","488","81","78","1731","0","0","0","244","725","0.337","9.8","-0.3","-2.3","2.1","0.392","0.303"
"77","Tom Meschery",1965,"1000","655","106","79","2408","0","0","0","361","917","0.394","12.9","4.1","1.3","2.8","0.463","0.403"
"78","Eddie Miles",1965,"1044","258","157","76","2074","0","0","0","439","994","0.442","13.8","4","2.2","1.7","0.478","0.224"
"79","Jackie Moreland",1965,"272","183","69","54","732","0","0","0","103","296","0.348","9.5","0.1","-0.8","0.9","0.398","0.351"
"80","Jeff Mullins",1965,"215","102","44","44","492","0","0","0","87","209","0.416","13.2","0.8","0.2","0.6","0.456","0.292"
"81","Cotton Nash",1965,"137","83","19","45","357","0","0","0","47","145","0.324","9.3","0","-0.3","0.3","0.408","0.359"
"82","Willie Naulls",1965,"747","336","72","71","1465","0","0","0","302","786","0.384","12.4","2.6","-0.5","3.1","0.433","0.224"
"83","Don Nelson*",1965,"92","73","24","39","238","0","0","0","36","85","0.424","14","0.4","0.2","0.2","0.477","0.306"
"84","Paul Neumann",1965,"964","198","233","76","2034","0","0","0","365","772","0.473","14.9","6.5","4.7","1.7","0.532","0.392"
"85","Bevo Nordmann",1965,"6","8","3","3","25","0","0","0","3","5","0.6","13","0.1","0","0.1","0.6","0"
"86","Don Ohl",1965,"1420","336","250","77","2821","0","0","0","568","1297","0.438","13.5","3.9","3.4","0.5","0.484","0.299"
"87","Bud Olsen",1965,"592","333","84","79","1372","0","0","0","224","512","0.438","13","2.5","1.7","0.7","0.495","0.381"
"88","Bob Pettit*",1965,"1124","621","128","50","1754","0","0","0","396","923","0.429","22.6","7.1","4.3","2.7","0.51","0.439"
"89","Gary Phillips",1965,"516","189","148","73","1541","0","0","0","198","553","0.358","8.2","0.2","-1.3","1.5","0.403","0.36"
"90","Hub Reed",1965,"208","206","38","62","753","0","0","0","84","221","0.38","8.3","0.6","-0.3","0.8","0.422","0.262"
"91","Willis Reed*",1965,"1560","1175","133","80","3042","0","0","0","629","1457","0.432","17.8","5.5","3.1","2.4","0.477","0.279"
"92","Oscar Robertson*",1965,"2279","674","861","75","3421","0","0","0","807","1681","0.48","26.7","17","14.3","2.7","0.561","0.472"
"93","Guy Rodgers*",1965,"1153","323","565","79","2699","0","0","0","465","1225","0.38","14.2","2.8","-0.9","3.8","0.421","0.265"
"94","John Rudometkin",1965,"138","99","16","23","376","0","0","0","52","154","0.338","8.9","-0.1","-0.5","0.4","0.392","0.325"
"95","Bill Russell*",1965,"1102","1878","410","78","3466","0","0","0","429","980","0.438","19.5","16.9","2.4","14.4","0.472","0.435"
"96","Tom Sanders*",1965,"941","661","92","80","2459","0","0","0","374","871","0.429","12.2","7.5","1.9","5.5","0.478","0.297"
"97","Ray Scott",1965,"1024","634","239","66","2167","0","0","0","402","1092","0.368","15","1.3","-1.6","2.9","0.416","0.288"
"98","Larry Siegfried",1965,"455","134","119","72","996","0","0","0","173","417","0.415","14","3.2","1","2.1","0.475","0.336"
"99","Paul Silas",1965,"363","576","48","79","1243","0","0","0","140","375","0.373","12.3","1.2","-0.9","2.1","0.406","0.437"
"100","Adrian Smith",1965,"1210","220","240","80","2745","0","0","0","463","1016","0.456","12.9","6.1","5","1.1","0.519","0.337"
"101","Tom Thacker",1965,"135","127","41","55","470","0","0","0","56","168","0.333","7.8","-0.6","-0.8","0.3","0.358","0.28"
"102","John Thompson*",1965,"230","230","16","64","699","0","0","0","84","209","0.402","9.8","1.8","0.1","1.7","0.451","0.502"
"103","Rod Thorn*",1965,"816","266","161","74","1770","0","0","0","320","750","0.427","14.2","3.4","1.7","1.7","0.476","0.324"
"104","Nate Thurmond*",1965,"1273","1395","157","77","3173","0","0","0","519","1240","0.419","16.5","6.1","1","5.1","0.456","0.288"
"105","John Tresvant",1965,"14","18","6","4","35","0","0","0","4","11","0.364","18.9","0.1","0","0.1","0.468","0.818"
"106","Jack Twyman*",1965,"1156","383","137","80","2236","0","0","0","479","1081","0.443","13.9","3.9","2.9","1","0.487","0.221"
"107","Chico Vaughn",1965,"870","173","157","75","1965","0","0","0","344","811","0.424","11.8","3.4","1.8","1.7","0.474","0.298"
"108","Chet Walker*",1965,"1042","528","132","79","2187","0","0","0","377","936","0.403","14.3","3.7","1.8","1.9","0.471","0.415"
"109","Gerry Ward",1965,"5","5","6","3","30","0","0","0","2","18","0.111","-4.7","-0.2","-0.3","0.1","0.136","0.056"
"110","Ben Warley",1965,"312","277","53","64","900","0","0","0","94","253","0.372","11.2","1.5","0.6","0.9","0.472","0.696"
"111","Jerry West*",1965,"2292","447","364","74","3066","0","0","0","822","1655","0.497","25","16.7","14.8","1.9","0.572","0.477"
"112","Gene Wiley",1965,"406","690","105","80","2002","0","0","0","175","376","0.465","10.3","2.4","0.9","1.5","0.478","0.295"
"113","Lenny Wilkens*",1965,"1284","365","431","78","2854","0","0","0","434","1048","0.414","15.6","8.1","4.6","3.5","0.496","0.532"
"114","George Wilson",1965,"91","102","11","39","288","0","0","0","41","155","0.265","2.6","-1.4","-1.6","0.2","0.271","0.194"
