"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"68","Chris Carr",2000,"531","173","84","57","1166","32","101","0.317","164","395","0.415","10.8","-0.3","-1.2","0.9","0.482","0.252"
"69","Anthony Carter",2000,"498","199","378","79","1859","3","23","0.13","198","486","0.407","11","1.4","-1","2.4","0.442","0.244"
"70","Vince Carter",2000,"2107","476","322","82","3126","95","236","0.403","693","1460","0.475","23.4","11.8","9.1","2.7","0.543","0.325"
"71","Sam Cassell",2000,"1506","301","729","81","2899","26","90","0.289","519","1080","0.481","21.1","9.2","8.4","0.8","0.551","0.38"
"72","Kelvin Cato",2000,"567","389","26","65","1581","0","4","0","216","398","0.543","15.9","4.2","2.3","2","0.574","0.517"
"73","Duane Causwell",2000,"66","47","2","25","185","0","0","0","20","37","0.541","14.1","0.7","0.3","0.4","0.614","1.027"
"74","Cedric Ceballos",2000,"1147","462","90","69","2064","44","134","0.328","403","868","0.464","18.1","4","2.7","1.3","0.516","0.248"
"75","John Celestand",2000,"37","11","20","16","185","2","9","0.222","13","36","0.361","2.7","-0.1","-0.4","0.2","0.388","0.133"
"76","Rex Chapman",2000,"348","80","62","53","957","41","123","0.333","83","197","0.421","9.4","1.4","0.4","1","0.491","0.244"
"77","Calbert Cheaney",2000,"267","138","80","67","1309","18","54","0.333","102","219","0.466","6.7","0.8","0","0.8","0.473","0.077"
"78","Pete Chilcutt",2000,"120","131","27","56","601","6","26","0.231","47","101","0.465","8.9","0.6","0.2","0.4","0.46","0.063"
"79","Chris Childs",2000,"376","147","285","71","1675","37","104","0.356","109","253","0.431","8.6","2.1","0.4","1.7","0.491","0.165"
"80","Doug Christie",2000,"903","285","321","73","2264","99","275","0.36","212","489","0.434","15.8","5.1","3","2","0.526","0.283"
"81","Keon Clark",2000,"694","505","71","81","1850","1","8","0.125","285","520","0.548","15.9","4.2","2","2.2","0.573","0.333"
"82","Keith Closs",2000,"238","179","25","57","820","0","3","0","96","194","0.495","14.1","1.1","0.6","0.5","0.514","0.396"
"83","Derrick Coleman",2000,"1239","632","175","74","2347","51","141","0.362","395","838","0.471","18.9","6.5","2.7","3.8","0.541","0.385"
"84","Bimbo Coles",2000,"645","172","290","80","1924","8","39","0.205","268","568","0.472","12.9","2.3","1.8","0.5","0.494","0.171"
"85","Marty Conlon",2000,"2","2","0","3","9","0","0","0","1","2","0.5","9.6","0","0","0","0.5","0"
"86","Tyrone Corbin",2000,"219","165","60","54","941","10","44","0.227","78","203","0.384","7.9","0.9","-0.1","1.1","0.415","0.158"
"87","Chris Crawford",2000,"252","99","33","55","668","7","27","0.259","84","202","0.416","11.9","0.6","0.4","0.2","0.476","0.354"
"88","Austin Croshere",2000,"835","516","89","81","1885","63","174","0.362","225","479","0.47","16.7","5.4","2.8","2.6","0.553","0.354"
"89","John Crotty",2000,"325","75","128","69","937","33","80","0.413","73","171","0.427","12.5","1.9","1.5","0.4","0.557","0.371"
"90","Terry Cummings",2000,"184","107","21","22","398","0","0","0","76","177","0.429","14","0.4","0.2","0.3","0.474","0.22"
"91","Vonteego Cummings",2000,"706","184","247","75","1793","49","151","0.325","216","504","0.429","12.9","1.3","0.7","0.7","0.484","0.258"
"92","Bill Curley",2000,"76","50","14","28","309","0","1","0","29","67","0.433","6.5","0","-0.1","0.2","0.481","0.368"
"93","Dell Curry",2000,"507","100","89","67","1095","95","242","0.393","99","212","0.467","14.9","2.2","1.6","0.6","0.542","0.07"
"94","Michael Curry",2000,"506","104","87","82","1611","1","5","0.2","181","374","0.484","8.6","2","1.6","0.5","0.559","0.443"
"95","Erick Dampier",2000,"167","134","19","21","495","0","0","0","70","173","0.405","9.6","-0.1","-0.3","0.3","0.427","0.295"
"96","Antonio Daniels",2000,"420","86","177","68","1195","22","66","0.333","141","278","0.507","15.2","3.6","1.9","1.7","0.541","0.294"
"97","Kornél Dávid",2000,"179","81","17","32","474","0","3","0","67","154","0.435","10.7","0.3","-0.1","0.4","0.493","0.357"
"98","Antonio Davis",2000,"910","696","105","79","2479","0","0","0","313","712","0.44","15.1","6.1","3.5","2.6","0.52","0.521"
"99","Baron Davis",2000,"486","165","309","82","1523","25","111","0.225","157","322","0.488","12.9","2.1","-0.1","2.2","0.486","0.353"
"100","Ben Davis",2000,"4","9","2","5","22","0","0","0","2","6","0.333","8.5","0","-0.1","0.1","0.333","0"
"101","Dale Davis",2000,"743","729","64","74","2127","0","0","0","302","602","0.502","17.4","7.1","3.8","3.3","0.537","0.337"
"102","Emanual Davis",2000,"217","100","70","54","701","31","103","0.301","49","117","0.419","10.2","0.5","-0.3","0.8","0.458","0.173"
"103","Hubert Davis",2000,"583","134","141","79","1817","82","167","0.491","135","297","0.455","10.8","2.5","2.5","0","0.585","0.166"
"104","Mark Davis",2000,"143","84","38","23","464","0","2","0","56","135","0.415","9.8","-0.1","-0.4","0.3","0.453","0.343"
"105","Ricky Davis",2000,"227","83","62","48","570","0","4","0","94","183","0.514","15.3","1.1","0.3","0.8","0.542","0.273"
"106","Todd Day",2000,"396","129","65","58","941","64","165","0.388","66","165","0.4","13.2","2.5","0.9","1.6","0.524","0.327"
"107","Andrew DeClercq",2000,"544","439","58","82","1831","0","0","0","225","443","0.508","11.4","2.9","0.6","2.3","0.53","0.361"
"108","Vinny Del Negro",2000,"349","107","160","67","1211","8","24","0.333","145","301","0.482","11.7","1.5","1.3","0.2","0.51","0.12"
"109","Tony Delk",2000,"296","88","55","46","682","9","40","0.225","111","239","0.464","14.1","1.3","0.5","0.7","0.485","0.211"
"110","Derrick Dial",2000,"40","26","5","8","95","3","12","0.25","14","34","0.412","12","0.1","-0.1","0.1","0.415","0.109"
"111","Michael Dickerson",2000,"1496","279","208","82","3103","119","291","0.409","435","979","0.444","15.6","5.5","4.5","1","0.53","0.255"
"112","Vlade Divac*",2000,"1005","656","244","82","2374","7","26","0.269","377","738","0.511","18","7.2","3","4.1","0.552","0.436"
"113","Michael Doleac",2000,"565","334","63","81","1335","1","2","0.5","241","533","0.452","13.3","3","1.1","1.9","0.49","0.178"
"114","Sherman Douglas",2000,"120","29","34","20","309","5","16","0.313","40","74","0.541","15.4","0.6","0.5","0.2","0.586","0.311"
"115","Bryce Drew",2000,"420","103","162","72","1293","59","163","0.362","99","250","0.396","10.9","1.3","0.9","0.5","0.481","0.128"
"116","Chris Dudley",2000,"55","136","5","47","459","0","0","0","23","67","0.343","6.1","0.5","-0.2","0.7","0.349","0.403"
"117","Tim Duncan*",2000,"1716","918","234","74","2875","1","11","0.091","627","1270","0.494","24.8","13","6.7","6.4","0.555","0.471"
"118","Howard Eisley",2000,"708","170","347","82","2096","60","163","0.368","222","512","0.434","11.5","3","1.3","1.8","0.492","0.151"
"119","Obinna Ekezie",2000,"125","92","8","39","351","0","0","0","41","88","0.466","11.8","0.5","0.2","0.2","0.538","0.727"
"120","Mario Elie",2000,"590","249","193","79","2217","74","186","0.398","121","271","0.446","10.4","4.6","1.5","3","0.565","0.326"
"121","Sean Elliott",2000,"114","47","28","19","391","13","37","0.351","25","69","0.362","8.8","0.5","0","0.6","0.475","0.302"
"122","Dale Ellis",2000,"178","56","14","42","564","37","100","0.37","29","59","0.492","8.7","0.5","0.3","0.2","0.54","0.082"
"123","LaPhonso Ellis",2000,"487","290","59","58","1309","3","21","0.143","206","443","0.465","13.9","1.9","1.1","0.8","0.481","0.205"
"124","Pervis Ellison",2000,"53","67","13","30","269","0","0","0","19","43","0.442","9","0.5","0.2","0.3","0.507","0.488"
"125","Evan Eschmeyer",2000,"91","108","21","31","373","0","0","0","38","72","0.528","11.8","0.7","0.3","0.4","0.534","0.417"
"126","Patrick Ewing*",2000,"929","604","58","62","2035","0","2","0","361","773","0.467","16.9","4.8","0.9","3.9","0.516","0.365"
"127","Tony Farmer",2000,"465","295","74","74","1199","8","44","0.182","119","268","0.444","15.7","2.9","1.9","1","0.542","0.849"
"128","Jamie Feick",2000,"459","755","68","81","2241","3","3","1","178","420","0.424","12.3","4.8","2.6","2.3","0.477","0.314"
"129","Danny Ferry",2000,"463","238","67","63","1326","33","75","0.44","156","305","0.511","11.8","2.7","1.6","1.1","0.571","0.15"
"130","Michael Finley",2000,"1855","518","438","82","3464","99","247","0.401","649","1389","0.467","19.2","8.3","6.4","1.9","0.522","0.194"
"131","Derek Fisher",2000,"491","143","216","78","1803","52","166","0.313","115","317","0.363","9.6","3.1","0.5","2.6","0.449","0.3"
"132","Danny Fortson",2000,"419","366","29","55","856","0","0","0","140","265","0.528","20.1","3.5","2.5","1","0.602","0.713"
"133","Greg Foster",2000,"203","107","41","60","718","3","15","0.2","88","209","0.421","6.9","0.1","-0.4","0.5","0.43","0.125"
"134","Jeff Foster",2000,"43","32","5","19","86","0","1","0","13","22","0.591","25.6","0.6","0.5","0.2","0.632","1.087"
"135","Rick Fox",2000,"534","198","138","82","1473","59","181","0.326","147","317","0.464","11.7","3.2","0.9","2.3","0.502","0.157"
"136","Adonal Foyle",2000,"420","424","42","76","1654","0","0","0","193","380","0.508","12.3","1.9","0.7","1.2","0.5","0.237"
"137","Steve Francis",2000,"1388","409","507","77","2776","107","310","0.345","390","807","0.483","18.4","6.4","4.4","2","0.543","0.327"
"138","Todd Fuller",2000,"134","110","5","41","399","0","0","0","51","122","0.418","9.6","0.2","-0.3","0.5","0.461","0.434"
"139","Lawrence Funderburke",2000,"483","234","33","75","1026","0","2","0","184","350","0.526","18","3.7","2.5","1.2","0.57","0.463"
"140","Kevin Garnett*",2000,"1857","956","401","81","3243","30","81","0.37","729","1445","0.504","23.6","11.6","6.1","5.6","0.545","0.265"
"141","Dean Garrett",2000,"114","140","19","56","604","0","0","0","48","108","0.444","9","1","0.2","0.8","0.477","0.241"
"142","Kiwane Lemorris Garris",2000,"4","1","2","3","23","0","1","0","2","9","0.222","-3.9","-0.1","-0.1","0","0.2","0"
"143","Pat Garrity",2000,"675","210","58","82","1479","79","197","0.401","179","388","0.461","11.9","2.8","1.4","1.4","0.532","0.19"
"144","Chris Gatling",2000,"1014","502","71","85","1811","18","70","0.257","347","732","0.474","17.3","4","1.3","2.6","0.525","0.465"
"145","Matt Geiger",2000,"629","387","39","65","1406","0","4","0","260","585","0.444","13.9","2.6","0.6","2","0.483","0.238"
"146","Devean George",2000,"155","75","12","49","345","16","47","0.34","40","97","0.412","12.1","0.7","0.1","0.6","0.478","0.285"
"147","Kendall Gill",2000,"993","283","210","76","2355","20","78","0.256","376","878","0.428","15.2","3.7","1.6","2.1","0.465","0.267"
"148","Armen Gilliam",2000,"333","209","42","50","782","0","1","0","133","304","0.438","14","1.2","0.3","1","0.486","0.282"
"149","Dion Glover",2000,"195","38","27","30","446","12","45","0.267","54","126","0.429","12.4","0.3","0.2","0.1","0.483","0.409"
"150","Brian Grant",2000,"459","344","64","63","1322","1","2","0.5","172","350","0.491","14","3.5","1.5","2","0.54","0.472"
"151","Gary Grant",2000,"12","3","1","3","24","0","0","0","6","14","0.429","8","0","-0.1","0","0.429","0"
"152","Horace Grant",2000,"612","591","188","76","2688","0","4","0","266","595","0.447","11.7","5.2","2.7","2.5","0.472","0.185"
"153","Devin Gray",2000,"49","25","5","21","124","0","0","0","15","37","0.405","14","0.3","0.2","0.1","0.492","0.784"
"154","A.C. Green",2000,"413","486","80","82","1929","1","4","0.25","172","383","0.449","11.2","5","1.7","3.3","0.482","0.245"
"155","Adrian Griffin",2000,"485","372","177","72","1927","16","57","0.281","159","356","0.447","12.6","3.9","1.8","2.1","0.503","0.383"
"156","Tom Gugliotta",2000,"738","425","124","54","1767","1","8","0.125","309","637","0.485","16.4","5.2","1.9","3.3","0.519","0.234"
"157","Darvin Ham",2000,"177","172","42","35","792","0","1","0","71","127","0.559","12.8","1.7","1.2","0.5","0.545","0.609"
"158","Richard Hamilton",2000,"639","129","108","71","1373","28","77","0.364","226","528","0.428","11.6","0.7","0.4","0.3","0.482","0.22"
"159","Thomas Hamilton",2000,"82","90","15","22","273","0","0","0","35","79","0.443","11.4","0","-0.3","0.3","0.46","0.291"
"160","Tom Hammonds",2000,"117","101","10","56","372","0","0","0","42","97","0.433","9.9","0.5","0.1","0.4","0.481","0.577"
"161","Anfernee Hardaway",2000,"1015","347","315","60","2253","33","102","0.324","345","696","0.496","17.9","7.8","4.2","3.6","0.549","0.358"
"162","Tim Hardaway",2000,"696","150","385","52","1672","94","256","0.367","152","382","0.398","16.4","4.3","2.6","1.6","0.5","0.208"
"163","Ron Harper",2000,"557","337","270","80","2042","33","106","0.311","179","425","0.421","12","4","0.4","3.5","0.468","0.277"
"164","Matt Harpring",2000,"16","12","8","4","63","2","2","1","2","15","0.133","14.2","0.2","0.1","0.1","0.398","0.412"
"165","Al Harrington",2000,"328","159","38","50","854","8","34","0.235","113","230","0.491","10.8","1","0.1","0.9","0.524","0.42"
"166","Othella Harrington",2000,"1076","563","97","82","2677","0","2","0","420","828","0.507","13.3","3","2","1","0.56","0.359"
"167","Lucious Harris",2000,"513","187","100","77","1510","38","115","0.33","160","348","0.46","13.3","2.8","1.9","0.9","0.506","0.214"
"168","Antonio Harvey",2000,"41","33","5","19","137","0","0","0","17","30","0.567","10.1","0.2","0","0.2","0.581","0.4"
"169","Hersey Hawkins",2000,"480","175","134","61","1622","55","141","0.39","104","234","0.444","11.4","2.6","1.1","1.5","0.562","0.317"
"170","Michael Hawkins",2000,"8","7","13","12","36","1","5","0.2","2","8","0.25","8.8","0","-0.1","0","0.288","0.154"
"171","Alan Henderson",2000,"1083","571","77","82","2775","1","10","0.1","428","920","0.465","14.7","4.3","2.9","1.4","0.503","0.359"
"172","Cedric Henderson",2000,"328","140","55","61","1107","1","15","0.067","128","311","0.412","7.3","-0.2","-1.2","0.9","0.441","0.319"
"173","Mark Hendrickson",2000,"13","13","6","15","71","0","0","0","5","8","0.625","10.4","0.1","0.1","0.1","0.666","0.5"
"174","Chris Herren",2000,"141","52","111","45","597","24","67","0.358","21","57","0.368","8.9","0.5","0.3","0.2","0.498","0.323"
"175","Grant Hill*",2000,"1906","490","385","74","2776","34","98","0.347","662","1324","0.5","24.5","10.7","8.1","2.6","0.565","0.425"
"176","Tyrone Hill",2000,"815","625","52","68","2155","0","1","0","318","655","0.485","14.6","5.7","2.2","3.5","0.529","0.395"
"177","Fred Hoiberg",2000,"279","110","85","31","845","32","94","0.34","57","136","0.419","13","1.8","0.9","0.9","0.53","0.33"
"178","Derek Hood",2000,"0","1","0","2","4","0","0","0","0","3","0","-24.2","-0.1","-0.1","0","0","0"
"179","Jeff Hornacek",2000,"953","182","202","77","2133","66","138","0.478","292","590","0.495","16.3","6.5","4.7","1.8","0.59","0.247"
"180","Robert Horry",2000,"436","361","118","76","1685","29","94","0.309","130","269","0.483","14.3","5.7","2.1","3.6","0.528","0.311"
"181","Allan Houston",2000,"1614","271","224","82","3169","106","243","0.436","508","1028","0.494","16.5","8.6","5.5","3.1","0.569","0.263"
"182","Juwan Howard",2000,"1220","470","247","82","2909","0","7","0","509","1101","0.462","12.3","1.9","0.5","1.3","0.496","0.248"
"183","Troy Hudson",2000,"545","148","242","62","1592","60","193","0.311","144","348","0.414","11.6","-0.2","0.1","-0.2","0.468","0.176"
"184","Larry Hughes",2000,"1226","349","205","82","2324","29","125","0.232","430","1022","0.421","14.7","1.7","-0.5","2.2","0.467","0.329"
"185","Rick Hughes",2000,"82","49","9","21","224","0","1","0","35","71","0.493","10.9","0.1","0.1","0.1","0.491","0.361"
"186","Lindsey Hunter",2000,"1043","250","327","82","2919","168","389","0.432","211","503","0.419","13.2","5.6","3.6","2","0.543","0.173"
"187","Allen Iverson*",2000,"1989","267","328","70","2853","89","261","0.341","640","1472","0.435","20","6.9","3.3","3.6","0.496","0.358"
"188","Bobby Jackson",2000,"369","153","172","73","1034","13","46","0.283","127","300","0.423","14.6","2.2","1","1.1","0.474","0.283"
"189","Jaren Jackson",2000,"513","181","118","81","1691","108","306","0.353","78","182","0.429","9.7","3.1","0.8","2.3","0.503","0.105"
"190","Jermaine Jackson",2000,"7","11","4","7","73","0","1","0","1","10","0.1","-1.5","-0.2","-0.3","0.1","0.241","0.727"
"191","Jim Jackson",2000,"1317","394","230","79","2767","117","303","0.386","390","932","0.418","14.3","2.8","2.1","0.7","0.496","0.172"
"192","Mark Jackson",2000,"660","296","650","81","2190","89","221","0.403","157","349","0.45","17.7","6.7","4.6","2","0.538","0.172"
"193","Randell Jackson",2000,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Sam Jacobson",2000,"255","71","32","52","681","9","24","0.375","99","188","0.527","11.1","0.9","0.7","0.2","0.554","0.193"
"195","Tim James",2000,"11","4","2","4","23","0","0","0","5","14","0.357","12.6","-0.1","-0.1","0","0.359","0.214"
"196","Antawn Jamison",2000,"841","359","90","43","1556","2","7","0.286","354","749","0.473","16.7","1.4","1.1","0.3","0.496","0.275"
"197","Harold Jamison",2000,"18","21","4","12","74","0","0","0","7","20","0.35","6.6","0","-0.1","0.1","0.322","0.9"
"198","Anthony Johnson",2000,"154","51","72","56","637","2","11","0.182","60","153","0.392","9.1","0.3","-0.1","0.4","0.425","0.238"
"199","Avery Johnson",2000,"919","158","491","82","2571","1","9","0.111","401","841","0.477","14.8","6.3","3.3","3","0.5","0.182"
"200","DeMarco Johnson",2000,"6","7","0","5","37","0","0","0","3","9","0.333","0.5","-0.1","-0.1","0","0.333","0"
"201","Ervin Johnson",2000,"383","648","44","80","2129","0","1","0","144","278","0.518","12.7","4.9","2.4","2.6","0.55","0.563"
"202","Kevin Johnson",2000,"40","16","24","6","113","1","1","1","15","27","0.556","17.3","0.5","0.3","0.1","0.644","0.25"
"203","Larry Johnson",2000,"750","380","175","70","2281","58","174","0.333","224","478","0.469","12.4","5.1","2.3","2.7","0.517","0.256"
"204","Charles Jones",2000,"188","62","94","56","662","39","118","0.331","27","83","0.325","11.4","0.4","0.3","0.1","0.445","0.114"
"205","Damon Jones",2000,"233","55","96","55","612","41","114","0.36","39","94","0.415","13.1","0.7","0.6","0.1","0.508","0.231"
"206","Eddie Jones",2000,"1446","343","305","72","2807","128","341","0.375","350","778","0.45","19.9","10.1","5.7","4.4","0.555","0.374"
"207","Jumaine Jones",2000,"57","38","5","33","138","2","4","0.5","20","54","0.37","12.6","0","-0.2","0.3","0.432","0.31"
"208","Popeye Jones",2000,"104","103","19","40","330","2","3","0.667","42","101","0.416","12.4","0.6","0.3","0.2","0.463","0.183"
"209","Reggie Jordan",2000,"41","41","32","36","243","0","1","0","17","52","0.327","6.7","-0.2","-0.4","0.2","0.349","0.245"
"210","Adam Keefe",2000,"135","136","34","62","604","0","1","0","53","129","0.411","7.6","0.4","-0.4","0.8","0.463","0.277"
"211","Shawn Kemp",2000,"1463","725","138","82","2492","2","6","0.333","482","1154","0.418","17.2","4","0.2","3.8","0.508","0.547"
