"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"1","Gary Alcorn",1960,"230","279","22","58","670","0","0","0","91","312","0.292","7.6","-1.3","-1.9","0.6","0.33","0.269"
"2","Bob Anderegg",1960,"133","69","29","33","373","0","0","0","55","143","0.385","9.3","0","-0.1","0.1","0.412","0.294"
"3","Paul Arizin*",1960,"1606","621","165","72","2618","0","0","0","593","1400","0.424","17.2","9.2","5.5","3.7","0.492","0.376"
"4","Dick Barnett",1960,"706","155","160","57","1235","0","0","0","289","701","0.412","15.1","2.2","1.1","1.1","0.452","0.257"
"5","Elgin Baylor*",1960,"2074","1150","243","70","2873","0","0","0","755","1781","0.424","25.2","11.5","7.4","4.1","0.489","0.432"
"6","Ernie Beck",1960,"255","127","72","66","809","0","0","0","114","294","0.388","8.2","0.9","-0.2","1","0.414","0.109"
"7","Whitey Bell",1960,"168","87","55","31","449","0","0","0","70","185","0.378","10.3","0.1","-0.1","0.2","0.412","0.232"
"8","Al Bianchi",1960,"531","179","169","69","1256","0","0","0","211","576","0.366","9.6","0.8","-0.4","1.1","0.412","0.269"
"9","Bucky Bockhorn",1960,"791","382","256","75","2103","0","0","0","323","812","0.398","11.3","1.3","0.9","0.5","0.441","0.239"
"10","Carl Braun*",1960,"699","168","270","54","1514","0","0","0","285","659","0.432","15","3","2.3","0.6","0.481","0.234"
"11","Barney Cable",1960,"262","225","39","57","715","0","0","0","109","290","0.376","10.5","0.4","-0.3","0.7","0.41","0.231"
"12","Wilt Chamberlain*",1960,"2707","1941","168","72","3338","0","0","0","1065","2311","0.461","28","17","9","8","0.493","0.429"
"13","Gene Conley",1960,"478","590","32","71","1330","0","0","0","201","539","0.373","10.1","2.1","-0.8","2.8","0.406","0.212"
"14","Ed Conlin",1960,"781","346","126","70","1636","0","0","0","300","831","0.361","12.4","0.7","-0.5","1.2","0.417","0.286"
"15","Larry Costello",1960,"993","388","449","71","2469","0","0","0","372","822","0.453","15.6","8","5.4","2.6","0.523","0.352"
"16","Bob Cousy*",1960,"1455","352","715","75","2588","0","0","0","568","1481","0.384","18.7","7.8","1.9","5.9","0.439","0.272"
"17","Archie Dees",1960,"707","397","43","73","1244","0","0","0","271","617","0.439","17.2","3.7","2.7","1","0.5","0.331"
"18","Connie Dierking",1960,"492","456","54","71","1119","0","0","0","192","526","0.365","12.3","0.5","-0.8","1.3","0.404","0.357"
"19","Walter Dukes",1960,"1004","883","80","66","2140","0","0","0","314","871","0.361","15.5","3.9","1.8","2.1","0.459","0.583"
"20","Boo Ellis",1960,"179","236","27","46","671","0","0","0","64","185","0.346","10.5","0.6","-0.2","0.8","0.41","0.411"
"21","Wayne Embry*",1960,"773","692","83","73","1594","0","0","0","303","690","0.439","16.1","2","1.6","0.5","0.464","0.471"
"22","Mike Farmer",1960,"494","385","57","67","1536","0","0","0","212","568","0.373","8.8","-0.1","-0.7","0.6","0.409","0.146"
"23","Ray Felix",1960,"342","340","31","47","882","0","0","0","136","355","0.383","11.3","0.8","-0.1","0.9","0.423","0.315"
"24","Al Ferrari",1960,"608","162","188","71","1567","0","0","0","216","523","0.413","11.2","3.3","2.3","1","0.489","0.43"
"25","Bob Ferry",1960,"364","233","40","62","875","0","0","0","144","338","0.426","11.5","1.4","0.8","0.7","0.466","0.352"
"26","Ed Fleming",1960,"171","87","38","27","413","0","0","0","59","141","0.418","14.5","1.2","0.7","0.4","0.499","0.489"
"27","Larry Foust",1960,"877","621","96","72","1964","0","0","0","312","766","0.407","0","0","0","0","0.484","0.418"
"28","Dave Gambee",1960,"303","229","38","61","656","0","0","0","117","291","0.402","0","0","0","0","0.449","0.364"
"29","Dick Garmaker",1960,"849","313","206","70","1932","0","0","0","323","815","0.396","13","3.1","1.6","1.5","0.456","0.323"
"30","Jack George",1960,"655","197","240","69","1604","0","0","0","250","650","0.385","12","1.5","0.9","0.6","0.443","0.311"
"31","Tom Gola*",1960,"1122","779","409","75","2870","0","0","0","426","983","0.433","15.4","9.9","4.5","5.4","0.495","0.346"
"32","Joe Graboski",1960,"565","358","111","73","1269","0","0","0","217","583","0.372","12.9","2.2","0.1","2.1","0.428","0.298"
"33","Johnny Green",1960,"481","539","52","69","1232","0","0","0","209","468","0.447","13.1","1.2","0.5","0.7","0.449","0.331"
"34","Si Green",1960,"429","257","133","70","1354","0","0","0","159","427","0.372","9.5","1","0.1","1","0.426","0.41"
"35","Hal Greer*",1960,"924","303","188","70","1979","0","0","0","388","815","0.476","14.1","5.8","4.2","1.6","0.514","0.232"
"36","Gene Guarilia",1960,"145","85","18","48","423","0","0","0","58","154","0.377","7.7","0.5","-0.1","0.6","0.421","0.266"
"37","Richie Guerin*",1960,"1615","505","468","74","2429","0","0","0","579","1379","0.42","21.4","7.4","6.1","1.3","0.493","0.429"
"38","Cliff Hagan*",1960,"1859","803","299","75","2798","0","0","0","719","1549","0.464","22","11.8","9.3","2.5","0.522","0.338"
"39","Steve Hamilton",1960,"76","58","7","15","247","0","0","0","29","77","0.377","8.2","0.3","0","0.2","0.436","0.299"
"40","Vern Hatton",1960,"307","159","82","67","1049","0","0","0","127","356","0.357","7.7","0.5","-0.7","1.3","0.389","0.244"
"41","Tom Hawkins",1960,"546","428","54","69","1467","0","0","0","220","579","0.38","10.7","1.2","-0.4","1.5","0.419","0.283"
"42","Tom Heinsohn*",1960,"1629","794","171","75","2420","0","0","0","673","1590","0.423","18.4","7.7","3","4.7","0.463","0.243"
"43","Bob Hopkins",1960,"650","465","55","75","1616","0","0","0","257","660","0.389","11.1","1.9","0.4","1.5","0.441","0.264"
"44","Bailey Howell*",1960,"1332","790","63","75","2346","0","0","0","510","1119","0.456","18.1","7.6","5.7","1.9","0.51","0.377"
"45","Hot Rod Hundley",1960,"933","390","338","73","2279","0","0","0","365","1019","0.358","12.9","1.9","-0.7","2.7","0.41","0.268"
"46","Andy Johnson",1960,"615","282","152","75","1421","0","0","0","245","648","0.378","10.8","1.8","-0.4","2.1","0.416","0.321"
"47","K.C. Jones*",1960,"466","199","189","74","1274","0","0","0","169","414","0.408","12.6","3.7","1.5","2.2","0.477","0.411"
"48","Sam Jones*",1960,"878","375","125","74","1512","0","0","0","355","782","0.454","17.7","5.9","3.2","2.6","0.5","0.281"
"49","Phil Jordon",1960,"1004","624","207","75","2066","0","0","0","381","970","0.393","15.3","1.9","1.4","0.6","0.449","0.348"
"50","Billy Kenville",1960,"127","71","46","25","365","0","0","0","47","131","0.359","11.9","0.4","0","0.3","0.426","0.313"
"51","Red Kerr",1960,"1105","913","167","75","2372","0","0","0","436","1111","0.392","15.7","3.8","1","2.8","0.443","0.279"
"52","Maurice King",1960,"10","4","2","1","19","0","0","0","5","8","0.625","17.3","0.1","0.1","0","0.592","0.125"
"53","Jim Krebs",1960,"572","327","38","75","1269","0","0","0","237","605","0.392","11","1.2","0","1.2","0.43","0.225"
"54","Rudy LaRusso",1960,"975","679","83","71","2092","0","0","0","355","913","0.389","14.9","3.9","1.6","2.3","0.456","0.391"
"55","Slick Leonard*",1960,"598","245","252","73","2074","0","0","0","231","717","0.322","8","-0.1","-2.2","2","0.373","0.269"
"56","Earl Lloyd*",1960,"602","322","89","68","1610","0","0","0","237","665","0.356","8.7","0.4","-0.7","1.1","0.409","0.241"
"57","Jim Loscutoff",1960,"154","108","12","28","536","0","0","0","66","205","0.322","3.1","-0.2","-0.9","0.7","0.349","0.176"
"58","Clyde Lovellette*",1960,"1416","721","127","68","1953","0","0","0","550","1174","0.468","23.3","9","7.1","1.9","0.527","0.328"
"59","Nick Mantis",1960,"21","6","9","10","71","0","0","0","10","39","0.256","1.7","-0.3","-0.4","0.1","0.263","0.051"
"60","Slater Martin*",1960,"397","187","330","64","1756","0","0","0","142","383","0.371","9.7","2.2","0.8","1.4","0.44","0.405"
"61","Brendan McCann",1960,"5","4","10","4","29","0","0","0","1","10","0.1","8.3","-0.1","-0.1","0","0.221","0.3"
"62","Johnny McCarthy",1960,"629","301","328","75","2383","0","0","0","240","730","0.329","7.7","-0.1","-1.8","1.7","0.379","0.31"
"63","Dick McGuire*",1960,"482","264","358","68","1466","0","0","0","179","402","0.445","16.4","4","2.3","1.7","0.491","0.5"
"64","Jack McMahon",1960,"82","24","49","25","334","0","0","0","33","93","0.355","6.4","0","-0.2","0.2","0.388","0.312"
"65","Shellie McMillon",1960,"666","431","49","75","1416","0","0","0","267","627","0.426","13.7","2.5","1.4","1.1","0.466","0.317"
"66","Willie Naulls",1960,"1388","921","138","65","2250","0","0","0","551","1286","0.428","20","5.3","4.1","1.2","0.483","0.266"
"67","Chuck Noble",1960,"653","201","265","58","1621","0","0","0","276","774","0.357","10.9","0","-1.3","1.4","0.391","0.178"
"68","Togo Palazzi",1960,"30","14","3","7","70","0","0","0","13","41","0.317","6","-0.2","-0.2","0.1","0.337","0.195"
"69","Jim Palmer",1960,"611","389","70","74","1482","0","0","0","246","574","0.429","11.5","1.9","1.4","0.5","0.47","0.303"
"70","Med Park",1960,"641","301","214","74","1849","0","0","0","226","582","0.388","11.2","1.9","1.5","0.4","0.46","0.447"
"71","Bob Pettit*",1960,"1882","1221","257","72","2896","0","0","0","669","1526","0.438","23.7","11.5","8.4","3.2","0.51","0.473"
"72","Dave Piontek",1960,"713","461","118","77","1833","0","0","0","292","728","0.401","11.1","1.1","0.4","0.7","0.436","0.277"
"73","Cal Ramsey",1960,"97","66","9","11","195","0","0","0","39","96","0.406","13.7","0.2","0.1","0.1","0.439","0.344"
"74","Frank Ramsey*",1960,"1117","506","137","73","2009","0","0","0","422","1062","0.397","14.5","5.3","2","3.4","0.46","0.327"
"75","Jim Ray",1960,"2","0","2","4","21","0","0","0","1","6","0.167","-3.5","-0.1","-0.1","0","0.167","0"
"76","Hub Reed",1960,"674","614","69","71","1820","0","0","0","270","601","0.449","12.9","2.8","2.4","0.5","0.494","0.306"
"77","John Richter",1960,"285","312","27","66","808","0","0","0","113","332","0.34","8.1","0.4","-1.1","1.6","0.372","0.352"
"78","Guy Rodgers*",1960,"787","391","482","68","2483","0","0","0","338","870","0.389","11.8","4.3","0","4.3","0.414","0.208"
"79","Phil Rollins",1960,"393","180","233","72","1235","0","0","0","158","386","0.409","11.6","1.1","0.7","0.3","0.445","0.329"
"80","Joe Ruklick",1960,"196","137","24","39","384","0","0","0","85","214","0.397","13.3","0.6","0","0.7","0.426","0.168"
"81","Bill Russell*",1960,"1350","1778","277","74","3146","0","0","0","555","1189","0.467","20.1","13.8","4.9","8.9","0.496","0.33"
"82","Woody Sauldsberry",1960,"705","447","112","71","1848","0","0","0","325","974","0.334","7.2","-1.8","-4.5","2.6","0.346","0.106"
"83","Dolph Schayes*",1960,"1689","959","256","75","2741","0","0","0","578","1440","0.401","20.5","9.5","6.2","3.3","0.496","0.415"
"84","Kenny Sears",1960,"1187","876","127","64","2099","0","0","0","412","863","0.477","21.8","8.8","7.6","1.2","0.567","0.484"
"85","Frank Selvy",1960,"563","175","111","62","1308","0","0","0","205","521","0.393","12.4","2.3","1.2","1.1","0.46","0.399"
"86","Paul Seymour",1960,"0","1","0","4","7","0","0","0","0","4","0","-17.1","-0.1","-0.1","0","0","0"
"87","Chuck Share",1960,"171","221","62","41","651","0","0","0","59","151","0.391","0","0","0","0","0.459","0.53"
"88","Bill Sharman*",1960,"1370","262","144","71","1916","0","0","0","559","1225","0.456","18.5","7.9","5.4","2.5","0.506","0.238"
"89","Gene Shue",1960,"1712","409","295","75","3338","0","0","0","620","1501","0.413","15.6","8.5","6.3","2.1","0.492","0.36"
"90","Bobby Smith",1960,"37","33","14","10","130","0","0","0","13","54","0.241","7.4","-0.3","-0.4","0.2","0.303","0.296"
"91","Ron Sobie",1960,"105","48","21","16","234","0","0","0","37","108","0.343","11.1","0.1","0","0.1","0.422","0.343"
"92","Guy Sparrow",1960,"30","23","6","11","80","0","0","0","14","45","0.311","3.8","-0.2","-0.3","0.1","0.309","0.178"
"93","Larry Staverman",1960,"187","180","36","49","479","0","0","0","70","149","0.47","14.5","1.1","1","0.1","0.528","0.43"
"94","Wayne Stevens",1960,"13","16","4","8","49","0","0","0","3","19","0.158","6.1","-0.2","-0.2","0","0.278","0.526"
"95","Jack Twyman*",1960,"2338","664","260","75","3023","0","0","0","870","2063","0.422","21.1","8.3","7.6","0.7","0.487","0.369"
"96","Charlie Tyra",1960,"945","598","80","74","2033","0","0","0","406","952","0.426","12.8","2.3","1.4","0.8","0.456","0.199"
"97","Win Wilfong",1960,"727","352","265","72","1992","0","0","0","283","764","0.37","11","0.6","0.2","0.5","0.425","0.271"
"98","Tony Windis",1960,"36","47","32","9","193","0","0","0","16","60","0.267","7.5","-0.2","-0.4","0.2","0.287","0.1"
"99","George Yardley*",1960,"1473","579","122","73","2402","0","0","0","546","1205","0.453","18.2","9","6.9","2.1","0.522","0.388"
