"","Player","PC1","PC2","allstar"
"1","Don Ackerman",-0.897778691460141,-2.74129893369374,0
"2","Don Asmonga",-2.37517613760593,-3.25392943330776,0
"3","Jim Baechtold",-0.00951295896427104,-0.603802648437338,0
"4","Don Barksdale",0.538063293239664,-0.097472470259975,0
"5","Leo Barnhorst",-1.35396179606695,-1.10598022245914,0
"6","Ernie Barrett",-1.40223546987042,-2.33576043128347,0
"7","Ernie Beck",-0.962624849358289,-1.52800776309743,0
"8","Irv Bemoras",-0.00045545378318352,-0.556428016489036,0
"9","Bill Bolger",-0.299440365060563,-2.03026773615009,0
"10","Vince Boryla",-1.31401421868294,-1.51019799527817,0
"11","Bob Brannum",-0.779157042394034,-0.546673785579901,0
"12","Carl Braun",1.20121827360213,2.48083637128768,1
"13","Frankie Brian",0.559228908517208,-0.7141878833631,0
"14","Bill Calhoun",0.157476846731028,0.701458120953401,0
"15","Cal Christensen",0.299135834307075,0.104848860654303,0
"16","Nat Clifton",-0.0815404688658277,0.815246592832286,0
"17","Jack Coleman",0.260295015547577,2.03574814253934,0
"18","Chuck Cooper",-0.592605065156067,-1.49598099116223,0
"19","Bob Cousy",0.65774974540937,4.37705082147989,1
"20","Bob Davies",0.573088337512353,2.51051304594036,1
"21","Walt Davis",-0.596293500273063,-0.65600891175902,0
"22","Bob Donham",1.60492071674888,0.0739618073194508,0
"23","Gene Dyker",-1.16914597411493,-2.70023326251301,0
"24","Ed Earle",4.45254884723057,-2.5242590847038,0
"25","Ray Felix",2.16882862527012,3.80746198102129,1
"26","Danny Finn",-0.448995895803828,0.0192291361900612,0
"27","Larry Foust",1.4177978530269,4.59806671631788,1
"28","Jim Fritsche",-1.53848242354236,-2.022765026419,0
"29","Joe Fulks",-1.70052667540057,-2.68976425091591,0
"30","Bill Gabor",-0.0813267395754976,0.0945655199713733,0
"31","Harry Gallatin",2.25381884827851,4.85305269032482,1
"32","Jack George",-0.571626462354496,0.972579710748344,0
"33","Bato Govedarica",-0.0888403690059647,-1.94214450765722,0
"34","Joe Graboski",-0.59897092265264,1.58187428379866,0
"35","Norm Grekin",-3.3991711801174,-2.80708277023632,0
"36","Alex Hannum",-0.609415393807713,-0.248386646504066,0
"37","Rollen Hans",-0.212682144832414,-0.755209355878714,0
"38","Bob Harris",0.210115738532928,-0.191270384888748,0
"39","Bob Harrison",-0.940903621539097,-1.16782323841408,0
"40","Lew Hitch",-0.235642733452399,1.24179051607433,0
"41","Paul Hoffman",-0.796574266959903,0.781884176442401,0
"42","Jim Holstein",-0.833141891605847,-1.39826556387526,0
"43","Red Holzman",-0.604501471823667,-1.8441468040142,0
"44","Bob Houbregs",0.3354595864752,0.202933761253384,0
"45","Mel Hutchins",0.395605398191536,2.43851004908338,1
