"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"23","Vin Baker",1994,"1105","621","163","82","2560","1","5","0.2","434","864","0.502","16.1","4.4","2.6","1.7","0.526","0.473"
"24","Charles Barkley*",1994,"1402","727","296","65","2298","48","178","0.27","470","868","0.541","22.8","8.8","5.6","3.3","0.563","0.432"
"25","Dana Barros",1994,"1075","196","424","81","2519","135","354","0.381","277","524","0.529","16","4.7","3.9","0.8","0.571","0.165"
"26","Jon Barry",1994,"445","146","168","72","1242","32","115","0.278","126","267","0.472","14.6","2.1","0.8","1.3","0.511","0.319"
"27","John Battle",1994,"338","39","83","51","814","5","19","0.263","125","254","0.492","12.2","1.4","0.9","0.5","0.535","0.355"
"28","Benoit Benjamin",1994,"718","499","44","77","1817","0","0","0","283","589","0.48","14.2","4.1","1.4","2.6","0.525","0.363"
"29","Tony Bennett",1994,"248","90","163","74","983","27","75","0.36","78","188","0.415","9.9","0.9","0.5","0.5","0.46","0.057"
"30","David Benoit",1994,"358","260","23","55","1070","12","59","0.203","127","302","0.421","10.9","1.6","0.1","1.5","0.448","0.244"
"31","Rolando Blackman",1994,"400","93","76","55","969","30","84","0.357","131","285","0.46","11.3","2.4","0.9","1.5","0.51","0.144"
"32","Mookie Blaylock",1994,"1118","424","789","81","2915","114","341","0.334","330","738","0.447","19.6","10.2","4.9","5.3","0.487","0.147"
"33","Corie Blount",1994,"198","194","56","67","690","0","0","0","76","174","0.437","12.3","1.2","0","1.2","0.478","0.431"
"34","Muggsy Bogues",1994,"835","313","780","77","2746","2","12","0.167","352","739","0.476","16.2","6.4","4.8","1.7","0.51","0.206"
"35","Manute Bol",1994,"8","18","1","14","116","0","3","0","4","16","0.25","3.1","-0.2","-0.3","0.1","0.211","0"
"36","Walter Bond",1994,"176","61","31","56","559","19","54","0.352","44","102","0.431","9.1","1","0.5","0.6","0.507","0.256"
"37","Anthony Bonner",1994,"374","344","88","73","1402","0","0","0","162","288","0.563","12.6","4.1","0.9","3.2","0.56","0.365"
"38","Anthony Bowie",1994,"320","120","102","70","948","1","18","0.056","138","271","0.509","11.5","1.3","0.6","0.7","0.515","0.17"
"39","Sam Bowie",1994,"223","131","47","25","556","1","4","0.25","74","168","0.44","13.6","0.8","0.4","0.4","0.535","0.483"
"40","Shawn Bradley",1994,"504","306","98","49","1385","0","3","0","201","488","0.412","11.6","-1.1","-2.7","1.6","0.446","0.342"
"41","Terrell Brandon",1994,"606","159","277","73","1548","7","32","0.219","223","516","0.432","15","2.9","1.1","1.8","0.489","0.296"
"42","Randy Breuer",1994,"19","56","8","26","247","0","1","0","8","25","0.32","5.4","0","-0.3","0.3","0.295","0.538"
"43","Frank Brickowski",1994,"935","404","222","71","2094","4","20","0.2","364","734","0.496","14.3","2.7","1","1.7","0.54","0.337"
"44","Kevin Brooks",1994,"85","21","3","34","190","4","23","0.174","32","76","0.421","5.3","-0.2","-0.4","0.1","0.411","0.101"
"45","Scott Brooks",1994,"381","102","149","73","1225","23","61","0.377","119","228","0.522","12.2","3.3","1.8","1.6","0.584","0.294"
"46","Chucky Brown",1994,"3","1","0","1","10","0","0","0","1","1","1","10.8","0","0","0","1.042","1"
"47","Dee Brown",1994,"1192","300","347","77","2867","30","96","0.313","460","925","0.497","16","6.4","4.1","2.3","0.533","0.214"
"48","Mike Brown",1994,"299","447","72","82","1921","0","2","0","111","258","0.43","7.2","1.5","0","1.6","0.479","0.454"
"49","P.J. Brown",1994,"450","493","93","79","1950","1","6","0.167","166","396","0.419","12.2","4.2","1.4","2.8","0.48","0.378"
"50","Randy Brown",1994,"273","112","133","61","1041","0","4","0","110","247","0.445","9.3","0.4","-0.4","0.8","0.472","0.347"
"51","Mark Bryant",1994,"442","315","37","79","1441","0","1","0","185","383","0.483","9.9","2.3","0.9","1.4","0.514","0.271"
"52","Jud Buechler",1994,"106","32","16","36","218","12","29","0.414","30","55","0.545","14.9","0.5","0.4","0.1","0.571","0.238"
"53","Matt Bullard",1994,"226","84","64","65","725","50","154","0.325","28","72","0.389","8.8","1","0.2","0.8","0.476","0.115"
"54","Evers Burns",1994,"56","30","9","23","143","0","0","0","22","55","0.4","9.7","0.1","-0.1","0.1","0.43","0.418"
"55","Scott Burrell",1994,"244","132","62","51","767","2","6","0.333","96","228","0.421","10.4","0.5","-0.2","0.7","0.461","0.299"
"56","Willie Burton",1994,"371","136","39","53","697","3","15","0.2","121","268","0.451","15.6","1.6","0.9","0.7","0.526","0.558"
"57","Mitchell Butler",1994,"518","225","77","75","1321","0","5","0","207","413","0.501","13","1.1","0.7","0.4","0.521","0.431"
"58","Michael Cage",1994,"378","444","45","82","1708","0","1","0","171","313","0.546","11.9","4.9","1.9","3","0.545","0.236"
"59","Elden Campbell",1994,"934","519","86","76","2253","0","2","0","373","806","0.463","15.2","4.2","2","2.2","0.503","0.338"
"60","Tony Campbell",1994,"555","186","82","63","1214","7","28","0.25","220","484","0.455","13.3","1.5","0.4","1.2","0.491","0.234"
"61","Antoine Carr",1994,"198","51","15","34","465","0","1","0","78","159","0.491","12.8","1.2","0.7","0.5","0.534","0.363"
"62","Bill Cartwright",1994,"235","152","57","42","780","0","0","0","98","191","0.513","10.1","1.3","0.4","0.9","0.544","0.298"
"63","Sam Cassell",1994,"440","134","192","66","1122","26","88","0.295","136","300","0.453","13.1","2.2","0.4","1.8","0.506","0.276"
"64","Duane Causwell",1994,"182","186","11","41","674","0","0","0","71","137","0.518","11.8","1.2","0.4","0.8","0.545","0.496"
"65","Cedric Ceballos",1994,"1010","344","91","53","1602","0","9","0","425","786","0.541","20.9","5.5","4.1","1.4","0.566","0.278"
"66","Tom Chambers",1994,"893","326","79","80","1838","14","45","0.311","315","703","0.448","13.4","3.9","1.8","2.1","0.512","0.376"
"67","Rex Chapman",1994,"1094","146","185","60","2025","64","165","0.388","367","700","0.524","16.9","3.9","4.2","-0.3","0.572","0.238"
"68","Calbert Cheaney",1994,"779","190","126","65","1604","1","23","0.043","326","673","0.484","14","1.2","1","0.2","0.508","0.231"
"69","Pete Chilcutt",1994,"450","371","86","76","1365","3","15","0.2","200","433","0.462","12.7","1.5","0.1","1.4","0.472","0.145"
"70","Doug Christie",1994,"672","235","136","65","1515","39","119","0.328","205","443","0.463","13.5","1.4","0.1","1.2","0.514","0.37"
"71","Ben Coleman",1994,"28","26","0","9","77","0","0","0","12","25","0.48","11.6","0","-0.1","0.1","0.491","0.32"
"72","Derrick Coleman",1994,"1559","870","262","77","2778","38","121","0.314","503","1088","0.462","21.4","9.9","5.5","4.4","0.534","0.469"
"73","Bimbo Coles",1994,"588","159","263","76","1726","20","99","0.202","213","420","0.507","13","3.2","1.8","1.4","0.51","0.252"
"74","Marty Conlon",1994,"233","139","34","30","579","0","2","0","95","163","0.583","15","1.4","1.2","0.3","0.619","0.321"
"75","Lester Conner",1994,"31","24","31","11","169","0","3","0","14","35","0.4","12","0.3","0","0.3","0.381","0.158"
"76","Anthony Cook",1994,"62","56","4","25","203","0","1","0","26","53","0.491","11.3","0.1","-0.1","0.2","0.477","0.463"
"77","Duane Cooper",1994,"48","9","28","23","136","1","7","0.143","17","34","0.5","7.9","-0.1","-0.2","0","0.504","0.366"
"78","Tyrone Corbin",1994,"659","389","122","82","2149","6","29","0.207","262","559","0.469","11.8","4.4","1.6","2.8","0.506","0.245"
"79","Chris Corchiani",1994,"117","44","86","51","467","11","38","0.289","29","56","0.518","10.4","0.4","0.1","0.3","0.528","0.404"
"80","Joe Courtney",1994,"168","56","15","52","345","2","3","0.667","65","145","0.448","13.4","0.4","0.2","0.2","0.498","0.318"
"81","John Crotty",1994,"132","31","77","45","313","11","24","0.458","34","75","0.453","17.5","1","0.7","0.3","0.575","0.364"
"82","Terry Cummings",1994,"429","297","50","59","1133","0","2","0","183","426","0.43","12.7","1.8","0.4","1.4","0.452","0.25"
"83","Earl Cureton",1994,"4","12","0","2","30","0","0","0","2","8","0.25","2.2","0","-0.1","0","0.225","0.25"
"84","Dell Curry",1994,"1335","262","221","82","2173","152","378","0.402","381","793","0.48","18.5","5","3.6","1.4","0.543","0.114"
"85","Michael Curry",1994,"9","1","1","10","43","0","2","0","3","12","0.25","-3.9","-0.2","-0.2","0","0.286","0.286"
"86","Lloyd Daniels",1994,"370","111","94","65","980","44","125","0.352","96","247","0.389","11.2","1.1","0.2","0.9","0.462","0.172"
"87","Brad Daugherty",1994,"848","508","149","50","1838","0","0","0","296","606","0.488","18.4","6.4","3.9","2.6","0.566","0.538"
"88","Antonio Davis",1994,"626","505","55","81","1732","0","1","0","216","424","0.509","15.2","5","2.3","2.8","0.561","0.711"
"89","Brian Davis",1994,"131","55","22","68","374","1","3","0.333","39","123","0.317","9.2","0","-0.2","0.2","0.42","0.54"
"90","Dale Davis",1994,"771","718","100","66","2292","0","1","0","308","581","0.53","15.9","7","3.5","3.6","0.542","0.505"
"91","Hubert Davis",1994,"614","67","165","56","1333","53","132","0.402","185","373","0.496","14","4.2","2.3","1.9","0.558","0.204"
"92","Terry Davis",1994,"56","74","6","15","286","0","0","0","24","59","0.407","9.6","0.4","0.2","0.2","0.436","0.203"
"93","Johnny Dawkins",1994,"475","123","263","72","1343","37","105","0.352","140","318","0.44","13.5","1.1","0.6","0.6","0.509","0.236"
"94","Todd Day",1994,"966","310","138","76","2127","33","148","0.223","318","697","0.456","13.5","2.1","0.6","1.5","0.488","0.392"
"95","Terry Dehere",1994,"342","68","78","64","759","23","57","0.404","106","285","0.372","9.5","-0.4","-0.7","0.2","0.453","0.237"
"96","Vinny Del Negro",1994,"773","161","320","77","1949","15","43","0.349","294","591","0.497","15.3","5.7","4","1.7","0.545","0.268"
"97","Bison Dele",1994,"639","446","50","80","1507","0","3","0","251","461","0.544","16.5","4.7","1.8","2.9","0.574","0.455"
"98","Dell Demps",1994,"4","0","1","2","11","0","0","0","2","6","0.333","4.5","0","-0.1","0","0.291","0.333"
"99","Vlade Divac*",1994,"1123","851","307","79","2685","9","47","0.191","444","848","0.524","18.8","7.4","4.2","3.2","0.546","0.339"
"100","Sherman Douglas",1994,"1040","193","683","78","2789","13","56","0.232","412","863","0.477","14.3","2.7","1.9","0.8","0.5","0.3"
"101","Greg Dreiling",1994,"132","170","31","54","685","1","1","1","51","103","0.495","7.2","0.6","0","0.6","0.547","0.365"
"102","Clyde Drexler*",1994,"1303","445","333","68","2334","71","219","0.324","402","886","0.454","18.4","6.8","4.2","2.7","0.514","0.333"
"103","Kevin Duckworth",1994,"456","325","56","69","1485","0","0","0","184","441","0.417","8.2","-0.5","-1.1","0.6","0.457","0.299"
"104","Chris Dudley",1994,"14","24","5","6","86","0","0","0","6","25","0.24","6.8","0","-0.1","0.1","0.262","0.16"
"105","Joe Dumars*",1994,"1410","151","261","69","2591","124","320","0.388","381","798","0.477","16.2","4.4","4.6","-0.1","0.558","0.295"
"106","Acie Earl",1994,"410","247","12","74","1149","0","1","0","151","371","0.407","9.2","0.2","-0.7","0.9","0.463","0.43"
"107","Bill Edwards",1994,"6","14","4","3","44","0","5","0","2","13","0.154","-0.4","-0.3","-0.3","0.1","0.149","0.278"
"108","Blue Edwards",1994,"953","329","171","82","2322","38","106","0.358","344","694","0.496","12.9","2.9","1.7","1.2","0.54","0.236"
"109","Doug Edwards",1994,"43","18","8","16","107","0","1","0","17","48","0.354","9.4","0","-0.2","0.1","0.384","0.327"
"110","James Edwards",1994,"210","65","22","45","469","0","0","0","78","168","0.464","9.1","0.3","0.1","0.1","0.518","0.47"
"111","Kevin Edwards",1994,"1144","281","232","82","2727","35","99","0.354","436","929","0.469","13.8","5.1","2.5","2.6","0.509","0.211"
"112","Craig Ehlo",1994,"821","279","273","82","2147","77","221","0.348","239","487","0.491","15","5.9","2.4","3.5","0.529","0.218"
"113","Mario Elie",1994,"626","181","208","67","1606","56","167","0.335","152","299","0.508","13.4","4.2","2.1","2","0.575","0.384"
"114","Sean Elliott",1994,"885","263","197","73","2409","26","87","0.299","334","704","0.474","11.3","1.4","1","0.4","0.51","0.219"
"115","Dale Ellis",1994,"1170","255","80","77","2590","131","332","0.395","347","635","0.546","14.7","7.6","5.5","2.1","0.577","0.111"
"116","Harold Ellis",1994,"424","153","31","49","923","0","4","0","159","288","0.552","17.2","2.8","2","0.8","0.593","0.51"
"117","LaPhonso Ellis",1994,"1215","682","167","79","2699","7","23","0.304","476","940","0.506","15.9","7.6","3.5","4.1","0.542","0.373"
"118","LeRon Ellis",1994,"221","188","24","50","680","0","0","0","88","182","0.484","13.5","1.6","1","0.6","0.521","0.374"
"119","Pervis Ellison",1994,"344","242","70","47","1178","0","3","0","137","289","0.474","10.7","0.7","0.3","0.5","0.514","0.332"
"120","Jo Jo English",1994,"130","45","38","36","419","8","17","0.471","48","112","0.429","6.3","0","-0.5","0.5","0.47","0.163"
"121","Patrick Ewing*",1994,"1939","885","179","79","2972","4","14","0.286","741","1489","0.498","22.9","13.1","5.1","8","0.551","0.387"
"122","Jim Farmer",1994,"4","2","4","4","29","0","2","0","2","4","0.5","-3.7","-0.1","-0.1","0","0.333","0"
"123","Duane Ferrell",1994,"513","129","65","72","1155","1","9","0.111","183","370","0.495","14.5","3.2","1.9","1.3","0.558","0.485"
"124","Danny Ferry",1994,"350","141","74","70","965","14","51","0.275","135","283","0.477","12","1.7","0.7","1","0.496","0.129"
"125","Vern Fleming",1994,"358","123","173","55","1053","0","4","0","147","314","0.468","11.8","1.4","0.3","1.1","0.502","0.274"
"126","Sleepy Floyd",1994,"200","70","101","53","737","8","36","0.222","62","173","0.358","6","-0.4","-1","0.6","0.411","0.373"
"127","Alphonso Ford",1994,"16","0","1","6","16","1","1","1","6","12","0.5","28.9","0.1","0","0","0.576","0.154"
"128","Greg Foster",1994,"10","3","0","3","19","0","0","0","4","7","0.571","14.7","0","0","0","0.635","0.286"
"129","Rick Fox",1994,"887","355","217","82","2096","33","100","0.33","307","628","0.489","14.4","3.2","1.5","1.7","0.535","0.316"
"130","Tellis Frank",1994,"188","220","57","67","959","0","2","0","67","158","0.424","8.9","1.1","0.2","0.9","0.486","0.475"
"131","Corey Gaines",1994,"33","13","30","18","78","2","5","0.4","7","15","0.467","23.7","0.6","0.4","0.1","0.62","0.75"
"132","Chad Gallagher",1994,"6","0","0","2","3","0","0","0","3","3","1","66.8","0.1","0.1","0","1","0"
"133","Kevin Gamble",1994,"864","159","149","75","1880","25","103","0.243","343","701","0.489","13.4","2.1","1.4","0.7","0.503","0.157"
"134","Chris Gatling",1994,"671","397","41","82","1296","0","1","0","271","460","0.589","18.7","4.5","2.8","1.7","0.607","0.451"
"135","Kenny Gattison",1994,"592","358","95","77","1644","0","0","0","233","445","0.524","13.3","3.5","2","1.5","0.558","0.438"
"136","Andrew Gaze",1994,"22","7","5","7","70","4","8","0.5","4","9","0.444","10.5","0.1","0.1","0","0.615","0.118"
"137","Matt Geiger",1994,"521","303","32","72","1199","1","5","0.2","201","347","0.579","16.7","4.5","3.1","1.4","0.624","0.423"
"138","Kendall Gill",1994,"1111","268","275","79","2435","38","120","0.317","391","849","0.461","15.6","6.7","3.1","3.6","0.51","0.284"
"139","Armen Gilliam",1994,"970","500","69","82","1969","0","1","0","348","681","0.511","18.5","6.8","4.6","2.2","0.577","0.529"
"140","Mike Gminski",1994,"86","74","11","29","309","0","0","0","36","103","0.35","9.9","0","-0.3","0.4","0.388","0.175"
"141","Ricky Grace",1994,"4","1","1","3","8","0","0","0","2","3","0.667","10.8","0","0","0","0.515","0.667"
"142","Greg Graham",1994,"338","86","66","70","889","2","25","0.08","120","280","0.429","11.4","0.1","-0.5","0.6","0.478","0.361"
"143","Paul Graham",1994,"58","12","13","21","128","3","13","0.231","18","44","0.409","13.1","0.2","0.1","0.2","0.45","0.298"
"144","Gary Grant",1994,"588","142","291","78","1533","17","62","0.274","236","501","0.471","13.8","1.3","0","1.3","0.493","0.135"
"145","Harvey Grant",1994,"798","351","107","77","2112","2","7","0.286","354","767","0.462","12.3","3.9","1.7","2.2","0.48","0.169"
"146","Horace Grant",1994,"1057","769","236","70","2570","0","6","0","460","872","0.528","19.8","10","5.7","4.3","0.54","0.262"
"147","Josh Grant",1994,"157","89","24","53","382","17","61","0.279","42","85","0.494","11.7","0.5","0","0.5","0.494","0.199"
"148","Jeff Grayer",1994,"455","191","62","67","1096","2","12","0.167","189","351","0.538","13.2","1.9","1.2","0.8","0.548","0.325"
"149","A.C. Green",1994,"1204","753","137","82","2825","8","35","0.229","457","891","0.513","17","9.3","6.7","2.6","0.555","0.391"
"150","Litterial Green",1994,"73","12","9","29","126","1","4","0.25","21","53","0.396","13","0.1","0","0.1","0.498","0.649"
"151","Sean Green",1994,"149","34","16","36","334","10","41","0.244","53","142","0.373","7.6","-0.9","-1.1","0.2","0.39","0.098"
"152","Tom Gugliotta",1994,"1333","728","276","78","2795","40","148","0.27","500","1011","0.495","17.9","3.8","1.1","2.7","0.514","0.268"
"153","Andrés Guibert",1994,"15","16","2","5","33","0","0","0","6","20","0.3","6.1","-0.2","-0.2","0","0.331","0.3"
"154","Jay Guidinger",1994,"47","33","3","32","131","0","0","0","16","32","0.5","10.4","0.1","-0.1","0.2","0.57","0.656"
"155","Jack Haley",1994,"59","24","1","28","94","0","0","0","21","48","0.438","12.8","0.1","0","0.1","0.515","0.438"
"156","Geert Hammink",1994,"2","1","1","1","3","0","0","0","1","3","0.333","20","0","0","0","0.333","0"
"157","Tom Hammonds",1994,"301","199","34","74","877","0","0","0","115","230","0.5","12.4","2.2","1","1.2","0.546","0.452"
"158","Anfernee Hardaway",1994,"1313","439","544","82","3015","50","187","0.267","459","905","0.507","17.4","7.1","3.8","3.3","0.531","0.302"
"159","Derek Harper",1994,"791","141","334","82","2204","73","203","0.36","230","541","0.425","12.3","4","1.1","2.9","0.485","0.219"
"160","Ron Harper",1994,"1508","460","344","75","2856","71","236","0.301","498","1099","0.453","15.7","2.9","0.7","2.3","0.496","0.313"
"161","Lucious Harris",1994,"418","157","106","77","1165","7","33","0.212","155","352","0.44","11","0.6","-0.1","0.7","0.478","0.309"
"162","Tony Harris",1994,"44","10","8","5","88","3","9","0.333","6","22","0.273","14.9","0.2","0.1","0.1","0.524","0.806"
"163","Antonio Harvey",1994,"70","59","5","27","247","0","0","0","29","79","0.367","8","-0.2","-0.4","0.2","0.387","0.329"
"164","Scott Haskin",1994,"55","55","6","27","186","0","0","0","21","45","0.467","11.3","0.3","0","0.3","0.515","0.422"
"165","Hersey Hawkins",1994,"1180","377","216","82","2648","78","235","0.332","317","624","0.508","15.6","6.5","4.4","2.1","0.579","0.421"
"166","Skeeter Henry",1994,"4","2","4","4","15","0","2","0","1","3","0.333","5.6","0","0","0","0.296","0.8"
"167","Steve Henson",1994,"3","1","5","3","17","1","1","1","0","1","0","9.7","0","0","0","0.75","0"
"168","Carl Herrera",1994,"353","285","37","75","1292","0","0","0","142","310","0.458","9.1","2","0.1","1.9","0.5","0.313"
"169","Rod Higgins",1994,"195","82","36","36","547","22","50","0.44","49","113","0.434","13.7","1.4","0.7","0.7","0.537","0.258"
"170","Tyrone Hill",1994,"603","499","46","57","1447","0","2","0","216","396","0.545","18.4","5.7","3.3","2.4","0.59","0.643"
"171","Donald Hodge",1994,"136","95","32","50","428","0","0","0","46","101","0.455","13.1","0.8","0.5","0.3","0.549","0.515"
"172","Tito Horford",1994,"0","3","0","3","28","0","0","0","0","2","0","1.8","0","-0.1","0","0","0"
"173","Jeff Hornacek",1994,"1274","279","419","80","2820","70","208","0.337","402","796","0.505","16.7","6.9","5.1","1.8","0.562","0.295"
"174","Robert Horry",1994,"803","440","231","81","2370","44","136","0.324","278","566","0.491","14.2","5.9","1.6","4.3","0.521","0.224"
"175","Allan Houston",1994,"668","120","100","79","1519","35","117","0.299","237","554","0.428","9","-1.2","-1.3","0.1","0.465","0.161"
"176","Byron Houston",1994,"196","194","32","71","866","1","7","0.143","80","170","0.471","7.5","0.9","-0.1","1","0.488","0.305"
"177","Stephen Howard",1994,"31","16","1","9","53","0","0","0","10","17","0.588","19.4","0.2","0.1","0.1","0.645","0.941"
"178","Jay Humphries",1994,"561","127","219","75","1619","38","96","0.396","195","439","0.444","10.9","2","0.5","1.6","0.493","0.142"
"179","Lindsey Hunter",1994,"843","189","390","82","2172","69","207","0.333","266","686","0.388","12","-0.8","-1.8","1","0.441","0.159"
"180","Bobby Hurley",1994,"134","34","115","19","499","2","16","0.125","52","130","0.4","8.4","-0.5","-0.6","0.1","0.421","0.205"
"181","Jaren Jackson",1994,"80","17","27","29","187","0","6","0","34","81","0.42","9.5","0","-0.1","0.1","0.429","0.161"
"182","Jim Jackson",1994,"1576","388","374","82","3066","17","60","0.283","620","1372","0.452","14.4","0.6","-0.3","0.8","0.497","0.242"
"183","Mark Jackson",1994,"865","348","678","79","2711","36","127","0.283","295","605","0.488","14.8","4.1","2.7","1.4","0.524","0.288"
"184","Stanley Jackson",1994,"38","27","16","17","92","1","5","0.2","16","28","0.571","17.8","0.2","0.1","0.1","0.554","0.091"
"185","Dave Jamerson",1994,"2","4","1","5","14","0","0","0","0","7","0","-8.5","-0.1","-0.1","0","0.12","0.429"
"186","Henry James",1994,"41","14","1","12","75","4","18","0.222","12","24","0.5","12.5","0.1","0","0","0.464","0.119"
"187","Keith Jennings",1994,"432","89","218","76","1097","56","151","0.371","82","191","0.429","15.5","2.9","2","0.9","0.547","0.351"
"188","Chris Jent",1994,"31","15","7","3","78","4","11","0.364","9","15","0.6","11","0.2","0.1","0.1","0.577","0.077"
"189","Avery Johnson",1994,"890","176","433","82","2332","0","12","0","356","712","0.5","13.9","4.1","2.6","1.5","0.533","0.349"
"190","Dave Johnson",1994,"47","16","4","17","119","0","1","0","17","53","0.321","5.8","-0.2","-0.3","0.1","0.372","0.389"
"191","Eddie Johnson",1994,"836","224","125","73","1460","59","150","0.393","280","588","0.476","15.9","2.4","1.8","0.6","0.527","0.172"
"192","Ervin Johnson",1994,"117","118","7","45","280","0","0","0","44","106","0.415","16.1","0.7","0","0.7","0.463","0.434"
"193","Frank Johnson",1994,"324","82","148","70","875","2","12","0.167","132","287","0.46","11.6","1.2","0.6","0.6","0.492","0.231"
"194","Kevin Johnson",1994,"1340","167","637","67","2449","6","27","0.222","471","953","0.494","20.6","8.7","7","1.7","0.566","0.473"
"195","Larry Johnson",1994,"834","448","184","51","1757","5","21","0.238","341","651","0.524","16.8","3.9","2.8","1.1","0.55","0.293"
"196","Charles Jones",1994,"91","235","29","42","877","0","1","0","36","77","0.468","8.7","1.5","0.9","0.6","0.489","0.436"
"197","Popeye Jones",1994,"468","605","99","81","1773","0","1","0","195","406","0.48","14.1","3.6","2.1","1.6","0.515","0.263"
"198","Adonis Jordan",1994,"15","6","19","6","79","3","10","0.3","3","13","0.231","5.6","-0.1","-0.1","0","0.326","0"
"199","Reggie Jordan",1994,"125","67","26","23","259","2","4","0.5","42","99","0.424","20.1","0.8","0.6","0.2","0.498","0.495"
"200","Adam Keefe",1994,"273","201","34","63","763","0","0","0","96","213","0.451","12","1.4","0.3","1.1","0.521","0.521"
"201","Shawn Kemp",1994,"1431","851","207","79","2597","1","4","0.25","532","986","0.54","22.9","11.7","5.6","6","0.593","0.496"
"202","Tim Kempton",1994,"39","24","9","13","136","0","0","0","15","38","0.395","5.7","-0.1","-0.2","0.1","0.433","0.421"
"203","Steve Kerr",1994,"709","131","210","82","2036","52","124","0.419","235","453","0.519","13.7","6.1","4","2.1","0.572","0.168"
"204","Jerome Kersey",1994,"508","331","75","78","1276","1","8","0.125","202","461","0.438","14.5","3.2","1.1","2","0.481","0.288"
"205","Alec Kessler",1994,"33","10","2","15","66","5","9","0.556","6","16","0.375","11.8","0.1","0.1","0","0.579","0.32"
"206","Warren Kidd",1994,"247","233","19","68","884","0","0","0","100","169","0.592","11.3","1.4","0.8","0.6","0.597","0.509"
"207","Chris King",1994,"55","15","11","15","86","2","7","0.286","17","41","0.415","13.1","0","-0.1","0.1","0.463","0.542"
"208","Rich King",1994,"41","20","8","27","78","0","1","0","15","33","0.455","12.9","0.1","0","0.1","0.469","0.647"
"209","Stacey King",1994,"385","241","58","49","1053","0","2","0","146","339","0.431","11.6","0.9","-0.4","1.3","0.48","0.399"
"210","Greg Kite",1994,"34","70","4","29","309","0","0","0","13","35","0.371","2.2","-0.1","-0.4","0.3","0.38","0.629"
"211","Joe Kleine",1994,"285","193","45","74","848","5","11","0.455","120","245","0.49","11.2","1.6","0.8","0.8","0.522","0.152"
"212","Negele Knight",1994,"595","103","197","65","1438","4","21","0.19","221","454","0.487","13.8","3.2","2.2","1","0.539","0.366"
