"","Player","PC1","PC2","allstar"
"1","Quincy Acy",1.7015386307368,-1.08854979796428,0
"2","Jeff Adrien",0.652440681834817,-1.31230333211013,0
"3","Arron Afflalo",-0.158010031921784,0.768087104157713,0
"4","Josh Akognon",-0.0154710459828871,-2.64002821929015,0
"5","Cole Aldrich",0.462563338024394,-1.88437172282418,0
"6","LaMarcus Aldridge",0.247515981165224,4.15412384956073,1
"7","Lavoy Allen",-0.97119073524149,-0.218807908589507,0
"8","Ray Allen",0.982423723463335,1.13857274596652,0
"9","Tony Allen",-0.58837207379651,1.35064180767566,0
"10","Al-Farouq Aminu",0.115563974353943,0.84576127921234,0
"11","Lou Amundson",-0.417595422966979,-2.105434690177,0
"12","Chris Andersen",2.59745819814308,0.00618647262421806,0
"13","Alan Anderson",-0.754969263366159,-0.433627010202368,0
"14","James Anderson",0.0405484694691131,-1.48476059795873,0
"15","Ryan Anderson",-0.0262314377099808,2.43621322136532,0
"16","Carmelo Anthony",0.574464563903658,5.42721121688014,1
"17","Joel Anthony",0.722943057069765,-1.78163871845478,0
"18","Trevor Ariza",-0.0681404878290616,0.897173087099741,0
"19","Darrell Arthur",-0.858484606458511,-0.785074771282682,0
"20",NA,1.96365712737806,2.48393553953033,0
"21","D.J. Augustin",-0.070288483636884,-0.59017919663632,0
"22",NA,0.620414248418814,-1.08798782049425,0
"23","Jeff Ayres",-0.0629744208165087,-1.2472022146182,0
"24","Luke Babbitt",-0.744338663202089,-1.74638907180547,0
"25","Leandro Barbosa",-0.273574927697041,-1.36567795774324,0
"26","J.J. Barea",-0.656959184480209,0.261945302728981,0
"27","Andrea Bargnani",-0.951333071776948,-0.888790210352459,0
"28","Harrison Barnes",-0.0143855141187069,0.17727907677125,0
"29","Matt Barnes",0.839451887668316,1.73309059487306,0
"30","Earl Barron",-1.52547782788734,-1.60976518169849,0
"31","Will Barton",-1.2079046890478,-2.05488896944407,0
"32","Brandon Bass",0.195214653442069,1.02353214770802,0
"33","Shane Battier",0.644856230164656,0.162471179423602,0
"34","Nicolas Batum",0.461860138403128,2.82424553218827,0
"35","Jerryd Bayless",-0.568170165080954,0.698399770352043,0
"36","Aron Baynes",0.310860137299723,-1.98367484817695,0
"37","Kent Bazemore",-0.244253723467276,-2.47458876006402,0
"38","Bradley Beal",-0.621633657947276,1.10624815509839,0
"39","Michael Beasley",-1.71866834192013,-1.29930717077054,0
"40","Rodrigue Beaubois",-0.677667030877029,-1.70881269662252,0
"41","Marco Belinelli",-0.650522167969992,0.0497107442612004,0
"42","Patrick Beverley",0.124278655624245,-0.0526892319619717,0
"43",NA,0.66865474268624,-1.6620040568596,0
"44","Chauncey Billups",0.917398805456771,-0.138957025930917,0
"45","Bismack Biyombo",-0.100960045657743,-0.372083157533051,0
"46","DeJuan Blair",0.51586640838763,-0.51666999391747,0
"47","Steve Blake",0.119280217205522,0.29509268684065,0
"48","Andray Blatche",1.03102164074639,1.30482938396472,0
"49","Eric Bledsoe",-0.379409596691005,0.795399479657424,0
"50","Keith Bogans",-0.399974295581346,-1.41611388547686,0
"51","Andrew Bogut",-0.625438920005317,0.753045615465772,0
