"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"85","Toby Kimball",1969,"595","669","90","76","1680","0","0","0","239","537","0.445","12.9","3.2","0.2","2.9","0.46","0.466"
"86","Jim King",1969,"352","120","123","46","1010","0","0","0","137","394","0.348","9","-0.1","-1.3","1.2","0.399","0.274"
"87","Rod Knowles",1969,"9","9","0","8","40","0","0","0","4","14","0.286","-0.1","-0.1","-0.1","0","0.294","0.214"
"88","Don Kojis",1969,"1820","776","214","81","3130","0","0","0","687","1582","0.434","16.7","8.3","4","4.3","0.493","0.377"
"89","Howard Komives",1969,"969","299","403","85","2562","0","0","0","379","974","0.389","11.5","1.4","-0.2","1.6","0.444","0.271"
"90","Tommy Kron",1969,"388","212","191","76","1124","0","0","0","146","372","0.392","11.6","0.8","0.1","0.7","0.449","0.368"
"91","Stu Lantz",1969,"569","236","99","73","1378","0","0","0","220","482","0.456","11.9","3.4","1.8","1.6","0.512","0.346"
"92","Rudy LaRusso",1969,"1550","624","159","75","2782","0","0","0","553","1349","0.41","15.9","6.3","2.9","3.4","0.486","0.414"
"93","Dave Lattin",1969,"409","323","48","68","987","0","0","0","150","366","0.41","12","0.6","0.2","0.3","0.463","0.47"
"94","Clyde Lee",1969,"696","897","82","65","2237","0","0","0","268","674","0.398","12.3","3.1","-0.5","3.6","0.442","0.38"
"95","George Lehmann",1969,"60","9","27","11","138","0","0","0","26","67","0.388","11.3","0","-0.1","0.1","0.415","0.179"
"96","Bobby Lewis",1969,"309","114","76","62","756","0","0","0","113","290","0.39","10.8","1","0.1","0.9","0.455","0.39"
"97","Plummer Lott",1969,"36","30","7","23","160","0","0","0","17","66","0.258","2.3","-0.6","-0.7","0.1","0.264","0.076"
"98","Kevin Loughery",1969,"1806","266","384","80","3135","0","0","0","717","1636","0.438","15.8","8","4","3.9","0.491","0.283"
"99","Bob Love",1969,"287","150","17","49","542","0","0","0","108","272","0.397","14.7","0.6","0.1","0.6","0.457","0.353"
"100","Jerry Lucas*",1969,"1357","1360","306","74","3075","0","0","0","555","1007","0.551","20.6","9.5","8.6","0.8","0.59","0.325"
"101","Ed Manning",1969,"293","246","21","63","727","0","0","0","129","288","0.448","12.3","1.4","0.3","1.2","0.47","0.188"
"102","Jack Marin",1969,"1302","608","231","82","2710","0","0","0","505","1109","0.455","15.8","8.5","4.4","4.1","0.515","0.317"
"103","Don May",1969,"204","114","35","48","560","0","0","0","81","223","0.363","9.2","0","-0.6","0.6","0.41","0.26"
"104","Jon McGlocklin",1969,"1570","343","312","80","2888","0","0","0","662","1358","0.487","16.7","7.9","6.3","1.7","0.528","0.215"
"105","Stan McKenzie",1969,"747","251","123","80","1569","0","0","0","264","618","0.427","12.9","2.4","2","0.4","0.502","0.464"
"106","McCoy McLemore",1969,"733","404","94","81","1620","0","0","0","282","722","0.391","12.2","0.4","-0.2","0.5","0.449","0.296"
"107","Tom Meschery",1969,"1144","822","194","82","2673","0","0","0","462","1019","0.453","14.5","4.6","2.8","1.8","0.497","0.293"
"108","Eddie Miles",1969,"1064","283","180","80","2252","0","0","0","441","983","0.449","12.5","2.4","1.8","0.6","0.482","0.278"
"109","Jay Miller",1969,"9","2","0","3","27","0","0","0","2","10","0.2","1.5","-0.1","-0.1","0","0.344","0.7"
"110","Earl Monroe*",1969,"2065","280","392","80","3075","0","0","0","809","1837","0.44","18.4","8.8","4.8","4","0.493","0.317"
"111","Otto Moore",1969,"570","524","68","74","1605","0","0","0","241","544","0.443","11.7","0.9","0.3","0.6","0.461","0.309"
"112","Erwin Mueller",1969,"377","297","186","78","1355","0","0","0","144","384","0.375","10.7","0.9","-0.9","1.7","0.414","0.422"
"113","Jeff Mullins",1969,"1775","460","339","78","2916","0","0","0","697","1517","0.459","18.9","10","6.4","3.7","0.517","0.298"
"114","Dorie Murrey",1969,"212","149","21","38","465","0","0","0","75","194","0.387","12.1","0.2","-0.1","0.3","0.448","0.5"
"115","Don Nelson*",1969,"949","458","92","82","1773","0","0","0","374","771","0.485","17.5","7.5","4.2","3.3","0.536","0.336"
"116","Dave Newmark",1969,"456","347","58","81","1159","0","0","0","185","475","0.389","11.2","0.8","-0.9","1.7","0.425","0.293"
"117","Rich Niemann",1969,"107","100","16","34","272","0","0","0","44","106","0.415","11.9","0.2","0","0.2","0.457","0.236"
"118","Don Ohl",1969,"917","170","221","76","1995","0","0","0","385","901","0.427","11.5","1.9","0.6","1.3","0.462","0.231"
"119","Bud Olsen",1969,"34","25","11","17","113","0","0","0","15","42","0.357","6.7","-0.2","-0.3","0.1","0.341","0.429"
"120","Barry Orms",1969,"181","158","49","64","916","0","0","0","76","246","0.309","3.2","-0.7","-1.8","1.1","0.332","0.244"
"121","Charlie Paulk",1969,"51","78","3","17","217","0","0","0","19","84","0.226","3.9","-0.8","-1","0.2","0.271","0.274"
"122","Loy Petersen",1969,"107","41","25","38","299","0","0","0","44","109","0.404","9.8","0.3","-0.1","0.3","0.443","0.248"
"123","Bob Quick",1969,"87","25","12","28","154","0","0","0","30","73","0.411","14.9","0.3","0.1","0.2","0.471","0.603"
"124","Craig Raymond",1969,"55","68","8","27","177","0","0","0","22","64","0.344","7.6","0","-0.3","0.3","0.385","0.266"
"125","Willis Reed*",1969,"1733","1191","190","82","3108","0","0","0","704","1351","0.521","21.4","14.7","9.5","5.1","0.562","0.322"
"126","Pat Riley*",1969,"494","112","136","56","1027","0","0","0","202","498","0.406","11.6","1","-0.2","1.2","0.443","0.269"
"127","Mike Riordan",1969,"126","57","46","54","397","0","0","0","49","144","0.34","6.2","-0.1","-0.6","0.4","0.388","0.292"
"128","Oscar Robertson*",1969,"1955","502","772","79","3461","0","0","0","656","1351","0.486","21.8","12.9","12.2","0.7","0.579","0.568"
"129","Flynn Robinson",1969,"1662","306","377","83","2616","0","0","0","625","1442","0.433","18.6","6.7","4.7","2","0.501","0.34"
"130","Guy Rodgers*",1969,"834","226","561","81","2157","0","0","0","325","862","0.377","14.2","1.3","-0.5","1.8","0.433","0.269"
"131","Bob Rule",1969,"1965","941","141","82","3104","0","0","0","776","1655","0.469","18.6","7.8","5.9","1.9","0.511","0.366"
"132","Bill Russell*",1969,"762","1484","374","77","3291","0","0","0","279","645","0.433","15.2","10.9","1","9.9","0.467","0.602"
"133","Cazzie Russell",1969,"915","209","115","50","1645","0","0","0","362","804","0.45","15.2","4.1","2.6","1.5","0.503","0.299"
"134","Tom Sanders*",1969,"915","574","110","82","2184","0","0","0","364","847","0.43","12.8","5.4","1.3","4.1","0.477","0.301"
"135","Dale Schlueter",1969,"181","216","30","31","559","0","0","0","68","157","0.433","12.6","1.1","0.2","0.9","0.469","0.522"
"136","Ray Scott",1969,"967","722","133","82","2168","0","0","0","386","929","0.416","14.9","4.5","0.7","3.8","0.464","0.277"
"137","Larry Siegfried",1969,"1120","282","370","79","2560","0","0","0","392","1031","0.38","13.6","5.6","1.2","4.4","0.466","0.377"
"138","Paul Silas",1969,"686","745","140","79","1853","0","0","0","241","575","0.419","15.4","3.3","1","2.3","0.475","0.579"
"139","Doug Sims",1969,"4","4","0","4","12","0","0","0","2","5","0.4","5","0","0","0","0.4","0"
"140","Jerry Sloan*",1969,"1309","619","276","78","2939","0","0","0","488","1170","0.417","14.9","6.4","2.3","4.1","0.479","0.382"
"141","Adrian Smith",1969,"703","105","127","73","1336","0","0","0","243","562","0.432","13.5","2.6","2.4","0.2","0.517","0.479"
"142","Greg Smith",1969,"643","804","137","79","2207","0","0","0","276","613","0.45","12.1","2.7","0.8","1.9","0.472","0.253"
"143","Dick Snyder",1969,"983","328","211","81","2108","0","0","0","399","846","0.472","13.9","3.7","3.2","0.6","0.513","0.301"
"144","Rod Thorn*",1969,"333","83","80","29","567","0","0","0","131","283","0.463","17.6","1.4","1.1","0.3","0.511","0.343"
"145","Nate Thurmond*",1969,"1524","1402","253","71","3208","0","0","0","571","1394","0.41","18.4","6.5","0.5","6.1","0.457","0.445"
"146","John Trapp",1969,"77","49","5","25","142","0","0","0","29","80","0.363","10.9","0","-0.2","0.2","0.415","0.363"
"147","John Tresvant",1969,"962","686","166","77","2482","0","0","0","380","820","0.463","12.8","3.3","2.4","0.9","0.498","0.402"
"148","Al Tucker",1969,"880","439","74","84","1885","0","0","0","361","809","0.446","12.7","2.1","1.3","0.8","0.48","0.302"
"149","Bill Turner",1969,"619","380","67","79","1486","0","0","0","222","535","0.415","12.2","3.1","1.2","1.9","0.486","0.43"
"150","Wes Unseld*",1969,"1131","1491","213","82","2970","0","0","0","427","897","0.476","18.1","10.8","3.8","7","0.515","0.511"
"151","Dick Van Arsdale",1969,"1678","548","385","80","3388","0","0","0","612","1386","0.442","15.1","5.6","4.7","1","0.503","0.465"
"152","Tom Van Arsdale",1969,"1492","356","208","77","3059","0","0","0","547","1233","0.444","12.7","4.8","4.4","0.4","0.508","0.432"
"153","Chet Walker*",1969,"1477","640","144","82","2753","0","0","0","554","1145","0.484","16.7","9.8","6.8","2.9","0.548","0.401"
"154","Jimmy Walker",1969,"806","157","221","69","1639","0","0","0","312","670","0.466","14.9","3.6","3.1","0.5","0.523","0.342"
"155","Dwight Waller",1969,"7","10","1","11","29","0","0","0","2","9","0.222","2.3","-0.1","-0.1","0","0.29","0.778"
"156","Bob Warlick",1969,"513","152","132","66","997","0","0","0","213","509","0.418","13.2","0.2","-0.1","0.3","0.449","0.279"
"157","Jim Washington",1969,"1121","847","104","80","2705","0","0","0","440","1023","0.43","14.7","5.4","1.5","4","0.475","0.348"
"158","Bob Weiss",1969,"506","162","199","77","1478","0","0","0","189","499","0.379","10.7","1.7","-0.1","1.7","0.444","0.321"
"159","Walt Wesley",1969,"624","403","47","82","1334","0","0","0","245","534","0.459","13.6","1.7","1.5","0.2","0.499","0.388"
"160","Jerry West*",1969,"1580","262","423","61","2394","0","0","0","545","1156","0.471","22.3","10.8","8.6","2.1","0.557","0.516"
"161","Ken Wilburn",1969,"7","3","1","4","14","0","0","0","3","8","0.375","9.9","0","-0.1","0","0.359","0.5"
"162","Lenny Wilkens*",1969,"1835","511","674","82","3463","0","0","0","644","1462","0.44","18.4","9","6.8","2.2","0.517","0.486"
"163","Art Williams",1969,"559","364","524","79","1987","0","0","0","227","592","0.383","13.1","3.4","-0.4","3.8","0.425","0.252"
"164","Cliff Williams",1969,"4","3","2","3","18","0","0","0","2","9","0.222","-3.5","-0.1","-0.1","0","0.222","0"
"165","Ron Williams",1969,"585","178","247","75","1472","0","0","0","238","567","0.42","12.9","2.6","0.6","2","0.465","0.25"
"166","Sam Williams",1969,"228","109","61","55","628","0","0","0","78","228","0.342","7.9","-0.4","-0.8","0.4","0.397","0.588"
"167","George Wilson",1969,"697","721","108","79","1846","0","0","0","272","663","0.41","13.2","1.4","0.1","1.3","0.455","0.354"
"168","Tom Workman",1969,"53","27","2","21","86","0","0","0","22","54","0.407","14.1","0.1","-0.1","0.1","0.437","0.278"
