"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"17","Walt Bellamy*",1971,"1202","1060","230","82","2908","0","0","0","433","879","0.493","16.5","6.2","4.6","1.6","0.535","0.633"
"18","Dave Bing*",1971,"2213","364","408","82","3065","0","0","0","799","1710","0.467","22.5","11.7","9.3","2.4","0.54","0.451"
"19","Tom Black",1971,"299","259","44","71","873","0","0","0","121","301","0.402","9.6","0.1","-0.4","0.5","0.44","0.292"
"20","John Block",1971,"702","442","98","73","1464","0","0","0","245","584","0.42","15.2","4.1","1.5","2.6","0.499","0.462"
"21","Tom Boerwinkle",1971,"882","1133","397","82","2370","0","0","0","357","736","0.485","20.4","9","3.4","5.6","0.526","0.315"
"22","Bob Boozer",1971,"728","435","128","80","1775","0","0","0","290","645","0.45","13.1","3.7","1.7","2.1","0.502","0.281"
"23","Nate Bowman",1971,"136","173","41","44","483","0","0","0","58","148","0.392","10","0","-0.4","0.4","0.413","0.257"
"24","Bill Bradley*",1971,"970","260","280","78","2300","0","0","0","413","912","0.453","13.3","5.4","1.8","3.6","0.49","0.192"
"25","Bill Bridges",1971,"975","1233","240","82","3140","0","0","0","382","834","0.458","13.8","3.9","2.1","1.8","0.498","0.396"
"26","Em Bryant",1971,"727","262","352","73","2137","0","0","0","288","684","0.421","11.6","2.1","0.7","1.4","0.47","0.297"
"27","Fred Carter",1971,"799","251","165","77","1707","0","0","0","340","815","0.417","12.3","1.3","-0.7","2","0.446","0.225"
"28","Wilt Chamberlain*",1971,"1696","1493","352","82","3630","0","0","0","668","1226","0.545","20.3","12.6","8.2","4.5","0.558","0.546"
"29","Jerry Chambers",1971,"580","245","61","65","1168","0","0","0","237","526","0.451","13.7","1.5","1.1","0.4","0.496","0.255"
"30","Don Chaney",1971,"930","463","235","81","2289","0","0","0","348","766","0.454","13","5.9","2.7","3.2","0.515","0.409"
"31","Len Chappell",1971,"243","151","17","48","537","0","0","0","86","199","0.432","13.4","0.9","0.6","0.2","0.511","0.442"
"32","Bob Christian",1971,"150","177","30","54","524","0","0","0","55","127","0.433","9.4","0.5","0.2","0.3","0.483","0.504"
"33","Archie Clark",1971,"1746","391","440","82","3245","0","0","0","662","1334","0.496","17.7","11.4","8.3","3.1","0.556","0.402"
"34","Barry Clemens",1971,"577","243","92","78","1286","0","0","0","247","526","0.47","12.2","1.8","1.2","0.6","0.501","0.217"
"35","Jimmy Collins",1971,"219","54","60","55","478","0","0","0","92","214","0.43","13","0.6","0.1","0.5","0.468","0.21"
"36","Joe Cooke",1971,"316","114","93","73","725","0","0","0","134","341","0.393","10.4","-0.4","-0.6","0.2","0.431","0.173"
"37","Mel Counts",1971,"879","503","136","80","1669","0","0","0","365","799","0.457","15.8","4.2","1.7","2.5","0.496","0.248"
"38","Dave Cowens*",1971,"1373","1216","228","81","3076","0","0","0","550","1302","0.422","15.4","6.4","0.6","5.8","0.468","0.286"
"39","Freddie Crawford",1971,"268","104","78","51","652","0","0","0","110","281","0.391","10.2","-0.3","-0.8","0.6","0.413","0.349"
"40","Pete Cross",1971,"630","949","113","79","2194","0","0","0","245","554","0.442","13.1","2.6","1","1.6","0.49","0.366"
"41","Billy Cunningham*",1971,"1859","946","395","81","3090","0","0","0","702","1519","0.462","20.5","10","5.8","4.2","0.519","0.408"
"42","Dick Cunningham",1971,"201","257","43","76","675","0","0","0","81","195","0.415","11.7","1","-0.1","1","0.455","0.303"
"43","Bob Dandridge",1971,"1452","632","277","79","2862","0","0","0","594","1167","0.509","16.9","9.5","6.2","3.3","0.545","0.322"
"44","Jim Davis",1971,"677","546","108","82","1864","0","0","0","241","503","0.479","12.8","3.5","2.6","0.9","0.538","0.573"
"45","Mike Davis",1971,"833","187","153","73","1617","0","0","0","317","774","0.41","12.6","1.2","0.4","0.9","0.468","0.339"
"46","Dave DeBusschere*",1971,"1263","901","220","81","2891","0","0","0","523","1243","0.421","15.4","6.2","-0.2","6.4","0.458","0.251"
"47","Connie Dierking",1971,"311","234","60","54","737","0","0","0","125","322","0.388","12.1","0.3","-0.6","0.9","0.431","0.276"
"48","Bill Dinwiddie",1971,"300","209","34","61","717","0","0","0","123","328","0.375","10.4","0.2","-0.9","1.1","0.416","0.226"
"49","Terry Dischinger",1971,"769","339","113","65","1855","0","0","0","304","568","0.535","14.4","5.9","4.5","1.4","0.582","0.371"
"50","Terry Driscoll",1971,"372","402","54","69","1255","0","0","0","132","318","0.415","10.4","1.7","0.5","1.3","0.482","0.484"
"51","Johnny Egan",1971,"176","63","112","62","824","0","0","0","67","178","0.376","7.5","0.5","-0.1","0.6","0.439","0.287"
"52","Joe Ellis",1971,"863","511","161","80","2275","0","0","0","356","898","0.396","10.7","0.5","-1.4","1.8","0.437","0.226"
"53","Leroy Ellis",1971,"1179","907","235","74","2581","0","0","0","485","1095","0.443","15.6","4.7","1.7","3","0.487","0.238"
"54","Claude English",1971,"27","20","6","18","70","0","0","0","11","42","0.262","3.8","-0.3","-0.4","0.1","0.299","0.167"
"55","Keith Erickson",1971,"823","404","223","73","2272","0","0","0","369","783","0.471","11.5","3.3","1.6","1.7","0.494","0.143"
"56","Greg Fillmore",1971,"103","93","17","39","271","0","0","0","45","102","0.441","10.3","0.6","-0.1","0.6","0.452","0.265"
"57","Hank Finkel",1971,"521","343","79","80","1234","0","0","0","214","489","0.438","12.1","2.3","0.5","1.8","0.478","0.26"
"58","Levi Fontaine",1971,"134","15","22","35","210","0","0","0","53","145","0.366","12.1","-0.3","-0.4","0.1","0.415","0.255"
"59","Jake Ford",1971,"34","9","9","5","68","0","0","0","9","25","0.36","13.2","0.1","0.1","0","0.49","0.88"
"60","Fred Foster",1971,"369","151","61","67","909","0","0","0","148","368","0.402","9.6","0.4","-0.4","0.8","0.445","0.288"
"61","Jim Fox",1971,"799","598","196","82","1628","0","0","0","280","611","0.458","19.5","6.1","3.1","3","0.531","0.525"
"62","Walt Frazier*",1971,"1736","544","536","80","3455","0","0","0","651","1317","0.494","19.5","15.6","8.9","6.7","0.556","0.423"
"63","Gary Freeman",1971,"167","106","35","52","382","0","0","0","69","134","0.515","15","1.2","0.8","0.5","0.551","0.299"
"64","Dick Garrett",1971,"964","295","264","75","2375","0","0","0","373","902","0.414","11.6","2.4","1","1.4","0.476","0.278"
"65","Herm Gilliam",1971,"898","334","291","80","2082","0","0","0","378","896","0.422","13.1","1.4","0","1.4","0.459","0.211"
"66","Walt Gilmore",1971,"58","73","12","27","261","0","0","0","23","54","0.426","6.4","0.2","-0.1","0.2","0.443","0.481"
"67","Gail Goodrich*",1971,"1380","260","380","79","2808","0","0","0","558","1174","0.475","14.6","6.4","4.5","1.9","0.521","0.292"
"68","Bob Greacen",1971,"5","6","13","2","43","0","0","0","1","12","0.083","3.6","-0.2","-0.2","0.1","0.166","0.583"
"69","Johnny Green",1971,"1252","656","89","75","2147","0","0","0","502","855","0.587","19.4","9.5","7.9","1.6","0.607","0.47"
"70","Lamar Green",1971,"398","466","53","68","1326","0","0","0","167","369","0.453","10.7","2.4","0.4","2","0.479","0.287"
"71","Hal Greer*",1971,"1508","364","369","81","3060","0","0","0","591","1371","0.431","13.8","5.1","2.3","2.7","0.487","0.295"
"72","Gary Gregor",1971,"421","334","81","44","1153","0","0","0","181","421","0.43","11.4","1.1","-0.1","1.1","0.457","0.211"
"73","Matt Guokas",1971,"513","158","342","79","2213","0","0","0","206","418","0.493","9.8","4.7","2.3","2.3","0.536","0.33"
"74","Happy Hairston",1971,"1485","797","168","80","2921","0","0","0","574","1233","0.466","16.2","7.2","4.7","2.6","0.522","0.35"
"75","Shaler Halimon",1971,"709","417","215","81","1652","0","0","0","301","783","0.384","12","-0.3","-2","1.7","0.415","0.207"
"76","Art Harris",1971,"467","100","132","56","952","0","0","0","199","484","0.411","11.5","0.4","-0.6","1.1","0.437","0.233"
"77","Clem Haskins",1971,"1462","324","383","82","2764","0","0","0","562","1277","0.44","15.9","6.4","3.2","3.2","0.498","0.338"
"78","John Havlicek*",1971,"2338","730","607","81","3678","0","0","0","892","1982","0.45","20.8","12.5","6.6","5.9","0.513","0.342"
"79","Connie Hawkins*",1971,"1481","643","322","71","2662","0","0","0","512","1181","0.434","19","8.6","4.7","3.9","0.519","0.474"
"80","Elvin Hayes*",1971,"2350","1362","186","82","3633","0","0","0","948","2215","0.428","19.4","7.8","0.7","7.1","0.468","0.305"
"81","Spencer Haywood*",1971,"680","396","48","33","1162","0","0","0","260","579","0.449","18","2.2","1.5","0.7","0.504","0.377"
"82","Walt Hazzard",1971,"1349","300","514","82","2877","0","0","0","517","1126","0.459","15.5","5.4","4.2","1.2","0.515","0.369"
"83","Gar Heard",1971,"386","328","45","65","1027","0","0","0","152","399","0.381","10.4","-0.3","-0.9","0.6","0.425","0.313"
"84","Al Henry",1971,"7","11","0","6","26","0","0","0","1","6","0.167","10.2","0","0","0","0.385","1.167"
"85","Fred Hetzel",1971,"282","149","37","59","613","0","0","0","111","256","0.434","12.4","0.9","0.4","0.5","0.486","0.301"
"86","Bill Hewitt",1971,"475","454","124","62","1725","0","0","0","203","435","0.467","10.9","2.4","0.8","1.6","0.487","0.276"
"87","A.W. Holt",1971,"4","4","0","6","14","0","0","0","1","8","0.125","-1.8","-0.1","-0.1","0","0.215","0.375"
"88","Bill Hosket",1971,"105","75","20","13","217","0","0","0","47","90","0.522","18.4","0.6","0.4","0.2","0.539","0.189"
"89","Greg Howard",1971,"173","119","26","44","426","0","0","0","68","173","0.393","10.8","0.3","-0.3","0.6","0.436","0.335"
"90","Bailey Howell*",1971,"878","441","115","82","1589","0","0","0","324","686","0.472","17","5","3.2","1.8","0.532","0.459"
"91","Lou Hudson",1971,"2039","386","257","76","3113","0","0","0","829","1713","0.484","18.2","7.9","6.9","1","0.527","0.293"
"92","John Hummer",1971,"913","717","163","81","2637","0","0","0","339","764","0.444","12","3.2","1.3","1.9","0.485","0.53"
"93","Greg Hyder",1971,"417","332","48","77","1359","0","0","0","183","409","0.447","8.7","1.1","0.3","0.9","0.474","0.174"
"94","Darrall Imhoff",1971,"275","233","79","34","826","0","0","0","119","258","0.461","11.3","0.9","0.2","0.7","0.474","0.283"
"95","Luke Jackson",1971,"529","568","148","79","1774","0","0","0","199","529","0.376","10.9","1.4","-0.9","2.3","0.432","0.357"
"96","Phil Jackson*",1971,"331","238","31","71","771","0","0","0","118","263","0.449","13.2","2.5","1","1.6","0.515","0.506"
"97","George Johnson",1971,"93","114","10","24","337","0","0","0","41","100","0.41","7.8","0.2","-0.3","0.5","0.411","0.3"
"98","Gus Johnson*",1971,"1202","1128","192","66","2538","0","0","0","494","1090","0.453","18.9","7.2","2.2","5","0.494","0.266"
"99","John Johnson",1971,"1110","453","323","67","2310","0","0","0","435","1032","0.422","15.4","2.1","1.2","0.9","0.477","0.289"
"100","Rich Johnson",1971,"8","5","0","1","13","0","0","0","4","5","0.8","22.2","0.1","0.1","0","0.8","0"
"101","Nick Jones",1971,"561","110","113","81","1183","0","0","0","225","523","0.43","11.4","1.3","0.5","0.7","0.476","0.289"
"102","Wali Jones",1971,"415","64","128","41","962","0","0","0","168","418","0.402","10.5","0.5","-0.2","0.8","0.449","0.242"
"103","Bob Kauffman",1971,"1591","837","354","78","2778","0","0","0","616","1309","0.471","20.9","7.9","5.5","2.5","0.523","0.371"
"104","Earnie Killum",1971,"1","2","0","4","12","0","0","0","0","4","0","-5.3","-0.1","-0.1","0","0.113","0.25"
"105","Toby Kimball",1971,"273","406","62","80","1100","0","0","0","111","287","0.387","9.7","1.2","-1","2.1","0.408","0.376"
"106","Jim King",1971,"264","68","78","55","645","0","0","0","100","228","0.439","12.8","1.3","0.7","0.7","0.502","0.346"
"107","Ron Knight",1971,"217","167","50","52","662","0","0","0","99","230","0.43","9","0.3","-0.3","0.6","0.44","0.165"
"108","Don Kojis",1971,"1157","435","130","79","2143","0","0","0","454","1018","0.446","14.5","3.3","2.3","1","0.499","0.314"
"109","Howard Komives",1971,"671","152","262","82","1932","0","0","0","275","715","0.385","9.7","0.2","-1.2","1.4","0.429","0.211"
"110","Steve Kuberski",1971,"759","538","78","82","1867","0","0","0","313","745","0.42","11.8","2.6","-0.1","2.7","0.46","0.246"
"111","Sam Lacey",1971,"1090","913","117","81","2648","0","0","0","467","1117","0.418","12.5","1.2","-0.9","2.2","0.448","0.203"
"112","Bob Lanier*",1971,"1281","665","146","82","2017","0","0","0","504","1108","0.455","20","5.2","3","2.2","0.503","0.339"
"113","Stu Lantz",1971,"1689","406","344","82","3102","0","0","0","585","1305","0.448","16.8","10.5","6.3","4.2","0.532","0.493"
"114","Clyde Lee",1971,"499","570","63","82","1392","0","0","0","194","428","0.453","14.8","2.2","0.7","1.5","0.484","0.465"
"115","Bobby Lewis",1971,"467","206","244","79","1852","0","0","0","179","484","0.37","8.2","-0.4","-1","0.6","0.424","0.314"
"116","Paul Long",1971,"134","31","25","30","213","0","0","0","57","120","0.475","18.4","0.5","0.4","0.1","0.513","0.2"
"117","Kevin Loughery",1971,"1237","219","301","82","2260","0","0","0","481","1193","0.403","14.4","2.8","0.2","2.6","0.462","0.277"
"118","Bob Love",1971,"2043","690","185","81","3482","0","0","0","765","1710","0.447","17","9.9","6","3.9","0.515","0.362"
"119","Jerry Lucas*",1971,"1535","1265","293","80","3251","0","0","0","623","1250","0.498","20.6","10.5","6.8","3.8","0.544","0.294"
"120","Mike Lynn",1971,"7","4","1","5","25","0","0","0","2","7","0.286","2.2","0","0","0","0.421","0.429"
"121","Ed Manning",1971,"561","411","111","79","1558","0","0","0","243","559","0.435","10.8","1.7","0.2","1.5","0.468","0.166"
"122","Pete Maravich*",1971,"1880","298","355","81","2926","0","0","0","738","1613","0.458","17.8","6.2","5.2","1","0.512","0.313"
"123","Jack Marin",1971,"1542","513","217","82","2920","0","0","0","626","1360","0.46","15.7","7.5","4.1","3.4","0.51","0.251"
"124","Harvey Marlatt",1971,"65","23","30","23","214","0","0","0","25","80","0.313","7.3","-0.3","-0.4","0.2","0.37","0.225"
"125","Eddie Mast",1971,"61","56","4","30","164","0","0","0","25","66","0.379","10.2","0.1","-0.2","0.3","0.408","0.303"
"126","Don May",1971,"1535","567","150","76","2666","0","0","0","629","1336","0.471","17.1","6.1","4.5","1.7","0.515","0.262"
"127","Willie McCarter",1971,"540","122","126","76","1369","0","0","0","247","592","0.417","8.5","-0.2","-1","0.8","0.431","0.13"
"128","Jon McGlocklin",1971,"1292","223","305","82","2891","0","0","0","574","1073","0.535","14.2","8.9","6.6","2.3","0.563","0.156"
"129","Stan McKenzie",1971,"1127","309","235","82","2290","0","0","0","398","902","0.441","13.8","5.3","3.6","1.7","0.524","0.439"
"130","McCoy McLemore",1971,"810","568","206","86","2254","0","0","0","303","787","0.385","11.9","0.7","-0.5","1.2","0.449","0.332"
"131","Jim McMillian",1971,"678","330","133","81","1747","0","0","0","289","629","0.459","12.2","2.5","1.2","1.3","0.494","0.207"
"132","Tom Meschery",1971,"732","485","108","79","1822","0","0","0","285","615","0.463","13","3.1","2.1","1","0.515","0.351"
"133","Larry Mikan",1971,"158","139","41","53","536","0","0","0","62","186","0.333","8.4","-0.8","-1","0.2","0.376","0.296"
"134","Eddie Miles",1971,"622","167","110","63","1541","0","0","0","252","591","0.426","10.9","2","0.5","1.5","0.474","0.249"
"135","Steve Mix",1971,"290","164","34","35","731","0","0","0","111","249","0.446","12.7","1.3","0.7","0.6","0.503","0.357"
"136","Earl Monroe*",1971,"1732","213","354","81","2843","0","0","0","663","1501","0.442","17.1","7.1","4.1","3","0.502","0.337"
"137","Otto Moore",1971,"741","700","88","82","1926","0","0","0","310","696","0.445","14","2.4","0.3","2.1","0.468","0.315"
"138","Rex Morgan",1971,"117","61","22","34","266","0","0","0","41","102","0.402","10.7","0.4","0","0.4","0.465","0.529"
"139","Erwin Mueller",1971,"312","223","113","52","1224","0","0","0","126","309","0.408","9.1","0.6","-0.4","1","0.438","0.35"
"140","Jeff Mullins",1971,"1562","341","332","75","2909","0","0","0","630","1308","0.482","17.1","8.2","6.2","2","0.533","0.274"
"141","Calvin Murphy*",1971,"1298","245","329","82","2020","0","0","0","471","1029","0.458","19.4","8","4.9","3.1","0.532","0.422"
"142","Dorie Murrey",1971,"231","221","32","71","716","0","0","0","78","178","0.438","10.4","1.6","0.6","1","0.508","0.629"
"143","Don Nelson*",1971,"1141","565","153","82","2254","0","0","0","412","881","0.468","15.9","7.4","4.2","3.2","0.534","0.484"
"144","Bud Ogden",1971,"66","20","17","27","133","0","0","0","24","66","0.364","11.4","0","-0.1","0.1","0.426","0.394"
"145","Ralph Ogden",1971,"42","32","9","32","162","0","0","0","17","71","0.239","2.5","-0.7","-0.8","0.1","0.275","0.169"
"146","Charlie Paulk",1971,"627","320","27","68","1213","0","0","0","274","637","0.43","11.5","0.3","-0.4","0.8","0.451","0.206"
"147","Curtis Perry",1971,"53","30","5","18","100","0","0","0","21","48","0.438","12.9","0.2","0","0.2","0.467","0.417"
"148","Geoff Petrie",1971,"2031","280","390","82","3032","0","0","0","784","1770","0.443","17.2","6.2","4.1","2.1","0.499","0.339"
"149","Bob Portman",1971,"519","321","67","68","1395","0","0","0","221","483","0.458","12.1","1.9","0.9","1.1","0.49","0.219"
"150","Mike Price",1971,"84","29","12","56","251","0","0","0","30","81","0.37","5.6","0.2","-0.1","0.3","0.438","0.42"
"151","Bob Quick",1971,"448","230","56","56","1146","0","0","0","155","341","0.455","12.4","2.6","1.8","0.9","0.535","0.516"
"152","Luther Rackley",1971,"559","394","66","74","1434","0","0","0","219","470","0.466","12.5","1.9","1.4","0.5","0.505","0.404"
"153","Willis Reed*",1971,"1527","1003","148","73","2855","0","0","0","614","1330","0.462","19.3","10.6","4.1","6.5","0.51","0.286"
"154","Bob Riley",1971,"13","12","1","7","39","0","0","0","4","9","0.444","10.9","0","0","0","0.502","1"
"155","Pat Riley*",1971,"266","54","72","54","506","0","0","0","105","254","0.413","12.3","0.3","-0.1","0.4","0.455","0.343"
"156","Mike Riordan",1971,"391","169","121","82","1320","0","0","0","162","388","0.418","8.8","1.7","-0.2","2","0.449","0.278"
"157","Rick Roberson",1971,"338","304","47","65","909","0","0","0","125","301","0.415","11.8","1","0.1","0.9","0.464","0.475"
"158","Oscar Robertson*",1971,"1569","462","668","81","3194","0","0","0","592","1193","0.496","19.6","12.4","8.4","4","0.563","0.38"
"159","Flynn Robinson",1971,"943","143","138","71","1368","0","0","0","374","817","0.458","17.3","3.3","2.6","0.7","0.514","0.279"
"160","Paul Ruffner",1971,"34","16","2","10","60","0","0","0","15","35","0.429","12.5","0","-0.1","0.1","0.441","0.229"
"161","Bob Rule",1971,"119","46","7","4","142","0","0","0","47","98","0.48","24.2","0.5","0.4","0.1","0.535","0.306"
"162","Cazzie Russell",1971,"524","192","77","57","1056","0","0","0","216","504","0.429","14.7","2","0.3","1.7","0.471","0.236"
"163","Tom Sanders*",1971,"39","17","11","17","121","0","0","0","16","44","0.364","6.1","0","-0.1","0.1","0.41","0.182"
"164","Dale Schlueter",1971,"657","629","192","80","1823","0","0","0","257","527","0.488","14","4.4","2.3","2.2","0.527","0.414"
"165","Larry Siegfried",1971,"422","207","346","53","1673","0","0","0","146","378","0.386","11.6","3.5","0.6","2.9","0.474","0.405"
"166","Paul Silas",1971,"961","1015","247","81","2944","0","0","0","338","789","0.428","14.1","6.7","1.9","4.8","0.494","0.527"
"167","Mike Silliman",1971,"91","62","23","36","366","0","0","0","36","79","0.456","8","0.3","0.1","0.2","0.473","0.494"
"168","Jerry Sloan*",1971,"1462","701","281","80","3140","0","0","0","592","1342","0.441","14.6","6","1.9","4.1","0.483","0.29"
"169","Adrian Smith",1971,"111","24","30","21","247","0","0","0","38","89","0.427","14.2","0.5","0.4","0.2","0.518","0.461"
"170","Bingo Smith",1971,"1168","429","258","77","2332","0","0","0","495","1106","0.448","15.5","2.4","1.6","0.8","0.483","0.212"
"171","Garfield Smith",1971,"106","95","9","37","281","0","0","0","42","116","0.362","7.6","-0.2","-0.6","0.4","0.377","0.483"
"172","Greg Smith",1971,"959","589","227","82","2428","0","0","0","409","799","0.512","14.1","6.8","3.8","2.9","0.537","0.267"
"173","Dick Snyder",1971,"1592","257","352","82","2824","0","0","0","645","1215","0.531","17.4","10","8.8","1.2","0.579","0.297"
"174","Dave Sorenson",1971,"890","486","163","79","1940","0","0","0","353","794","0.445","15.2","2.6","1.9","0.7","0.497","0.288"
"175","Dave Stallworth",1971,"759","352","106","81","1565","0","0","0","295","685","0.431","14.8","3.8","1","2.8","0.483","0.336"
"176","Dennis Stewart",1971,"4","3","1","2","6","0","0","0","1","4","0.25","24.4","0","0","0","0.41","0.5"
"177","Bill Stricker",1971,"4","0","0","1","2","0","0","0","2","3","0.667","45.1","0","0","0","0.667","0"
"178","Gary Suiter",1971,"42","41","2","30","140","0","0","0","19","54","0.352","6","-0.3","-0.3","0.1","0.362","0.167"
"179","Fred Taylor",1971,"298","86","51","54","552","0","0","0","110","284","0.387","10.9","0.2","-0.4","0.6","0.44","0.44"
"180","Joe Thomas",1971,"55","43","17","39","204","0","0","0","23","86","0.267","4.3","-0.6","-0.9","0.3","0.29","0.233"
"181","Rod Thorn*",1971,"351","103","182","63","767","0","0","0","141","299","0.472","17.2","1.5","1","0.5","0.51","0.341"
"182","Nate Thurmond*",1971,"1641","1128","257","82","3351","0","0","0","623","1401","0.445","18.5","7.2","3.8","3.4","0.501","0.386"
"183","Rudy Tomjanovich*",1971,"409","381","73","77","1062","0","0","0","168","439","0.383","12.2","1","-1.1","2.1","0.419","0.255"
"184","John Trapp",1971,"786","510","138","82","2080","0","0","0","322","766","0.42","10.5","3.3","0.1","3.2","0.463","0.245"
"185","John Tresvant",1971,"550","382","86","75","1517","0","0","0","202","436","0.463","12.3","3.8","1.8","1.9","0.523","0.47"
"186","Al Tucker",1971,"129","73","7","31","276","0","0","0","52","115","0.452","13.7","0.6","0.3","0.3","0.501","0.27"
"187","Bill Turner",1971,"65","42","8","18","200","0","0","0","26","82","0.317","6","-0.4","-0.5","0.1","0.358","0.244"
"188","Wes Unseld*",1971,"1047","1253","293","74","2904","0","0","0","424","846","0.501","17.9","10","4.1","5.9","0.535","0.358"
"189","John Vallely",1971,"191","34","47","51","430","0","0","0","73","204","0.358","9.1","-0.4","-0.6","0.1","0.415","0.289"
"190","Dick Van Arsdale",1971,"1771","316","329","81","3157","0","0","0","609","1346","0.452","16.5","10.2","7.1","3.1","0.538","0.507"
"191","Tom Van Arsdale",1971,"1875","499","181","82","3146","0","0","0","749","1642","0.456","15","5.5","3.8","1.7","0.501","0.319"
"192","Norm Van Lier",1971,"1315","583","832","82","3324","0","0","0","478","1138","0.42","16.2","6","3","3","0.494","0.387"
"193","Neal Walk",1971,"1057","674","117","82","2033","0","0","0","426","945","0.451","16.1","5.1","2.1","3.1","0.497","0.284"
"194","Chet Walker*",1971,"1780","588","179","81","2927","0","0","0","650","1398","0.465","18.9","10.9","7.5","3.4","0.541","0.4"
"195","Jimmy Walker",1971,"1392","207","268","79","2765","0","0","0","524","1201","0.436","14.5","5.1","3.4","1.7","0.503","0.345"
"196","Cornell Warner",1971,"391","452","53","65","1293","0","0","0","156","376","0.415","11.1","0.6","-0.4","1.1","0.445","0.38"
"197","John Warren",1971,"940","344","347","82","2610","0","0","0","380","899","0.423","11.4","1.7","0.8","0.8","0.473","0.241"
"198","Bobby Washington",1971,"350","105","190","47","823","0","0","0","123","310","0.397","15.2","0.7","0.4","0.3","0.471","0.452"
"199","Jim Washington",1971,"1049","747","97","78","2501","0","0","0","395","829","0.476","14.3","6.7","3.9","2.8","0.536","0.41"
"200","Jeff Webb",1971,"65","24","19","29","300","0","0","0","27","78","0.346","3.9","-0.1","-0.4","0.2","0.384","0.192"
"201","Bob Weiss",1971,"782","189","387","82","2237","0","0","0","278","659","0.422","12.6","4.7","2.2","2.6","0.503","0.408"
"202","Walt Wesley",1971,"1455","713","83","82","2425","0","0","0","565","1241","0.455","17.1","4.1","3.2","0.9","0.502","0.381"
"203","Jerry West*",1971,"1859","320","655","69","2845","0","0","0","667","1351","0.494","23.5","12.8","10.2","2.5","0.571","0.467"
"204","John Wetzel",1971,"331","153","114","70","1091","0","0","0","124","288","0.431","9.4","2","0.7","1.2","0.498","0.351"
"205","Herb White",1971,"90","48","47","38","315","0","0","0","34","84","0.405","8.4","0.1","-0.1","0.1","0.445","0.464"
"206","Jo Jo White*",1971,"1601","376","361","75","2787","0","0","0","693","1494","0.464","16.2","6.7","3.1","3.6","0.496","0.18"
"207","Lenny Wilkens*",1971,"1403","319","654","71","2641","0","0","0","471","1125","0.419","19","5.7","4.1","1.7","0.509","0.51"
"208","Art Williams",1971,"360","205","233","74","1141","0","0","0","150","330","0.455","12.5","2.7","0.8","1.9","0.491","0.252"
"209","Bernie Williams",1971,"292","85","113","56","708","0","0","0","112","338","0.331","10.1","-0.3","-1.4","1.1","0.391","0.24"
"210","Milt Williams",1971,"4","0","2","5","13","0","0","0","1","1","1","11.4","0.1","0.1","0","0.862","3"
"211","Ron Williams",1971,"1183","244","480","82","2809","0","0","0","426","977","0.436","14.6","6.1","3.9","2.2","0.515","0.401"
"212","Willie Williams",1971,"23","23","8","25","105","0","0","0","10","42","0.238","2.2","-0.4","-0.5","0.1","0.26","0.119"
"213","George Wilson",1971,"240","230","48","46","713","0","0","0","92","269","0.342","10.2","-0.4","-1","0.6","0.401","0.257"
