"","Player","PC1","PC2","allstar"
"1","Zaid Abdul-Aziz",0.279525210448038,0.51039703526211,0
"2","Kareem Abdul-Jabbar",2.44718106946335,7.57574302616005,1
"3","Don Adams",-0.900131482557556,-1.38673732091449,0
"4","Rick Adelman",0.0104637684781651,-1.3238092858892,0
"5","Lucius Allen",-0.584579066700108,1.86333596905637,0
"6","Dan Anderson",0.20667630770383,-2.17819107197248,0
"7","Tiny Archibald",1.07488145757916,5.19451382019913,1
"8","Jim Ard",-1.59028810474397,-2.00910096980434,0
"9","Dennis Awtrey",0.318151893584912,1.7599530168652,0
"10","Gus Bailey",-0.40702574957433,-2.3365645981572,0
"11","Mike Bantom",0.241551360265266,1.03378917057676,0
"12","Jim Barnett",0.234033202443325,-0.353658254124749,0
"13","Rick Barry",0.221818105512461,6.39066111452796,1
"14","Butch Beard",2.31365254693246,2.202673926016,0
"15","Zelmo Beaty",0.71720836083777,-0.86537822113894,0
"16","Ron Behagen",-1.13902311657179,0.221047048522034,0
"17","Dennis Bell",-1.27422269882601,-2.43914981181901,0
"18","Walt Bellamy",6.99508991715929,-1.20937718195069,0
"19","Leon Benbow",-0.997421261603139,-2.52914569451978,0
"20","Henry Bibby",-0.189726050407691,-0.917479751555507,0
"21","Dave Bing",-0.458724122892611,2.85459738777061,1
"22","John Block",0.897032677321136,-0.146977615046352,0
"23","Tom Boerwinkle",0.889678189096618,0.108264776404971,0
"24","Freddie Boyd",-1.07366935338366,-1.85530345966929,0
"25","Ken Boyd",2.58582842133155,-2.60312201940234,0
"26","Steve Bracey",-0.284073504087909,-2.37138312502518,0
"27","Bill Bradley",-1.01634472075876,0.301858912991348,0
"28","Jim Brewer",-0.134991074432048,0.506046223911577,0
"29","Bill Bridges",-0.421557696618253,-2.09096690146424,0
"30","John Brisker",0.29234721286695,-1.74520064675449,0
"31","Allan Bristow",0.0858651624315565,-1.07409879357903,0
"32","Gary Brokaw",0.409490252343564,-0.812003833594467,0
"33","Fred Brown",0.624756273306963,3.10772393507287,0
"34","John Brown",0.623925888740231,0.58365439229192,0
"35","Tom Burleson",-0.572759799920836,0.447263672548704,0
"36","Corky Calhoun",-0.616422585564473,-1.56258142352282,0
"37","Austin Carr",0.00755682810256914,0.831626132400698,0
"38","Fred Carter",-0.602578116693853,2.23138502170935,0
"39","Harvey Catchings",1.09793362934221,-1.45901146695896,0
"40","Don Chaney",-0.794822060535962,0.822680457475027,0
"41","Ken Charles",0.391182299699957,-0.517665185303694,0
"42","Phil Chenier",-0.299140032467817,3.59124864170756,1
"43","Jim Chones",0.730085609211496,2.33165524605094,0
"44","Archie Clark",0.897321456495105,2.08940064757,0
"45","Jim Cleamons",0.515016853843495,1.80871947511344,0
"46","Barry Clemens",-0.163404949620293,-1.50782951721923,0
"47","Ben Clyde",-0.835829590605887,-2.47956213565404,0
"48","E.C. Coleman",-0.0783516770545941,-0.108020044258064,0
"49","Doug Collins",1.53353989464002,2.41025270699111,0
"50","Mel Counts",-0.440842306769596,-0.363758032837013,0
