"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"1","Don Ackerman",1954,"43","15","23","28","220","0","0","0","14","63","0.222","1","-0.6","-0.7","0.1","0.285","0.444"
"2","Don Asmonga",1954,"5","1","5","7","46","0","0","0","2","15","0.133","-7.5","-0.3","-0.3","0","0.162","0.067"
"3","Jim Baechtold",1954,"474","183","117","70","1627","0","0","0","170","465","0.366","10.5","2.1","1.2","0.9","0.437","0.381"
"4","Don Barksdale*",1954,"461","345","117","63","1358","0","0","0","156","415","0.376","14.2","2.3","1.5","0.8","0.448","0.542"
"5","Leo Barnhorst",1954,"461","297","226","72","2064","0","0","0","199","588","0.338","0","0","0","0","0.368","0.15"
"6","Ernie Barrett",1954,"134","100","55","59","641","0","0","0","60","191","0.314","4.7","-0.8","-1.1","0.3","0.332","0.131"
"7","Ernie Beck",1954,"112","50","34","15","422","0","0","0","39","142","0.275","8.1","-0.4","-0.7","0.3","0.348","0.303"
"8","Irv Bemoras",1954,"509","214","79","69","1496","0","0","0","185","505","0.366","12.7","2","0.8","1.2","0.427","0.412"
"9","Bill Bolger",1954,"56","36","11","20","202","0","0","0","24","59","0.407","10.7","0.2","0.1","0.1","0.433","0.22"
"10","Vince Boryla",1954,"420","130","77","52","1522","0","0","0","175","525","0.333","6.8","-1","-1.6","0.7","0.375","0.154"
"11","Bob Brannum",1954,"409","509","144","71","1729","0","0","0","140","453","0.309","10.5","0","-1.1","1.1","0.376","0.455"
"12","Carl Braun*",1954,"1062","246","209","72","2373","0","0","0","354","884","0.4","17.8","8.6","7.2","1.3","0.495","0.485"
"13","Frankie Brian",1954,"401","79","92","64","973","0","0","0","132","352","0.375","15.6","2.7","2","0.8","0.464","0.517"
"14","Bill Calhoun",1954,"594","274","189","72","2370","0","0","0","190","545","0.349","12.5","4.1","2.2","1.9","0.441","0.536"
"15","Cal Christensen",1954,"412","395","107","70","1654","0","0","0","137","395","0.347","11.7","2.9","-0.1","3","0.404","0.661"
"16","Nat Clifton*",1954,"688","528","176","72","2179","0","0","0","257","699","0.368","14.8","2.4","0.7","1.7","0.419","0.396"
"17","Jack Coleman",1954,"686","589","158","71","2377","0","0","0","289","714","0.405","14.8","5.8","1.4","4.4","0.432","0.254"
"18","Chuck Cooper*",1954,"234","304","74","70","1101","0","0","0","78","261","0.299","9.6","0","-0.7","0.7","0.375","0.444"
"19","Bob Cousy*",1954,"1383","394","518","72","2857","0","0","0","486","1262","0.385","21","8.1","6.5","1.6","0.464","0.414"
