"","Player","PC1","PC2","allstar"
"1","Arron Afflalo",0.402200037671335,0.275020683503413,0
"2",NA,-0.906651696456684,-3.02884241541691,0
"3","LaMarcus Aldridge",0.162010803176693,3.98590426840709,0
"4","Joe Alexander",-1.47129533337024,-2.85350566596171,0
"5","Malik Allen",-1.53469987593483,-2.48221332755277,0
"6","Ray Allen",1.60638453535622,2.71233668795856,0
"7","Tony Allen",0.756362745205592,-0.695057490995213,0
"8","Rafer Alston",-2.12588285106375,-1.35523410989085,0
"9","Lou Amundson",1.17090808913379,-0.610042575961813,0
"10","Chris Andersen",3.15893617402794,1.15134635724565,0
"11","David Andersen",-0.764637535680519,-1.21429811830574,0
"12","Antonio Anderson",-2.34687124091796,-2.73963046785934,0
"13","Ryan Anderson",0.321614181733399,-0.239891480776129,0
"14","Carmelo Anthony",-0.179807458000233,4.62239496883238,1
"15","Joel Anthony",0.879562762214582,-0.89063204856426,0
"16","Gilbert Arenas",-0.706640792878668,2.06496799560895,0
"17","Trevor Ariza",-1.59183058638631,1.61453132411174,0
"18","Hilton Armstrong",-1.13775740368686,-2.35837235563063,0
"19","Carlos Arroyo",-0.194516109840569,0.00135319884949966,0
"20","Darrell Arthur",-1.09996411494855,-1.76802803843723,0
"21","Chucky Atkins",-0.982816414445138,-2.04054400842093,0
"22","D.J. Augustin",-0.734358274398297,-0.588445271717335,0
"23","Jeff Ayres",1.75720831711714,-1.43439745603118,0
"24","Kelenna Azubuike",1.06158171438596,0.726048891196681,0
"25","Renaldo Balkman",-1.39875072881828,-2.45361410433299,0
"26","Marcus Banks",1.33285962386928,-1.72901366468084,0
"27","Leandro Barbosa",-0.391024166590359,-1.08585563988047,0
"28","J.J. Barea",-0.502060473893643,-0.4286464649791,0
"29","Andrea Bargnani",0.467747064523524,1.57763922275229,0
"30","Matt Barnes",1.08994998536827,1.45800632844055,0
"31","Earl Barron",0.122101858249607,1.32435839305233,0
"32","Brandon Bass",0.293246819537003,-0.886835861557229,0
"33","Tony Battie",-1.21830436644739,-2.53658444642243,0
"34","Shane Battier",-0.162693948875141,0.886908700776338,0
"35","Nicolas Batum",1.31166907171138,1.13755073148849,0
"36","Jerryd Bayless",-0.0502909552133437,-0.424941625936056,0
"37","Michael Beasley",-1.11418674806393,1.84426608184199,0
"38","Rodrigue Beaubois",0.984987926103999,-0.936722952261321,0
"39","Marco Belinelli",-0.139348593679985,-1.39828319087692,0
"40","Charlie Bell",-1.33968682594451,-0.87097097990292,0
"41","Raja Bell",-0.306142512893273,1.00740678750105,0
"42","Jonathan Bender",-0.18415374058711,-2.20200460958116,0
"43","Mike Bibby",-0.592481588832805,0.829924481018277,0
"44",NA,0.34840882354663,0.209719693089928,0
"45","Chauncey Billups",0.699721045580304,4.05384714329684,1
"46","DeJuan Blair",1.29381478418796,0.850776484446209,0
"47","Steve Blake",-0.537056002843805,0.309497346527563,0
"48","Andray Blatche",-0.40806680459331,1.41609046305189,0
"49","Keith Bogans",-0.221453591736497,-0.903999492095912,0
"50","Andrew Bogut",0.750940559468988,3.9832912974065,0
"51","Matt Bonner",0.326424912659799,0.0313314137796424,0
"52","Josh Boone",-0.0206672685272541,-0.855666618373568,0
"53","Carlos Boozer",2.91434012956873,5.29689363448785,0
"54","Chris Bosh",2.05547731897975,5.31369151920041,1
"55","Ryan Bowen",8.95784515135935,-0.0606094301572679,0
"56","Earl Boykins",-0.917099976601104,-1.34345339245748,0
"57","Elton Brand",-0.397949072997811,1.09949652220692,0
"58","Corey Brewer",-0.963366985681697,-0.102956790816334,0
"59","Ronnie Brewer",0.114067425020257,0.761162632952411,0
"60",NA,-1.81028305277647,-2.72927086696326,0
"61","Jon Brockman",1.27057851454132,-1.18759036767312,0
"62","Aaron Brooks",-0.424515719441584,2.44614111048656,0
"63","Bobby Brown",-1.66740335565022,-2.42302609183482,0
"64","Derrick Brown",0.399071340172459,-1.74537383256107,0
"65","Devin Brown",-0.900688740063307,-1.45591290151755,0
"66","Kwame Brown",0.963282787011369,-2.08628567293996,0
"67","Shannon Brown",-0.627873597810213,-0.154319793937288,0
"68","Kobe Bryant",-0.0418216868676466,5.3314109823434,1
"69","Chase Budinger",-0.122336211871091,-0.185921157077668,0
"70","Caron Butler",-1.40106009314014,1.64444463247103,0
"71","Rasual Butler",-0.653627912943951,0.0224760369145321,0
"72","Andrew Bynum",2.41457525697736,3.49409366691879,0
"73","Will Bynum",-0.445624661218141,-0.0734346341813664,0
"74",NA,0.483566315274257,0.98804520563166,0
"75","Marcus Camby",-0.541816983758092,3.19930722208726,0
"76","Brian Cardinal",0.654700382608111,-2.2504946589186,0
"77","Rodney Carney",-0.430712651470902,-1.49437200169797,0
"78","DeMarre Carroll",-1.50479025579256,-2.05440380296391,0
"79","Matt Carroll",-1.27377702139604,-2.83237108528661,0
"80","Anthony Carter",-1.04247232073701,-1.40325639174358,0
"81","Vince Carter",-0.48866199255065,2.7978334934601,0
"82","Omri Casspi",-0.175274807292208,0.0336165712305536,0
"83","Mario Chalmers",-0.380501075053484,-0.104060932201606,0
"84","Tyson Chandler",2.83113164680145,0.323083256914864,0
"85","Wilson Chandler",0.146052167971099,0.837653800529246,0
"86","Earl Clark",-1.49217771054829,-2.64761599238557,0
"87","Jarron Collins",0.368763807537503,-2.59698559299386,0
"88","Jason Collins",-2.16411023076423,-2.91777083355152,0
"89","Mardy Collins",-1.69317768236591,-2.69203978027394,0
"90","Darren Collison",0.0219588694847303,0.931049366020515,0
"91","Nick Collison",1.71647627813777,0.437836930602432,0
"92","Mike Conley",-0.544682887981174,1.15403682797005,0
"93","Will Conroy",-2.2624042259324,-3.37668063666449,0
"94","Brian Cook",-1.02010434145737,-3.14482729337435,0
"95","Daequan Cook",-2.06423064411226,-1.97224102904334,0
"96","Jamal Crawford",0.560502117584689,2.53051614981053,0
"97","Dante Cunningham",-0.232489719026345,-1.29337557237495,0
"98","Eddy Curry",0.807006761173653,-3.72806989781878,0
"99","JamesOn Curry",-4.95146887938796,-3.01172901181353,0
"100","Stephen Curry",0.240408256880088,2.42011139358132,0
"101","Samuel Dalembert",1.04574054165949,1.73952008820805,0
"102","Erick Dampier",2.18432587561232,0.77609826874617,0
"103","Marquis Daniels",-0.00820722495957721,-1.24760144132581,0
"104","Baron Davis",-1.35115837878299,2.4752652248629,0
"105","Glen Davis",-0.0541025418386006,-0.829583932559023,0
"106","Paul Davis",0.45729632446955,-2.60614064863916,0
"107","Ricky Davis",-0.472377741677607,-2.15913467175882,0
"108","Austin Daye",0.0456732758174533,-1.45252918335358,0
"109","Carlos Delfino",-0.710506834186492,1.56746590393711,0
"110","Luol Deng",-0.297663873049456,2.90371910422653,0
"111","DeMar DeRozan",0.617954236105492,-0.695470626109114,0
"112","Boris Diaw",0.562632186920536,2.27101690650467,0
"113","Yakhouba Diawara",-3.03599171003536,-3.40917922715913,0
"114","Travis Diener",-1.88399291424696,-2.51894984371918,0
"115","DeSagana Diop",-0.260478531993443,-2.01230750930603,0
"116","Keyon Dooling",-0.62925927699401,-1.45485522936423,0
"117","Joey Dorsey",0.260913677425277,-2.2638749696206,0
"118","Toney Douglas",0.27591882132448,-0.565794089898302,0
"119","Chris Douglas-Roberts",-0.682691285891274,-0.943762549817713,0
"120","Goran Dragic",0.510120546777428,-0.26229611108481,0
"121","Jared Dudley",0.984342714161955,0.603714929632093,0
"122","Chris Duhon",-0.93971558965547,-0.0499352578495573,0
"123","Tim Duncan",1.28752612996152,5.40743482078992,1
"124","Mike Dunleavy",-0.294224721079755,-0.17595263784549,0
"125","Kevin Durant",1.81755852800569,7.91134447136738,1
"126","Wayne Ellington",-0.658372515473242,-1.68554933299153,0
"127","Monta Ellis",-0.930607815830017,1.63153486814618,0
"128","Francisco Elson",-1.35458363830491,-2.56146416330543,0
"129","Maurice Evans",-0.121092726317622,-0.784031231115046,0
"130","Reggie Evans",1.37150818379176,-1.91571172238804,0
