"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"84","Alex English*",1977,"310","168","25","60","648","0","0","0","132","277","0.477","14.8","1.2","0.8","0.4","0.511","0.217"
"85","Keith Erickson",1977,"321","144","104","50","949","0","0","0","142","294","0.483","11.1","1.4","0.4","1","0.508","0.17"
"86","Julius Erving*",1977,"1770","695","306","82","2940","0","0","0","685","1373","0.499","20.9","11.5","6.8","4.8","0.553","0.375"
"87","Butch Feher",1977,"248","74","36","48","487","0","0","0","86","162","0.531","15.9","1.5","1","0.5","0.603","0.611"
"88","Eric Fernsten",1977,"14","16","6","5","61","0","0","0","3","15","0.2","10","0","-0.1","0.1","0.353","0.733"
"89","Mike Flynn",1977,"601","187","179","73","1324","0","0","0","250","573","0.436","14.5","1.7","1","0.7","0.473","0.248"
"90","Chris Ford",1977,"1005","270","337","82","2539","0","0","0","437","918","0.476","14.6","4.7","2.8","2","0.506","0.185"
"91","Don Ford",1977,"597","353","133","82","1782","0","0","0","262","570","0.46","11.7","2.8","1","1.8","0.485","0.179"
"92","Fred Foster",1977,"228","76","48","59","689","0","0","0","99","247","0.401","7.7","-0.2","-0.4","0.2","0.428","0.178"
"93","Jim Fox",1977,"463","329","49","71","1165","0","0","0","184","398","0.462","13.8","2.4","1","1.3","0.517","0.286"
"94","Walt Frazier*",1977,"1323","293","403","76","2687","0","0","0","532","1089","0.489","16.6","6.1","3.8","2.3","0.535","0.309"
"95","World B. Free",1977,"1268","237","266","78","2253","0","0","0","467","1022","0.457","16.2","4.6","2.9","1.8","0.517","0.454"
"96","Terry Furlow",1977,"84","39","19","32","174","0","0","0","34","100","0.34","13.4","0","-0.2","0.2","0.389","0.18"
"97","Mike Gale",1977,"843","273","473","82","2598","0","0","0","353","754","0.468","13.9","4","1.9","2.2","0.509","0.221"
"98","Rowland Garrett",1977,"253","112","27","62","598","0","0","0","106","239","0.444","12.1","0.8","0.3","0.4","0.484","0.213"
"99","Gus Gerard",1977,"480","217","92","65","1048","0","0","0","201","454","0.443","14.4","1.3","0","1.3","0.475","0.258"
"100","George Gervin*",1977,"1895","454","238","82","2705","0","0","0","726","1335","0.544","21.4","10.5","8.7","1.8","0.604","0.399"
"101","John Gianelli",1977,"604","475","83","76","1913","0","0","0","257","579","0.444","11.5","2.5","0.8","1.7","0.476","0.216"
"102","Herm Gilliam",1977,"744","201","170","80","1665","0","0","0","326","744","0.438","12.7","2.5","0.9","1.5","0.467","0.161"
"103","Artis Gilmore*",1977,"1527","1070","199","82","2877","0","0","0","570","1091","0.522","21.6","12.2","6.7","5.5","0.566","0.537"
"104","Gail Goodrich*",1977,"340","61","74","27","609","0","0","0","136","305","0.446","16.1","1.2","0.7","0.4","0.496","0.279"
"105","Leonard Gray",1977,"634","293","124","83","1639","0","0","0","258","592","0.436","11.4","1.8","0","1.8","0.479","0.267"
"106","Mike Green",1977,"746","503","120","76","1928","0","0","0","290","658","0.441","14.5","3.9","1.4","2.5","0.49","0.357"
"107","Steve Green",1977,"450","177","46","70","918","0","0","0","183","424","0.432","13.3","1.1","0.4","0.7","0.475","0.267"
"108","Kevin Grevey",1977,"527","178","68","76","1306","0","0","0","224","530","0.423","9.9","0.7","-0.2","1","0.452","0.225"
"109","Paul Griffin",1977,"425","495","167","81","1645","0","0","0","140","256","0.547","13.5","4.1","1.9","2.2","0.617","0.785"
"110","Bob Gross",1977,"935","394","242","82","2232","0","0","0","376","711","0.529","16.2","7.4","4.9","2.5","0.58","0.302"
"111","Rudy Hackett",1977,"14","13","3","6","46","0","0","0","3","10","0.3","8.9","0","-0.1","0","0.433","1.4"
"112","Glenn Hansen",1977,"157","59","25","41","289","0","0","0","67","155","0.432","15.3","0.4","0.1","0.3","0.464","0.206"
"113","John Havlicek*",1977,"1395","382","400","79","2913","0","0","0","580","1283","0.452","14.7","6.1","3.3","2.8","0.495","0.224"
"114","Steve Hawes",1977,"361","261","63","44","945","0","0","0","147","305","0.482","14.2","1.9","0.8","1","0.525","0.289"
"115","Bubbles Hawkins",1977,"1006","154","93","52","1481","0","0","0","406","909","0.447","18.2","1.9","0.5","1.4","0.487","0.31"
"116","Elvin Hayes*",1977,"1942","1029","158","82","3364","0","0","0","760","1516","0.501","19.8","12.1","6.6","5.5","0.544","0.405"
"117","Spencer Haywood*",1977,"513","280","50","31","1021","0","0","0","202","449","0.45","15.6","2.1","1.1","1","0.506","0.292"
"118","Gar Heard",1977,"446","440","89","46","1363","0","0","0","173","457","0.379","12.6","1.7","-0.8","2.5","0.431","0.302"
"119","Tom Henderson",1977,"975","239","598","87","2791","0","0","0","371","826","0.449","15","4.7","2.5","2.2","0.506","0.379"
"120","Phil Hicks",1977,"93","66","24","37","262","0","0","0","41","89","0.461","13.2","0.5","0.2","0.3","0.491","0.146"
"121","Armond Hill",1977,"489","143","403","81","1825","0","0","0","175","439","0.399","11.9","0.8","-0.1","1","0.474","0.396"
"122","Darnell Hillman",1977,"879","693","166","82","2302","0","0","0","359","811","0.443","14.1","3.8","1","2.8","0.479","0.301"
"123","Wilbur Holland",1977,"1176","253","253","79","2453","0","0","0","509","1120","0.454","15.6","5.9","2.4","3.6","0.488","0.171"
"124","Lionel Hollins",1977,"1119","210","313","76","2224","0","0","0","452","1046","0.432","15.6","4","1.1","2.9","0.477","0.274"
"125","Mo Howard",1977,"152","39","42","32","345","0","0","0","64","132","0.485","14.5","0.6","0.3","0.3","0.516","0.265"
"126","Lou Hudson",1977,"968","129","155","58","1745","0","0","0","413","905","0.456","14.7","2.7","1.9","0.8","0.494","0.187"
"127","Kim Hughes",1977,"321","564","98","81","2081","0","0","0","151","354","0.427","9.8","2.3","-1.4","3.7","0.418","0.195"
"128","Dan Issel*",1977,"1765","696","177","79","2507","0","0","0","660","1282","0.515","21.2","10.9","7.1","3.8","0.578","0.435"
"129","Phil Jackson*",1977,"255","229","85","76","1033","0","0","0","102","232","0.44","9.4","0.9","-0.1","1","0.484","0.306"
"130","Aaron James",1977,"565","186","55","52","1059","0","0","0","238","486","0.49","14.4","2.1","1.3","0.8","0.527","0.235"
"131","Charles Johnson",1977,"559","141","91","79","1196","0","0","0","255","583","0.437","12.6","1.4","0.3","1.2","0.456","0.118"
"132","Dennis Johnson*",1977,"749","302","123","81","1667","0","0","0","285","566","0.504","16.7","4.5","2.2","2.3","0.541","0.507"
"133","George Johnson",1977,"467","611","104","78","1652","0","0","0","198","429","0.462","14.4","3.5","0.9","2.6","0.495","0.228"
"134","John Johnson",1977,"732","266","163","79","1738","0","0","0","319","696","0.458","13","2.3","1.6","0.7","0.485","0.19"
"135","Mickey Johnson",1977,"1400","828","195","81","2847","0","0","0","538","1205","0.446","17.6","8.5","3.9","4.5","0.506","0.338"
"136","Ollie Johnson",1977,"537","212","105","81","1386","0","0","0","218","446","0.489","12.6","2.9","1.9","1.1","0.541","0.258"
"137","Bobby Jones*",1977,"1238","678","264","82","2419","0","0","0","501","879","0.57","21.1","11","5.5","5.5","0.605","0.374"
"138","Caldwell Jones",1977,"494","666","92","82","2023","0","0","0","215","424","0.507","12.3","4.4","0.7","3.7","0.52","0.274"
"139","Dwight Jones",1977,"435","284","48","74","1239","0","0","0","167","338","0.494","12.7","2.6","1.8","0.8","0.553","0.373"
"140","Jimmy Jones",1977,"6","4","1","3","33","0","0","0","2","9","0.222","3","-0.1","-0.1","0","0.279","0.444"
"141","Rich Jones",1977,"360","194","46","34","877","0","0","0","134","348","0.385","12.5","0.6","-0.5","1.1","0.449","0.348"
"142","Robin Jones",1977,"344","296","80","63","1065","0","0","0","139","299","0.465","13.1","2.2","0.7","1.4","0.496","0.365"
"143","Wil Jones",1977,"1042","604","189","80","2709","0","0","0","438","1019","0.43","12.7","3.7","1.5","2.3","0.466","0.219"
"144","George Karl",1977,"79","17","46","29","251","0","0","0","25","73","0.342","9.5","-0.2","-0.3","0.1","0.432","0.575"
"145","Rich Kelley",1977,"524","587","208","76","1505","0","0","0","184","386","0.477","17.6","4.3","1.9","2.4","0.554","0.51"
"146","Goo Kennedy",1977,"65","51","6","32","277","0","0","0","31","58","0.534","7.8","0.3","0.1","0.1","0.528","0.138"
"147","Larry Kenon",1977,"1705","879","229","78","2936","0","0","0","706","1435","0.492","19.8","9.5","6.2","3.3","0.536","0.248"
"148","Billy Knight",1977,"2075","582","260","78","3117","0","0","0","831","1687","0.493","20.1","10.7","8.8","1.9","0.543","0.3"
"149","Tom Kropp",1977,"174","47","39","53","480","0","0","0","73","152","0.48","10.8","0.7","0.2","0.5","0.512","0.27"
"150","Steve Kuberski",1977,"325","209","39","76","860","0","0","0","131","312","0.42","10.7","1.1","0.3","0.8","0.466","0.266"
"151","Kevin Kunnert",1977,"759","669","154","81","2050","0","0","0","333","685","0.486","14.8","4.1","2.1","2","0.513","0.184"
"152","Mitch Kupchak",1977,"852","494","62","82","1513","0","0","0","341","596","0.572","19.3","5.9","4.1","1.9","0.605","0.413"
"153","C.J. Kupec",1977,"384","199","53","82","908","0","0","0","153","342","0.447","12.7","1.5","0.8","0.7","0.497","0.295"
"154","Sam Lacey",1977,"869","734","386","82","2595","0","0","0","327","774","0.422","15.8","5.6","1.6","4","0.484","0.364"
"155","Bo Lamar",1977,"502","92","177","71","1165","0","0","0","228","561","0.406","12.8","0.5","-0.4","0.9","0.425","0.121"
"156","John Lambert",1977,"159","154","31","63","555","0","0","0","67","157","0.427","11.7","1","0.3","0.7","0.46","0.229"
"157","Bob Lanier*",1977,"1616","745","214","64","2446","0","0","0","678","1269","0.534","23","10.3","7.5","2.8","0.573","0.251"
"158","John Laskowski",1977,"177","63","44","47","562","0","0","0","75","212","0.354","9.8","0.4","-0.4","0.7","0.393","0.142"
"159","Mo Layton",1977,"326","47","154","56","765","0","0","0","134","277","0.484","14.5","1.1","0.7","0.4","0.527","0.264"
"160","Ron Lee",1977,"836","299","263","82","1849","0","0","0","347","786","0.441","15.6","2.8","-0.5","3.2","0.476","0.267"
"161","Freddie Lewis",1977,"224","47","56","32","552","0","0","0","81","199","0.407","11.3","0.5","0.4","0.2","0.481","0.387"
"162","Scott Lloyd",1977,"401","210","33","69","1025","0","0","0","153","324","0.472","11.2","1.3","1","0.4","0.528","0.389"
"163","Bob Love",1977,"433","198","48","59","1174","0","0","0","162","428","0.379","9.8","1","0.1","0.9","0.445","0.308"
"164","John Lucas",1977,"911","219","463","82","2531","0","0","0","388","814","0.477","15","4.8","3.6","1.2","0.512","0.21"
"165","Maurice Lucas",1977,"1599","899","229","79","2863","0","0","0","632","1357","0.466","18.3","8.7","4.9","3.9","0.516","0.323"
"166","Moses Malone*",1977,"1083","1072","89","82","2506","0","0","0","389","810","0.48","19.8","8.7","5.4","3.3","0.54","0.543"
"167","Pete Maravich*",1977,"2273","374","392","73","3041","0","0","0","886","2047","0.433","19.8","6.4","4.2","2.2","0.492","0.293"
"168","Jack Marin",1977,"365","91","62","54","869","0","0","0","167","359","0.465","11.1","1.3","0.6","0.7","0.485","0.109"
"169","Scott May",1977,"1050","437","145","72","2369","0","0","0","431","955","0.451","14.1","5.4","2.6","2.9","0.498","0.238"
"170","Clyde Mayes",1977,"13","16","3","9","52","0","0","0","5","19","0.263","6.7","-0.1","-0.2","0","0.294","0.368"
"171","Bob McAdoo*",1977,"1861","926","205","72","2798","0","0","0","740","1445","0.512","21.8","9.6","5.8","3.8","0.557","0.357"
"172","Andre McCarter",1977,"270","55","99","59","725","0","0","0","119","257","0.463","11.6","0.8","0.5","0.4","0.488","0.175"
"173","Ted McClain",1977,"589","229","324","72","2002","0","0","0","245","551","0.445","10.9","2.7","0.2","2.5","0.483","0.241"
"174","Paul McCracken",1977,"47","16","14","9","119","0","0","0","18","47","0.383","11.6","0","-0.1","0.1","0.428","0.383"
"175","Glenn McDonald",1977,"19","12","7","9","79","0","0","0","8","34","0.235","4.6","-0.2","-0.3","0","0.266","0.118"
"176","Jim McElroy",1977,"771","183","260","73","2029","0","0","0","301","640","0.47","12.9","3.5","2.3","1.2","0.524","0.339"
"177","George McGinnis*",1977,"1690","911","302","79","2769","0","0","0","659","1439","0.458","20.8","8.6","3.7","4.9","0.503","0.379"
"178","Tom McMillen",1977,"644","389","67","76","1492","0","0","0","274","563","0.487","12.9","2.5","1.4","1","0.522","0.218"
"179","Jim McMillian",1977,"663","307","139","67","2158","0","0","0","298","642","0.464","9.9","2.6","1.1","1.5","0.488","0.134"
"180","Larry McNeill",1977,"146","75","6","24","230","0","0","0","47","112","0.42","19.6","0.7","0.4","0.3","0.526","0.545"
"181","Dean Meminger",1977,"43","26","29","32","254","0","0","0","15","36","0.417","8","0.2","0","0.1","0.466","0.639"
"182","John Mengelt",1977,"507","110","114","61","1178","0","0","0","209","458","0.456","12.9","2.3","1.1","1.1","0.499","0.247"
"183","Joe Meriweather",1977,"820","596","82","74","2068","0","0","0","319","607","0.526","14.5","4.8","2.9","1.9","0.57","0.42"
"184","Dave Meyers",1977,"485","341","86","50","1262","0","0","0","179","383","0.467","14","2.2","1.2","0.9","0.519","0.501"
"185","Steve Mix",1977,"791","376","152","75","1958","0","0","0","288","551","0.523","15.1","6.5","4.1","2.4","0.593","0.477"
"186","Eric Money",1977,"748","124","243","73","1586","0","0","0","329","631","0.521","15.8","3.3","2.4","0.9","0.549","0.181"
"187","Earl Monroe*",1977,"1533","223","366","77","2656","0","0","0","613","1185","0.517","18.1","7.8","6.2","1.6","0.569","0.309"
"188","Otto Moore",1977,"477","636","181","81","2084","0","0","0","193","477","0.405","11.5","2.9","-0.3","3.2","0.445","0.281"
"189","Allen Murphy",1977,"5","4","0","2","18","0","0","0","1","5","0.2","1.8","-0.1","-0.1","0","0.309","1.4"
"190","Calvin Murphy*",1977,"1464","172","386","82","2764","0","0","0","596","1216","0.49","17.4","7.7","6.6","1.1","0.542","0.252"
"191","Swen Nater",1977,"938","865","108","72","1960","0","0","0","383","725","0.528","19.1","6.9","4.5","2.4","0.568","0.314"
"192","Lloyd Neal",1977,"397","255","58","58","955","0","0","0","160","340","0.471","13.1","1.8","0.8","1","0.509","0.335"
"193","Louie Nelson",1977,"18","7","3","4","57","0","0","0","7","14","0.5","8.4","0","0","0","0.527","0.5"
"194","Johnny Neumann",1977,"381","72","141","63","937","0","0","0","161","397","0.406","11.1","0","-0.6","0.5","0.438","0.219"
"195","Mike Newlin",1977,"1043","204","320","82","2119","0","0","0","387","850","0.455","16.1","4.7","4.2","0.4","0.53","0.358"
"196","Willie Norwood",1977,"583","292","99","76","1647","0","0","0","216","461","0.469","12","3.3","1.8","1.5","0.528","0.447"
"197","Mark Olberding",1977,"853","449","119","82","1949","0","0","0","301","598","0.503","14.2","4.3","3.1","1.2","0.579","0.528"
"198","Frank Oleynick",1977,"201","45","60","50","516","0","0","0","81","223","0.363","9.6","-0.2","-0.5","0.3","0.408","0.238"
"199","Tom Owens",1977,"188","142","18","46","462","0","0","0","68","135","0.504","13.8","0.9","0.6","0.3","0.558","0.563"
"200","Joe Pace",1977,"64","34","4","30","119","0","0","0","24","55","0.436","16.5","0.1","-0.1","0.2","0.472","0.527"
"201","Robert Parish*",1977,"697","543","74","77","1384","0","0","0","288","573","0.503","19.3","4.8","2.5","2.3","0.538","0.298"
"202","Sonny Parker",1977,"379","173","59","65","889","0","0","0","154","292","0.527","16.4","3","2","1","0.57","0.315"
"203","Billy Paultz",1977,"1280","687","223","82","2694","0","0","0","521","1102","0.473","15.8","5.3","3","2.3","0.515","0.29"
"204","Curtis Perry",1977,"470","395","79","44","1391","0","0","0","179","414","0.432","12.7","2.8","0.7","2","0.493","0.343"
"205","Cliff Pondexter",1977,"256","236","41","78","996","0","0","0","107","257","0.416","10","1.5","0.1","1.4","0.448","0.253"
"206","Howard Porter",1977,"1033","458","53","78","2200","0","0","0","465","962","0.483","13.6","4.1","2.7","1.4","0.509","0.125"
"207","Kevin Porter",1977,"717","98","592","81","2117","0","0","0","310","605","0.512","14.7","2.7","2.1","0.6","0.54","0.22"
"208","Jim Price",1977,"589","231","261","81","1828","0","0","0","253","567","0.446","11.8","2.7","0.1","2.5","0.481","0.182"
"209","Ed Ratleff",1977,"166","77","43","37","533","0","0","0","70","161","0.435","10.8","0.5","0.2","0.3","0.462","0.261"
"210","Clifford Ray",1977,"631","615","112","77","2018","0","0","0","263","450","0.584","14.1","5.7","3","2.7","0.587","0.442"
"211","Kevin Restani",1977,"358","262","88","64","1116","0","0","0","173","334","0.518","12.2","1.8","1.2","0.6","0.52","0.072"
"212","Mike Riordan",1977,"79","27","20","49","289","0","0","0","34","94","0.362","5.6","-0.1","-0.3","0.2","0.393","0.16"
"213","Marv Roberts",1977,"58","25","19","28","209","0","0","0","27","76","0.355","6","-0.2","-0.3","0.1","0.369","0.079"
"214","Truck Robinson",1977,"1462","828","142","77","2777","0","0","0","574","1200","0.478","17.1","7.3","4.2","3","0.526","0.358"
