"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"23","Jim Brewer",1974,"500","524","149","82","1862","0","0","0","210","548","0.383","10.9","1.3","-0.3","1.5","0.415","0.224"
"24","Bill Bridges",1974,"548","499","148","65","1812","0","0","0","216","513","0.421","11.6","2.8","0.8","2","0.468","0.32"
"25","John Brisker",1974,"438","146","56","35","717","0","0","0","178","396","0.449","17.3","1.7","1.1","0.6","0.498","0.253"
"26","Allan Bristow",1974,"258","167","92","55","643","0","0","0","108","270","0.4","15","0.5","-0.1","0.6","0.437","0.211"
"27","Fred Brown",1974,"1351","401","414","82","2501","0","0","0","578","1226","0.471","17.9","6.4","4","2.4","0.51","0.184"
"28","John Brown",1974,"717","441","114","77","1715","0","0","0","277","632","0.438","12.8","2.3","1.2","1.1","0.493","0.343"
"29","Corky Calhoun",1974,"634","407","135","77","2207","0","0","0","268","581","0.461","9.8","2.2","1.1","1.1","0.497","0.222"
"30","Larry Cannon",1974,"117","36","52","19","335","0","0","0","49","127","0.386","10.2","-0.2","-0.3","0.1","0.42","0.22"
"31","Austin Carr",1974,"1775","289","305","81","3100","0","0","0","748","1682","0.445","15.8","5.4","4.5","0.9","0.486","0.194"
"32","Fred Carter",1974,"1666","371","443","78","3044","0","0","0","706","1641","0.43","15.7","2.3","0.3","2","0.463","0.218"
"33","Bill Chamberlain",1974,"153","80","37","28","367","0","0","0","57","130","0.438","14.2","0.5","0.2","0.3","0.495","0.431"
"34","Don Chaney",1974,"845","378","176","81","2258","0","0","0","348","750","0.464","12.9","5.8","3","2.9","0.51","0.24"
"35","Ken Charles",1974,"229","65","54","59","693","0","0","0","88","185","0.476","10.2","0.6","0.3","0.3","0.521","0.427"
"36","Phil Chenier",1974,"1668","388","239","76","2942","0","0","0","697","1607","0.434","17.2","7.4","3.1","4.3","0.475","0.208"
"37","Bob Christian",1974,"386","339","98","81","1244","0","0","0","140","288","0.486","11.7","1.9","1","0.8","0.545","0.524"
"38","Archie Clark",1974,"733","141","285","56","1786","0","0","0","315","675","0.467","14.4","4","2.2","1.7","0.5","0.194"
"39","Jim Cleamons",1974,"565","230","227","81","1642","0","0","0","236","545","0.433","12.5","1.7","0.6","1.1","0.468","0.244"
"40","Barry Clemens",1974,"388","166","80","71","913","0","0","0","163","346","0.471","13.4","1.6","0.9","0.7","0.513","0.211"
"41","E.C. Coleman",1974,"303","252","76","58","1075","0","0","0","128","250","0.512","11.3","1.7","0.8","0.8","0.536","0.296"
"42","Doug Collins",1974,"199","46","40","25","436","0","0","0","72","194","0.371","10.5","-0.3","-0.5","0.2","0.441","0.371"
"43","Mel Counts",1974,"146","146","54","45","499","0","0","0","61","167","0.365","11.4","0.3","-0.4","0.7","0.402","0.198"
"44","Dave Cowens*",1974,"1518","1257","354","80","3352","0","0","0","645","1475","0.437","16.6","9.3","2.6","6.7","0.476","0.186"
"45","Dick Cunningham",1974,"6","16","0","8","45","0","0","0","3","6","0.5","6.1","0","-0.1","0.1","0.33","1.167"
"46","Mike D'Antoni",1974,"247","93","123","52","989","0","0","0","107","266","0.402","10.4","0.3","-0.7","0.9","0.431","0.177"
"47","Bob Dandridge",1974,"1341","479","201","71","2521","0","0","0","583","1158","0.503","17","8.4","4.4","4","0.535","0.185"
"48","Charlie Davis",1974,"31","11","11","8","90","0","0","0","14","40","0.35","8.2","-0.1","-0.1","0","0.371","0.1"
"49","Dwight Davis",1974,"949","644","186","76","2477","0","0","0","376","862","0.436","13.5","3.7","1.3","2.4","0.483","0.318"
"50","Jim Davis",1974,"324","293","86","78","947","0","0","0","117","283","0.413","13.7","1.8","0","1.8","0.471","0.491"
"51","Mel Davis",1974,"78","54","8","30","167","0","0","0","33","95","0.347","10.5","-0.2","-0.4","0.3","0.382","0.168"
"52","Mickey Davis",1974,"431","224","87","73","1012","0","0","0","169","335","0.504","15.5","3.4","2","1.3","0.561","0.334"
"53","Dave DeBusschere*",1974,"1282","757","253","71","2699","0","0","0","559","1212","0.461","16.3","7","2.4","4.6","0.49","0.179"
"54","Derrek Dickey",1974,"281","339","54","66","930","0","0","0","115","233","0.494","13.4","2.3","1.3","1","0.536","0.283"
"55","Ernie DiGregorio",1974,"1234","219","663","81","2910","0","0","0","530","1260","0.421","13.6","1.2","0.9","0.4","0.459","0.153"
"56","Steve Downing",1974,"64","39","11","24","137","0","0","0","21","64","0.328","10.2","-0.1","-0.3","0.2","0.396","0.594"
"57","Terry Driscoll",1974,"206","199","54","64","697","0","0","0","88","187","0.471","11.9","1.5","0.3","1.1","0.497","0.246"
"58","Ken Durrett",1974,"214","78","19","45","462","0","0","0","86","176","0.489","13","0.5","0.3","0.2","0.519","0.392"
"59","Joe Ellis",1974,"140","122","37","50","515","0","0","0","61","190","0.321","8.5","-0.2","-0.9","0.7","0.344","0.163"
"60","Leroy Ellis",1974,"799","890","189","81","2831","0","0","0","326","722","0.452","13.2","5.8","2.5","3.4","0.494","0.271"
"61","Keith Erickson",1974,"963","414","205","66","2033","0","0","0","393","824","0.477","15.3","4.1","2.9","1.1","0.523","0.268"
"62","Hank Finkel",1974,"148","135","27","60","427","0","0","0","60","130","0.462","11.6","0.9","0.3","0.6","0.497","0.331"
"63","Chris Ford",1974,"585","304","279","82","2059","0","0","0","264","595","0.444","12.9","4.3","0.9","3.4","0.465","0.129"
"64","Fred Foster",1974,"278","108","62","58","649","0","0","0","112","288","0.389","12.1","0.3","0","0.4","0.44","0.222"
"65","Jim Fox",1974,"885","714","227","78","2179","0","0","0","322","673","0.478","16.3","6.6","4.4","2.2","0.552","0.435"
"66","Walt Frazier*",1974,"1643","536","551","80","3338","0","0","0","674","1429","0.472","18.7","10.9","5.9","5.1","0.519","0.246"
"67","Rod Freeman",1974,"106","54","14","35","265","0","0","0","39","103","0.379","10.9","0","-0.2","0.2","0.438","0.398"
"68","Bernie Fryer",1974,"559","159","279","80","1674","0","0","0","226","491","0.46","13.2","1.6","1.2","0.3","0.508","0.275"
"69","Dick Garrett",1974,"101","40","23","40","326","0","0","0","43","126","0.341","6.3","-0.2","-0.6","0.4","0.376","0.151"
"70","Rowland Garrett",1974,"157","70","11","41","373","0","0","0","68","184","0.37","9.2","-0.1","-0.5","0.4","0.396","0.174"
"71","Jim Garvin",1974,"2","5","0","6","11","0","0","0","1","4","0.25","3.9","0","0","0","0.25","0"
"72","John Gianelli",1974,"508","343","77","70","1423","0","0","0","208","434","0.479","13","3.6","1.5","2.1","0.521","0.279"
"73","Dick Gibbs",1974,"766","223","79","71","1528","0","0","0","302","700","0.431","12.4","2.1","1.3","0.8","0.486","0.287"
"74","Herm Gilliam",1974,"874","267","355","62","2003","0","0","0","384","846","0.454","15.8","3.4","1.4","2.1","0.483","0.158"
"75","Gail Goodrich*",1974,"2076","250","427","82","3061","0","0","0","784","1773","0.442","18.5","7.8","5.9","1.9","0.511","0.332"
"76","Travis Grant",1974,"3","1","0","3","6","0","0","0","1","4","0.25","-1.5","0","-0.1","0","0.282","0.75"
"77","Lamar Green",1974,"296","350","43","72","1103","0","0","0","129","317","0.407","9.6","0.5","-0.6","1.1","0.427","0.215"
"78","Matt Guokas",1974,"429","121","238","75","1871","0","0","0","195","396","0.492","9.1","1.5","1.1","0.4","0.508","0.152"
"79","Happy Hairston",1974,"1113","1040","208","77","2634","0","0","0","385","759","0.507","17.2","9.3","5.6","3.7","0.583","0.586"
"80","Phil Hankinson",1974,"110","50","4","28","163","0","0","0","50","103","0.485","18.1","0.5","0.3","0.2","0.506","0.126"
"81","Clem Haskins",1974,"899","222","259","81","1822","0","0","0","364","792","0.46","16","3.4","2.7","0.7","0.51","0.256"
"82","John Havlicek*",1974,"1716","487","447","76","3091","0","0","0","685","1502","0.456","17.4","9.7","5.9","3.8","0.509","0.277"
"83","Connie Hawkins*",1974,"999","565","407","79","2761","0","0","0","404","807","0.501","15.5","7.1","4.1","3","0.544","0.311"
"84","Nate Hawthorne",1974,"106","32","23","33","229","0","0","0","38","93","0.409","12.8","0.1","0","0.2","0.464","0.516"
"85","Elvin Hayes*",1974,"1735","1463","163","81","3602","0","0","0","689","1627","0.423","18.2","10.6","2.6","8.1","0.47","0.304"
"86","Spencer Haywood*",1974,"1761","1007","240","75","3039","0","0","0","694","1520","0.457","19.4","9.7","6.2","3.5","0.511","0.301"
"87","Walt Hazzard",1974,"186","57","122","49","571","0","0","0","76","180","0.422","12.6","0.6","0.2","0.4","0.465","0.25"
"88","Gar Heard",1974,"1239","947","180","81","2889","0","0","0","524","1205","0.435","16","5","0.7","4.3","0.464","0.244"
"89","Lou Hudson",1974,"1651","350","213","65","2588","0","0","0","678","1356","0.5","19.5","8.8","6.5","2.4","0.546","0.26"
"90","John Hummer",1974,"347","283","107","53","1119","0","0","0","144","305","0.472","11.9","1.6","0.4","1.2","0.483","0.407"
"91","Tom Ingelsby",1974,"129","44","37","48","398","0","0","0","50","131","0.382","9.5","0.1","-0.2","0.3","0.438","0.282"
"92","Phil Jackson*",1974,"913","478","134","82","2050","0","0","0","361","757","0.477","15","5.6","2.4","3.2","0.528","0.325"
"93","Charles Johnson",1974,"426","175","102","59","1051","0","0","0","194","468","0.415","12.3","1","-0.1","1.1","0.433","0.118"
"94","George Johnson",1974,"54","61","9","26","238","0","0","0","23","51","0.451","8.4","0.1","-0.1","0.2","0.462","0.333"
"95","John Johnson",1974,"1130","515","284","69","2287","0","0","0","459","990","0.464","16.8","4","3.2","0.7","0.511","0.264"
"96","Ollie Johnson",1974,"495","324","167","79","1718","0","0","0","209","434","0.482","11.8","2","1.6","0.5","0.521","0.217"
"97","Dwight Jones",1974,"592","454","86","74","1448","0","0","0","238","502","0.474","14.6","2.9","1.4","1.6","0.519","0.311"
"98","Larry Jones",1974,"723","184","230","72","1876","0","0","0","263","622","0.423","13.7","2.9","1.7","1.1","0.498","0.378"
"99","Bob Kauffman",1974,"449","326","142","74","1304","0","0","0","171","366","0.467","13.1","2","1.1","1","0.52","0.41"
"100","Ben Kelso",1974,"85","31","18","46","298","0","0","0","35","96","0.365","6.8","0","-0.3","0.3","0.402","0.229"
"101","Toby Kimball",1974,"559","552","73","75","1592","0","0","0","216","456","0.474","13.9","3.4","1.5","1.9","0.52","0.406"
"102","Don Kojis",1974,"1010","383","110","77","2091","0","0","0","400","836","0.478","15.6","4.8","3.4","1.3","0.528","0.325"
"103","Howard Komives",1974,"189","43","97","44","830","0","0","0","78","192","0.406","8.1","0.1","-0.1","0.3","0.453","0.198"
"104","Tom Kozelko",1974,"141","124","25","49","573","0","0","0","59","133","0.444","9.4","1","0.2","0.8","0.479","0.241"
"105","Steve Kuberski",1974,"400","237","38","78","985","0","0","0","157","368","0.427","10.9","1.7","0.7","1","0.48","0.302"
"106","Kevin Kunnert",1974,"231","217","43","64","701","0","0","0","105","215","0.488","12.6","1","0.3","0.7","0.503","0.153"
"107","Sam Lacey",1974,"1119","1055","299","79","3107","0","0","0","467","982","0.476","17.5","7.7","3.2","4.6","0.513","0.252"
"108","Bob Lanier*",1974,"1822","1074","343","81","3047","0","0","0","748","1483","0.504","23.9","14.4","7.3","7.1","0.548","0.276"
"109","Stu Lantz",1974,"447","113","97","50","980","0","0","0","154","361","0.427","14.4","2.4","1.3","1.2","0.516","0.454"
"110","Mo Layton",1974,"124","33","51","22","327","0","0","0","55","112","0.491","12","0.1","0.1","0","0.502","0.232"
"111","Manny Leaks",1974,"216","244","25","53","845","0","0","0","79","232","0.341","9.4","0.8","-0.4","1.2","0.402","0.358"
"112","Clyde Lee",1974,"320","598","68","54","1642","0","0","0","129","284","0.454","9.8","2.6","0.9","1.7","0.483","0.377"
"113","Russ Lee",1974,"87","40","20","36","166","0","0","0","38","94","0.404","15.5","0.2","-0.1","0.3","0.431","0.17"
"114","Bob Love",1974,"1785","492","130","82","3292","0","0","0","731","1752","0.417","13.7","5.8","1.9","3.9","0.463","0.225"
"115","Stan Love",1974,"287","170","48","51","698","0","0","0","119","278","0.428","11.9","0.7","-0.1","0.9","0.469","0.23"
"116","Jerry Lucas*",1974,"455","374","230","73","1627","0","0","0","194","420","0.462","12.6","3.4","1","2.4","0.492","0.229"
"117","Mike Macaluso",1974,"48","25","3","30","112","0","0","0","19","44","0.432","10.2","0","-0.1","0.1","0.466","0.386"
"118","Ted Manakas",1974,"12","3","2","5","45","0","0","0","4","10","0.4","7.2","0","0","0","0.51","0.4"
"119","Pete Maravich*",1974,"2107","374","396","76","2903","0","0","0","819","1791","0.457","20.3","7.6","5.7","1.9","0.516","0.317"
"120","Jack Marin",1974,"863","228","167","74","1782","0","0","0","355","709","0.501","14.4","3.6","2.9","0.7","0.548","0.252"
"121","Vester Marshall",1974,"17","37","4","13","174","0","0","0","7","29","0.241","3.4","-0.1","-0.2","0.1","0.265","0.241"
"122","LaRue Martin",1974,"244","181","20","50","538","0","0","0","101","232","0.435","14","0.4","0.1","0.3","0.467","0.284"
"123","Don May",1974,"393","136","63","56","812","0","0","0","152","367","0.414","12.5","0.5","-0.1","0.6","0.477","0.278"
"124","Bob McAdoo*",1974,"2261","1117","170","74","3185","0","0","0","901","1647","0.547","24.7","15.3","10.9","4.4","0.594","0.352"
"125","Paul McCracken",1974,"2","6","2","4","13","0","0","0","1","4","0.25","6.1","0","-0.1","0","0.25","0"
"126","Jim McDaniels",1974,"149","128","24","27","439","0","0","0","63","173","0.364","10.1","0","-0.4","0.4","0.388","0.249"
"127","Jon McGlocklin",1974,"730","139","241","79","1910","0","0","0","329","693","0.475","12","3.8","2.2","1.6","0.501","0.115"
"128","Allie McGuire",1974,"4","2","1","2","10","0","0","0","2","4","0.5","10.3","0","0","0","0.5","0"
"129","Kenny McIntosh",1974,"511","361","94","69","2056","0","0","0","223","573","0.389","7.3","0.7","-0.7","1.4","0.412","0.187"
"130","Stan McKenzie",1974,"20","16","6","11","112","0","0","0","7","24","0.292","4","-0.1","-0.1","0","0.363","0.333"
"131","Jim McMillian",1974,"1525","610","256","82","3322","0","0","0","600","1214","0.494","15.6","8.9","6.9","1.9","0.552","0.312"
"132","Larry McNeill",1974,"311","146","24","54","516","0","0","0","106","220","0.482","20.9","1.5","0.9","0.6","0.552","0.636"
"133","Cliff Meely",1974,"750","439","124","77","1754","0","0","0","330","773","0.427","13","1.2","-0.5","1.7","0.449","0.181"
"134","Gary Melchionni",1974,"496","142","142","69","1251","0","0","0","202","439","0.46","13","1.8","1.5","0.3","0.51","0.244"
"135","Dean Meminger",1974,"651","281","162","78","2079","0","0","0","274","539","0.508","11.7","5","2.7","2.3","0.534","0.297"
"136","John Mengelt",1974,"680","206","148","77","1555","0","0","0","249","558","0.446","13.8","3.5","1.4","2.1","0.516","0.41"
"137","Steve Mix",1974,"1218","864","152","82","2969","0","0","0","495","1042","0.475","16.3","8.2","3.7","4.4","0.521","0.276"
"138","Earl Monroe*",1974,"573","121","110","41","1194","0","0","0","240","513","0.468","14.5","2.8","1.3","1.4","0.509","0.22"
"139","Otto Moore",1974,"279","284","65","78","946","0","0","0","120","240","0.5","13.7","1.8","0.8","1.1","0.522","0.258"
"140","Jeff Mullins",1974,"1250","276","305","77","2498","0","0","0","541","1144","0.473","15.1","5.6","4.3","1.2","0.509","0.168"
"141","Calvin Murphy*",1974,"1652","188","603","81","2922","0","0","0","671","1285","0.522","20","9.2","7.9","1.3","0.573","0.278"
"142","Bob Nash",1974,"106","74","14","35","281","0","0","0","41","115","0.357","10.5","0.1","-0.3","0.4","0.401","0.339"
"143","Lloyd Neal",1974,"609","494","89","80","1517","0","0","0","246","502","0.49","15.6","2.9","1.7","1.2","0.529","0.335"
"144","Don Nelson*",1974,"943","345","162","82","1748","0","0","0","364","717","0.508","16.1","5.9","4","1.9","0.563","0.381"
"145","Louie Nelson",1974,"239","70","52","49","556","0","0","0","93","215","0.433","13.7","1.1","0.3","0.8","0.484","0.34"
"146","Mike Newlin",1974,"1400","262","363","76","2591","0","0","0","510","1139","0.448","16.6","5.2","4.4","0.8","0.525","0.39"
"147","Willie Norwood",1974,"589","229","58","74","1178","0","0","0","247","484","0.51","15.8","3.5","1.8","1.8","0.538","0.295"
"148","Jim Owens",1974,"53","9","15","17","101","0","0","0","21","39","0.538","18.1","0.3","0.3","0","0.587","0.359"
"149","Steve Patterson",1974,"593","619","165","76","1910","0","0","0","262","599","0.437","13.6","3","0.9","2","0.457","0.187"
"150","Tom Patterson",1974,"1","2","2","2","8","0","0","0","0","1","0","11","0","0","0","0.266","2"
"151","Curtis Perry",1974,"728","703","183","81","2386","0","0","0","325","729","0.446","13.2","5.3","0.7","4.6","0.462","0.184"
"152","Geoff Petrie",1974,"1771","208","315","73","2800","0","0","0","740","1537","0.481","17.4","5.4","5.8","-0.4","0.525","0.222"
"153","Howard Porter",1974,"684","285","32","73","1229","0","0","0","296","658","0.45","15.4","2.7","0.8","1.9","0.483","0.175"
"154","Kevin Porter",1974,"1134","179","469","81","2339","0","0","0","477","997","0.478","16.7","5.2","2.7","2.4","0.512","0.25"
"155","Jim Price",1974,"1263","378","369","82","2628","0","0","0","538","1197","0.449","15.5","5","2.2","2.8","0.486","0.195"
"156","Luther Rackley",1974,"18","22","0","9","68","0","0","0","5","13","0.385","10.9","0.1","0","0.1","0.504","0.846"
"157","Ed Ratleff",1974,"611","286","181","81","1773","0","0","0","254","585","0.434","12.5","2.1","0.8","1.3","0.476","0.221"
"158","Mike Ratliff",1974,"0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Clifford Ray",1974,"747","977","246","80","2632","0","0","0","313","612","0.511","15.7","8.2","2.5","5.7","0.534","0.325"
"160","Joe Reaves",1974,"16","8","1","7","38","0","0","0","6","11","0.545","10.8","0","0","0","0.505","1"
"161","Willis Reed*",1974,"210","141","30","19","500","0","0","0","84","184","0.457","15.9","1.5","0.7","0.9","0.506","0.288"
"162","Tom Riker",1974,"38","15","3","17","57","0","0","0","13","29","0.448","19.9","0.2","0.1","0","0.521","0.586"
"163","Pat Riley*",1974,"684","128","148","72","1361","0","0","0","287","667","0.43","12.3","1.1","0.2","0.9","0.468","0.216"
"164","Ron Riley",1974,"186","177","37","48","591","0","0","0","81","202","0.401","10.9","0.2","-0.5","0.7","0.425","0.188"
"165","Rich Rinaldi",1974,"9","7","10","7","48","0","0","0","3","22","0.136","4.4","-0.2","-0.3","0.1","0.189","0.182"
"166","Mike Riordan",1974,"1290","380","264","81","3230","0","0","0","577","1223","0.472","12.5","7","3.5","3.5","0.496","0.142"
"167","Rick Roberson",1974,"933","701","133","69","2060","0","0","0","364","797","0.457","16.1","3.2","1.9","1.4","0.498","0.396"
"168","Oscar Robertson*",1974,"888","279","446","70","2477","0","0","0","338","772","0.438","14.2","5.9","3.2","2.6","0.502","0.329"
"169","Curtis Rowe",1974,"878","515","136","82","2499","0","0","0","380","769","0.494","12.2","6.1","3","3.1","0.521","0.22"
"170","Paul Ruffner",1974,"30","11","0","20","51","0","0","0","11","27","0.407","11.7","0","0","0","0.458","0.481"
"171","Bob Rule",1974,"186","103","47","26","540","0","0","0","76","192","0.396","10.8","0.3","0","0.3","0.438","0.24"
"172","Cazzie Russell",1974,"1684","353","192","82","2574","0","0","0","738","1531","0.482","17.6","7.1","6","1.1","0.513","0.163"
"173","Dale Schlueter",1974,"164","155","45","57","547","0","0","0","63","135","0.467","13.3","1.1","0.4","0.7","0.522","0.37"
"174","Charlie Scott*",1974,"1322","222","271","52","2003","0","0","0","538","1171","0.459","18.8","3.9","2.9","0.9","0.505","0.269"
"175","Mark Sibley",1974,"46","25","13","28","124","0","0","0","20","56","0.357","9.3","-0.2","-0.2","0","0.389","0.125"
"176","Paul Silas",1974,"944","915","186","82","2599","0","0","0","340","772","0.44","14.5","7.7","3.6","4","0.513","0.437"
"177","Jerry Sloan*",1974,"1018","556","149","77","2860","0","0","0","412","921","0.447","12.6","6.8","1.5","5.2","0.489","0.296"
"178","Bingo Smith",1974,"1211","435","198","82","2612","0","0","0","536","1179","0.455","13.9","4.2","2.4","1.8","0.483","0.143"
"179","Elmore Smith",1974,"1015","906","150","81","2922","0","0","0","434","949","0.457","14.5","5.9","0.5","5.4","0.479","0.262"
"180","Greg Smith",1974,"246","189","78","67","878","0","0","0","99","228","0.434","10.6","0.4","0","0.4","0.468","0.346"
"181","Randy Smith",1974,"1267","315","383","82","2745","0","0","0","531","1079","0.492","15.9","5.7","3.4","2.3","0.525","0.267"
"182","Dick Snyder",1974,"1338","306","265","74","2670","0","0","0","572","1189","0.481","14.5","6","4.4","1.6","0.52","0.188"
"183","Bud Stallworth",1974,"424","174","33","67","1019","0","0","0","188","479","0.392","8.4","-0.3","-0.9","0.6","0.413","0.161"
"184","Dave Stallworth",1974,"197","125","25","45","458","0","0","0","75","187","0.401","15","1.1","0.3","0.8","0.466","0.294"
"185","Larry Steele",1974,"785","310","323","81","2648","0","0","0","325","680","0.478","12.8","3.6","1.9","1.7","0.52","0.251"
"186","Chuck Terry",1974,"8","3","4","7","32","0","0","0","4","12","0.333","7","0","-0.1","0","0.333","0"
"187","Justus Thigpen",1974,"2","1","0","1","2","0","0","0","1","3","0.333","20.6","0","0","0","0.333","0"
"188","Nate Thurmond*",1974,"807","878","165","62","2463","0","0","0","308","694","0.444","15","6","2.6","3.4","0.492","0.414"
"189","Rudy Tomjanovich*",1974,"1961","717","250","80","3227","0","0","0","788","1470","0.536","20.5","12.8","10.8","2.1","0.587","0.309"
"190","George Trapp",1974,"765","313","81","82","1489","0","0","0","333","693","0.481","14.8","3.5","1.3","2.2","0.509","0.193"
"191","John Tschogl",1974,"128","76","33","64","499","0","0","0","59","166","0.355","7.2","-0.3","-0.6","0.4","0.369","0.102"
"192","Wes Unseld*",1974,"328","517","159","56","1727","0","0","0","146","333","0.438","11.1","3.6","0.8","2.8","0.459","0.165"
"193","Dick Van Arsdale",1974,"1389","221","324","78","2832","0","0","0","514","1028","0.5","15.5","7","6.6","0.5","0.572","0.411"
"194","Tom Van Arsdale",1974,"1526","393","202","78","3041","0","0","0","614","1433","0.428","12.5","2.7","1.3","1.4","0.481","0.244"
"195","Norm Van Lier",1974,"1142","377","548","80","2863","0","0","0","427","1051","0.406","15.5","5.2","0.8","4.4","0.47","0.352"
"196","Bob Verga",1974,"104","18","17","21","216","0","0","0","42","93","0.452","13.3","0.1","0.1","0","0.486","0.344"
"197","Neal Walk",1974,"1381","837","331","82","2549","0","0","0","573","1245","0.46","19.1","6.1","3.8","2.3","0.502","0.239"
"198","Chet Walker*",1974,"1583","406","200","82","2661","0","0","0","572","1178","0.486","18.5","10.6","7.4","3.2","0.566","0.426"
"199","Jimmy Walker",1974,"1437","204","307","75","2958","0","0","0","582","1240","0.469","14.5","4.8","4.1","0.7","0.518","0.269"
"200","Cornell Warner",1974,"433","397","71","72","1405","0","0","0","174","349","0.499","11.9","3.5","1.2","2.3","0.542","0.327"
"201","John Warren",1974,"299","128","62","69","790","0","0","0","132","291","0.454","11.3","0.9","0.4","0.5","0.484","0.141"
"202","Jim Washington",1974,"728","735","156","73","2519","0","0","0","297","612","0.485","11.9","4.7","2.2","2.5","0.521","0.32"
"203","Kermit Washington",1974,"172","147","19","45","400","0","0","0","73","151","0.483","15.6","0.8","0.2","0.7","0.498","0.325"
"204","Slick Watts",1974,"496","182","351","62","1424","0","0","0","198","510","0.388","14.7","1.2","-0.5","1.6","0.429","0.304"
"205","Nick Weatherspoon",1974,"494","397","38","65","1216","0","0","0","199","483","0.412","13.2","2.1","-0.1","2.2","0.454","0.288"
"206","Bob Weiss",1974,"668","103","303","79","1708","0","0","0","263","564","0.466","15.4","4.4","2","2.4","0.523","0.301"
"207","Walt Wesley",1974,"168","136","14","39","400","0","0","0","71","151","0.47","15.1","1","0.3","0.7","0.494","0.285"
"208","Jerry West*",1974,"629","116","206","31","967","0","0","0","232","519","0.447","22.4","3.2","1.9","1.3","0.519","0.382"
"209","Paul Westphal*",1974,"588","143","171","82","1165","0","0","0","238","475","0.501","16.1","3.2","1.7","1.5","0.542","0.322"
"210","John Wetzel",1974,"255","170","138","70","1232","0","0","0","107","252","0.425","9.2","1.1","-0.1","1.2","0.46","0.226"
"211","Jo Jo White*",1974,"1488","351","448","82","3238","0","0","0","649","1445","0.449","14","7.3","3.7","3.6","0.482","0.157"
"212","Sidney Wicks",1974,"1684","684","326","75","2853","0","0","0","685","1492","0.459","19","5.6","4.3","1.3","0.503","0.276"
"213","Lenny Wilkens*",1974,"1213","277","522","74","2483","0","0","0","462","994","0.465","18.7","6.5","5.2","1.4","0.526","0.363"
"214","Art Williams",1974,"173","115","163","67","617","0","0","0","73","168","0.435","14.7","1.2","0.1","1.1","0.475","0.19"
"215","Milt Williams",1974,"165","47","103","53","505","0","0","0","62","149","0.416","11.9","0.4","0.1","0.3","0.467","0.423"
