"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"1","Zaid Abdul-Aziz",1970,"593","603","62","80","1637","0","0","0","237","546","0.434","12.4","2","0","2","0.473","0.339"
"2","Kareem Abdul-Jabbar*",1970,"2361","1190","337","82","3534","0","0","0","938","1810","0.518","22.5","13.8","9.3","4.5","0.552","0.41"
"3","Rick Adelman",1970,"260","81","113","35","717","0","0","0","96","247","0.389","10.2","0.7","-0.2","0.9","0.453","0.368"
"4","Lucius Allen",1970,"794","211","342","81","1817","0","0","0","306","692","0.442","13.7","2.2","1.2","1","0.495","0.36"
"5","Wally Anderzunas",1970,"159","82","9","44","370","0","0","0","65","166","0.392","8.8","-0.2","-0.4","0.3","0.427","0.277"
"6","John Arthurs",1970,"35","14","17","11","86","0","0","0","12","35","0.343","11.3","0","-0.1","0.1","0.421","0.429"
"7","Al Attles*",1970,"231","74","142","45","676","0","0","0","78","202","0.386","11.5","0.8","-0.1","0.9","0.459","0.559"
"8","Jim Barnes",1970,"451","350","52","77","1049","0","0","0","178","434","0.41","11.3","1.1","-0.3","1.4","0.46","0.295"
"9","Dick Barnett",1970,"1220","221","298","82","2772","0","0","0","494","1039","0.475","12.9","6.8","3.1","3.7","0.516","0.313"
"10","Jim Barnett",1970,"1189","305","287","80","2105","0","0","0","450","998","0.451","16","5.4","2.6","2.7","0.513","0.367"
"11","Johnny Baum",1970,"6","4","0","3","13","0","0","0","3","11","0.273","2","-0.1","-0.1","0","0.273","0"
"12","Elgin Baylor*",1970,"1298","559","292","54","2213","0","0","0","511","1051","0.486","20.8","7.8","4.5","3.3","0.537","0.34"
"13","Butch Beard",1970,"501","140","121","72","941","0","0","0","183","392","0.467","15.7","2.2","1.7","0.5","0.54","0.416"
"14","Walt Bellamy*",1970,"917","707","143","79","2028","0","0","0","351","671","0.523","16.4","4.9","3.5","1.3","0.549","0.556"
"15","Dave Bing*",1970,"1604","299","418","70","2334","0","0","0","575","1295","0.444","21.3","5.3","4.1","1.2","0.517","0.448"
"16","John Block",1970,"1193","609","137","82","2152","0","0","0","453","1025","0.442","15.5","5.1","1.9","3.1","0.503","0.358"
"17","Tom Boerwinkle",1970,"846","1016","229","81","2335","0","0","0","348","775","0.449","15.3","4.4","0.7","3.7","0.484","0.292"
"18","Bob Boozer",1970,"1249","717","110","82","2549","0","0","0","493","1005","0.491","15.2","5.9","4.4","1.5","0.545","0.318"
"19","Nate Bowman",1970,"237","257","46","81","744","0","0","0","98","235","0.417","8.9","1.3","-0.5","1.8","0.439","0.336"
"20","Bill Bradley*",1970,"971","239","268","67","2098","0","0","0","413","897","0.46","13.7","4.9","1.6","3.3","0.498","0.196"
"21","Bill Bridges",1970,"1217","1181","345","82","3269","0","0","0","443","932","0.475","15.9","6.6","4.2","2.4","0.538","0.484"
"22","Em Bryant",1970,"555","269","231","71","1617","0","0","0","210","520","0.404","11.1","1.7","-0.1","1.8","0.463","0.348"
"23","Joe Caldwell",1970,"1727","407","287","82","2857","0","0","0","674","1329","0.507","17.3","7.9","6.6","1.3","0.549","0.415"
"24","Fred Carter",1970,"394","192","121","76","1219","0","0","0","157","439","0.358","7.9","-0.3","-1.7","1.4","0.402","0.264"
"25","Wilt Chamberlain*",1970,"328","221","49","12","505","0","0","0","129","227","0.568","24.8","2.3","1.4","1","0.554","0.692"
"26","Jerry Chambers",1970,"657","219","54","79","1139","0","0","0","283","658","0.43","12","0","-0.4","0.4","0.461","0.19"
"27","Don Chaney",1970,"312","152","72","63","839","0","0","0","115","320","0.359","8.9","-0.1","-0.9","0.8","0.424","0.341"
"28","Len Chappell",1970,"621","276","56","75","1134","0","0","0","243","523","0.465","14.9","2.1","1.1","1.1","0.504","0.403"
"29","Archie Clark",1970,"1499","301","380","76","2772","0","0","0","594","1198","0.496","16.3","8.1","5.5","2.6","0.546","0.331"
"30","Barry Clemens",1970,"651","316","116","78","1487","0","0","0","270","595","0.454","12.1","1.7","0.9","0.8","0.496","0.235"
"31","Mel Counts",1970,"1024","683","160","81","2193","0","0","0","434","1017","0.427","13.9","2.7","-0.5","3.2","0.463","0.198"
"32","Bob Cousy*",1970,"5","5","10","7","34","0","0","0","1","3","0.333","8.6","0.1","0","0","0.579","1"
"33","Freddie Crawford",1970,"587","184","225","77","1331","0","0","0","243","506","0.48","14","2.7","1.4","1.3","0.514","0.292"
"34","Billy Cunningham*",1970,"2114","1101","352","81","3194","0","0","0","802","1710","0.469","21","10.3","5.6","4.8","0.524","0.409"
"35","Dick Cunningham",1970,"126","160","28","60","416","0","0","0","52","141","0.369","9.7","0","-0.5","0.5","0.405","0.234"
"36","Bob Dandridge",1970,"1067","625","292","81","2461","0","0","0","434","895","0.485","15.2","6","3.2","2.8","0.528","0.295"
"37","Jim Davis",1970,"1116","796","238","82","2623","0","0","0","438","943","0.464","14.4","4.3","2.6","1.7","0.515","0.337"
"38","Mike Davis",1970,"669","128","111","56","1330","0","0","0","260","586","0.444","12","2.2","1","1.2","0.499","0.328"
"39","Dave DeBusschere*",1970,"1152","790","194","79","2627","0","0","0","488","1082","0.451","14.8","6.6","0.7","5.8","0.482","0.237"
"40","Connie Dierking",1970,"1272","624","169","76","2448","0","0","0","521","1243","0.419","13.6","1.5","-0.7","2.2","0.462","0.246"
"41","Terry Dischinger",1970,"858","369","106","75","1754","0","0","0","342","650","0.526","15.5","4.8","4","0.8","0.567","0.371"
"42","Johnny Egan",1970,"529","104","216","72","1627","0","0","0","215","491","0.438","9.6","2","0.6","1.5","0.486","0.246"
"43","Joe Ellis",1970,"1202","594","139","76","2380","0","0","0","501","1223","0.41","13","1","-1.7","2.7","0.448","0.221"
"44","Leroy Ellis",1970,"474","376","47","72","1163","0","0","0","194","414","0.469","13.3","2.5","0.9","1.6","0.51","0.28"
"45","Keith Erickson",1970,"607","304","209","68","1755","0","0","0","258","563","0.458","11.8","2.9","0.8","2.1","0.492","0.217"
"46","Hank Finkel",1970,"776","613","103","80","1866","0","0","0","310","683","0.454","13.1","3.4","1","2.4","0.494","0.341"
"47","Fred Foster",1970,"1098","310","107","74","2077","0","0","0","461","1026","0.449","12.4","2.1","0.8","1.3","0.485","0.237"
"48","Jim Fox",1970,"1044","570","93","81","2041","0","0","0","413","788","0.524","15.6","5.6","4.7","0.9","0.572","0.359"
"49","Walt Frazier*",1970,"1609","465","629","77","3040","0","0","0","600","1158","0.518","21.1","15","8.6","6.4","0.575","0.472"
"50","Dave Gambee",1970,"526","244","55","73","951","0","0","0","185","464","0.399","14.2","1.4","0.3","1.1","0.482","0.401"
"51","Dick Garrett",1970,"846","235","180","73","2318","0","0","0","354","816","0.434","9.4","2.3","0.3","2","0.477","0.199"
"52","Herm Gilliam",1970,"426","215","178","57","1161","0","0","0","179","441","0.406","11","0.4","-0.6","1.1","0.443","0.206"
"53","Gail Goodrich*",1970,"1624","340","605","81","3234","0","0","0","568","1251","0.454","16.3","6.7","5.4","1.3","0.535","0.483"
"54","Bob Greacen",1970,"106","59","27","41","292","0","0","0","44","109","0.404","9","0.1","-0.2","0.3","0.437","0.257"
"55","Johnny Green",1970,"1216","841","112","78","2278","0","0","0","481","860","0.559","18.4","8.4","5.9","2.5","0.58","0.499"
"56","Lamar Green",1970,"243","276","17","58","700","0","0","0","101","234","0.432","10.4","0.2","-0.2","0.4","0.459","0.299"
"57","Hal Greer*",1970,"1762","376","405","80","3024","0","0","0","705","1551","0.455","15.8","6.2","3.3","3","0.506","0.279"
"58","Gary Gregor",1970,"660","397","63","81","1603","0","0","0","286","661","0.433","11","0.5","-0.3","0.8","0.464","0.171"
"59","Richie Guerin*",1970,"7","2","12","8","64","0","0","0","3","11","0.273","3.5","-0.1","-0.1","0","0.306","0.091"
"60","Matt Guokas",1970,"484","216","222","80","1558","0","0","0","189","416","0.454","10.2","2.5","0.9","1.6","0.503","0.358"
"61","Al Hairston",1970,"7","5","6","3","20","0","0","0","3","8","0.375","14.7","0","0","0","0.415","0.125"
"62","Happy Hairston",1970,"1292","775","121","70","2427","0","0","0","483","973","0.496","18.4","8.8","5.6","3.2","0.559","0.424"
"63","Shaler Halimon",1970,"241","68","69","38","517","0","0","0","96","244","0.393","11.4","0","-0.5","0.5","0.436","0.299"
"64","Art Harris",1970,"656","161","231","81","1553","0","0","0","285","723","0.394","9.3","-1.4","-2","0.6","0.419","0.185"
"65","Clem Haskins",1970,"1668","378","624","82","3214","0","0","0","668","1486","0.45","16.5","6.1","2.8","3.4","0.499","0.285"
"66","John Havlicek*",1970,"1960","635","550","81","3369","0","0","0","736","1585","0.464","20","10.6","6.4","4.2","0.533","0.365"
"67","Connie Hawkins*",1970,"1995","846","391","81","3312","0","0","0","709","1447","0.49","19.7","10.2","8.5","1.6","0.563","0.512"
"68","Elvin Hayes*",1970,"2256","1386","162","82","3665","0","0","0","914","2020","0.452","18.3","8.5","2.3","6.2","0.492","0.308"
"69","Walt Hazzard",1970,"1253","329","561","82","2757","0","0","0","493","1056","0.467","15.7","5","3.5","1.5","0.522","0.313"
"70","Brian Heaney",1970,"28","4","6","14","70","0","0","0","13","24","0.542","8.3","0.2","0.1","0.1","0.543","0.167"
"71","Fred Hetzel",1970,"383","207","44","63","757","0","0","0","156","323","0.483","14.6","2","1.1","0.9","0.531","0.263"
"72","Bill Hewitt",1970,"274","354","64","65","1279","0","0","0","110","298","0.369","7.6","-0.2","-1.2","1","0.404","0.315"
"73","Bill Hosket",1970,"118","63","17","36","235","0","0","0","46","91","0.505","16.6","1","0.5","0.5","0.559","0.363"
