"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"29","J.J. Barea",2009,"617","177","269","79","1600","55","154","0.357","191","403","0.474","13.4","2.2","1.2","1","0.516","0.167"
"30","Andrea Bargnani",2009,"1202","416","94","78","2453","119","291","0.409","312","667","0.468","14.6","3.9","1.8","2","0.559","0.278"
"31","Matt Barnes",2009,"788","421","212","77","2082","117","341","0.343","168","333","0.505","12.6","3","1.6","1.4","0.537","0.202"
"32","Brent Barry",2009,"208","94","78","56","857","49","131","0.374","21","41","0.512","9.2","1.5","0.4","1.1","0.575","0.116"
"33","Brandon Bass",2009,"686","367","43","81","1574","0","6","0","252","502","0.502","16.4","4.1","2.5","1.6","0.571","0.413"
"34","Maceo Baston",2009,"67","52","7","27","217","0","1","0","25","45","0.556","12.3","0.5","0.2","0.2","0.579","0.587"
"35","Tony Battie",2009,"372","278","31","77","1202","2","9","0.222","156","314","0.497","11.9","2.8","0.7","2.1","0.518","0.254"
"36","Shane Battier",2009,"436","285","137","60","2031","91","237","0.384","54","117","0.462","10.7","5.2","2.3","2.9","0.568","0.189"
"37","Nicolas Batum",2009,"426","220","74","79","1454","62","168","0.369","99","193","0.513","12.9","3.7","2.1","1.6","0.555","0.144"
"38","Jerryd Bayless",2009,"228","57","78","53","655","7","27","0.259","62","162","0.383","8.2","0.3","-0.2","0.5","0.487","0.545"
"39","Michael Beasley",2009,"1123","439","83","81","2009","33","81","0.407","419","876","0.478","17.2","3.4","1.2","2.2","0.528","0.252"
"40","Marco Belinelli",2009,"372","71","88","42","882","52","131","0.397","88","186","0.473","11.8","0.5","0.4","0.1","0.547","0.164"
"41","Charlie Bell",2009,"587","134","151","70","1783","87","240","0.363","130","284","0.458","9.8","2.2","0.9","1.2","0.525","0.153"
"42","Raja Bell",2009,"799","243","142","67","2315","114","271","0.421","185","413","0.448","10.7","3.6","2","1.6","0.548","0.149"
"43","Mike Bibby",2009,"1176","278","392","79","2740","167","428","0.39","270","577","0.468","16.3","6.9","4.4","2.5","0.544","0.17"
"44","Andris Biedrinš",2009,"735","693","121","62","1863","0","1","0","308","532","0.579","19.1","5.4","3.3","2.1","0.585","0.405"
"45","Chauncey Billups",2009,"1400","239","506","79","2789","162","397","0.408","248","583","0.425","18.8","10.1","7.9","2.2","0.592","0.467"
"46","Steve Blake",2009,"757","173","348","69","2188","140","328","0.427","137","319","0.429","14.4","5.8","4.1","1.7","0.557","0.116"
"47","Andray Blatche",2009,"713","378","118","71","1703","5","21","0.238","292","609","0.479","15","1.4","0.2","1.2","0.508","0.257"
"48","Mark Blount",2009,"79","41","4","20","207","11","27","0.407","19","51","0.373","8.7","-0.1","-0.3","0.2","0.472","0.167"
"49","Keith Bogans",2009,"364","202","64","65","1272","74","218","0.339","45","106","0.425","9.7","2.5","0.7","1.9","0.521","0.176"
"50","Andrew Bogut",2009,"422","369","72","36","1124","0","0","0","183","317","0.577","16.2","2.6","1","1.6","0.586","0.309"
"51","Matt Bonner",2009,"667","386","82","81","1928","118","268","0.44","148","268","0.552","15","6.8","3.8","3","0.611","0.043"
"52","Josh Boone",2009,"258","258","31","62","995","0","0","0","113","214","0.528","13.3","1.8","0.9","0.9","0.513","0.397"
"53","Calvin Booth",2009,"16","11","0","8","56","0","0","0","5","10","0.5","11.4","0.1","0.1","0","0.592","0.8"
"54","Carlos Boozer",2009,"599","385","79","37","1197","0","0","0","251","512","0.49","17.2","2.6","0.9","1.7","0.523","0.271"
"55","Chris Bosh",2009,"1746","771","191","77","2928","12","49","0.245","603","1214","0.497","22.1","9.7","6.6","3.1","0.569","0.489"
"56","Bruce Bowen",2009,"214","145","40","80","1506","42","98","0.429","37","89","0.416","5.4","2.2","0.3","1.9","0.539","0.139"
"57","Ryan Bowen",2009,"47","24","9","21","219","0","0","0","22","38","0.579","10.8","0.6","0.2","0.3","0.585","0.132"
"58","Elton Brand",2009,"399","254","37","29","920","0","0","0","163","365","0.447","14.6","0.9","-0.4","1.3","0.484","0.296"
"59","Corey Brewer",2009,"93","49","25","15","307","5","12","0.417","32","78","0.41","11.2","0.3","0.1","0.3","0.473","0.211"
"60","Ronnie Brewer",2009,"1111","300","179","81","2605","22","85","0.259","399","743","0.537","16.1","6.8","3.9","2.9","0.565","0.425"
"61","Aaron Brooks",2009,"894","157","238","80","1998","113","309","0.366","203","474","0.428","12.9","3.6","1.4","2.2","0.521","0.22"
"62","Andre Brown",2009,"4","12","1","4","41","0","0","0","1","7","0.143","-1.5","-0.1","-0.2","0","0.254","0.286"
"63","Bobby Brown",2009,"361","52","117","68","931","45","130","0.346","96","230","0.417","8.9","-0.6","-0.5","-0.1","0.476","0.119"
"64","Dee Brown",2009,"46","29","36","19","261","7","24","0.292","11","25","0.44","6.6","-0.1","-0.2","0.1","0.449","0.102"
"65","Devin Brown",2009,"328","119","54","63","869","28","97","0.289","83","216","0.384","9.7","0.1","-0.8","1","0.459","0.319"
"66","Kwame Brown",2009,"243","290","32","58","999","0","0","0","90","169","0.533","11.5","1.9","0.5","1.4","0.546","0.722"
"67","Shannon Brown",2009,"202","44","38","48","477","14","37","0.378","64","128","0.5","12.9","0.7","0.1","0.6","0.554","0.236"
"68","Kobe Bryant*",2009,"2201","429","399","82","2960","118","336","0.351","682","1376","0.496","24.4","12.7","8.6","4","0.561","0.329"
"69","Greg Buckner",2009,"155","130","57","63","878","13","51","0.255","48","108","0.444","6.3","0.3","-0.4","0.7","0.456","0.157"
"70","Caron Butler",2009,"1392","414","290","67","2585","65","210","0.31","426","875","0.487","18.8","4.5","3.4","1.1","0.552","0.371"
"71","Rasual Butler",2009,"922","271","75","82","2614","140","359","0.39","208","444","0.468","11.8","4.6","2.2","2.4","0.541","0.137"
"72","Andrew Bynum",2009,"714","398","71","50","1446","0","0","0","281","502","0.56","20","5.5","3.2","2.3","0.598","0.428"
"73","Will Bynum",2009,"410","75","157","57","803","3","19","0.158","153","323","0.474","17.4","1.3","0.5","0.8","0.52","0.348"
"74","José Calderón",2009,"873","194","607","68","2333","82","202","0.406","238","442","0.538","18.8","7.5","6.2","1.3","0.613","0.239"
"75","Marcus Camby",2009,"641","690","127","62","1925","1","4","0.25","253","492","0.514","18.7","5.2","2.3","2.9","0.556","0.367"
"76","Brian Cardinal",2009,"190","142","76","64","909","30","92","0.326","35","77","0.455","8.1","0.9","0.1","0.7","0.515","0.207"
"77","Rodney Carney",2009,"481","126","26","67","1199","79","226","0.35","97","197","0.492","12.1","1.5","0.7","0.8","0.532","0.156"
"78","Matt Carroll",2009,"164","69","27","55","616","13","53","0.245","52","118","0.441","5.5","-0.1","-0.8","0.7","0.451","0.146"
"79","Anthony Carter",2009,"412","205","364","78","1787","21","88","0.239","146","298","0.49","10.8","1.8","-0.3","2.1","0.49","0.202"
"80","Vince Carter",2009,"1662","410","376","80","2946","151","392","0.385","437","953","0.459","19.3","7.5","5.7","1.8","0.545","0.305"
"81","Mario Chalmers",2009,"818","228","403","82","2626","114","311","0.367","164","351","0.467","13.3","5.2","2.1","3.1","0.548","0.292"
"82","Tyson Chandler",2009,"397","393","22","45","1445","0","0","0","160","283","0.565","13.4","3.4","1.7","1.7","0.581","0.47"
"83","Wilson Chandler",2009,"1184","445","170","82","2735","103","314","0.328","352","740","0.476","12.9","3.1","1","2.1","0.515","0.204"
"84","Speedy Claxton",2009,"5","0","3","2","15","0","0","0","2","7","0.286","5.7","0","0","0","0.317","0.286"
"85","Jarron Collins",2009,"40","37","7","26","201","0","0","0","16","35","0.457","5.8","0.2","0.1","0.1","0.502","0.314"
"86","Jason Collins",2009,"57","70","11","31","422","0","0","0","22","70","0.314","3.3","-0.2","-0.4","0.3","0.346","0.4"
"87","Mardy Collins",2009,"251","107","111","48","890","13","31","0.419","92","216","0.426","9.5","-0.1","-0.5","0.4","0.47","0.186"
"88","Nick Collison",2009,"584","489","66","71","1831","0","2","0","243","426","0.57","14.8","5","3","2","0.599","0.318"
"89","Mike Conley",2009,"895","276","354","82","2508","88","217","0.406","235","513","0.458","14.3","4.5","2.7","1.9","0.548","0.27"
"90","Brian Cook",2009,"74","32","5","30","171","13","30","0.433","15","46","0.326","7.6","0","-0.3","0.3","0.47","0.079"
"91","Daequan Cook",2009,"686","189","71","75","1833","153","395","0.387","89","250","0.356","10.3","2.2","0.9","1.3","0.512","0.087"
"92","Jamal Crawford",2009,"1280","193","288","65","2479","142","394","0.36","277","628","0.441","15.1","3.3","3.3","0","0.545","0.337"
"93","Joe Crawford",2009,"9","4","1","2","23","1","4","0.25","2","6","0.333","10.8","0","0","0","0.414","0.2"
"94","Javaris Crittenton",2009,"317","166","150","63","1174","2","15","0.133","129","270","0.478","10.4","0","-0.3","0.3","0.487","0.323"
"95","Austin Croshere",2009,"40","34","9","14","100","5","15","0.333","9","24","0.375","14.2","0.1","0","0.1","0.452","0.308"
"96","Eddy Curry",2009,"5","4","0","3","12","0","0","0","2","2","1","2.8","0","0","0","0.753","1.5"
"97","Samuel Dalembert",2009,"523","701","18","82","2036","0","2","0","216","432","0.5","13.2","4","0.5","3.5","0.535","0.286"
"98","Erick Dampier",2009,"454","565","77","80","1836","0","0","0","182","280","0.65","15.7","6.1","3.9","2.3","0.664","0.504"
"99","Antonio Daniels",2009,"300","77","177","74","1021","22","60","0.367","77","176","0.438","12.1","1.5","0.9","0.6","0.536","0.424"
"100","Marquis Daniels",2009,"733","248","114","54","1700","18","90","0.2","293","599","0.489","12.8","1.3","-0.1","1.4","0.491","0.187"
"101","Jermareo Davidson",2009,"42","34","1","14","111","0","0","0","17","35","0.486","12.3","0.1","0","0.1","0.494","0.486"
"102","Baron Davis",2009,"968","238","501","65","2248","99","328","0.302","256","631","0.406","14.5","0.6","-0.9","1.5","0.46","0.219"
"103","Glen Davis",2009,"530","301","69","76","1637","2","5","0.4","197","445","0.443","10.7","3.7","1","2.7","0.502","0.396"
"104","Paul Davis",2009,"107","67","12","27","320","0","1","0","40","97","0.412","10.7","0.2","0.1","0.2","0.474","0.347"
"105","Ricky Davis",2009,"232","60","82","36","785","35","111","0.315","48","134","0.358","7.1","-0.4","-0.6","0.2","0.445","0.147"
"106","Luol Deng",2009,"690","295","94","49","1665","8","20","0.4","257","571","0.45","14.7","3","1.3","1.6","0.511","0.323"
"107","Boris Diaw",2009,"1072","432","333","81","2754","75","181","0.414","373","703","0.531","14.4","4.7","1.9","2.8","0.565","0.166"
"108","Yakhouba Diawara",2009,"213","82","27","63","851","51","163","0.313","25","54","0.463","6.4","0.5","0.1","0.4","0.473","0.088"
"109","Travis Diener",2009,"206","86","122","55","719","46","118","0.39","28","61","0.459","13.7","1.9","1.3","0.6","0.555","0.084"
"110","Ike Diogu",2009,"119","56","3","29","215","1","2","0.5","38","72","0.528","20.3","0.7","0.6","0.1","0.611","0.716"
"111","DeSagana Diop",2009,"170","273","32","75","1036","0","0","0","74","171","0.433","9.7","1.4","-0.2","1.6","0.425","0.386"
"112","Juan Dixon",2009,"261","67","118","50","816","25","75","0.333","76","181","0.42","9.3","-0.5","-0.8","0.2","0.478","0.152"
"113","Keyon Dooling",2009,"748","155","270","77","2074","99","235","0.421","162","363","0.446","13.6","3.7","2.8","0.9","0.562","0.258"
"114","Joey Dorsey",2009,"2","1","1","3","6","0","0","0","1","2","0.5","16.1","0","0","0","0.5","0"
"115","Quincy Douby",2009,"115","32","25","27","300","14","46","0.304","28","64","0.438","10.2","0","0","0","0.486","0.173"
"116","Chris Douglas-Roberts",2009,"216","50","52","44","585","3","12","0.25","78","164","0.476","12.2","0.6","0.4","0.2","0.531","0.352"
"117","Goran Dragic",2009,"246","103","111","55","728","20","54","0.37","68","170","0.4","9.8","0.1","-0.3","0.4","0.487","0.29"
"118","Jared Dudley",2009,"372","205","56","68","1155","29","74","0.392","107","211","0.507","13.5","2.7","1.6","1.1","0.562","0.368"
"119","Chris Duhon",2009,"880","246","566","79","2906","127","325","0.391","160","356","0.449","12.2","4.2","3.1","1","0.569","0.307"
"120","Tim Duncan*",2009,"1450","800","264","75","2524","0","2","0","558","1105","0.505","24.4","10.1","5","5","0.549","0.436"
"121","Mike Dunleavy",2009,"271","68","44","18","495","32","90","0.356","61","142","0.43","14.4","0.5","0.1","0.4","0.52","0.28"
"122","Kevin Durant",2009,"1871","482","205","74","2885","97","230","0.422","564","1160","0.486","20.8","7.9","5.2","2.7","0.577","0.377"
"123","Monta Ellis",2009,"474","108","93","25","892","8","26","0.308","186","404","0.46","14.5","0.2","-0.1","0.3","0.503","0.219"
"124","Francisco Elson",2009,"200","229","32","59","977","1","4","0.25","82","165","0.497","10.3","1.8","0.5","1.3","0.537","0.231"
"125","Melvin Ely",2009,"97","64","18","31","373","0","0","0","37","95","0.389","6","-0.1","-0.3","0.3","0.438","0.379"
"126","Maurice Evans",2009,"574","243","54","80","1840","98","248","0.395","110","234","0.47","11.1","3.8","2.3","1.5","0.558","0.151"
"127","Reggie Evans",2009,"262","361","26","79","1137","0","1","0","79","177","0.446","10.4","1.9","0.3","1.6","0.514","0.983"
"128","Jordan Farmar",2009,"416","117","155","65","1192","49","146","0.336","112","266","0.421","9.9","0.8","-0.7","1.5","0.466","0.187"
"129","Desmon Farmer",2009,"13","6","2","3","54","3","12","0.25","1","2","0.5","0.4","-0.1","-0.1","0.1","0.437","0.143"
"130","Raymond Felton",2009,"1162","310","553","82","3086","59","207","0.285","383","876","0.437","13.7","4.3","0.6","3.7","0.483","0.251"
"131","Rudy Fernández",2009,"815","207","159","78","1993","159","398","0.399","109","232","0.47","15.5","6.1","4.3","1.8","0.588","0.227"
"132","Kyrylo Fesenko",2009,"49","37","4","21","156","0","0","0","21","36","0.583","13","0.3","0","0.3","0.542","0.583"
"133","Michael Finley",2009,"784","270","114","81","2336","131","319","0.411","170","370","0.459","11.4","4.4","1.6","2.8","0.547","0.09"
"134","Derek Fisher",2009,"814","188","261","82","2441","120","302","0.397","172","386","0.446","12.1","6.3","3.6","2.7","0.546","0.189"
"135","T.J. Ford",2009,"1106","259","392","74","2258","35","104","0.337","378","809","0.467","16.6","4.3","2.6","1.7","0.533","0.308"
"136","Jeff Foster",2009,"452","508","130","74","1828","2","7","0.286","175","346","0.506","13","4.2","2.3","1.9","0.542","0.414"
"137","Randy Foye",2009,"1139","214","303","70","2494","111","308","0.36","288","673","0.428","13.7","3.1","2","1.1","0.517","0.277"
"138","Adonal Foyle",2009,"17","26","1","10","62","0","0","0","7","11","0.636","19.7","0.3","0.1","0.2","0.623","0.545"
"139","Channing Frye",2009,"263","140","24","63","746","11","33","0.333","102","234","0.436","10","0.8","0","0.8","0.465","0.135"
"140","Dan Gadzuric",2009,"271","255","39","67","941","0","2","0","117","242","0.483","12.2","1.8","0.4","1.4","0.495","0.279"
"141","Danilo Gallinari",2009,"170","55","15","28","412","32","72","0.444","24","53","0.453","13.4","1","0.7","0.3","0.621","0.216"
"142","Francisco García",2009,"824","218","150","65","1975","88","221","0.398","207","444","0.466","14.1","2.4","1.7","0.7","0.554","0.268"
"143","Thomas Gardner",2009,"24","7","2","16","98","4","23","0.174","5","13","0.385","1.5","-0.2","-0.3","0.1","0.318","0.111"
"144","Kevin Garnett*",2009,"899","485","144","57","1772","2","8","0.25","391","732","0.534","21.2","7.1","3","4.1","0.563","0.178"
"145","Marc Gasol",2009,"975","605","143","82","2521","0","1","0","350","660","0.53","16.7","6.4","3.7","2.7","0.59","0.567"
"146","Pau Gasol",2009,"1528","780","284","81","2999","1","2","0.5","591","1043","0.567","22.2","13.9","9.8","4.2","0.617","0.42"
"147","Rudy Gay",2009,"1493","437","135","79","2945","85","242","0.351","487","1020","0.477","15.3","3.3","0.7","2.6","0.528","0.273"
"148","Devean George",2009,"147","78","15","43","708","22","76","0.289","32","66","0.485","7","0.6","0.1","0.6","0.485","0.155"
"149","Daniel Gibson",2009,"586","155","132","75","1795","108","283","0.382","98","244","0.402","10.1","3.8","1.5","2.3","0.519","0.163"
"150","J.R. Giddens",2009,"4","3","0","6","8","0","0","0","2","3","0.667","26","0","0","0","0.667","0"
"151","Eddie Gill",2009,"14","4","11","6","43","2","3","0.667","4","6","0.667","15.5","0.1","0.1","0.1","0.778","0"
"152","Manu Ginóbili",2009,"683","198","157","44","1181","69","209","0.33","154","282","0.546","22.9","5","2.7","2.3","0.594","0.387"
"153","Ryan Gomes",2009,"1092","392","135","82","2614","106","285","0.372","314","689","0.456","12.5","2.5","1.3","1.3","0.518","0.186"
"154","Drew Gooden",2009,"605","362","48","51","1264","0","4","0","237","502","0.472","16.3","2.7","1.1","1.6","0.526","0.308"
"155","Ben Gordon",2009,"1699","283","279","82","2999","173","422","0.41","425","893","0.476","17","6.9","5.2","1.7","0.573","0.29"
"156","Eric Gordon",2009,"1252","201","215","78","2677","131","337","0.389","280","564","0.496","14.9","4.6","3.9","0.7","0.593","0.388"
"157","Marcin Gortat",2009,"239","286","14","63","794","1","1","1","105","186","0.565","17","3.3","1.4","1.9","0.578","0.241"
"158","Joey Graham",2009,"597","292","48","78","1541","3","16","0.188","228","464","0.491","11.9","2.2","1.1","1.1","0.542","0.333"
"159","Stephen Graham",2009,"282","96","33","52","684","20","66","0.303","86","190","0.453","8.5","0","-0.4","0.4","0.498","0.242"
"160","Danny Granger",2009,"1728","341","183","67","2424","182","450","0.404","389","827","0.47","21.8","8","5.6","2.4","0.584","0.36"
"161","Aaron Gray",2009,"196","220","46","56","715","0","1","0","81","166","0.488","11.5","1.3","0.5","0.8","0.508","0.353"
"162","Gerald Green",2009,"199","54","15","38","376","14","46","0.304","65","134","0.485","11.4","0","-0.3","0.3","0.513","0.178"
"163","Jeff Green",2009,"1290","519","155","78","2873","96","247","0.389","380","821","0.463","13.9","4.2","1.8","2.4","0.536","0.287"
"164","Willie Green",2009,"685","126","158","81","1828","51","161","0.317","235","497","0.473","11.1","2.3","1.1","1.2","0.493","0.129"
"165","Donté Greene",2009,"209","86","30","55","725","26","100","0.26","51","136","0.375","5.2","-1.1","-1.2","0.1","0.416","0.144"
"166","Hamed Haddadi",2009,"48","47","8","19","120","0","0","0","15","31","0.484","19.7","0.4","0.2","0.2","0.543","0.968"
"167","Malik Hairston",2009,"50","28","13","15","155","0","1","0","24","48","0.5","12","0.1","-0.1","0.3","0.48","0.143"
"168","Richard Hamilton",2009,"1225","207","297","67","2279","70","190","0.368","396","853","0.464","16.9","4.5","3.1","1.4","0.529","0.252"
"169","Matt Harpring",2009,"277","123","28","63","693","0","2","0","111","239","0.464","12.3","1.2","0.4","0.8","0.508","0.299"
"170","Al Harrington",2009,"1469","455","102","73","2546","171","470","0.364","361","742","0.487","15.9","3.9","1.9","2","0.547","0.243"
"171","Devin Harris",2009,"1470","231","476","69","2494","64","220","0.291","391","819","0.477","21.6","7.5","5.9","1.7","0.563","0.582"
"172","Jason Hart",2009,"78","46","48","39","348","0","6","0","30","88","0.341","6.5","-0.3","-0.5","0.2","0.375","0.245"
"173","Udonis Haslem",2009,"794","618","85","75","2560","0","0","0","333","643","0.518","13.1","5.7","3","2.6","0.553","0.264"
"174","Trenton Hassell",2009,"194","146","51","53","1094","2","8","0.25","84","183","0.459","7.2","0.7","0.2","0.4","0.48","0.131"
"175","Spencer Hawes",2009,"876","549","149","77","2259","40","115","0.348","333","685","0.486","13","0.8","-0.4","1.2","0.509","0.17"
"176","Chuck Hayes",2009,"91","250","42","71","858","0","4","0","42","109","0.385","7.8","1.6","-0.1","1.7","0.375","0.168"
"177","Jarvis Hayes",2009,"644","267","54","74","1832","94","244","0.385","163","333","0.489","10.8","2.1","1","1.2","0.537","0.09"
"178","Brendan Haywood",2009,"58","44","8","6","175","0","0","0","24","50","0.48","14.9","0.2","0","0.2","0.49","0.42"
"179","Luther Head",2009,"149","52","58","32","498","20","54","0.37","35","90","0.389","9.9","0.6","0","0.6","0.482","0.167"
"180","Walter Herrmann",2009,"224","107","22","59","630","41","120","0.342","41","87","0.471","11.4","1","0.5","0.5","0.514","0.121"
"181","Roy Hibbert",2009,"494","243","49","70","1009","0","0","0","198","420","0.471","16.1","2.1","1","1.2","0.51","0.35"
"182","J.J. Hickson",2009,"245","165","9","62","705","0","0","0","100","194","0.515","12.5","1.5","0.2","1.3","0.548","0.345"
"183","Nenê",2009,"1123","598","108","77","2510","1","5","0.2","427","704","0.607","18.8","9.3","5.6","3.7","0.645","0.519"
"184","George Hill",2009,"438","158","136","77","1270","24","73","0.329","126","299","0.421","11.6","2.1","0.2","2","0.502","0.392"
"185","Grant Hill*",2009,"985","405","186","82","2445","24","76","0.316","366","669","0.547","15.2","5.3","3.5","1.9","0.584","0.301"
"186","Steven Hill",2009,"2","3","0","1","2","0","0","0","1","1","1","88.3","0","0","0","1","0"
"187","Kirk Hinrich",2009,"503","123","197","51","1339","69","169","0.408","114","250","0.456","13.9","2.6","1.3","1.3","0.551","0.205"
"188","Ryan Hollins",2009,"143","97","7","45","444","0","0","0","50","94","0.532","12.9","1","0.5","0.6","0.569","0.766"
"189","Al Horford",2009,"773","624","163","67","2242","0","1","0","312","593","0.526","17","6.8","3.3","3.5","0.565","0.345"
"190","Eddie House",2009,"691","157","92","81","1479","151","340","0.444","98","220","0.445","15.4","4.9","2.5","2.4","0.592","0.095"
"191","Dwight Howard",2009,"1624","1093","112","79","2821","0","2","0","560","977","0.573","25.4","13.8","6.2","7.6","0.6","0.867"
"192","Josh Howard",2009,"936","263","83","52","1663","58","168","0.345","295","615","0.48","17","3.2","1.5","1.7","0.532","0.281"
"193","Juwan Howard",2009,"173","76","26","42","472","0","0","0","75","147","0.51","10.9","0.7","0.2","0.4","0.534","0.231"
"194","Larry Hughes",2009,"640","159","119","55","1479","75","193","0.389","149","364","0.409","13.4","2.1","0.8","1.3","0.515","0.26"
"195","Kris Humphries",2009,"114","70","10","29","265","0","0","0","38","90","0.422","16.3","0.7","0.4","0.3","0.513","0.533"
"196","Lindsey Hunter",2009,"73","12","37","28","266","16","48","0.333","11","34","0.324","7.9","0","-0.3","0.3","0.433","0.061"
"197","Othello Hunter",2009,"22","24","1","16","92","0","0","0","11","20","0.55","12.1","0.2","0","0.1","0.495","0.25"
"198","Andre Iguodala",2009,"1541","471","434","82","3269","80","261","0.307","462","886","0.521","18.4","9.2","5.6","3.5","0.56","0.454"
"199","Zydrunas Ilgauskas",2009,"838","490","64","65","1765","15","39","0.385","327","685","0.477","18","5.6","2.1","3.5","0.523","0.24"
"200","D.J. Mbenga",2009,"61","31","9","23","181","0","1","0","27","56","0.482","13.9","0.3","-0.1","0.4","0.504","0.14"
"201","Allen Iverson*",2009,"995","173","283","57","2093","28","99","0.283","320","735","0.435","15.8","2.9","0.9","1.9","0.504","0.416"
"202","Royal Ivey",2009,"211","76","43","71","861","39","114","0.342","30","94","0.319","7.6","0.9","0.2","0.8","0.465","0.207"
"203","Jarrett Jack",2009,"1074","276","338","82","2716","78","221","0.353","308","632","0.487","13.1","4.1","2.3","1.8","0.554","0.308"
"204","Bobby Jackson",2009,"532","200","143","71","1484","60","197","0.305","133","288","0.462","12.4","1.2","0.8","0.4","0.502","0.208"
"205","Darnell Jackson",2009,"98","87","8","51","430","0","2","0","37","84","0.44","7.2","0.8","0.2","0.7","0.483","0.407"
"206","Stephen Jackson",2009,"1223","303","381","59","2339","103","305","0.338","310","692","0.448","16.1","2.2","1.5","0.7","0.53","0.357"
"207","Jerome James",2009,"6","3","0","2","10","0","0","0","3","8","0.375","12.5","0","-0.1","0","0.375","0"
"208","LeBron James",2009,"2304","613","587","81","3054","132","384","0.344","657","1229","0.535","31.7","20.3","13.7","6.5","0.591","0.472"
"209","Mike James",2009,"531","133","201","61","1649","69","184","0.375","128","330","0.388","9.7","-0.1","-0.2","0","0.483","0.16"
"210","Antawn Jamison",2009,"1801","721","153","81","3096","112","319","0.351","562","1122","0.501","20.6","8.1","6.6","1.6","0.549","0.314"
