"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"28","Jake Fendley",1953,"104","46","36","45","380","0","0","0","32","80","0.4","10.9","1.1","0.7","0.4","0.489","0.75"
"29","Danny Finn",1953,"369","175","146","31","1015","0","0","0","135","409","0.33","13.7","-0.4","-1","0.7","0.377","0.445"
"30","Jerry Fleishman",1953,"296","152","108","33","882","0","0","0","100","303","0.33","13.7","0.6","0","0.6","0.406","0.462"
"31","Larry Foust",1953,"958","769","151","67","2303","0","0","0","311","865","0.36","20.5","6.3","2.9","3.4","0.448","0.538"
"32","Joe Fulks*",1953,"832","387","138","70","2085","0","0","0","332","960","0.346","11.6","-0.6","-1.8","1.2","0.392","0.241"
"33","Bill Gabor",1953,"647","104","134","69","1337","0","0","0","215","614","0.35","13.8","2.8","1.5","1.3","0.438","0.463"
"34","Harry Gallatin*",1953,"865","916","126","70","2333","0","0","0","282","635","0.444","23.3","11.3","6.9","4.4","0.525","0.677"
"35","Joe Graboski",1953,"894","687","156","69","2769","0","0","0","272","799","0.34","16.2","5.8","2.1","3.7","0.436","0.642"
"36","Dick Groat",1953,"309","86","69","26","663","0","0","0","100","272","0.368","18.2","2","1.4","0.7","0.464","0.507"
"37","Alex Hannum*",1953,"346","279","81","68","1288","0","0","0","129","360","0.358","9.6","1.6","0.1","1.5","0.413","0.369"
"38","Don Hanrahan",1953,"33","30","11","18","121","0","0","0","11","32","0.344","14.1","0.2","0.1","0.2","0.427","0.469"
"39","Bob Harris",1953,"517","485","95","70","1971","0","0","0","192","459","0.418","12.6","3.4","2","1.5","0.463","0.492"
"40","Bob Harrison",1953,"497","153","160","70","1643","0","0","0","195","518","0.376","10.5","2.9","0.6","2.2","0.421","0.319"
"41","Don Henriksen",1953,"574","506","129","68","2263","0","0","0","199","475","0.419","12.9","3.5","2.9","0.5","0.479","0.592"
"42","Kleggie Hermsen",1953,"11","19","4","10","62","0","0","0","4","31","0.129","-6.2","-0.5","-0.6","0.1","0.166","0.161"
"43","Lew Hitch",1953,"261","275","66","70","1027","0","0","0","89","255","0.349","13.5","2.2","0.2","2.1","0.414","0.533"
"44","Paul Hoffman",1953,"704","317","237","69","1955","0","0","0","240","656","0.366","14.5","2.2","1.8","0.5","0.436","0.521"
"45","Jim Holstein",1953,"266","173","74","66","989","0","0","0","98","274","0.358","11.6","1.8","0.2","1.6","0.415","0.383"
"46","Red Holzman*",1953,"103","40","35","46","392","0","0","0","38","149","0.255","4.1","-0.8","-1.2","0.4","0.311","0.255"
"47","Mel Hutchins",1953,"831","793","227","71","2891","0","0","0","319","842","0.379","17.3","6.9","1.4","5.5","0.428","0.35"
"48","Arnie Johnson",1953,"583","419","153","70","1984","0","0","0","140","369","0.379","15.6","7.5","5.1","2.4","0.533","1.098"
"49","Ralph Johnson",1953,"8","1","5","3","30","0","0","0","3","9","0.333","8.4","0","0","0","0.388","0.333"
"50","Neil Johnston*",1953,"1564","976","197","70","3166","0","0","0","504","1114","0.452","25.9","15.3","13","2.3","0.534","0.713"
"51","Noble Jorgensen",1953,"436","236","76","70","1355","0","0","0","145","436","0.333","10","1.8","0.2","1.6","0.416","0.456"
"52","George Kaftan",1953,"134","75","31","23","380","0","0","0","45","142","0.317","11.3","-0.1","-0.2","0.1","0.391","0.472"
"53","Jack Kerris",1953,"274","295","156","69","1424","0","0","0","93","256","0.363","12.4","2.1","0.8","1.4","0.431","0.547"
"54","Jack Kiley",1953,"6","2","3","6","27","0","0","0","2","10","0.2","-0.5","-0.1","-0.1","0","0.276","0.2"
"55","George King",1953,"794","281","364","71","2519","0","0","0","255","635","0.402","16.2","8.1","4.9","3.2","0.479","0.696"
"56","Frank Kudelka",1953,"162","88","70","36","567","0","0","0","59","193","0.306","8.9","-0.4","-0.7","0.3","0.363","0.352"
"57","Bob Lavoy",1953,"618","528","130","70","2327","0","0","0","225","560","0.402","14.8","5.8","2.9","2.9","0.464","0.432"
"58","Andrew Levane",1953,"8","9","9","7","68","0","0","0","3","24","0.125","-4.1","-0.4","-0.5","0.1","0.158","0.125"
"59","Earl Lloyd*",1953,"472","444","64","64","1806","0","0","0","156","453","0.344","11.2","2.9","0.5","2.5","0.426","0.51"
"60","Bob Lochmueller",1953,"232","162","47","62","802","0","0","0","79","245","0.322","9","0.5","-0.5","1","0.388","0.498"
"61","Don Lofgran",1953,"472","339","106","64","1788","0","0","0","173","525","0.33","10.3","0.1","-0.8","1","0.393","0.33"
"62","Ray Lumpp",1953,"529","141","168","55","1422","0","0","0","188","506","0.372","13.8","2","1.5","0.4","0.443","0.407"
"63","Ed Macauley*",1953,"1402","629","280","69","2902","0","0","0","451","997","0.452","24.3","14.5","12.2","2.3","0.543","0.669"
"64","John Mahnken",1953,"191","182","75","69","771","0","0","0","76","252","0.302","9.6","-0.6","-1.2","0.6","0.345","0.222"
"65","Mo Mahoney",1953,"12","7","1","6","34","0","0","0","4","10","0.4","12.3","0.1","0.1","0","0.492","0.5"
"66","Slater Martin*",1953,"744","186","250","70","2556","0","0","0","260","634","0.41","13.5","8.2","4.9","3.2","0.489","0.453"
"67","Al Masino",1953,"396","177","160","72","1773","0","0","0","134","400","0.335","8.5","2.2","0","2.2","0.404","0.51"
"68","Jack McCloskey",1953,"6","3","1","1","16","0","0","0","3","9","0.333","7.8","0","-0.1","0","0.333","0"
"69","Bucky McConnell",1953,"68","34","41","14","297","0","0","0","27","71","0.38","11.6","0.5","0.1","0.4","0.406","0.408"
"70","Alfred McGuire*",1953,"352","167","145","58","1231","0","0","0","112","287","0.39","13","3.4","1.9","1.6","0.469","0.7"
"71","Dick McGuire*",1953,"437","280","296","61","1783","0","0","0","142","373","0.381","15.5","4.7","1.9","2.7","0.445","0.721"
"72","George McLeod",1953,"12","21","4","10","85","0","0","0","2","16","0.125","2.9","-0.2","-0.2","0","0.265","0.938"
"73","Jack McMahon",1953,"507","183","186","70","1665","0","0","0","176","534","0.33","10","1.3","-0.4","1.7","0.397","0.442"
"74","Monk Meineke",1953,"725","466","148","68","2250","0","0","0","240","630","0.381","14.6","6.1","3.6","2.5","0.472","0.497"
"75","Stan Miasek",1953,"512","360","122","65","1584","0","0","0","178","488","0.365","13.8","2.1","0.7","1.4","0.429","0.508"
"76","Ed Mikan",1953,"235","237","39","62","927","0","0","0","78","292","0.267","9.2","-0.7","-1.6","0.9","0.351","0.336"
"77","George Mikan*",1953,"1442","1007","201","70","2651","0","0","0","500","1252","0.399","28.5","14.6","7.7","6.9","0.48","0.453"
"78","Vern Mikkelsen*",1953,"1047","654","148","70","2465","0","0","0","378","868","0.435","21.7","12","7.2","4.9","0.504","0.446"
"79","Eddie Miller",1953,"733","669","115","70","2018","0","0","0","273","781","0.35","15.4","0.2","-0.7","0.9","0.404","0.367"
"80","Dave Minor",1953,"406","252","128","59","1610","0","0","0","154","420","0.367","11.2","2.6","0.6","1.9","0.425","0.314"
"81","Bill Mlkvy",1953,"181","101","62","31","608","0","0","0","75","246","0.305","9.5","-1","-1.4","0.4","0.339","0.195"
"82","Jim Mooney",1953,"135","70","35","18","529","0","0","0","54","148","0.365","9.5","0.2","0","0.2","0.408","0.27"
"83","Bob Naber",1953,"1","5","1","4","11","0","0","0","0","4","0","-10.4","-0.1","-0.1","0","0.102","0.5"
"84","Jack Nichols",1953,"1090","533","196","69","2626","0","0","0","425","1170","0.363","16.8","4.1","-0.1","4.2","0.413","0.29"
"85","John O'Boyle",1953,"21","10","5","5","97","0","0","0","8","26","0.308","3.4","0","-0.1","0.1","0.361","0.269"
"86","Ralph O'Brien",1953,"270","70","56","55","758","0","0","0","96","286","0.336","11.9","0.5","0","0.5","0.414","0.322"
"87","Mike O'Neill",1953,"12","9","3","4","50","0","0","0","4","17","0.235","4.6","-0.1","-0.1","0.1","0.32","0.235"
"88","Kevin O'Shea",1953,"190","76","87","46","643","0","0","0","71","189","0.376","12.3","0.5","0.3","0.1","0.423","0.429"
"89","Wally Osterkorn",1953,"276","217","61","49","1016","0","0","0","85","262","0.324","11.2","1.4","0","1.4","0.411","0.641"
"90","Don Otten",1953,"132","89","21","24","384","0","0","0","34","87","0.391","17.3","1.7","1.1","0.6","0.52","1.046"
"91","Claude Overton",1953,"58","25","15","15","182","0","0","0","19","75","0.253","6.3","-0.4","-0.5","0.1","0.329","0.4"
"92","Johnny Payak",1953,"436","114","140","68","1470","0","0","0","128","373","0.343","11.9","3.5","1.8","1.7","0.452","0.665"
"93","Mel Payton",1953,"466","313","81","66","1424","0","0","0","173","485","0.357","15.5","2.1","0.3","1.8","0.419","0.332"
"94","Andy Phillip*",1953,"722","364","397","70","2690","0","0","0","250","629","0.397","0","0","0","0","0.474","0.479"
"95","Jim Pollard*",1953,"859","452","231","66","2403","0","0","0","333","933","0.357","16","4.6","0.2","4.3","0.412","0.269"
"96","Ralph Polson",1953,"191","211","24","49","810","0","0","0","65","179","0.363","11","0.8","0.3","0.5","0.432","0.536"
"97","Bob Priddy",1953,"36","36","7","16","149","0","0","0","14","38","0.368","7.8","0","0","0","0.408","0.368"
"98","Moe Radovich",1953,"14","1","8","4","33","0","0","0","5","13","0.385","20","0.1","0.1","0","0.474","0.308"
"99","Sherwin Raiken",1953,"9","8","6","6","63","0","0","0","3","21","0.143","-3.2","-0.3","-0.4","0.1","0.184","0.381"
"100","George Ratkovicz",1953,"678","522","217","71","2235","0","0","0","208","619","0.336","16.1","5.4","1.7","3.8","0.433","0.603"
"101","Gene Rhodes",1953,"337","98","91","65","1162","0","0","0","109","342","0.319","11.2","0.9","-0.1","1","0.405","0.494"
"102","Arnie Risen*",1953,"884","745","135","68","2288","0","0","0","295","802","0.368","18.2","5.8","2.4","3.4","0.446","0.535"
"103","Red Rocha",1953,"770","510","137","69","2454","0","0","0","268","690","0.388","14.4","6.5","3.3","3.2","0.466","0.449"
"104","Kenny Rollins",1953,"98","45","46","43","426","0","0","0","38","115","0.33","7.9","0.1","-0.2","0.3","0.386","0.235"
"105","Pep Saul",1953,"516","141","110","70","1796","0","0","0","187","471","0.397","11.1","4.2","2.2","2","0.462","0.425"
"106","Fred Schaus",1953,"723","413","245","69","2541","0","0","0","240","719","0.334","13.2","4","1.3","2.7","0.426","0.412"
"107","Dolph Schayes*",1953,"1262","920","227","71","2668","0","0","0","375","1002","0.374","25.4","13.1","8","5.1","0.495","0.618"
"108","Howie Schultz",1953,"91","80","29","40","474","0","0","0","24","90","0.267","7.6","0.6","-0.1","0.7","0.388","0.689"
"109","Fred Scolari",1953,"830","209","233","62","2123","0","0","0","277","809","0.342","14.3","2.7","1.9","0.7","0.436","0.404"
"110","George Senesky",1953,"413","254","264","69","2336","0","0","0","160","485","0.33","9","0.3","-0.9","1.2","0.376","0.301"
"111","Paul Seymour",1953,"952","246","294","67","2684","0","0","0","306","798","0.383","16","8.7","5.8","2.9","0.485","0.521"
"112","Chuck Share",1953,"354","373","74","67","1044","0","0","0","91","254","0.358","19.1","4","2.4","1.7","0.496","0.921"
"113","Bill Sharman*",1953,"1147","288","191","71","2333","0","0","0","403","925","0.436","19.8","9.8","8.4","1.4","0.521","0.434"
"114","Connie Simmons",1953,"729","458","127","65","1707","0","0","0","240","637","0.377","18.9","5.7","3","2.7","0.463","0.534"
"115","Whitey Skoog",1953,"250","121","82","68","996","0","0","0","102","264","0.386","10.3","1.9","0.5","1.4","0.43","0.231"
"116","Odie Spears",1953,"595","251","113","62","1414","0","0","0","198","494","0.401","17.2","5.2","3.7","1.6","0.495","0.492"
"117","Dick Surhoff",1953,"45","25","9","26","187","0","0","0","13","61","0.213","1.5","-0.4","-0.6","0.2","0.303","0.492"
"118","Bill Tosheff",1953,"759","229","243","67","2459","0","0","0","253","783","0.323","12.5","2.8","0.4","2.4","0.412","0.401"
"119","Ernie Vandeweghe",1953,"731","342","144","61","1745","0","0","0","272","625","0.435","18.8","7.1","4.7","2.3","0.499","0.39"
"120","Paul Walther",1953,"718","284","205","67","2468","0","0","0","227","645","0.352","13.2","5.2","2.7","2.4","0.448","0.549"
"121","Bobby Wanzer*",1953,"1020","351","252","70","2577","0","0","0","318","866","0.367","17.2","7.9","5.2","2.7","0.475","0.546"
"122","Mark Workman",1953,"330","193","37","65","1030","0","0","0","130","408","0.319","7","-1.4","-1.9","0.5","0.36","0.277"
"123","Max Zaslofsky",1953,"344","75","55","29","722","0","0","0","123","320","0.384","15.8","1.7","1","0.7","0.45","0.444"
"124","Zeke Zawoluk",1953,"187","146","31","41","622","0","0","0","55","150","0.367","15.4","1.7","0.9","0.8","0.465","0.773"
