"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"30","Cameron Bairstow",2016,"34","28","6","18","103","1","5","0.2","12","35","0.343","6.8","0","-0.1","0.1","0.391","0.2"
"31","Leandro Barbosa",2016,"433","117","82","68","1079","39","110","0.355","132","260","0.508","11.7","2.1","0.9","1.2","0.545","0.168"
"32","J.J. Barea",2016,"808","152","302","74","1667","100","260","0.385","217","451","0.481","15.4","2.8","2.1","0.7","0.536","0.135"
"33","Andrea Bargnani",2016,"304","97","18","46","634","3","16","0.188","124","263","0.471","11.8","0.2","0.1","0","0.5","0.204"
"34","Harrison Barnes",2016,"774","325","117","66","2042","82","214","0.383","213","419","0.508","12.3","4.9","3.1","1.9","0.559","0.212"
"35","Matt Barnes",2016,"758","420","163","76","2190","119","370","0.322","145","323","0.449","11.7","2.6","0.4","2.2","0.503","0.199"
"36","Will Barton",2016,"1178","476","203","82","2353","112","325","0.345","313","658","0.476","16","4.3","2.4","1.9","0.535","0.273"
"37","Brandon Bass",2016,"473","285","74","66","1342","0","2","0","174","315","0.552","17.4","4.1","3.4","0.7","0.619","0.467"
"38","Nicolas Batum",2016,"1046","428","403","70","2448","139","399","0.348","233","474","0.492","15.6","5","2","2.9","0.546","0.22"
"39","Jerryd Bayless",2016,"541","141","163","52","1505","101","231","0.437","84","206","0.408","12.4","2.4","1.8","0.6","0.568","0.206"
"40","Aron Baynes",2016,"514","384","51","81","1233","0","2","0","194","382","0.508","17.8","4.1","2.4","1.7","0.563","0.43"
"41","Kent Bazemore",2016,"872","379","171","75","2083","109","305","0.357","211","420","0.502","13.4","4.1","0.3","3.8","0.551","0.208"
"42","Bradley Beal",2016,"958","188","162","55","1708","105","271","0.387","254","528","0.481","15.5","2.7","1.4","1.3","0.547","0.22"
"43","Michael Beasley",2016,"255","98","16","20","363","3","9","0.333","104","196","0.531","22.5","1","0.6","0.3","0.563","0.239"
"44","Marco Belinelli",2016,"696","117","127","68","1672","91","297","0.306","154","338","0.456","9.4","0.5","0.2","0.3","0.5","0.217"
"45","Anthony Bennett",2016,"28","23","0","19","84","3","14","0.214","5","13","0.385","10.4","0.1","0","0.1","0.446","0.37"
"46","Patrick Beverley",2016,"700","250","239","71","2041","124","310","0.4","134","284","0.472","13","4.4","3.1","1.3","0.553","0.148"
"47","Bismack Biyombo",2016,"454","655","29","82","1808","0","1","0","156","287","0.544","14.9","5.9","2.8","3.1","0.586","0.785"
"48","Nemanja Bjelica",2016,"308","210","83","60","1075","48","125","0.384","62","110","0.564","11.2","1.9","1.4","0.6","0.594","0.234"
"49","Tarik Black",2016,"133","157","16","39","496","0","0","0","57","104","0.548","12.3","0.7","0.3","0.4","0.537","0.433"
"50","DeJuan Blair",2016,"61","57","11","29","218","0","1","0","28","67","0.418","5.4","-0.1","-0.3","0.3","0.414","0.191"
"51","Steve Blake",2016,"254","89","200","58","986","52","151","0.344","41","89","0.461","9.8","1.1","0.3","0.8","0.51","0.083"
"52","Eric Bledsoe",2016,"632","125","190","31","1059","48","129","0.372","175","363","0.482","20","2.5","1.6","1","0.557","0.35"
"53","Bojan Bogdanovic",2016,"887","255","99","79","2115","129","338","0.382","195","411","0.474","10.7","0.9","0.9","0","0.55","0.176"
"54","Andrew Bogut",2016,"375","492","162","70","1451","1","1","1","174","278","0.626","15.9","5.4","2.6","2.9","0.623","0.179"
"55","Matt Bonner",2016,"76","27","9","30","206","15","34","0.441","14","23","0.609","14.1","0.8","0.4","0.3","0.647","0.07"
"56","Devin Booker",2016,"1048","187","200","76","2108","99","289","0.343","268","578","0.464","11.9","1.9","1.2","0.7","0.535","0.295"
"57","Trevor Booker",2016,"463","452","84","79","1632","12","41","0.293","178","347","0.513","14.4","4.3","1.8","2.6","0.533","0.273"
"58","Chris Bosh",2016,"1010","390","128","53","1778","81","222","0.365","277","545","0.508","20.2","6.4","4.1","2.3","0.571","0.349"
"59","Avery Bradley",2016,"1155","220","158","76","2536","147","407","0.361","309","612","0.505","13.2","4.8","2","2.8","0.538","0.121"
"60","Elton Brand",2016,"70","63","18","17","225","0","1","0","31","71","0.437","11.4","0.2","-0.1","0.3","0.461","0.125"
"61","Corey Brewer",2016,"590","199","109","82","1669","61","224","0.272","151","328","0.46","9.9","1.2","0.1","1.2","0.481","0.254"
"62","Aaron Brooks",2016,"491","101","180","69","1108","66","185","0.357","122","284","0.43","11.8","0.9","0.2","0.7","0.494","0.136"
"63","Anthony Brown",2016,"115","70","19","29","599","20","70","0.286","19","56","0.339","4.9","-0.3","-0.4","0.1","0.427","0.159"
"64","Lorenzo Brown",2016,"20","7","11","8","61","1","8","0.125","7","17","0.412","4.4","-0.2","-0.3","0.1","0.374","0.16"
"65","Markel Brown",2016,"363","122","91","62","982","38","121","0.314","89","201","0.443","11.3","0.6","0.2","0.4","0.5","0.292"
"66","Kobe Bryant*",2016,"1161","247","184","66","1863","133","467","0.285","265","646","0.41","14.9","-0.4","-0.9","0.5","0.469","0.252"
"67","Chase Budinger",2016,"271","150","64","66","929","24","86","0.279","80","153","0.523","10.7","1.4","0.4","1","0.514","0.234"
"68","Reggie Bullock",2016,"122","68","27","37","429","22","53","0.415","21","45","0.467","12","1.2","0.8","0.4","0.583","0.153"
"69","Trey Burke",2016,"679","112","148","64","1366","88","256","0.344","174","378","0.46","14","2.1","0.9","1.2","0.507","0.129"
"70","Alec Burks",2016,"412","109","63","31","797","32","79","0.405","105","255","0.412","14.3","1.5","0.7","0.8","0.52","0.422"
"71","Caron Butler",2016,"63","22","10","17","176","3","18","0.167","22","41","0.537","11.3","0.3","0.1","0.1","0.49","0.203"
"72","Jimmy Butler",2016,"1399","358","321","67","2474","64","205","0.312","406","830","0.489","21.3","9.1","6.5","2.7","0.562","0.459"
"73","Rasual Butler",2016,"124","56","24","46","432","15","49","0.306","34","55","0.618","13.4","1.3","0.4","0.9","0.558","0.154"
"74","Bruno Caboclo",2016,"3","2","1","6","43","1","7","0.143","0","5","0","-7.7","-0.3","-0.3","0","0.125","0"
"75","José Calderón",2016,"544","229","298","72","2024","84","203","0.414","125","252","0.496","12.3","4","2.7","1.4","0.571","0.105"
"76","Kentavious Caldwell-Pope",2016,"1105","282","138","76","2789","114","369","0.309","289","591","0.489","12.4","5.3","2.6","2.7","0.521","0.238"
"77","Isaiah Canaan",2016,"846","174","137","77","1966","176","485","0.363","84","237","0.354","11.1","1.4","0.9","0.5","0.528","0.249"
"78","Clint Capela",2016,"542","494","47","77","1471","0","1","0","231","396","0.583","18.3","4.4","2.4","2","0.553","0.531"
"79","DeMarre Carroll",2016,"286","122","27","26","786","46","118","0.39","59","152","0.388","11.9","1.2","0.2","1","0.49","0.185"
"80","Vince Carter",2016,"395","146","56","60","1005","59","169","0.349","74","174","0.425","12.7","1.8","1","0.8","0.52","0.245"
"81","Michael Carter-Williams",2016,"623","276","281","54","1649","15","55","0.273","236","500","0.472","13.9","1.2","-0.4","1.6","0.497","0.292"
"82","Omri Casspi",2016,"813","410","95","69","1880","112","274","0.409","187","348","0.537","13.9","3.6","2.1","1.5","0.587","0.256"
"83","Willie Cauley-Stein",2016,"463","352","37","66","1412","0","2","0","191","337","0.567","15.3","3.8","2.4","1.4","0.588","0.369"
"84","Mario Chalmers",2016,"628","157","230","61","1373","46","149","0.309","136","295","0.461","17.3","3.8","2.3","1.5","0.561","0.59"
"85","Tyson Chandler",2016,"472","576","64","66","1618","0","1","0","183","313","0.585","14.7","3.8","2.1","1.6","0.606","0.545"
"86","Rakeem Christmas",2016,"4","1","0","1","6","0","0","0","2","2","1","32","0","0","0","1","0"
"87","Ian Clark",2016,"236","68","64","66","578","30","84","0.357","59","118","0.5","11.5","0.9","0.3","0.6","0.544","0.168"
"88","Coty Clarke",2016,"6","1","0","3","6","2","2","1","0","2","0","23.9","0","0","0","0.75","0"
"89","Jordan Clarkson",2016,"1225","313","192","79","2552","111","320","0.347","364","778","0.468","14.3","2.1","1.7","0.4","0.516","0.186"
"90","Norris Cole",2016,"477","151","167","45","1198","33","102","0.324","163","382","0.427","10.8","-0.1","-0.6","0.5","0.465","0.134"
"91","Darren Collison",2016,"1035","169","318","74","2219","87","217","0.401","290","559","0.519","15.9","5.2","4.5","0.7","0.591","0.291"
"92","Nick Collison",2016,"123","171","52","59","699","0","2","0","50","107","0.467","7.7","0.8","0.1","0.7","0.498","0.303"
"93","Mike Conley",2016,"857","164","342","56","1761","78","215","0.363","216","481","0.449","19.4","5.3","4.2","1.1","0.538","0.329"
"94","Pat Connaughton",2016,"36","32","10","34","143","5","21","0.238","8","28","0.286","4.6","-0.2","-0.3","0.1","0.352","0.102"
"95","Chris Copeland",2016,"50","10","11","24","156","10","36","0.278","7","15","0.467","5.4","-0.1","-0.1","0","0.462","0.137"
"96","Bryce Cotton",2016,"8","0","3","8","39","0","3","0","4","7","0.571","1.7","-0.1","-0.2","0","0.4","0"
"97","DeMarcus Cousins",2016,"1748","747","214","65","2246","70","210","0.333","531","1122","0.473","23.6","5.7","2.4","3.3","0.538","0.498"
"98","Robert Covington",2016,"858","419","97","67","1903","170","482","0.353","104","230","0.452","13.2","2","-0.1","2.1","0.543","0.249"
"99","Allen Crabbe",2016,"832","216","99","81","2105","112","285","0.393","199","393","0.506","12.2","4.3","3.1","1.2","0.572","0.167"
"100","Jamal Crawford",2016,"1120","145","183","79","2126","117","344","0.34","262","595","0.44","14","3.3","1.8","1.5","0.529","0.289"
"101","Jae Crowder",2016,"1038","373","135","73","2308","122","363","0.336","238","450","0.529","15.8","7.3","3.8","3.5","0.565","0.294"
"102","Dante Cunningham",2016,"484","236","77","80","1971","55","174","0.316","131","238","0.55","8.6","2.1","1.5","0.7","0.54","0.199"
"103","Jared Cunningham",2016,"120","38","20","44","410","12","39","0.308","24","66","0.364","5.9","0.1","-0.3","0.4","0.464","0.524"
"104","Seth Curry",2016,"299","60","67","44","692","50","111","0.45","52","113","0.46","13.8","1.4","1.2","0.2","0.603","0.241"
"105","Stephen Curry",2016,"2375","430","527","79","2700","402","886","0.454","403","712","0.566","31.5","17.9","13.8","4.1","0.669","0.25"
"106","Troy Daniels",2016,"242","57","21","43","476","59","122","0.484","30","65","0.462","14.9","1.1","0.6","0.4","0.634","0.048"
"107","Anthony Davis",2016,"1481","627","116","61","2164","35","108","0.324","525","1028","0.511","25","7.2","4.4","2.8","0.559","0.379"
"108","Ed Davis",2016,"526","599","88","81","1684","0","0","0","206","337","0.611","18.7","6.7","4.4","2.3","0.616","0.605"
"109","Branden Dawson",2016,"5","4","0","6","29","0","0","0","2","5","0.4","7.1","0","0","0","0.46","0.2"
"110","Dewayne Dedmon",2016,"255","228","13","58","705","0","0","0","99","177","0.559","17","2.4","1.2","1.1","0.606","0.429"
"111","Bryce Dejean-Jones",2016,"79","48","15","14","279","12","32","0.375","16","37","0.432","9.6","0.2","0","0.2","0.505","0.304"
"112","Sam Dekker",2016,"0","1","0","3","6","0","0","0","0","0","0","10.8","0","0","0","0","0"
"113","Matthew Dellavedova",2016,"569","162","337","76","1867","98","239","0.41","109","272","0.401","11.3","3.8","2.2","1.6","0.527","0.129"
"114","Luol Deng",2016,"911","443","140","74","2394","88","256","0.344","251","489","0.513","15","6.4","3.5","2.8","0.549","0.258"
"115","DeMar DeRozan",2016,"1830","349","315","78","2804","47","139","0.338","567","1238","0.458","21.5","9.9","7.5","2.4","0.55","0.474"
"116","Boris Diaw",2016,"485","233","176","76","1386","25","69","0.362","177","314","0.564","14","3.8","1.6","2.2","0.582","0.198"
"117","Gorgui Dieng",2016,"827","585","143","82","2220","6","20","0.3","302","559","0.54","17.1","5.9","3.4","2.5","0.601","0.428"
"118","Spencer Dinwiddie",2016,"58","17","22","12","159","1","10","0.1","18","44","0.409","8.9","0.1","0","0.1","0.423","0.611"
"119","Toney Douglas",2016,"531","143","157","61","1262","81","203","0.399","102","242","0.421","14.7","2.5","1.6","0.9","0.543","0.222"
"120","Goran Dragic",2016,"1018","277","419","72","2363","64","205","0.312","353","670","0.527","15.5","4.7","2.4","2.3","0.537","0.189"
"121","Andre Drummond",2016,"1314","1198","67","81","2666","2","6","0.333","550","1054","0.522","21.2","7.4","2","5.5","0.499","0.553"
"122","Jared Dudley",2016,"638","286","170","81","2098","100","238","0.42","133","249","0.534","11.7","4.6","2.6","2","0.602","0.201"
"123","Duje Dukan",2016,"6","4","1","1","24","2","5","0.4","0","5","0","4.2","0","0","0","0.3","0"
"124","Tim Duncan*",2016,"522","447","163","61","1536","0","2","0","215","439","0.49","16.9","5.2","1.6","3.6","0.523","0.297"
"125","Mike Dunleavy",2016,"222","83","39","31","703","39","99","0.394","38","89","0.427","9.1","0.9","0.4","0.5","0.543","0.197"
"126","Kevin Durant",2016,"2029","589","361","72","2578","186","481","0.387","512","900","0.569","28.2","14.5","11","3.5","0.634","0.361"
"127","Cleanthony Early",2016,"31","26","6","17","154","4","15","0.267","8","25","0.32","2.2","-0.2","-0.3","0.1","0.371","0.1"
"128","Jarell Eddie",2016,"63","23","5","26","147","15","47","0.319","5","18","0.278","11","0.1","0","0.1","0.46","0.123"
"129","Wayne Ellington",2016,"586","174","83","76","1615","96","268","0.358","122","293","0.416","10.1","0.8","0.5","0.3","0.498","0.112"
"130","Monta Ellis",2016,"1121","271","383","81","2734","87","282","0.309","349","739","0.472","13.7","4.3","0.4","3.9","0.504","0.202"
"131","James Ennis",2016,"159","42","21","22","329","26","58","0.448","28","55","0.509","17.8","0.9","0.7","0.2","0.621","0.301"
"132","Tyler Ennis",2016,"206","75","95","46","654","13","39","0.333","71","148","0.48","10.7","0.4","0.1","0.3","0.51","0.182"
"133","Jeremy Evans",2016,"71","54","2","30","251","4","16","0.25","22","32","0.688","12.6","0.6","0.3","0.3","0.62","0.438"
"134","Tyreke Evans",2016,"379","129","164","25","765","33","85","0.388","103","229","0.45","17.9","1.4","0.8","0.6","0.534","0.296"
"135","Festus Ezeli",2016,"320","257","32","46","770","0","0","0","125","228","0.548","17.7","2.7","1.4","1.3","0.559","0.579"
"136","Kenneth Faried",2016,"835","581","79","67","1694","1","2","0.5","348","624","0.558","21","5.5","4","1.5","0.577","0.355"
"137","Jordan Farmar",2016,"110","25","37","12","291","16","45","0.356","26","55","0.473","13.2","0.4","0.2","0.2","0.527","0.1"
"138","Derrick Favors",2016,"1016","503","94","62","1983","0","4","0","418","807","0.518","21.6","7.1","3.8","3.4","0.551","0.313"
"139","Cristiano Felício",2016,"105","102","26","31","321","0","4","0","40","68","0.588","17.6","1.2","0.7","0.4","0.601","0.486"
"140","Raymond Felton",2016,"763","258","284","80","2192","60","213","0.282","217","469","0.463","11.9","2.7","1","1.7","0.502","0.258"
"141","Evan Fournier",2016,"1213","225","213","79","2566","156","390","0.4","273","539","0.506","14.6","5.7","4","1.7","0.587","0.256"
"142","Randy Foye",2016,"474","156","161","81","1642","75","250","0.3","94","232","0.405","7.6","0.4","-0.4","0.9","0.461","0.154"
"143","Tim Frazier",2016,"261","110","162","51","741","16","48","0.333","80","181","0.442","13.9","1","0.4","0.5","0.499","0.323"
"144","Jimmer Fredette",2016,"9","0","1","6","18","1","2","0.5","1","3","0.333","12","0","0","0","0.625","1"
"145","Channing Frye",2016,"425","234","71","70","1200","91","235","0.387","61","112","0.545","12.9","3","1.6","1.3","0.586","0.101"
"146","Danilo Gallinari",2016,"1036","281","135","53","1839","87","239","0.364","200","461","0.434","19","6.3","5.5","0.9","0.582","0.617"
"147","Langston Galloway",2016,"625","288","207","82","2033","77","224","0.344","154","364","0.423","11.7","3.3","1.4","1.8","0.49","0.194"
"148","Kevin Garnett*",2016,"122","150","62","38","556","0","1","0","54","114","0.474","12.3","1.1","0.4","0.7","0.491","0.183"
"149","Marc Gasol",2016,"861","362","196","52","1791","2","3","0.667","326","704","0.463","17.7","3.7","1.8","1.9","0.528","0.347"
"150","Pau Gasol",2016,"1187","793","294","72","2291","24","69","0.348","443","926","0.478","21.7","7.1","3.2","3.9","0.529","0.29"
"151","Rudy Gay",2016,"1204","456","120","70","2379","74","215","0.344","392","792","0.495","15.5","3.8","1.8","2.1","0.538","0.252"
"152","Alonzo Gee",2016,"325","245","72","73","1632","17","60","0.283","115","195","0.59","8.4","1.9","1","0.9","0.572","0.259"
"153","Paul George",2016,"1874","563","329","81","2819","210","566","0.371","395","883","0.447","20.9","9.2","4.4","4.8","0.557","0.364"
"154","Taj Gibson",2016,"627","504","106","73","1936","0","3","0","263","497","0.529","15.7","5.4","3.2","2.2","0.556","0.292"
"155","Manu Ginóbili",2016,"555","146","177","58","1134","70","179","0.391","127","256","0.496","17.8","3.8","1.5","2.3","0.573","0.257"
"156","Rudy Gobert",2016,"557","668","91","61","1932","0","0","0","198","354","0.559","17.5","6.4","2.6","3.8","0.582","0.799"
"157","Drew Gooden",2016,"82","85","13","30","305","7","41","0.171","26","62","0.419","7.5","0","-0.4","0.4","0.376","0.136"
"158","Archie Goodwin",2016,"505","142","118","57","1114","23","99","0.232","153","323","0.474","11.1","0.1","-0.4","0.5","0.498","0.457"
"159","Aaron Gordon",2016,"719","507","128","78","1863","42","142","0.296","232","437","0.531","17","5.4","3.2","2.2","0.541","0.333"
"160","Eric Gordon",2016,"686","99","121","45","1481","113","294","0.384","118","258","0.457","13.5","2.1","1.7","0.4","0.565","0.226"
"161","Marcin Gortat",2016,"1012","741","106","75","2256","0","1","0","433","763","0.567","19","7.3","4.2","3.1","0.592","0.271"
"162","Andrew Goudelock",2016,"22","2","4","8","50","1","9","0.111","8","11","0.727","12.4","0","-0.1","0.1","0.506","0.2"
"163","Jerami Grant",2016,"749","361","135","77","2066","35","146","0.24","216","453","0.477","12.6","2.1","0.5","1.6","0.506","0.538"
"164","Jerian Grant",2016,"426","143","177","76","1265","22","100","0.22","132","291","0.454","11.2","0.8","-0.2","1","0.479","0.315"
"165","Danny Green",2016,"572","303","141","79","2062","116","349","0.332","95","212","0.448","10.5","4.2","0.2","4.1","0.492","0.082"
"166","Draymond Green",2016,"1131","769","598","81","2808","100","258","0.388","301","561","0.537","19.3","11.1","6","5.1","0.587","0.402"
"167","Erick Green",2016,"13","6","3","9","42","1","5","0.2","4","8","0.5","12.4","0.1","0.1","0","0.468","0.154"
"168","Gerald Green",2016,"616","163","56","69","1557","84","260","0.323","146","327","0.446","10.1","1.7","0.3","1.4","0.491","0.157"
"169","JaMychal Green",2016,"578","373","67","78","1446","15","45","0.333","215","450","0.478","14.6","2.6","1.2","1.4","0.52","0.277"
"170","Jeff Green",2016,"939","332","138","80","2253","67","213","0.315","287","611","0.47","13","3.1","1.3","1.7","0.51","0.267"
"171","Blake Griffin",2016,"749","294","170","35","1170","6","18","0.333","295","585","0.504","22.1","3.8","2.2","1.6","0.544","0.322"
"172","Jorge Gutiérrez",2016,"22","7","17","12","63","0","2","0","6","9","0.667","19.1","0.3","0.2","0.1","0.694","1"
"173","P.J. Hairston",2016,"410","174","38","66","1313","70","241","0.29","75","167","0.449","6.9","0.6","-0.6","1.1","0.47","0.157"
"174","Jordan Hamilton",2016,"125","62","25","11","304","13","45","0.289","36","71","0.507","12.4","0.2","0","0.2","0.499","0.181"
"175","Tyler Hansbrough",2016,"104","89","8","44","343","2","3","0.667","30","68","0.441","12.5","1","0.5","0.5","0.522","0.915"
"176","Tim Hardaway Jr.",2016,"326","86","51","51","864","48","142","0.338","66","123","0.537","11.7","1.9","0.9","1","0.563","0.211"
"177","James Harden",2016,"2376","501","612","82","3125","236","657","0.359","474","960","0.494","25.3","13.3","10.7","2.6","0.598","0.518"
"178","Maurice Harkless",2016,"498","280","67","78","1457","39","140","0.279","156","271","0.576","13.3","2.9","1.6","1.3","0.541","0.27"
"179","Justin Harper",2016,"13","1","0","5","35","4","9","0.444","0","1","0","6.9","0","0","0","0.597","0.2"
"180","Montrezl Harrell",2016,"140","65","17","39","379","0","1","0","58","89","0.652","14.6","0.9","0.7","0.2","0.635","0.511"
"181","Devin Harris",2016,"487","138","118","64","1280","52","158","0.329","115","216","0.532","13.1","2.5","1.2","1.3","0.559","0.374"
"182","Gary Harris",2016,"932","220","147","76","2439","105","297","0.354","254","468","0.543","12.7","4","2.8","1.2","0.566","0.174"
"183","Joe Harris",2016,"3","3","2","5","15","1","4","0.25","0","0","0","3.4","0","0","0","0.375","0"
"184","Tobias Harris",2016,"1116","510","169","76","2513","80","239","0.335","337","650","0.518","16.2","6.6","4.1","2.5","0.56","0.273"
"185","Aaron Harrison",2016,"18","15","2","21","93","3","10","0.3","2","9","0.222","4.3","0","-0.2","0.1","0.371","0.632"
"186","Udonis Haslem",2016,"59","75","14","37","260","1","9","0.111","22","52","0.423","9.1","0.4","0","0.4","0.434","0.262"
"187","Spencer Hawes",2016,"340","244","109","57","1035","38","102","0.373","86","204","0.422","12.4","1.9","0.6","1.4","0.508","0.212"
"188","Chuck Hayes",2016,"4","8","2","2","24","0","0","0","1","2","0.5","1.6","0","0","0","0.694","1"
"189","Gordon Hayward",2016,"1578","397","296","80","2893","143","410","0.349","378","792","0.477","18.3","8.9","5.5","3.4","0.559","0.397"
"190","Gerald Henderson",2016,"624","211","75","72","1431","48","136","0.353","184","393","0.468","12.9","2","1","1","0.526","0.276"
"191","John Henson",2016,"397","221","54","57","960","0","1","0","164","290","0.566","18.6","2.3","1.2","1.1","0.58","0.402"
"192","Mario Hezonja",2016,"478","176","109","79","1413","67","192","0.349","114","226","0.504","9.4","0.9","-0.1","1","0.541","0.129"
"193","Roy Hibbert",2016,"481","398","95","81","1878","0","2","0","182","409","0.445","11.2","2.2","1.1","1","0.507","0.353"
"194","J.J. Hickson",2016,"206","132","23","35","436","0","1","0","80","154","0.519","16.8","0.8","0.3","0.5","0.514","0.665"
"195","Nenê",2016,"525","259","97","57","1094","0","3","0","209","381","0.549","16.8","2.7","1.1","1.6","0.564","0.482"
"196","George Hill",2016,"894","298","259","74","2524","128","314","0.408","198","425","0.466","13.2","6.2","3.4","2.8","0.555","0.203"
"197","Jordan Hill",2016,"645","451","87","73","1513","0","1","0","278","548","0.507","16.4","3.9","1.6","2.3","0.534","0.228"
"198","Solomon Hill",2016,"246","166","57","59","866","24","74","0.324","69","134","0.515","12.2","2.1","0.8","1.3","0.543","0.202"
"199","Darrun Hilliard",2016,"152","45","27","38","383","19","50","0.38","33","81","0.407","10.7","0.5","0.2","0.3","0.511","0.305"
"200","Kirk Hinrich",2016,"137","70","73","46","631","24","62","0.387","25","67","0.373","7.2","0.6","0.1","0.5","0.504","0.124"
"201","Jrue Holiday",2016,"1089","195","391","65","1831","87","259","0.336","323","676","0.478","19.7","3.4","2.2","1.2","0.529","0.231"
"202","Justin Holiday",2016,"239","90","56","53","773","36","105","0.343","52","123","0.423","9.4","0.6","-0.3","0.9","0.489","0.162"
"203","Ryan Hollins",2016,"124","98","10","37","460","0","0","0","49","79","0.62","12.3","1","0.6","0.3","0.636","0.532"
"204","Rondae Hollis-Jefferson",2016,"167","154","43","29","615","4","14","0.286","59","124","0.476","14.2","1.2","0.5","0.7","0.519","0.377"
"205","Richaun Holmes",2016,"287","135","33","51","702","8","44","0.182","106","178","0.596","15.9","1.5","1","0.5","0.564","0.333"
"206","Rodney Hood",2016,"1149","267","213","79","2541","161","449","0.359","247","523","0.472","14.1","6","3.4","2.5","0.542","0.206"
"207","Al Horford",2016,"1249","596","263","82","2631","88","256","0.344","441","792","0.557","19.4","9.4","4.9","4.5","0.565","0.123"
"208","Dwight Howard",2016,"976","835","98","71","2280","0","6","0","372","594","0.626","18.9","6.6","3.5","3.1","0.604","0.79"
"209","Marcelo Huertas",2016,"237","90","182","53","869","16","61","0.262","81","169","0.479","10.4","-0.1","-0.2","0.1","0.488","0.126"
"210","Josh Huestis",2016,"14","10","0","5","55","4","6","0.667","1","6","0.167","6.7","0","0","0.1","0.509","0.333"
