"","Player","PC1","PC2","allstar"
"1","Kareem Abdul-Jabbar",3.79612557351465,5.35081972402816,1
"2","Alvan Adams",-0.136137005931397,3.25532063370948,0
"3","Mark Aguirre",-0.39639446602499,0.646772564197408,0
"4","Danny Ainge",-1.5236322859064,-1.99575192816288,0
"5","Tiny Archibald",0.0450639374893694,1.84632199208356,1
"6","Dennis Awtrey",-0.862361924089754,-2.81938315826578,0
"7","Carl Bailey",4.0121096921906,-2.93737829997526,0
"8","James Bailey",0.66274357856041,-0.106534207000109,0
"9","Greg Ballard",-0.826935694674657,4.32899356536123,0
"10","Gene Banks",-0.349448802481738,0.300995128480903,0
"11","Mike Bantom",-0.60123022513643,0.218777967290127,0
"12","Billy Ray Bates",-0.141773876332641,-0.598385647993211,0
"13","Mel Bennett",0.123246288001855,-3.67417362468043,0
"14","Kent Benson",0.259449879565594,1.96559067004507,0
"15","Larry Bird",0.841113080091035,6.74283599458714,1
"16","Otis Birdsong",-0.654302717499576,0.126955107784711,0
"17","Rolando Blackman",0.774576222011111,0.465550109305591,0
"18","Ray Blume",-0.69880048876212,-2.4212073439803,0
"19","Alex Bradley",0.552802024187997,-2.22790153992382,0
"20","Charles Bradley",-0.0221607218730318,-2.5176163307018,0
"21","Dudley Bradley",-0.522318762549586,-1.45229112909588,0
"22","Brad Branson",-0.763920861804856,-2.25743508917382,0
"23","Mike Bratz",-0.850748038744946,-0.0424338484017003,0
"24","Jim Brewer",-0.896025389228049,-1.37994994965009,0
"25","Ron Brewer",-0.638017662482655,0.835638402396876,0
"26","Junior Bridgeman",-0.103653757067738,0.503072888665035,0
"27","Allan Bristow",-0.871345090888093,0.175882208060677,0
"28","Jim Brogan",-0.539920385141075,-1.46895575092449,0
"29","Michael Brooks",0.326293567123884,1.89126281071523,0
"30","Fred Brown",-0.912554259494673,0.344893981216514,0
"31","Rickey Brown",-0.683252567814796,-1.08762396348724,0
"32","Joe Bryant",0.251854399752186,-0.361143784182292,0
"33","Quinn Buckner",-0.525070560934199,1.59393151060453,0
"34","Roger Burkman",0.0751097374326199,-2.23152412206168,0
"35","David Burns",0.62171666465862,-3.02625999989532,0
"36","Don Buse",0.344240228171666,1.99744993247195,0
"37","Kenny Carr",0.531177765393754,0.551509358227821,0
"38","M.L. Carr",-0.701638397993946,-0.127342403008442,0
"39","Joe Barry Carroll",0.93850668657118,2.24381036113941,0
"40","Butch Carter",-0.44010985709839,-1.67664441829131,0
"41","Reggie Carter",-0.981476647475422,-2.04926204419148,0
"42","Bill Cartwright",2.32679840030867,1.42624677663481,0
"43","Harvey Catchings",-1.13783469934618,-0.837619672506459,0
"44","Bobby Cattage",-0.478139129703567,-2.49203023957318,0
"45","Tom Chambers",1.26534157057386,1.20995886942526,0
"46","Maurice Cheeks",1.04320601326239,3.42546992176566,0
"47","Jim Chones",-0.725353497655132,-1.42036952604796,0
"48","Don Collins",0.487645621908087,0.0437162321806774,0
"49","Darwin Cook",-0.342586274912374,0.612936234525825,0
"50","Jeff Cook",-1.14226330125133,-0.900271782957243,0
"51","Joe Cooper",-0.569986494521335,-2.68735206797705,0
"52","Michael Cooper",0.738530807394622,1.19712012765919,0
"53","Wayne Cooper",-2.0174917442563,0.326185411538463,0
"54","Hollis Copeland",-0.870928643532535,-2.64342292067543,0
"55","Dave Corzine",0.78880322166403,1.36989596905087,0
"56","Charlie Criss",-0.502494717855281,-0.393674947800402,0
"57","Geoff Crompton",-1.39069109578315,-2.72867806505129,0
"58","Pat Cummings",0.185451998017713,-1.04235052535523,0
"59","Earl Cureton",-0.255924122785875,-0.937779614343121,0
"60","Bob Dandridge",-1.14041472510738,-2.26114982762123,0
"61","Adrian Dantley",4.45752278936778,6.1374175631687,1
"62","Brad Davis",1.1030458159237,1.61768650627961,0
"63","Charles Davis",-0.27966791109645,-1.82948635530141,0
"64","Johnny Davis",-0.736863249695088,1.65520157588417,0
"65","Ron Davis",-1.11484226188745,-2.89716472909293,0
"66","Walter Davis",0.697032266434048,0.285590556889717,0
"67","Darryl Dawkins",1.58908083023164,0.646384850014561,0
"68","Larry Demic",-0.430797246890158,-2.71861790970862,0
"69","Kenny Dennard",0.254365171990515,-0.810500042617699,0
"70","Coby Dietrick",-0.482769180122342,-1.4862188372164,0
"71","Mickey Dillard",-1.29594849851636,-2.89942048701509,0
"72","James Donaldson",2.61449242578235,0.974454502562284,0
"73","John Douglas",-0.0883809900988848,-1.65257345144629,0
"74","Leon Douglas",0.049089478207871,-1.57861922042029,0
"75","John Drew",0.305639773656885,2.02897217556759,0
"76","Larry Drew",-0.439412473665625,0.41159685775321,0
"77","Terry Duerod",-1.06085516533605,-2.38641548038227,0
"78","Mike Dunleavy",-0.0451261983655166,-0.586271203711799,0
"79","T.R. Dunn",0.69749536301402,0.70610567654662,0
"80","John Duren",-0.877041041276919,-2.35065206805283,0
"81","Craig Dykema",-0.0639069650814658,-2.67703337079874,0
"82","Franklin Edwards",-0.889765858109357,-2.32991758967896,0
"83","James Edwards",0.658505367509073,1.64415201511093,0
"84","Len Elmore",-0.880625492458569,0.569846260552526,0
"85","Alex English",2.99381462478833,4.79653163289926,1
"86","Julius Erving",2.73479908873502,6.22463553114372,1
"87","Mike Evans",-1.02450491234662,-2.42677087015727,0
"88","Eric Fernsten",-0.362157048028013,-2.64604240391641,0
"89","Chris Ford",-1.40729598354413,-1.14238289598146,0
"90","Don Ford",-0.963123967711885,-2.79604132254044,0
