"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"113","Roy Hinson",1985,"1201","596","68","76","2344","0","3","0","465","922","0.504","16","5","2","3","0.551","0.406"
"114","Craig Hodges",1985,"871","186","349","82","2496","47","135","0.348","312","597","0.523","11.8","6","3.2","2.9","0.552","0.178"
"115","Lionel Hollins",1985,"609","173","417","80","1950","3","13","0.231","246","527","0.467","11.1","2.5","0.7","1.9","0.508","0.252"
"116","Michael Holton",1985,"624","132","198","74","1761","14","45","0.311","243","531","0.458","8.9","0.8","-0.6","1.4","0.497","0.205"
"117","Phil Hubbard",1985,"1201","479","114","76","2249","0","4","0","415","818","0.507","16","5.7","3.7","2","0.578","0.601"
"118","Jay Humphries",1985,"703","164","350","80","2062","4","20","0.2","275","606","0.454","10.6","1.9","-0.2","2.2","0.502","0.272"
"119","Geoff Huston",1985,"26","1","23","8","93","0","0","0","12","25","0.48","7.8","0","0","0","0.494","0.12"
"120","Marc Iavaroni",1985,"411","304","119","69","1334","0","4","0","162","350","0.463","8.8","0.7","-0.5","1.3","0.501","0.362"
"121","Dan Issel*",1985,"984","331","137","77","1684","1","7","0.143","362","784","0.462","16.9","4.3","2.7","1.7","0.528","0.403"
"122","Ralph Jackson",1985,"2","1","4","1","12","0","0","0","1","3","0.333","15.6","0","0","0","0.333","0"
"123","Clemon Johnson",1985,"270","221","33","58","875","0","1","0","117","234","0.5","11.9","1.7","0.8","0.9","0.526","0.209"
"124","Dennis Johnson*",1985,"1254","317","543","80","2976","7","26","0.269","486","1040","0.467","14.4","6.4","3.5","2.8","0.522","0.287"
"125","Eddie Johnson",1985,"1193","192","566","73","2367","22","72","0.306","431","874","0.493","15.8","4.2","2.8","1.4","0.546","0.351"
"126","Frank Johnson",1985,"428","63","143","46","925","6","17","0.353","169","341","0.496","15","1.9","0.9","1.1","0.535","0.268"
"127","George Johnson",1985,"107","185","22","65","800","1","1","1","41","78","0.526","8.3","1.3","0.2","1.1","0.589","0.342"
"128","Magic Johnson*",1985,"1406","476","968","77","2781","7","37","0.189","497","862","0.577","23.2","12.7","9.5","3.2","0.637","0.516"
"129","Marques Johnson",1985,"1181","428","248","72","2448","3","13","0.231","491","1081","0.454","14.3","2.7","1.2","1.5","0.489","0.238"
"130","Mickey Johnson",1985,"875","396","149","66","1565","7","30","0.233","297","684","0.434","17.2","2.7","1.6","1.1","0.513","0.443"
"131","Steve Johnson",1985,"743","437","64","74","1659","0","3","0","281","513","0.548","14.1","3.1","1.4","1.7","0.593","0.488"
"132","Vinnie Johnson",1985,"1051","252","325","82","2093","5","27","0.185","423","915","0.462","14.9","4.2","2.5","1.7","0.5","0.262"
"133","Bobby Jones*",1985,"600","297","155","80","1633","0","4","0","207","381","0.543","15.2","4.8","2.8","2","0.625","0.561"
"134","Caldwell Jones",1985,"142","211","34","42","885","0","2","0","53","113","0.469","6.9","0.9","0.1","0.8","0.523","0.409"
"135","Charles Jones",1985,"654","394","128","78","1565","0","4","0","236","450","0.524","14.4","2.9","0.8","2.1","0.566","0.619"
"136","Earl Jones",1985,"0","0","0","2","7","0","0","0","0","1","0","-11","0","0","0","0","0"
"137","Edgar Jones",1985,"342","171","29","44","769","0","4","0","130","271","0.48","11.7","0.9","0.1","0.8","0.528","0.404"
"138","Major Jones",1985,"129","128","15","47","418","0","0","0","48","87","0.552","11.1","0.7","0.2","0.5","0.589","0.586"
"139","Ozell Jones",1985,"245","238","56","67","888","0","1","0","106","179","0.592","11.4","1.3","0.1","1.2","0.566","0.461"
"140","Michael Jordan*",1985,"2313","534","481","82","3144","9","52","0.173","828","1573","0.526","25.8","14","10.3","3.7","0.592","0.459"
"141","Rich Kelley",1985,"290","350","120","77","1276","0","2","0","103","214","0.481","8.5","1.7","-0.5","2.2","0.547","0.519"
"142","Clark Kellogg",1985,"1432","724","244","77","2449","7","14","0.5","555","1098","0.505","18.9","6.1","3.1","3","0.557","0.356"
"143","Greg Kelser",1985,"62","19","13","10","114","0","1","0","21","52","0.404","13","0.1","-0.1","0.1","0.475","0.528"
"144","Jerome Kersey",1985,"473","206","63","77","958","0","3","0","178","369","0.482","15.3","2.2","1","1.2","0.524","0.487"
"145","Albert King",1985,"537","159","58","42","860","0","8","0","226","452","0.5","17.7","1.9","1","0.9","0.531","0.226"
"146","Bernard King*",1985,"1809","317","204","55","2063","1","10","0.1","690","1293","0.534","25.2","7.1","5.7","1.5","0.585","0.424"
"147","Reggie King",1985,"167","122","53","60","860","0","0","0","63","149","0.423","6.9","0.5","-0.2","0.7","0.477","0.396"
"148","Greg Kite",1985,"88","89","17","55","424","0","0","0","33","88","0.375","3.9","0.1","-0.3","0.4","0.431","0.364"
"149","Billy Knight",1985,"387","118","80","68","800","11","25","0.44","145","329","0.441","11.7","0.4","0.1","0.3","0.501","0.206"
"150","Joe Kopicki",1985,"145","86","29","42","308","2","3","0.667","48","92","0.522","15.3","0.9","0.5","0.3","0.61","0.568"
"151","Mitch Kupchak",1985,"306","184","21","58","716","0","0","0","123","244","0.504","12.5","1.4","0.5","0.9","0.539","0.373"
"152","Tom LaGarde",1985,"1","2","0","1","8","0","0","0","0","1","0","-5","0","0","0","0.266","2"
"153","Bill Laimbeer",1985,"1438","1013","154","82","2892","4","18","0.222","591","1159","0.51","18","9.8","5.6","4.1","0.548","0.26"
"154","Allen Leavell",1985,"228","37","102","42","536","8","37","0.216","80","172","0.465","11.4","0.6","0.1","0.5","0.487","0.273"
"155","Ronnie Lester",1985,"89","26","80","32","278","0","1","0","34","81","0.42","11.9","0.2","-0.1","0.3","0.465","0.378"
"156","Fat Lever",1985,"1051","411","613","82","2559","6","24","0.25","418","961","0.435","16.7","5.2","2.1","3.2","0.479","0.26"
"157","Cliff Levingston",1985,"727","566","104","74","2017","0","2","0","291","550","0.529","14.6","4.7","2","2.8","0.56","0.402"
"158","Alton Lister",1985,"798","647","127","81","2091","0","1","0","322","597","0.539","15","5.3","1","4.3","0.559","0.438"
"159","Lewis Lloyd",1985,"1077","231","280","82","2128","2","8","0.25","455","861","0.528","15.2","4.7","2.8","1.9","0.558","0.253"
"160","John Long",1985,"973","190","130","66","1820","5","15","0.333","426","870","0.49","14.2","3.3","1.8","1.6","0.518","0.139"
"161","Sidney Lowe",1985,"28","16","50","21","190","0","1","0","10","26","0.385","9.6","0.3","0.1","0.2","0.459","0.296"
"162","John Lucas",1985,"536","85","318","47","1158","21","66","0.318","185","380","0.487","17.4","3.2","2","1.2","0.533","0.289"
"163","Maurice Lucas",1985,"842","557","145","63","1670","0","4","0","346","723","0.479","15.1","2.5","0.1","2.4","0.517","0.275"
"164","Kyle Macy",1985,"714","179","380","65","2018","23","85","0.271","259","497","0.521","13.8","4.6","2.7","1.9","0.555","0.241"
"165","Rick Mahorn",1985,"483","608","121","77","2072","0","0","0","206","413","0.499","10.4","3.6","-0.3","3.9","0.526","0.252"
"166","Jeff Malone",1985,"1436","206","184","76","2613","15","72","0.208","590","1141","0.517","15","5.7","3.4","2.3","0.543","0.206"
"167","Moses Malone*",1985,"1941","1031","130","79","2957","0","2","0","602","1282","0.47","22.5","11.9","7.9","4","0.577","0.704"
"168","Pace Mannion",1985,"70","23","27","34","190","0","1","0","27","62","0.435","12.4","0.2","-0.1","0.3","0.479","0.365"
"169","Wes Matthews",1985,"443","67","354","78","1523","2","16","0.125","189","370","0.511","11.9","1.6","0.7","0.9","0.523","0.22"
"170","Cedric Maxwell",1985,"633","242","102","57","1495","0","2","0","201","375","0.536","14.2","4.6","3.2","1.4","0.634","0.737"
"171","Bob McAdoo*",1985,"690","295","67","66","1254","0","1","0","284","545","0.521","15.4","2.9","1.4","1.5","0.559","0.297"
"172","Tim McCormick",1985,"726","398","78","78","1584","0","1","0","269","482","0.558","14.7","3.8","2.3","1.5","0.606","0.545"
"173","Rodney McCray",1985,"1183","539","355","82","3001","0","6","0","476","884","0.538","15.5","8.5","5.3","3.3","0.576","0.352"
"174","Scooter McCray",1985,"15","17","7","6","93","0","0","0","6","10","0.6","4.8","0","-0.1","0.1","0.638","0.4"
"175","Hank McDowell",1985,"47","22","9","34","132","0","1","0","20","41","0.488","9.8","0.2","0","0.1","0.506","0.238"
"176","Mike McGee",1985,"774","165","71","76","1170","22","61","0.361","307","551","0.557","17.3","3","2.1","0.9","0.567","0.261"
"177","Kevin McHale*",1985,"1565","712","141","79","2653","0","6","0","605","1056","0.573","20.7","11","7.6","3.4","0.617","0.44"
"178","Kevin McKenna",1985,"165","49","58","29","535","5","13","0.385","56","121","0.463","10.9","0.9","0.4","0.5","0.539","0.321"
"179","Tom McMillen",1985,"616","210","52","69","1547","0","5","0","252","529","0.476","10.4","2.7","1.2","1.4","0.519","0.253"
"180","Mark McNamara",1985,"112","74","6","45","273","0","0","0","40","76","0.526","12.9","0.4","0.2","0.2","0.542","0.816"
"181","Joe Meriweather",1985,"339","263","27","76","1061","1","2","0.5","120","241","0.498","10.2","1.8","1.3","0.6","0.57","0.51"
"182","Larry Micheaux",1985,"211","143","30","57","565","0","3","0","91","154","0.591","14.8","1.6","0.8","0.8","0.6","0.274"
"183","Mike Mitchell",1985,"1824","417","151","82","2853","5","23","0.217","770","1535","0.502","16.5","6","4.4","1.6","0.533","0.222"
"184","Paul Mokeski",1985,"491","410","99","79","1586","0","2","0","205","427","0.48","10.1","3.4","0.7","2.6","0.511","0.27"
"185","Sidney Moncrief*",1985,"1585","391","382","73","2734","9","33","0.273","552","1129","0.489","20.1","11.2","7.3","3.9","0.565","0.472"
"186","Johnny Moore",1985,"1046","378","816","82","2689","25","89","0.281","391","821","0.476","18.3","7.2","3.7","3.5","0.513","0.273"
"187","Jay Murphy",1985,"28","41","4","23","149","0","1","0","8","49","0.163","-0.9","-0.5","-0.6","0.1","0.236","0.42"
"188","Larry Nance",1985,"1211","536","159","61","2202","1","2","0.5","514","875","0.587","20.6","7.9","4.7","3.2","0.612","0.29"
"189","Calvin Natt",1985,"1817","610","238","78","2657","0","3","0","685","1252","0.547","21.8","10.2","8","2.3","0.604","0.449"
"190","Kenny Natt",1985,"6","3","3","8","29","0","0","0","2","6","0.333","4.7","0","-0.1","0","0.387","0.667"
"191","Ed Nealy",1985,"62","44","18","22","225","0","0","0","26","44","0.591","9.6","0.3","0.2","0.1","0.592","0.432"
"192","Chuck Nevitt",1985,"12","20","3","11","59","0","0","0","5","17","0.294","2.1","-0.2","-0.3","0.1","0.292","0.471"
"193","Kurt Nimphius",1985,"500","408","183","82","2010","0","6","0","196","428","0.458","10.9","3.3","1.3","2","0.504","0.323"
"194","Norm Nixon",1985,"1395","218","711","81","2894","33","99","0.333","563","1182","0.476","15.6","3.7","2.5","1.2","0.507","0.17"
"195","Audie Norris",1985,"401","250","47","78","1117","0","3","0","133","242","0.55","10.6","1.9","0.6","1.4","0.6","0.829"
"196","Mike O'Koren",1985,"438","166","102","43","1119","8","21","0.381","186","372","0.5","12.4","1.9","0.9","1","0.518","0.17"
"197","Hakeem Olajuwon*",1985,"1692","974","111","82","2914","0","0","0","677","1258","0.538","21.1","10.2","5.3","4.9","0.564","0.438"
"198","Mark Olberding",1985,"823","513","243","81","2277","0","3","0","265","525","0.505","12.2","4.1","2.8","1.3","0.603","0.667"
"199","Jawann Oldham",1985,"212","236","31","63","993","0","1","0","89","191","0.466","9.7","1","-0.2","1.3","0.495","0.26"
"200","Louis Orr",1985,"1007","391","134","79","2452","1","10","0.1","371","756","0.491","13.8","4.8","2.9","1.9","0.552","0.436"
"201","Robert Parish*",1985,"1394","840","125","79","2850","0","0","0","551","1016","0.542","17.6","9","5","4","0.586","0.387"
"202","Billy Paultz",1985,"82","96","16","62","370","0","0","0","32","87","0.368","5","0","-0.6","0.6","0.413","0.322"
"203","Jim Paxson",1985,"1218","222","264","68","2253","6","39","0.154","502","949","0.529","17.3","6.5","4.6","1.9","0.555","0.251"
"204","John Paxson",1985,"486","68","215","78","1259","10","34","0.294","186","351","0.53","12.6","2.3","1.7","0.6","0.566","0.26"
"205","Sam Perkins",1985,"903","605","135","82","2317","9","36","0.25","338","700","0.483","15","5.8","3.2","2.6","0.535","0.332"
"206","Jim Petersen",1985,"190","147","29","60","714","0","0","0","70","144","0.486","6.6","0.3","-0.5","0.9","0.549","0.458"
"207","Ricky Pierce",1985,"433","117","94","44","882","1","4","0.25","164","303","0.541","15.8","3","1.8","1.2","0.599","0.404"
"208","Charles Pittman",1985,"323","227","69","68","1001","0","2","0","107","225","0.476","9.1","0.9","-0.1","1","0.555","0.643"
"209","Gary Plummer",1985,"250","134","26","66","702","1","4","0.25","91","228","0.399","7.5","-0.2","-0.4","0.2","0.459","0.397"
"210","David Pope",1985,"41","18","5","22","129","0","1","0","17","52","0.327","2.1","-0.2","-0.3","0","0.349","0.245"
"211","Ben Poquette",1985,"532","473","79","79","1656","3","17","0.176","207","440","0.47","12.6","3.5","1.4","2.1","0.514","0.3"
