"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"30","Corie Blount",1997,"241","276","35","58","1009","1","3","0.333","91","176","0.517","11.9","2.5","1.1","1.4","0.559","0.464"
"31","Muggsy Bogues",1997,"522","141","469","65","1880","60","144","0.417","144","299","0.482","15.7","5","3.9","1.1","0.554","0.144"
"32","Dexter Boney",1997,"19","6","0","8","48","1","6","0.167","5","13","0.385","10.2","0","0","0","0.422","0.421"
"33","Melvin Booker",1997,"122","29","53","21","430","12","37","0.324","34","68","0.5","8.8","0.1","0.3","-0.1","0.536","0.19"
"34","Bruce Bowen",1997,"0","0","0","1","1","0","0","0","0","0","0","37.7","0","0","0","0","0"
"35","Donnie Boyce",1997,"55","15","13","22","154","2","16","0.125","19","47","0.404","7","-0.3","-0.5","0.3","0.378","0.349"
"36","Shawn Bradley",1997,"961","611","52","73","2288","0","8","0","406","897","0.453","16.5","3","0","3","0.478","0.252"
"37","Mark Bradtke",1997,"59","68","7","36","251","0","0","0","25","58","0.431","9.6","0.2","0.1","0.1","0.463","0.224"
"38","Terrell Brandon",1997,"1519","301","490","78","2868","101","271","0.373","474","1042","0.455","21.5","10.8","6.2","4.7","0.526","0.226"
"39","Frank Brickowski",1997,"81","34","15","17","255","7","20","0.35","25","53","0.472","6.9","-0.1","-0.2","0.1","0.512","0.192"
"40","Scott Brooks",1997,"57","18","29","38","251","5","12","0.417","14","27","0.519","11","0.7","0.2","0.5","0.625","0.385"
"41","Chucky Brown",1997,"204","148","28","70","757","1","6","0.167","77","148","0.52","11.3","1.6","1","0.6","0.552","0.455"
"42","Dee Brown",1997,"160","48","67","21","522","20","65","0.308","41","101","0.406","11.3","0.3","0.1","0.3","0.455","0.133"
"43","Marcus Brown",1997,"82","15","20","21","184","13","32","0.406","15","38","0.395","12.9","0.4","0.2","0.2","0.523","0.271"
"44","Mike Brown",1997,"16","25","5","6","83","0","0","0","5","12","0.417","11.1","0.2","0.1","0.1","0.488","0.833"
"45","P.J. Brown",1997,"761","670","92","80","2592","0","2","0","300","654","0.459","13.8","7.5","2.1","5.4","0.505","0.335"
"46","Randy Brown",1997,"341","111","133","72","1057","4","22","0.182","136","311","0.437","13","2.4","0.4","2","0.461","0.252"
"47","Kobe Bryant*",1997,"539","132","91","71","1103","51","136","0.375","125","286","0.437","14.4","1.8","0.5","1.3","0.544","0.393"
"48","Mark Bryant",1997,"380","212","47","41","1018","0","0","0","152","275","0.553","13.3","2.3","1.6","0.7","0.589","0.393"
"49","Jud Buechler",1997,"139","126","60","76","703","18","54","0.333","40","104","0.385","9.8","1.2","0.1","1.1","0.423","0.089"
"50","Matt Bullard",1997,"320","117","67","71","1025","67","183","0.366","47","101","0.465","10.3","1.7","0.7","1","0.535","0.12"
"51","Scott Burrell",1997,"294","158","74","57","939","41","116","0.353","57","155","0.368","10.3","0.8","0.3","0.5","0.483","0.28"
"52","Willie Burton",1997,"148","41","11","24","380","13","46","0.283","26","70","0.371","8.6","0.5","0.1","0.4","0.507","0.586"
"53","Mitchell Butler",1997,"148","53","30","49","465","12","39","0.308","40","86","0.465","9","0.6","0.1","0.5","0.503","0.4"
"54","Jason Caffey",1997,"549","301","89","75","1405","0","1","0","205","384","0.534","14.3","3.9","2.2","1.7","0.574","0.548"
"55","Michael Cage",1997,"151","320","43","82","1247","0","0","0","66","141","0.468","10.3","2","1","1","0.475","0.291"
"56","Adrian Caldwell",1997,"101","167","12","45","569","0","2","0","40","90","0.444","7.5","0.2","-0.2","0.4","0.443","0.543"
"57","Marcus Camby",1997,"935","394","97","63","1897","2","14","0.143","373","764","0.488","17.8","3.7","1.4","2.3","0.523","0.339"
"58","Elden Campbell",1997,"1148","615","126","77","2516","1","4","0.25","441","938","0.47","16.8","7","3.4","3.6","0.52","0.393"
"59","Antoine Carr",1997,"603","195","74","82","1460","0","3","0","252","519","0.486","12.1","2.4","0.8","1.6","0.522","0.243"
"60","Chris Carr",1997,"337","113","48","55","830","31","88","0.352","94","183","0.514","13.3","1.7","1","0.6","0.556","0.269"
"61","Jimmy Carruth",1997,"5","4","0","4","21","0","0","0","2","3","0.667","9.7","0","0","0","0.727","0.333"
"62","Sam Cassell",1997,"967","182","305","61","1714","81","231","0.351","256","552","0.464","18.4","3.9","2.7","1.1","0.541","0.321"
"63","Duane Causwell",1997,"118","127","20","46","581","2","3","0.667","46","91","0.505","8.9","0.7","0.1","0.6","0.535","0.394"
"64","Cedric Ceballos",1997,"729","330","64","50","1426","26","102","0.255","256","515","0.497","16.2","2.4","1.1","1.3","0.522","0.301"
"65","Tom Chambers",1997,"19","14","4","12","83","2","3","0.667","5","28","0.179","-3.9","-0.4","-0.5","0","0.29","0.129"
"66","Rex Chapman",1997,"898","181","182","65","1833","110","314","0.35","222","435","0.51","15.2","3.3","2.4","0.9","0.551","0.199"
"67","Calbert Cheaney",1997,"837","268","114","79","2411","4","30","0.133","365","700","0.521","11.1","3.9","1.6","2.2","0.53","0.188"
"68","Pete Chilcutt",1997,"182","156","47","54","662","25","69","0.362","47","96","0.49","14.5","1.1","0.7","0.4","0.521","0.133"
"69","Randolph Childress",1997,"39","6","17","23","155","5","19","0.263","9","21","0.429","4.5","-0.2","-0.4","0.2","0.448","0.2"
"70","Chris Childs",1997,"605","191","398","65","2076","70","181","0.387","141","329","0.429","11.2","3.9","0.8","3.2","0.526","0.292"
"71","Doug Christie",1997,"1176","432","315","81","3127","147","383","0.384","249","566","0.44","15.1","7","3.3","3.6","0.543","0.322"
"72","Derrick Coleman",1997,"1032","573","193","57","2102","32","119","0.269","332","717","0.463","17.3","3.3","1.8","1.6","0.518","0.437"
"73","Bimbo Coles",1997,"311","118","149","51","1183","30","102","0.294","92","212","0.434","9.5","0.5","0.4","0","0.463","0.156"
"74","Marty Conlon",1997,"574","323","104","74","1614","2","10","0.2","212","444","0.477","12.8","1.8","1.3","0.5","0.542","0.377"
"75","Tyrone Corbin",1997,"666","294","124","70","2305","74","208","0.356","179","392","0.457","11","5","1.8","3.1","0.514","0.18"
"76","Joe Courtney",1997,"25","16","0","9","100","0","0","0","11","30","0.367","3.8","-0.1","-0.1","0","0.388","0.167"
"77","John Crotty",1997,"232","47","102","48","659","20","49","0.408","59","105","0.562","14.3","2.4","1.6","0.8","0.637","0.416"
"78","Terry Cummings",1997,"370","183","39","45","828","3","5","0.6","152","314","0.484","15.2","2.1","0.9","1.2","0.521","0.257"
"79","Earl Cureton",1997,"7","9","4","9","46","0","0","0","3","8","0.375","4.9","0","0","0","0.376","0.375"
"80","Dell Curry",1997,"1008","211","118","68","2078","126","296","0.426","258","540","0.478","15","3.8","2.8","1","0.561","0.17"
"81","Michael Curry",1997,"318","119","43","81","1217","23","77","0.299","76","144","0.528","10.4","3.2","2","1.2","0.592","0.489"
"82","Erick Dampier",1997,"370","294","43","72","1052","1","1","1","130","335","0.388","11.8","0.9","-1","1.9","0.451","0.5"
"83","Lloyd Daniels",1997,"98","43","26","22","310","21","70","0.3","15","49","0.306","8.3","0","-0.1","0.1","0.403","0.05"
"84","Sasha Danilovic",1997,"702","136","102","56","1789","85","236","0.36","163","334","0.488","10.9","2.8","0.8","2","0.552","0.265"
"85","Yinka Dare",1997,"57","82","3","41","313","0","0","0","19","54","0.352","7.2","-0.1","-0.4","0.3","0.406","0.685"
"86","Antonio Davis",1997,"858","598","65","82","2335","1","14","0.071","307","627","0.49","13.8","5.2","1.7","3.4","0.536","0.565"
"87","Ben Davis",1997,"29","27","0","20","98","0","0","0","10","26","0.385","9.4","0.1","0","0.1","0.417","0.769"
"88","Dale Davis",1997,"832","772","59","80","2589","0","0","0","370","688","0.538","15.1","6.7","2.7","4","0.532","0.313"
"89","Emanual Davis",1997,"65","22","26","13","230","12","27","0.444","12","27","0.444","9.7","0.3","0","0.3","0.565","0.148"
"90","Hubert Davis",1997,"181","40","34","36","623","16","70","0.229","58","114","0.509","7.4","0.1","0","0.1","0.466","0.125"
"91","Mark Davis",1997,"639","323","135","75","1705","24","93","0.258","227","442","0.514","13.7","2.3","1.3","1","0.525","0.314"
"92","Todd Day",1997,"1178","330","117","81","2277","126","348","0.362","272","651","0.418","15.5","3.2","2.1","1.2","0.515","0.331"
"93","Andrew DeClercq",1997,"375","298","32","71","1065","0","0","0","142","273","0.52","12.5","1.6","0.8","0.7","0.552","0.553"
"94","Terry Dehere",1997,"470","95","158","73","1053","52","160","0.325","96","223","0.43","12.4","1.2","0.7","0.5","0.524","0.386"
"95","Vinny Del Negro",1997,"886","210","231","72","2243","44","140","0.314","321","641","0.501","14.4","3.1","3.2","-0.1","0.529","0.165"
"96","Bison Dele",1997,"63","33","12","9","138","0","0","0","26","63","0.413","13.7","0.2","0","0.2","0.453","0.238"
"97","Tony Delk",1997,"332","99","99","61","867","52","112","0.464","67","144","0.465","14.2","1.6","1","0.6","0.596","0.199"
"98","Dell Demps",1997,"2","0","0","2","10","0","1","0","0","2","0","1.9","0","0","0","0.258","0.667"
"99","Vlade Divac*",1997,"1024","725","301","81","2840","11","47","0.234","407","800","0.509","17.9","7.3","3.4","3.9","0.533","0.306"
"100","Sherman Douglas",1997,"764","193","427","79","2316","38","114","0.333","268","496","0.54","14.6","4.6","3.4","1.2","0.557","0.28"
"101","Greg Dreiling",1997,"80","76","11","40","389","1","1","1","33","73","0.452","7.3","0.4","0","0.3","0.466","0.365"
"102","Clyde Drexler*",1997,"1114","373","354","62","2271","119","335","0.355","278","564","0.493","19.9","8.1","4.8","3.4","0.548","0.298"
"103","Nate Driggers",1997,"36","22","6","15","132","0","9","0","13","34","0.382","6.8","-0.2","-0.2","0","0.366","0.326"
"104","Kevin Duckworth",1997,"104","60","16","26","384","3","4","0.75","42","99","0.424","6.1","-0.2","-0.5","0.3","0.473","0.155"
"105","Chris Dudley",1997,"317","593","41","81","1840","0","0","0","126","293","0.43","10.1","3.5","0","3.4","0.449","0.468"
"106","Joe Dumars*",1997,"1158","191","318","79","2923","166","384","0.432","219","491","0.446","15.6","8.8","6.8","2","0.586","0.293"
"107","Tony Dumas",1997,"86","16","25","24","278","4","28","0.143","29","68","0.426","5.2","-0.3","-0.5","0.1","0.402","0.26"
"108","Acie Earl",1997,"188","96","20","47","500","0","5","0","67","175","0.383","10.7","0","-0.5","0.5","0.433","0.467"
"109","Tyus Edney",1997,"485","113","226","70","1376","8","42","0.19","142","349","0.407","12.7","1.5","0.7","0.8","0.499","0.55"
"110","Blue Edwards",1997,"478","189","114","61","1439","25","89","0.281","157","369","0.425","10","-0.1","-0.4","0.3","0.472","0.238"
"111","Kevin Edwards",1997,"190","43","57","32","477","15","43","0.349","54","140","0.386","9.8","-0.2","-0.4","0.2","0.47","0.235"
"112","Craig Ehlo",1997,"214","110","68","62","848","27","95","0.284","60","153","0.392","7.6","0.3","-0.7","1","0.412","0.105"
"113","Howard Eisley",1997,"368","84","198","82","1083","20","72","0.278","119","236","0.504","11.1","1.2","0.1","1.1","0.53","0.289"
"114","Mario Elie",1997,"909","235","310","78","2687","120","286","0.42","171","299","0.572","14.3","8.9","6.3","2.6","0.662","0.395"
"115","Sean Elliott",1997,"582","190","124","39","1393","42","126","0.333","154","338","0.456","14","1.5","1.4","0.1","0.529","0.422"
"116","Dale Ellis",1997,"1361","293","165","82","2940","192","528","0.364","285","623","0.457","12.9","3.1","3.2","0","0.537","0.228"
"117","LaPhonso Ellis",1997,"1203","386","131","55","2002","95","259","0.367","350","755","0.464","18.2","3.6","2.7","0.9","0.529","0.278"
"118","Pervis Ellison",1997,"15","26","4","6","125","0","0","0","6","16","0.375","6.5","0","-0.1","0.1","0.412","0.313"
"119","Brian Evans",1997,"20","8","7","14","59","4","8","0.5","4","14","0.286","11.7","0.1","0","0.1","0.455","0"
"120","Patrick Ewing*",1997,"1751","834","156","78","2887","2","9","0.222","653","1333","0.49","21.3","9.8","2.9","6.9","0.548","0.434"
"121","Jamie Feick",1997,"151","214","26","41","624","5","14","0.357","51","143","0.357","11.1","0.2","-0.3","0.5","0.405","0.427"
"122","Duane Ferrell",1997,"394","141","66","62","1115","18","44","0.409","141","293","0.481","11.6","1.9","0.7","1.1","0.521","0.279"
"123","Danny Ferry",1997,"870","337","151","82","2633","114","284","0.401","227","510","0.445","11.7","5.6","2.2","3.4","0.523","0.11"
"124","Michael Finley",1997,"1249","372","224","83","2790","101","280","0.361","374","791","0.473","14.5","3.9","2.3","1.6","0.53","0.229"
"125","Matt Fish",1997,"2","5","0","6","8","0","0","0","1","3","0.333","-3.2","0","-0.1","0","0.333","0"
"126","Derek Fisher",1997,"309","97","119","80","921","22","73","0.301","82","189","0.434","11","1.1","0","1","0.491","0.458"
"127","Greg Foster",1997,"278","187","31","79","920","2","3","0.667","109","242","0.45","8.4","1","0","1","0.508","0.265"
"128","Rick Fox",1997,"1174","394","286","76","2650","101","278","0.363","332","672","0.494","16.5","5.2","3.3","1.9","0.551","0.277"
"129","Todd Fuller",1997,"304","249","24","75","949","0","0","0","114","266","0.429","10.4","0.7","0.4","0.3","0.483","0.414"
"130","Kevin Gamble",1997,"307","107","77","62","953","54","112","0.482","69","174","0.397","11.6","1.6","1.1","0.6","0.529","0.035"
"131","Kevin Garnett*",1997,"1309","618","236","77","2995","6","21","0.286","543","1079","0.503","18.2","7.3","3.4","3.9","0.537","0.247"
"132","Dean Garrett",1997,"542","495","38","68","1665","0","0","0","223","389","0.573","17.7","6.2","3.7","2.5","0.603","0.355"
"133","Chris Gatling",1997,"891","370","28","47","1283","1","6","0.167","326","617","0.528","23.9","3.9","2.4","1.5","0.58","0.528"
"134","Reggie Geary",1997,"57","15","36","39","246","8","21","0.381","14","37","0.378","8.7","0.3","-0.1","0.4","0.454","0.19"
"135","Matt Geiger",1997,"437","258","38","49","1044","6","20","0.3","165","330","0.5","14.3","1.9","1","0.9","0.538","0.363"
"136","Kendall Gill",1997,"1789","499","326","82","3199","74","220","0.336","570","1233","0.462","19.6","8.8","6.6","2.2","0.53","0.369"
"137","Armen Gilliam",1997,"691","497","53","80","2050","0","0","0","246","522","0.471","13.6","4.1","1.9","2.2","0.543","0.496"
"138","Anthony Goldwire",1997,"387","84","219","60","1188","64","153","0.418","67","177","0.379","12.1","1.7","1.4","0.3","0.531","0.236"
"139","Greg Graham",1997,"93","13","11","28","197","9","31","0.29","20","49","0.408","12.6","0.3","0","0.3","0.476","0.5"
"140","Brian Grant",1997,"252","142","28","24","607","0","0","0","91","207","0.44","14.5","1","0.3","0.7","0.511","0.435"
"141","Gary Grant",1997,"110","38","45","28","365","14","46","0.304","25","64","0.391","9.1","0.4","-0.2","0.6","0.46","0.2"
"142","Harvey Grant",1997,"316","256","68","78","1604","28","89","0.315","101","225","0.449","8.8","2.7","0.8","1.9","0.477","0.124"
"143","Horace Grant",1997,"845","600","163","67","2496","1","6","0.167","357","689","0.518","17.3","7.7","4.1","3.6","0.546","0.258"
"144","Devin Gray",1997,"18","14","2","6","49","0","0","0","8","26","0.308","4.6","-0.2","-0.3","0.1","0.319","0.192"
"145","Evric Gray",1997,"13","3","2","5","42","1","4","0.25","3","11","0.273","2.8","-0.1","-0.1","0","0.388","0.267"
"146","Jeff Grayer",1997,"91","38","25","25","316","4","11","0.364","34","72","0.472","10","0.3","0.2","0.1","0.496","0.241"
"147","A.C. Green",1997,"597","656","69","83","2492","1","20","0.05","233","464","0.502","12.4","4.8","2.4","2.4","0.523","0.407"
"148","Litterial Green",1997,"90","22","41","45","311","0","10","0","30","54","0.556","13.5","0.8","0.4","0.4","0.531","0.734"
"149","Tom Gugliotta",1997,"1672","702","335","81","3131","24","93","0.258","568","1246","0.456","19","6.7","2.6","4.2","0.526","0.423"
"150","Jack Haley",1997,"40","32","5","20","74","0","0","0","13","37","0.351","19.6","0.2","0.2","0.1","0.441","0.514"
"151","Darvin Ham",1997,"83","56","14","36","318","0","0","0","33","62","0.532","8.5","0.1","0","0.1","0.536","0.565"
"152","Steve Hamer",1997,"76","60","7","35","268","0","2","0","30","55","0.545","8.9","0.2","0.1","0.1","0.545","0.509"
"153","Tom Hammonds",1997,"506","401","64","81","1758","0","2","0","191","396","0.482","10.1","1.7","1.1","0.6","0.534","0.432"
"154","Darrin Hancock",1997,"42","18","12","24","133","0","0","0","16","35","0.457","11.9","0.2","0","0.2","0.51","0.4"
"155","Anfernee Hardaway",1997,"1210","263","332","59","2221","85","267","0.318","336","674","0.499","21.4","8.1","5.8","2.2","0.554","0.367"
"156","Tim Hardaway",1997,"1644","277","695","81","3136","203","590","0.344","372","794","0.469","20.8","12.9","7.9","5","0.532","0.263"
"157","Derek Harper",1997,"753","137","321","75","2210","60","176","0.341","239","498","0.48","12.9","2.7","1.5","1.2","0.516","0.19"
"158","Ron Harper",1997,"480","193","191","76","1740","68","188","0.362","109","218","0.5","13.6","5.7","3","2.7","0.543","0.202"
"159","Othella Harrington",1997,"273","198","18","57","860","0","3","0","112","201","0.557","10.8","1.4","0.4","1","0.57","0.397"
"160","Lucious Harris",1997,"293","71","50","54","813","36","99","0.364","76","195","0.39","10.7","0.4","0.2","0.2","0.466","0.16"
"161","Antonio Harvey",1997,"15","10","1","6","26","0","0","0","5","11","0.455","23.2","0.1","0.1","0.1","0.55","0.545"
"162","Hersey Hawkins",1997,"1139","320","250","82","2755","143","355","0.403","226","440","0.514","17.6","10.9","7","3.9","0.616","0.371"
"163","Michael Hawkins",1997,"80","31","64","29","326","10","31","0.323","19","37","0.514","10.6","0.2","0.1","0.1","0.536","0.221"
"164","Shane Heal",1997,"75","18","33","43","236","20","65","0.308","6","32","0.188","5","-0.4","-0.5","0.1","0.378","0.052"
"165","Alan Henderson",1997,"199","116","23","30","501","0","0","0","77","162","0.475","15","1.3","0.5","0.9","0.51","0.463"
"166","Mark Hendrickson",1997,"85","92","3","29","301","3","12","0.25","29","65","0.446","11.5","0.3","0.1","0.2","0.481","0.338"
"167","Carl Herrera",1997,"597","340","50","75","1837","2","6","0.333","255","587","0.434","10.6","0.1","-0.8","0.9","0.463","0.199"
"168","Grant Hill*",1997,"1710","721","583","80","3147","10","33","0.303","615","1226","0.502","25.5","14.6","8.7","5.9","0.556","0.503"
"169","Tyrone Hill",1997,"955","736","92","74","2582","0","1","0","357","594","0.601","17.8","9.9","5.3","4.6","0.626","0.64"
"170","Fred Hoiberg",1997,"224","81","41","47","572","29","70","0.414","38","86","0.442","15.9","2.1","1.3","0.8","0.59","0.494"
"171","Jeff Hornacek",1997,"1191","241","361","82","2592","72","195","0.369","341","661","0.516","18.8","10.2","7.2","3","0.596","0.381"
"172","Robert Horry",1997,"423","237","110","54","1395","49","154","0.318","108","206","0.524","13","2.9","1","1.9","0.529","0.25"
"173","Allan Houston",1997,"1197","240","179","81","2681","148","384","0.385","289","648","0.446","11.3","4.7","1.5","3.2","0.531","0.211"
"174","Juwan Howard",1997,"1570","652","311","82","3324","0","2","0","638","1311","0.487","16.1","7","3.3","3.7","0.529","0.296"
"175","Stephen Howard",1997,"176","85","11","49","418","0","0","0","62","108","0.574","16","1.3","0.7","0.6","0.613","0.75"
"176","Lindsey Hunter",1997,"1166","233","154","82","3023","166","468","0.355","255","574","0.444","13.4","6.4","3","3.4","0.515","0.195"
"177","Bobby Hurley",1997,"143","38","146","49","632","14","45","0.311","32","80","0.4","10.4","0.4","0.1","0.3","0.482","0.424"
"178","Allen Iverson*",1997,"1787","312","567","76","3045","155","455","0.341","470","1049","0.448","18","4.1","3.1","1","0.513","0.362"
"179","Jaren Jackson",1997,"374","132","65","75","1133","53","158","0.335","81","171","0.474","10.1","1.6","0.3","1.3","0.52","0.21"
"180","Jim Jackson",1997,"1226","411","316","77","2831","86","247","0.348","358","782","0.458","15.1","4.4","2.8","1.6","0.526","0.301"
"181","Mark Jackson",1997,"812","395","935","82","3054","66","178","0.371","223","501","0.445","15.7","6.1","4.4","1.8","0.525","0.314"
"182","Henry James",1997,"356","81","21","53","945","76","181","0.42","49","125","0.392","10.2","2","1.3","0.7","0.553","0.118"
"183","Chris Jent",1997,"6","1","1","3","10","2","3","0.667","0","3","0","16","0","0","0","0.5","0"
"184","Avery Johnson",1997,"800","147","513","76","2472","6","26","0.231","321","659","0.487","15","3.4","3.4","0","0.517","0.296"
"185","Eddie Johnson",1997,"424","138","52","52","913","49","131","0.374","111","231","0.481","13.4","1.8","0.9","0.9","0.541","0.188"
"186","Ervin Johnson",1997,"582","913","71","82","2599","0","2","0","243","465","0.523","14.3","5.2","1.4","3.8","0.543","0.334"
"187","Kevin Johnson",1997,"1410","253","653","70","2658","89","202","0.441","352","688","0.512","22.9","11.7","10.2","1.5","0.631","0.579"
"188","Larry Johnson",1997,"976","393","174","76","2613","34","105","0.324","342","630","0.543","13.8","7.7","4","3.7","0.57","0.373"
"189","Charles Jones",1997,"4","13","3","12","93","0","0","0","2","5","0.4","6.3","0.2","0.1","0.1","0.4","0"
"190","Eddie Jones",1997,"1374","326","270","80","2998","152","389","0.391","321","692","0.464","17.3","9.6","5.3","4.3","0.559","0.312"
"191","Popeye Jones",1997,"616","680","84","79","2421","1","13","0.077","257","524","0.49","12","4.2","2","2.2","0.522","0.225"
"192","Michael Jordan*",1997,"2431","482","352","82","3106","111","297","0.374","809","1595","0.507","27.8","18.3","13.3","5","0.567","0.304"
"193","Reggie Jordan",1997,"40","27","12","19","130","0","0","0","16","26","0.615","15.7","0.4","0.2","0.2","0.597","0.654"
"194","Adam Keefe",1997,"235","216","32","62","915","0","1","0","82","159","0.516","11.7","2.3","1","1.3","0.572","0.644"
"195","Shawn Kemp",1997,"1516","807","156","81","2750","12","33","0.364","514","999","0.515","20.7","10","4.6","5.4","0.583","0.59"
"196","Tim Kempton",1997,"4","8","2","10","59","0","0","0","1","5","0.2","-1","-0.2","-0.2","0","0.34","0.4"
"197","Steve Kerr",1997,"662","130","175","82","1861","110","237","0.464","139","230","0.604","15.6","7.5","5.4","2","0.667","0.143"
"198","Jerome Kersey",1997,"476","363","89","70","1766","17","65","0.262","177","384","0.461","12.3","3.8","0.4","3.4","0.475","0.263"
"199","Jason Kidd*",1997,"599","249","496","55","1964","61","165","0.37","152","364","0.418","16.9","4.4","2.3","2","0.498","0.312"
"200","Frankie King",1997,"20","14","5","7","59","1","2","0.5","6","15","0.4","15","0.1","0.1","0.1","0.521","0.294"
"201","Jimmy King",1997,"6","2","2","2","22","0","0","0","2","6","0.333","12.7","0","0","0","0.387","0.667"
"202","Stacey King",1997,"24","27","1","11","103","0","0","0","11","22","0.5","7.7","0","-0.1","0.1","0.478","0.318"
"203","Kerry Kittles",1997,"1347","319","249","82","3012","158","419","0.377","349","770","0.453","16","6.9","5.1","1.8","0.523","0.191"
"204","Joe Kleine",1997,"168","203","35","59","848","2","3","0.667","67","167","0.401","7.6","0.4","-0.3","0.7","0.45","0.224"
"205","Travis Knight",1997,"342","319","39","71","1156","0","0","0","140","275","0.509","14.1","3.3","1.4","1.8","0.536","0.364"
"206","Larry Krystkowiak",1997,"3","5","3","3","11","0","0","0","1","2","0.5","27.2","0.1","0","0","0.521","1"
"207","Toni Kukoc",1997,"754","261","256","57","1610","50","151","0.331","235","454","0.518","20.2","6.9","4.5","2.3","0.553","0.288"
"208","Christian Laettner",1997,"1486","720","223","82","3140","31","88","0.352","517","1040","0.497","19.1","11.6","6.1","5.4","0.562","0.39"
"209","Andrew Lang",1997,"274","278","25","52","1194","0","0","0","115","248","0.464","10.8","1.9","0.7","1.2","0.498","0.246"
"210","Antonio Lang",1997,"171","127","33","64","843","0","6","0","68","156","0.436","8","0.8","-0.6","1.4","0.467","0.296"
"211","Priest Lauderdale",1997,"111","43","12","35","180","0","1","0","49","88","0.557","13.6","-0.2","-0.5","0.3","0.56","0.258"
