"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"1","Jay Arnette",1966,"2","0","0","3","14","0","0","0","1","6","0.167","-9","-0.1","-0.1","0","0.167","0"
"2","Al Attles*",1966,"882","322","225","79","2053","0","0","0","364","724","0.503","13.2","5.6","3.6","2","0.528","0.348"
"3","Jim Barnes",1966,"908","755","94","73","2191","0","0","0","348","818","0.425","12.8","2.9","1.3","1.6","0.476","0.379"
"4","Dick Barnett",1966,"1729","310","259","75","2589","0","0","0","631","1344","0.469","18.4","8","7.5","0.5","0.537","0.45"
"5","John Barnhill",1966,"599","203","196","76","1617","0","0","0","243","606","0.401","10.8","1.1","-0.3","1.5","0.436","0.304"
"6","Rick Barry*",1966,"2059","850","173","80","2990","0","0","0","745","1698","0.439","20","10.4","7.2","3.2","0.518","0.389"
"7","Elgin Baylor*",1966,"1079","621","224","65","1975","0","0","0","415","1034","0.401","16.9","2.6","0.5","2","0.456","0.326"
"8","Zelmo Beaty*",1966,"1656","1086","125","80","3072","0","0","0","616","1301","0.473","18.5","10.3","7.3","3","0.535","0.43"
"9","Walt Bellamy*",1966,"1820","1254","235","80","3352","0","0","0","695","1373","0.506","19.3","9.5","8.3","1.2","0.543","0.502"
"10","Al Bianchi",1966,"494","134","134","78","1312","0","0","0","214","560","0.382","7.1","0.2","-1.2","1.4","0.41","0.175"
"11","Ron Bonham",1966,"204","35","11","39","312","0","0","0","76","207","0.367","13.1","0.2","-0.2","0.4","0.436","0.295"
"12","Bob Boozer",1966,"955","548","87","78","1847","0","0","0","365","754","0.484","16.4","5.8","4.3","1.6","0.542","0.383"
"13","Gary Bradds",1966,"7","8","1","3","15","0","0","0","2","6","0.333","18","0","0","0","0.451","0.667"
"14","Jesse Branson",1966,"5","9","1","5","14","0","0","0","1","6","0.167","10.3","0","-0.1","0","0.322","0.667"
"15","Bill Bridges",1966,"1011","951","208","78","2677","0","0","0","377","927","0.407","13.9","3.9","1.1","2.9","0.465","0.393"
"16","Em Bryant",1966,"498","170","216","71","1193","0","0","0","212","449","0.472","13.1","2","1.6","0.3","0.505","0.225"
"17","Bill Buntin",1966,"324","252","36","42","713","0","0","0","118","299","0.395","13.3","0.9","0","0.9","0.448","0.478"
"18","Donnie Butcher",1966,"108","33","30","15","285","0","0","0","45","96","0.469","10.7","0.5","0.3","0.3","0.487","0.354"
"19","Joe Caldwell",1966,"1001","436","126","79","1857","0","0","0","411","938","0.438","15.3","3.3","1.6","1.8","0.477","0.271"
"20","Wilt Chamberlain*",1966,"2649","1943","414","79","3737","0","0","0","1074","1990","0.54","28.3","21.4","12.9","8.5","0.547","0.49"
"21","Len Chappell",1966,"246","127","26","46","545","0","0","0","100","238","0.42","11.2","0.1","0","0.1","0.452","0.328"
"22","Barry Clemens",1966,"376","183","67","70","877","0","0","0","161","391","0.412","10.7","0.1","-0.2","0.2","0.442","0.199"
"23","Mel Counts",1966,"562","432","50","67","1021","0","0","0","221","549","0.403","16.4","2.9","0.3","2.6","0.459","0.264"
"24","Billy Cunningham*",1966,"1143","599","207","80","2134","0","0","0","431","1011","0.426","15.7","5","1.7","3.3","0.474","0.438"
"25","Dave DeBusschere*",1966,"1297","916","209","79","2696","0","0","0","524","1284","0.408","15.7","3.7","-0.1","3.7","0.447","0.294"
"26","Connie Dierking",1966,"318","245","43","57","782","0","0","0","134","322","0.416","11.6","0.5","-0.1","0.6","0.444","0.255"
"27","Johnny Egan",1966,"691","183","273","76","1644","0","0","0","259","574","0.451","13.7","3.6","2.5","1.1","0.513","0.395"
"28","Leroy Ellis",1966,"972","735","74","80","2219","0","0","0","393","927","0.424","13","2.8","0.9","1.9","0.467","0.276"
"29","Wayne Embry*",1966,"605","525","81","80","1882","0","0","0","232","564","0.411","9.2","1.5","0.2","1.3","0.454","0.415"
"30","Keith Erickson",1966,"233","162","38","64","646","0","0","0","95","267","0.356","8.3","-0.2","-0.9","0.7","0.394","0.243"
"31","John Fairchild",1966,"60","45","11","30","171","0","0","0","23","89","0.258","3.9","-0.6","-0.7","0.1","0.307","0.225"
"32","Mike Farmer",1966,"30","18","6","9","79","0","0","0","13","30","0.433","11.6","0.1","0","0.1","0.466","0.167"
"33","Bob Ferry",1966,"481","334","111","66","1229","0","0","0","188","457","0.411","12.3","1.2","0.3","0.9","0.457","0.344"
"34","Will Frazier",1966,"1","5","1","2","9","0","0","0","0","4","0","0.5","-0.1","-0.1","0","0.102","0.5"
"35","Dave Gambee",1966,"495","273","71","72","1068","0","0","0","168","437","0.384","12.6","2.2","0.8","1.4","0.477","0.428"
"36","Tom Gola*",1966,"326","289","191","74","1127","0","0","0","122","271","0.45","12.2","1.7","1.3","0.4","0.514","0.387"
"37","Gail Goodrich*",1966,"509","130","103","65","1008","0","0","0","203","503","0.404","11.9","0.7","0","0.7","0.448","0.296"
"38","Johnny Green",1966,"918","645","107","79","1645","0","0","0","358","668","0.536","19.3","5.6","4.3","1.3","0.547","0.581"
"39","Si Green",1966,"32","11","9","10","92","0","0","0","12","31","0.387","7.5","0.1","-0.1","0.1","0.421","0.516"
"40","Hal Greer*",1966,"1819","473","384","80","3326","0","0","0","703","1580","0.445","15.9","9.5","5.5","4","0.504","0.325"
"41","Richie Guerin*",1966,"1190","314","388","80","2363","0","0","0","414","998","0.415","16.3","5.7","3.6","2","0.498","0.447"
"42","Cliff Hagan*",1966,"1014","234","164","74","1851","0","0","0","419","942","0.445","14.8","3.7","2.4","1.2","0.491","0.219"
"43","Happy Hairston",1966,"1016","546","44","72","1794","0","0","0","398","814","0.489","16.8","5.3","4.1","1.3","0.532","0.394"
"44","John Havlicek*",1966,"1334","423","210","71","2175","0","0","0","530","1328","0.399","16.7","4.3","0.1","4.1","0.45","0.263"
"45","Tom Hawkins",1966,"662","575","99","79","2126","0","0","0","273","604","0.452","9.9","2.5","1","1.5","0.476","0.346"
"46","Walt Hazzard",1966,"1098","219","393","80","2198","0","0","0","458","1003","0.457","14.9","4.5","2.8","1.7","0.492","0.256"
