"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"73","Frank Ramsey*",1961,"1191","431","146","79","2019","0","0","0","448","1100","0.407","15.2","6.5","2.7","3.8","0.474","0.322"
"74","Hub Reed",1961,"397","367","69","75","1216","0","0","0","156","364","0.429","10.2","1","0.9","0.1","0.475","0.335"
"75","Joe Roberts",1961,"322","243","43","68","800","0","0","0","130","351","0.37","9.9","0.2","-0.6","0.8","0.406","0.296"
"76","Oscar Robertson*",1961,"2165","716","690","71","3032","0","0","0","756","1600","0.473","25.9","13.2","13","0.2","0.555","0.496"
"77","Guy Rodgers*",1961,"1000","509","677","78","2905","0","0","0","397","1029","0.386","13.5","4.8","0.8","4.1","0.431","0.292"
"78","Phil Rollins",1961,"276","97","123","61","816","0","0","0","109","293","0.372","8.9","0.1","-0.2","0.3","0.416","0.3"
"79","Joe Ruklick",1961,"94","62","10","29","223","0","0","0","43","120","0.358","7.8","-0.2","-0.4","0.2","0.374","0.108"
"80","Bill Russell*",1961,"1322","1868","268","78","3458","0","0","0","532","1250","0.426","18.1","13","1.7","11.3","0.454","0.375"
"81","Tom Sanders*",1961,"363","385","44","68","1084","0","0","0","148","352","0.42","11.7","3","0.5","2.5","0.458","0.284"
"82","Woody Sauldsberry",1961,"516","491","74","69","1491","0","0","0","230","768","0.299","6.1","-2.8","-5.1","2.2","0.318","0.13"
"83","Dolph Schayes*",1961,"1868","960","296","79","3007","0","0","0","594","1595","0.372","19.2","8.5","5","3.5","0.482","0.491"
"84","Kenny Sears",1961,"750","293","102","52","1396","0","0","0","241","568","0.424","16.1","4","3.6","0.4","0.527","0.572"
"85","Frank Selvy",1961,"832","299","246","77","2153","0","0","0","311","767","0.405","11.8","4.1","1.9","2.2","0.468","0.364"
"86","Bill Sharman*",1961,"976","223","146","61","1538","0","0","0","383","908","0.422","17","5.4","2.7","2.7","0.484","0.251"
"87","Gene Shue",1961,"1765","334","530","78","3361","0","0","0","650","1545","0.421","15.9","7.6","6.2","1.4","0.495","0.351"
"88","Larry Staverman",1961,"301","287","86","66","944","0","0","0","111","249","0.446","11.8","1.4","1.4","0.1","0.519","0.373"
"89","Jack Twyman*",1961,"1997","672","225","79","2920","0","0","0","796","1632","0.488","19.6","9.6","9.4","0.1","0.532","0.339"
"90","Charlie Tyra",1961,"518","394","82","59","1404","0","0","0","199","549","0.362","10.2","-0.2","-0.6","0.5","0.414","0.315"
"91","Jerry West*",1961,"1389","611","333","79","2797","0","0","0","529","1264","0.419","16","6.6","3.1","3.5","0.468","0.393"
"92","Win Wilfong",1961,"284","147","87","62","717","0","0","0","106","305","0.348","9.7","-0.3","-0.3","0","0.413","0.292"
"93","Lenny Wilkens*",1961,"880","335","212","75","1898","0","0","0","333","783","0.425","13.4","4.9","2.4","2.4","0.481","0.383"
