"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"28","Jack George",1959,"619","293","221","71","1881","0","0","0","233","674","0.346","11","1.5","-0.5","1.9","0.405","0.301"
"29","Tom Gola*",1959,"901","710","269","64","2333","0","0","0","310","773","0.401","17.4","7.4","3.8","3.6","0.484","0.462"
"30","Joe Graboski",1959,"1058","751","148","72","2482","0","0","0","394","1116","0.353","13.9","2.8","-0.5","3.3","0.415","0.323"
"31","Si Green",1959,"396","252","113","46","1109","0","0","0","146","415","0.352","11.5","0.4","-0.3","0.7","0.408","0.386"
"32","Hal Greer*",1959,"753","196","101","68","1625","0","0","0","308","679","0.454","13.3","4.5","3.2","1.3","0.498","0.259"
"33","Richie Guerin*",1959,"1291","518","364","71","2558","0","0","0","443","1046","0.424","19","8.4","6.7","1.7","0.509","0.483"
"34","Cliff Hagan*",1959,"1707","783","245","72","2702","0","0","0","646","1417","0.456","22.7","11.7","9","2.8","0.516","0.378"
"35","Steve Hamilton",1959,"292","220","36","67","847","0","0","0","109","294","0.371","9.6","0.7","0.1","0.6","0.427","0.371"
"36","Vern Hatton",1959,"375","178","70","64","1109","0","0","0","149","418","0.356","9","0.3","-0.5","0.7","0.404","0.251"
"37","Tom Heinsohn*",1959,"1242","638","164","66","2089","0","0","0","465","1192","0.39","17.9","6.5","2.5","4.1","0.455","0.328"
"38","Joe Holup",1959,"570","352","73","68","1502","0","0","0","209","580","0.36","10.4","1.8","0.2","1.6","0.427","0.345"
"39","Bob Hopkins",1959,"668","436","67","67","1518","0","0","0","246","611","0.403","14.4","3.5","1.8","1.7","0.468","0.383"
"40","Hot Rod Hundley",1959,"682","250","205","71","1664","0","0","0","259","719","0.36","12.8","1.3","0.1","1.2","0.418","0.303"
"41","Andy Johnson",1959,"463","212","90","67","1158","0","0","0","174","466","0.373","10.5","1.3","0","1.3","0.421","0.41"
"42","Neil Johnston*",1959,"177","139","21","28","393","0","0","0","54","164","0.329","15.6","0.7","0.2","0.6","0.437","0.537"
"43","K.C. Jones*",1959,"171","127","70","49","609","0","0","0","65","192","0.339","9.5","0.8","-0.4","1.1","0.385","0.354"
"44","Sam Jones*",1959,"761","428","101","71","1466","0","0","0","305","703","0.434","18","5.3","2.6","2.7","0.482","0.279"
"45","Phil Jordon",1959,"1029","594","83","72","2058","0","0","0","399","967","0.413","16.8","5.2","2.8","2.4","0.468","0.313"
"46","Tommy Kearns",1959,"2","0","0","1","7","0","0","0","1","1","1","8.8","0","0","0","1","0"
"47","Red Kerr",1959,"1285","1008","142","72","2671","0","0","0","502","1139","0.441","19.4","8.7","5.2","3.6","0.494","0.322"
"48","Jim Krebs",1959,"634","491","50","72","1578","0","0","0","271","679","0.399","12.4","1.5","0.3","1.2","0.432","0.181"
"49","Slick Leonard*",1959,"532","178","186","58","1598","0","0","0","206","552","0.373","10.9","1.5","0.4","1","0.427","0.29"
"50","Earl Lloyd*",1959,"605","500","90","72","1796","0","0","0","234","670","0.349","9.7","1.3","-0.8","2.1","0.403","0.272"
"51","Jim Loscutoff",1959,"546","460","60","66","1680","0","0","0","242","686","0.353","7.2","0.9","-1.9","2.7","0.378","0.122"
"52","Clyde Lovellette*",1959,"1009","605","91","70","1599","0","0","0","402","885","0.454","22.3","6.5","4.7","1.8","0.507","0.282"
"53","Ed Macauley*",1959,"65","40","13","14","196","0","0","0","22","75","0.293","7.6","-0.2","-0.3","0.2","0.36","0.467"
"54","Tom Marshall",1959,"64","52","27","18","272","0","0","0","23","79","0.291","7.7","-0.3","-0.3","0.1","0.349","0.367"
"55","Slater Martin*",1959,"687","253","336","71","2504","0","0","0","245","706","0.347","9.3","2.4","0.4","2","0.42","0.36"
"56","Brendan McCann",1959,"0","1","1","1","7","0","0","0","0","3","0","-9.9","-0.1","-0.1","0","0","0"
"57","Johnny McCarthy",1959,"606","227","225","47","1827","0","0","0","245","657","0.373","10.5","0.5","-0.1","0.6","0.413","0.265"
"58","Dick McGuire*",1959,"655","285","443","71","2063","0","0","0","232","543","0.427","16.5","6.9","3.8","3.1","0.499","0.475"
"59","Jack McMahon",1959,"592","164","298","72","2235","0","0","0","248","692","0.358","7.5","0.6","-1","1.6","0.389","0.225"
"60","Shellie McMillon",1959,"309","285","26","48","700","0","0","0","127","289","0.439","16.1","1.7","0.7","1","0.462","0.36"
"61","Vern Mikkelsen*",1959,"992","570","159","72","2139","0","0","0","353","904","0.39","15.9","4.5","2.9","1.6","0.468","0.393"
"62","Willie Naulls",1959,"1068","723","102","68","2061","0","0","0","405","1072","0.378","16.5","2.6","1.2","1.4","0.442","0.29"
"63","Chuck Noble",1959,"461","115","114","65","939","0","0","0","189","560","0.338","10.6","-0.5","-1.5","1","0.378","0.202"
"64","Togo Palazzi",1959,"595","266","67","71","1053","0","0","0","240","612","0.392","14.7","1.7","0.5","1.1","0.437","0.258"
"65","Jim Palmer",1959,"690","472","65","67","1624","0","0","0","256","633","0.404","13.9","2.4","1.8","0.6","0.465","0.389"
"66","Med Park",1959,"405","188","108","62","1126","0","0","0","145","361","0.402","13","1.9","1.4","0.5","0.474","0.416"
"67","Jack Parr",1959,"262","278","51","66","1037","0","0","0","109","307","0.355","7.9","-0.3","-0.7","0.4","0.386","0.238"
"68","Bob Pettit*",1959,"2105","1182","221","72","2873","0","0","0","719","1640","0.438","28.2","14.8","11.3","3.5","0.519","0.536"
"69","Dave Piontek",1959,"766","385","124","72","1674","0","0","0","305","813","0.375","13.4","0.5","-0.1","0.6","0.42","0.279"
"70","Frank Ramsey*",1959,"1107","491","147","72","2013","0","0","0","383","1013","0.378","15.7","5.9","2.5","3.5","0.459","0.43"
"71","Hub Reed",1959,"325","317","32","65","950","0","0","0","136","317","0.429","11.5","1.7","0.8","0.9","0.467","0.224"
"72","Guy Rodgers*",1959,"483","281","261","45","1565","0","0","0","211","535","0.394","13","2.4","0.1","2.3","0.413","0.209"
"73","Phil Rollins",1959,"229","118","102","44","691","0","0","0","83","231","0.359","13.1","0.7","0.2","0.5","0.423","0.39"
"74","Lennie Rosenbluth",1959,"107","54","6","29","205","0","0","0","43","145","0.297","8.9","-0.6","-0.8","0.2","0.339","0.2"
"75","Bill Russell*",1959,"1168","1612","222","70","2979","0","0","0","456","997","0.457","20.7","12.9","4.7","8.2","0.493","0.429"
"76","Woody Sauldsberry",1959,"1112","826","71","72","2743","0","0","0","501","1380","0.363","10.8","-0.6","-3.8","3.3","0.381","0.128"
"77","Dolph Schayes*",1959,"1534","962","178","72","2645","0","0","0","504","1304","0.387","21","9.4","5.8","3.6","0.488","0.467"
"78","Kenny Sears",1959,"1488","658","136","71","2498","0","0","0","491","1002","0.49","22.6","13.3","11.9","1.5","0.59","0.587"
"79","Frank Selvy",1959,"667","248","96","68","1448","0","0","0","233","605","0.385","13.8","2.4","1.7","0.7","0.463","0.433"
"80","Paul Seymour",1959,"90","39","36","21","266","0","0","0","32","98","0.327","11","0.3","0","0.3","0.406","0.296"
"81","Chuck Share",1959,"433","657","103","72","1713","0","0","0","147","381","0.386","12.1","3.3","1.3","1.9","0.469","0.483"
"82","Bill Sharman*",1959,"1466","292","179","72","2382","0","0","0","562","1377","0.408","16.8","7.6","4.5","3.1","0.476","0.267"
"83","Gene Shue",1959,"1266","335","231","72","2745","0","0","0","464","1197","0.388","14.6","5.6","3.1","2.6","0.458","0.352"
"84","Ron Sobie",1959,"400","154","78","50","857","0","0","0","144","400","0.36","13.5","0.9","0.4","0.5","0.436","0.333"
"85","Guy Sparrow",1959,"336","244","67","67","842","0","0","0","129","406","0.318","8.9","-0.9","-1.6","0.7","0.36","0.34"
"86","Larry Staverman",1959,"247","218","54","57","681","0","0","0","101","215","0.47","15.2","1.6","1.3","0.3","0.513","0.274"
"87","Bennie Swain",1959,"265","262","29","58","708","0","0","0","99","244","0.406","12.3","1.9","0.5","1.4","0.453","0.451"
"88","Lou Tsioropoulos",1959,"145","110","20","35","488","0","0","0","60","190","0.316","5.6","0","-0.8","0.7","0.354","0.174"
"89","Jack Twyman*",1959,"1857","653","209","72","2713","0","0","0","710","1691","0.42","21.3","7.3","6.3","1","0.479","0.33"
"90","Charlie Tyra",1959,"609","485","33","69","1586","0","0","0","240","606","0.396","12","1.5","0.6","0.9","0.442","0.314"
"91","Win Wilfong",1959,"260","121","50","63","741","0","0","0","99","285","0.347","8.3","0.2","-0.3","0.5","0.405","0.288"
"92","George Yardley*",1959,"1209","431","65","61","1839","0","0","0","446","1042","0.428","20.5","6.8","5","1.8","0.495","0.391"
