"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"17","Ken Bannister",1990,"206","112","18","52","589","0","1","0","77","160","0.481","7.6","0.1","-0.5","0.5","0.492","0.683"
"18","Charles Barkley*",1990,"1989","909","307","79","3085","20","92","0.217","686","1085","0.632","27.1","17.3","13.1","4.2","0.661","0.632"
"19","Dana Barros",1990,"782","132","205","81","1630","95","238","0.399","204","500","0.408","12.8","1.8","1.1","0.7","0.497","0.149"
"20","John Battle",1990,"654","99","154","60","1477","2","13","0.154","273","531","0.514","12.6","1.7","1.7","0","0.542","0.248"
"21","Kenny Battle",1990,"242","124","38","59","729","1","4","0.25","92","166","0.554","12.2","1.9","1","1","0.587","0.482"
"22","William Bedford",1990,"118","58","4","42","246","1","6","0.167","53","119","0.445","9.5","-0.1","-0.5","0.5","0.438","0.176"
"23","Benoit Benjamin",1990,"959","657","159","71","2313","0","1","0","362","687","0.527","16.7","5.4","1.7","3.7","0.578","0.467"
"24","Winston Bennett",1990,"338","188","54","55","990","0","0","0","137","286","0.479","10","1.1","0.2","0.9","0.515","0.336"
"25","Larry Bird*",1990,"1820","712","562","75","2944","65","195","0.333","653","1322","0.494","21.9","9.5","5.3","4.1","0.546","0.226"
"26","Uwe Blab",1990,"98","108","25","47","531","0","0","0","39","98","0.398","3.3","-0.4","-0.6","0.2","0.429","0.378"
"27","Rolando Blackman",1990,"1552","280","289","80","2934","13","43","0.302","613","1213","0.505","17","6.8","4.6","2.2","0.552","0.271"
"28","Mookie Blaylock",1990,"505","140","210","50","1267","18","80","0.225","194","491","0.395","11.5","-0.3","-1.6","1.3","0.416","0.142"
"29","Muggsy Bogues",1990,"763","207","867","81","2743","5","26","0.192","321","638","0.503","16.9","6.7","4.6","2.1","0.528","0.202"
"30","Manute Bol",1990,"146","276","36","75","1310","9","48","0.188","47","121","0.388","7.2","0","-1.4","1.4","0.383","0.29"
"31","Anthony Bowie",1990,"284","118","96","66","918","6","21","0.286","113","272","0.415","8.8","0.7","-0.6","1.3","0.448","0.184"
"32","Sam Bowie",1990,"998","690","91","68","2207","10","31","0.323","337","803","0.42","16.2","4.7","1.9","2.8","0.499","0.454"
"33","Adrian Branch",1990,"65","20","4","11","91","1","1","1","24","60","0.4","16.9","0","-0.1","0.1","0.46","0.361"
"34","Randy Breuer",1990,"722","417","97","81","1879","0","1","0","298","695","0.429","13","2","-0.2","2.2","0.462","0.277"
"35","Frank Brickowski",1990,"517","327","105","78","1438","0","2","0","211","385","0.548","13.3","3.8","1.3","2.5","0.576","0.364"
"36","Scott Brooks",1990,"319","64","207","72","975","31","79","0.392","88","197","0.447","14.2","2.7","1.9","0.7","0.53","0.207"
"37","Chucky Brown",1990,"545","231","50","75","1339","0","7","0","210","440","0.477","11.9","2.2","0.9","1.3","0.525","0.367"
"38","Mike Brown",1990,"512","373","47","82","1397","1","2","0.5","176","342","0.515","12.8","3.7","1.7","2","0.593","0.578"
"39","Raymond Brown",1990,"16","15","4","16","56","0","0","0","8","28","0.286","-0.9","-0.2","-0.3","0","0.277","0.071"
"40","Tony Brown",1990,"219","72","41","61","635","5","20","0.25","83","186","0.446","8.2","0","-0.5","0.5","0.475","0.272"
"41","Stanley Brundy",1990,"37","26","3","16","128","0","0","0","15","30","0.5","10.1","0.2","0","0.1","0.488","0.6"
"42","Mark Bryant",1990,"168","146","13","58","562","0","0","0","70","153","0.458","9.1","1","0.2","0.9","0.48","0.327"
"43","Torgeir Bryn",1990,"4","2","0","3","10","0","0","0","0","2","0","9.1","0","0","0","0.431","3"
"44","Steve Bucknall",1990,"23","7","10","18","75","0","1","0","9","32","0.281","0","-0.3","-0.4","0","0.323","0.182"
"45","Greg Butler",1990,"6","9","1","13","33","0","0","0","3","12","0.25","-4.9","-0.1","-0.2","0","0.233","0.167"
"46","Michael Cage",1990,"798","821","70","82","2595","0","0","0","325","645","0.504","14.5","6.8","3.9","2.8","0.54","0.329"
"47","Adrian Caldwell",1990,"97","109","7","51","331","0","0","0","42","76","0.553","9.5","0.4","-0.3","0.7","0.549","0.368"
"48","Tony Campbell",1990,"1903","451","213","82","3164","9","54","0.167","714","1527","0.468","17.1","5.3","2.8","2.5","0.52","0.36"
"49","Rick Carlisle",1990,"2","0","5","5","21","0","3","0","1","4","0.25","-9.2","-0.2","-0.2","0","0.143","0"
"50","Antoine Carr",1990,"949","322","119","77","1727","0","7","0","356","714","0.499","16.4","3.5","2.4","1.1","0.557","0.413"
"51","Joe Barry Carroll",1990,"761","443","97","76","1721","0","2","0","312","757","0.412","12.6","0.7","-1.7","2.4","0.455","0.233"
"52","Bill Cartwright",1990,"811","465","145","71","2160","0","0","0","292","598","0.488","12.8","4.5","2.8","1.7","0.562","0.468"
"53","Terry Catledge",1990,"1435","563","72","74","2462","2","8","0.25","544","1144","0.476","15","2.5","2.4","0.1","0.525","0.422"
"54","Tom Chambers",1990,"2201","571","190","81","3046","24","86","0.279","786","1531","0.513","20.9","11.2","7.5","3.7","0.579","0.4"
"55","Rex Chapman",1990,"945","179","132","54","1762","47","142","0.331","330","782","0.422","11.9","-0.7","-1.4","0.7","0.469","0.208"
"56","Maurice Cheeks*",1990,"789","240","453","81","2519","4","16","0.25","303","593","0.511","14.9","7.1","4.2","2.9","0.565","0.332"
"57","Derrick Chievous",1990,"293","90","31","55","591","3","9","0.333","102","211","0.483","13.3","1.2","0.4","0.8","0.545","0.505"
"58","Ben Coleman",1990,"126","87","12","22","305","0","1","0","46","96","0.479","12.2","0.5","0.1","0.4","0.548","0.423"
"59","Steve Colter",1990,"361","176","148","73","977","0","5","0","142","292","0.486","15.9","2.7","1.7","1","0.533","0.32"
"60","Lester Conner",1990,"648","265","385","82","2355","2","13","0.154","235","560","0.42","12.8","3.7","1.1","2.6","0.486","0.373"
"61","Michael Cooper",1990,"515","227","215","80","1851","50","157","0.318","141","336","0.42","9.6","2.7","0.7","2","0.482","0.191"
"62","Wayne Cooper",1990,"301","339","44","79","1176","0","3","0","138","301","0.458","10.6","2.7","0.6","2.1","0.469","0.128"
"63","Lanard Copeland",1990,"74","10","9","23","110","1","5","0.2","30","63","0.476","10","-0.2","-0.3","0","0.499","0.206"
"64","Tyrone Corbin",1990,"1203","604","216","82","3011","0","11","0","521","1072","0.486","15.9","6.8","2.8","4","0.512","0.193"
"65","Dave Corzine",1990,"22","18","2","6","79","0","0","0","11","29","0.379","3.2","-0.2","-0.2","0","0.368","0.069"
"66","Pat Cummings",1990,"175","93","13","37","391","0","0","0","77","159","0.484","10.5","0.1","-0.3","0.4","0.499","0.233"
"67","Terry Cummings",1990,"1818","677","219","81","2821","19","59","0.322","709","1473","0.481","19.6","8.7","4.3","4.4","0.527","0.287"
"68","Dell Curry",1990,"1070","168","159","67","1860","52","147","0.354","409","843","0.485","15.9","1.8","0.4","1.5","0.517","0.105"
"69","Quintin Dailey",1990,"247","51","34","30","491","1","5","0.2","96","235","0.409","10","0.1","-0.1","0.2","0.459","0.275"
"70","Adrian Dantley*",1990,"662","172","80","45","1300","0","2","0","231","482","0.479","15.4","3.1","2.2","0.8","0.556","0.525"
"71","Brad Daugherty",1990,"690","373","130","41","1438","0","2","0","244","507","0.481","16","3.1","1.2","1.9","0.543","0.564"
"72","Brad Davis",1990,"470","93","242","73","1292","35","104","0.337","144","261","0.552","13.7","2.9","1.8","1.1","0.575","0.274"
"73","Charles Davis",1990,"130","81","18","53","429","7","25","0.28","51","133","0.383","6.7","-0.2","-0.5","0.3","0.402","0.051"
"74","Terry Davis",1990,"298","229","25","63","884","0","1","0","122","261","0.467","9","0.5","-0.4","0.9","0.496","0.332"
"75","Walter Davis",1990,"1207","179","155","69","1635","6","46","0.13","491","987","0.497","18.3","3.6","2.1","1.5","0.533","0.22"
"76","Johnny Dawkins",1990,"1162","247","601","81","2865","22","66","0.333","443","884","0.501","16","6.4","4.2","2.2","0.549","0.257"
"77","Vinny Del Negro",1990,"739","198","250","76","1858","10","32","0.313","287","611","0.47","12.6","2.2","1","1.2","0.52","0.241"
"78","Byron Dinkins",1990,"115","40","75","33","362","1","9","0.111","43","100","0.43","10.9","0.3","-0.2","0.5","0.471","0.275"
"79","Vlade Divac*",1990,"701","512","75","82","1611","0","5","0","274","544","0.504","17.5","5","1.7","3.2","0.544","0.393"
"80","James Donaldson",1990,"665","630","57","73","2265","0","0","0","258","479","0.539","12.2","4.5","1.7","2.8","0.581","0.445"
"81","Sherman Douglas",1990,"1155","206","619","81","2470","5","31","0.161","458","907","0.505","17","4.4","2.3","2.1","0.534","0.348"
"82","Terry Dozier",1990,"22","15","3","9","92","0","1","0","9","26","0.346","5.1","-0.2","-0.3","0.1","0.36","0.296"
"83","Greg Dreiling",1990,"65","87","8","49","307","0","0","0","20","53","0.377","6","0.2","-0.1","0.3","0.478","0.642"
"84","Larry Drew",1990,"418","98","217","80","1333","32","81","0.395","138","302","0.457","10.2","1.4","0.3","1.1","0.511","0.157"
"85","Clyde Drexler*",1990,"1703","507","432","73","2683","30","106","0.283","640","1251","0.512","22.2","11.6","7.3","4.3","0.551","0.317"
"86","Kevin Duckworth",1990,"1327","509","91","82","2462","0","0","0","548","1146","0.478","13.3","4.8","1.8","2.9","0.517","0.272"
"87","Chris Dudley",1990,"350","423","39","64","1356","0","0","0","146","355","0.411","9.5","0.2","-1.8","1.9","0.402","0.513"
"88","Joe Dumars*",1990,"1335","212","368","75","2578","22","55","0.4","486","1003","0.485","17.2","8.7","5.8","3","0.555","0.312"
"89","Mike Dunleavy",1990,"17","2","10","5","43","2","9","0.222","2","5","0.4","5.1","-0.1","-0.1","0","0.485","0.571"
"90","T.R. Dunn",1990,"114","138","43","65","657","0","2","0","44","95","0.463","9.8","1.4","0.5","0.9","0.499","0.402"
"91","Ledell Eackles",1990,"1055","175","182","78","1696","19","59","0.322","394","881","0.447","14.3","1","0.2","0.8","0.496","0.298"
"92","Mark Eaton",1990,"395","601","39","82","2281","0","0","0","158","300","0.527","10.6","5.3","1.4","3.9","0.561","0.393"
"93","Blue Edwards",1990,"727","251","145","82","1889","9","30","0.3","277","534","0.519","10.7","2.7","0.2","2.4","0.556","0.36"
"94","James Edwards",1990,"1189","345","63","82","2283","0","3","0","462","925","0.499","13.3","5.6","2.7","2.9","0.549","0.381"
"95","Jay Edwards",1990,"7","2","4","4","26","0","2","0","3","5","0.6","7.8","0","0","0","0.421","0.429"
"96","Kevin Edwards",1990,"938","282","252","78","2211","9","30","0.3","386","929","0.416","11.6","0.3","-2","2.3","0.451","0.191"
"97","Craig Ehlo",1990,"1102","439","371","81","2894","104","248","0.419","332","692","0.48","14.5","6.5","3.3","3.2","0.539","0.197"
"98","Sean Elliott",1990,"810","297","154","81","2032","1","9","0.111","310","638","0.486","12.5","4.6","2.6","2","0.546","0.334"
"99","Dale Ellis",1990,"1293","238","110","55","2033","96","256","0.375","406","755","0.538","19","6.4","5.4","1","0.58","0.233"
"100","Pervis Ellison",1990,"271","196","65","34","866","0","2","0","111","249","0.446","10.3","0.4","-0.5","0.9","0.475","0.311"
"101","Alex English*",1990,"1433","286","225","80","2211","2","5","0.4","633","1288","0.491","17.9","5.1","3.3","1.7","0.522","0.142"
"102","Patrick Ewing*",1990,"2347","893","182","82","3165","1","4","0.25","921","1669","0.552","25.8","13.5","8.3","5.3","0.599","0.387"
"103","Jim Farmer",1990,"243","43","25","38","400","8","27","0.296","81","176","0.46","15.5","0.7","0.5","0.3","0.51","0.394"
"104","Duane Ferrell",1990,"12","7","2","14","29","0","1","0","5","13","0.385","8.1","-0.1","-0.1","0","0.361","0.429"
"105","Vern Fleming",1990,"1176","322","610","82","2876","12","34","0.353","455","885","0.514","16.3","6.7","5.6","1.2","0.561","0.32"
"106","Sleepy Floyd",1990,"1000","198","600","82","2630","89","234","0.38","273","569","0.48","14.2","6.3","3.4","2.9","0.552","0.289"
"107","Tellis Frank",1990,"735","385","85","77","1762","0","0","0","278","607","0.458","11.1","2","0.4","1.6","0.518","0.386"
"108","Corey Gaines",1990,"10","5","26","9","81","1","2","0.5","3","10","0.3","6.2","-0.1","-0.1","0.1","0.363","0.333"
"109","Kevin Gamble",1990,"362","112","119","71","990","3","18","0.167","134","283","0.473","12.3","1.9","1.2","0.7","0.52","0.355"
"110","Winston Garland",1990,"574","214","303","79","1762","12","36","0.333","218","537","0.406","9.8","-0.3","-1.4","1.1","0.458","0.213"
"111","Tom Garrick",1990,"508","162","289","73","1721","4","21","0.19","204","400","0.51","11.8","2.5","0.9","1.6","0.539","0.271"
"112","Kenny Gattison",1990,"372","197","39","63","941","1","1","1","147","268","0.549","12.9","1.5","0.6","0.9","0.586","0.409"
"113","Derrick Gervin",1990,"251","65","8","21","339","0","3","0","93","194","0.479","22.9","1.3","0.9","0.4","0.531","0.452"
"114","Armen Gilliam",1990,"1271","599","99","76","2426","0","2","0","484","938","0.516","16.6","4.5","2.3","2.3","0.565","0.446"
"115","Mike Gminski",1990,"1112","687","128","81","2659","3","17","0.176","455","985","0.462","15.7","6","3.1","2.9","0.503","0.235"
"116","Gary Grant",1990,"575","195","442","44","1529","5","21","0.238","236","496","0.476","15.3","1.3","-0.6","1.9","0.507","0.219"
"117","Greg Grant",1990,"208","59","168","67","678","3","16","0.188","80","200","0.4","9.7","-0.1","-0.8","0.7","0.43","0.273"
"118","Harvey Grant",1990,"664","342","131","81","1846","0","8","0","284","593","0.479","12","2.6","1.1","1.4","0.502","0.228"
"119","Horace Grant",1990,"1071","629","227","80","2753","0","0","0","446","853","0.523","16.6","8","5.3","2.8","0.555","0.3"
"120","Stuart Gray",1990,"116","145","19","58","560","0","5","0","42","94","0.447","8.5","0.6","0","0.7","0.485","0.475"
"121","Jeff Grayer",1990,"548","217","107","71","1427","1","8","0.125","223","479","0.466","11.4","1.5","0.4","1.1","0.495","0.312"
"122","A.C. Green",1990,"1061","712","90","82","2709","13","46","0.283","372","760","0.489","14.7","7.7","4.4","3.3","0.548","0.459"
"123","Rickey Green",1990,"244","54","182","69","927","1","11","0.091","99","220","0.45","10.9","0.7","0.2","0.5","0.481","0.221"
"124","Sidney Green",1990,"761","588","99","73","1860","1","3","0.333","311","664","0.468","12.7","1.7","0.5","1.2","0.501","0.313"
"125","Dave Greenwood",1990,"60","78","12","37","205","0","0","0","22","52","0.423","10.9","0.4","-0.1","0.5","0.463","0.558"
"126","Darrell Griffith",1990,"733","166","63","82","1444","80","215","0.372","221","434","0.509","13.6","2.5","0.6","1.8","0.536","0.12"
"127","Scott Haffner",1990,"196","51","80","43","559","3","21","0.143","85","196","0.434","8.3","-0.1","-0.4","0.3","0.43","0.115"
"128","Jack Haley",1990,"361","300","26","67","1084","0","1","0","138","346","0.399","8.5","0.3","-0.6","0.9","0.449","0.36"
"129","Tom Hammonds",1990,"321","168","51","61","805","0","1","0","129","294","0.439","10.5","0.5","0","0.5","0.475","0.332"
"130","Bob Hansen",1990,"617","229","149","81","2174","54","154","0.351","211","414","0.51","8.5","2.8","0.9","2","0.517","0.113"
"131","Bill Hanzlik",1990,"500","207","186","81","1605","6","31","0.194","173","365","0.474","10.3","2.9","1","1.9","0.525","0.462"
"132","Tim Hardaway",1990,"1162","310","689","79","2663","23","84","0.274","441","901","0.489","16","3.3","1.9","1.4","0.525","0.28"
"133","Derek Harper",1990,"1473","244","609","82","3007","89","240","0.371","478","921","0.519","19.8","9.9","6.3","3.6","0.567","0.271"
"134","Ron Harper",1990,"798","206","182","35","1367","14","51","0.275","287","586","0.49","20.2","3.9","2.2","1.7","0.54","0.363"
"135","Steve Harris",1990,"31","10","1","15","93","0","0","0","14","40","0.35","6","-0.1","-0.2","0.1","0.371","0.1"
"136","Scott Hastings",1990,"42","32","8","40","166","3","12","0.25","7","21","0.333","7","0.3","0.1","0.3","0.492","0.667"
"137","Hersey Hawkins",1990,"1515","304","261","82","2856","84","200","0.42","438","936","0.468","17","8","5.5","2.5","0.57","0.384"
"138","Gerald Henderson",1990,"135","43","74","57","464","17","38","0.447","36","71","0.507","11.9","1.2","0.7","0.5","0.584","0.138"
"139","Mike Higgins",1990,"14","4","3","11","50","0","0","0","3","8","0.375","10.9","0.1","0.1","0.1","0.565","1.25"
"140","Rod Higgins",1990,"909","422","129","82","1993","67","193","0.347","237","439","0.54","15.5","5","4.1","0.9","0.6","0.451"
"141","Roy Hinson",1990,"376","172","22","25","793","0","0","0","145","286","0.507","15.2","1.8","1.1","0.7","0.57","0.346"
"142","Craig Hodges",1990,"407","53","110","63","1055","87","181","0.481","58","150","0.387","12.5","2.6","2.2","0.4","0.589","0.1"
"143","Michael Holton",1990,"29","2","16","16","109","0","0","0","14","26","0.538","2.9","-0.2","-0.2","0","0.539","0.077"
"144","Dave Hoppen",1990,"40","36","6","10","135","0","0","0","16","41","0.39","7.7","0","-0.1","0.1","0.441","0.244"
"145","Dennis Hopson",1990,"1251","279","151","79","2551","32","101","0.317","442","992","0.446","13.6","3.1","1.3","1.9","0.503","0.313"
"146","Tito Horford",1990,"51","59","2","35","236","0","0","0","18","62","0.29","5.1","-0.2","-0.5","0.3","0.351","0.387"
"147","Jeff Hornacek",1990,"1179","313","337","67","2278","40","98","0.408","443","803","0.552","19.6","8.7","5.8","2.8","0.596","0.224"
"148","Ed Horton",1990,"202","108","19","45","374","0","4","0","80","158","0.506","14.5","0.4","0.1","0.3","0.525","0.426"
"149","Eddie Hughes",1990,"209","70","116","60","892","20","49","0.408","63","153","0.412","8.3","1","0.1","0.9","0.482","0.168"
"150","Jay Humphries",1990,"1237","269","472","81","2818","21","70","0.3","475","935","0.508","16.4","7.6","5","2.6","0.547","0.284"
"151","Byron Irvin",1990,"258","74","47","50","488","5","14","0.357","91","189","0.481","15.6","1.2","0.5","0.7","0.531","0.448"
"152","Jaren Jackson",1990,"67","24","13","28","160","0","3","0","25","66","0.379","10.8","-0.1","-0.3","0.2","0.428","0.304"
"153","Mark Jackson",1990,"809","318","604","82","2428","35","131","0.267","292","618","0.472","14.3","3.7","1.6","2.1","0.492","0.22"
"154","Michael Jackson",1990,"10","7","8","17","58","1","2","0.5","2","9","0.222","8.1","0","-0.1","0.1","0.367","0.545"
"155","Avery Johnson",1990,"140","43","162","53","575","1","4","0.25","54","138","0.391","11.6","0.5","0.2","0.3","0.439","0.282"
"156","Buck Johnson",1990,"1215","381","252","82","2832","2","17","0.118","502","1002","0.501","12.9","6.2","2.2","3.9","0.534","0.265"
"157","Dennis Johnson*",1990,"531","201","485","75","2036","1","24","0.042","205","451","0.455","12.4","3.8","2","1.8","0.495","0.295"
"158","Eddie Johnson",1990,"1080","246","107","64","1811","70","184","0.38","341","723","0.472","14.9","3.9","2.4","1.5","0.542","0.226"
"159","Eric Johnson",1990,"54","28","64","48","272","1","6","0.167","19","78","0.244","4.6","-0.4","-0.8","0.4","0.295","0.202"
"160","Kevin Johnson",1990,"1665","270","846","74","2782","8","41","0.195","570","1118","0.51","22.8","11.6","9","2.6","0.585","0.516"
"161","Magic Johnson*",1990,"1765","522","907","79","2937","106","276","0.384","440","862","0.51","26.6","16.5","12.8","3.8","0.622","0.56"
"162","Marques Johnson",1990,"40","17","9","10","99","2","3","0.667","10","29","0.345","8.5","0","0","0","0.507","0.531"
"163","Steve Johnson",1990,"117","53","17","25","259","0","0","0","48","92","0.522","9.6","0","-0.1","0.2","0.545","0.38"
"164","Vinnie Johnson",1990,"804","256","255","82","1972","5","34","0.147","329","741","0.444","12.9","3.2","0.5","2.8","0.467","0.253"
"165","Nate Johnston",1990,"46","23","1","21","87","1","4","0.25","17","44","0.386","14.1","0.1","-0.1","0.2","0.428","0.271"
"166","Anthony Jones",1990,"195","82","29","66","650","4","13","0.308","68","181","0.376","7.6","0","-0.8","0.8","0.435","0.356"
"167","Caldwell Jones",1990,"173","230","20","72","885","1","5","0.2","66","139","0.475","7.2","1.3","0","1.3","0.516","0.375"
"168","Charles Jones",1990,"256","504","139","81","2240","0","0","0","94","185","0.508","9.2","3.8","1","2.8","0.554","0.568"
"169","Michael Jordan*",1990,"2753","565","519","82","3197","92","245","0.376","942","1719","0.548","31.2","19","14.7","4.3","0.606","0.356"
"170","Shawn Kemp",1990,"525","346","26","81","1120","2","12","0.167","201","412","0.488","15.9","2.1","0.5","1.6","0.531","0.375"
"171","Tim Kempton",1990,"383","218","118","71","1061","0","1","0","153","311","0.492","10.7","1.3","0.1","1.2","0.529","0.365"
"172","Steve Kerr",1990,"520","98","248","78","1664","73","144","0.507","119","288","0.413","12","3.2","2.1","1.1","0.56","0.169"
"173","Jerome Kersey",1990,"1310","690","188","82","2843","3","20","0.15","516","1065","0.485","15.7","8.8","4.1","4.7","0.521","0.359"
"174","Randolph Keys",1990,"701","253","88","80","1615","14","43","0.326","279","635","0.439","10.9","1","-0.5","1.5","0.474","0.206"
"175","Stan Kimbrough",1990,"16","7","5","10","50","0","0","0","7","16","0.438","12.1","0.1","0","0.1","0.474","0.125"
"176","Bernard King*",1990,"1837","404","376","82","2687","3","23","0.13","708","1436","0.493","18.8","5.5","4.1","1.4","0.545","0.352"
"177","Stacey King",1990,"728","384","87","82","1777","0","1","0","267","529","0.505","13.8","3.6","2.2","1.4","0.562","0.504"
"178","Greg Kite",1990,"230","377","76","71","1515","1","1","1","100","233","0.429","7","0.8","-0.6","1.5","0.446","0.231"
"179","Joe Kleine",1990,"435","355","46","81","1365","0","4","0","176","363","0.485","10.5","2.3","1","1.3","0.529","0.272"
"180","Jon Koncak",1990,"198","226","23","54","977","0","1","0","78","126","0.619","8.7","1.4","0.4","1","0.612","0.622"
"181","Frank Kornet",1990,"113","71","21","57","438","5","20","0.25","37","94","0.394","6.1","0","-0.3","0.4","0.431","0.342"
"182","Larry Krystkowiak",1990,"112","76","25","16","381","0","2","0","43","116","0.371","7.6","0.1","-0.3","0.4","0.423","0.28"
"183","Bill Laimbeer",1990,"981","780","171","81","2675","57","158","0.361","323","627","0.515","15.8","10.1","4.7","5.4","0.564","0.245"
"184","Jerome Lane",1990,"334","361","105","67","956","0","5","0","145","304","0.477","12.8","1.2","-0.4","1.6","0.462","0.388"
"185","Andrew Lang",1990,"258","271","21","74","1011","0","0","0","97","174","0.557","13.2","3","1.1","1.9","0.594","0.563"
"186","Jeff Lebo",1990,"6","4","3","4","32","0","0","0","2","7","0.286","5.8","0","0","0","0.381","0.286"
"187","Eric Leckner",1990,"331","192","19","77","764","0","0","0","125","222","0.563","12.1","1.7","0.6","1.1","0.613","0.491"
"188","Tim Legler",1990,"28","8","6","11","83","0","1","0","11","28","0.393","6.7","0","0","0.1","0.442","0.207"
"189","Gary Leonard",1990,"32","27","1","22","127","0","1","0","13","30","0.433","6.2","0","-0.2","0.2","0.431","0.452"
"190","Jim Les",1990,"23","7","21","7","92","0","1","0","5","13","0.385","9.3","0.1","0","0.1","0.535","1.214"
"191","Clifford Lett",1990,"4","0","1","4","28","0","0","0","2","8","0.25","-9","-0.1","-0.1","0","0.25","0"
"192","Fat Lever",1990,"1443","734","517","79","2832","36","87","0.414","532","1196","0.445","19.9","8.8","4.6","4.2","0.504","0.263"
"193","Cliff Levingston",1990,"516","319","80","75","1706","1","5","0.2","215","419","0.513","12.1","3.4","2.4","1","0.54","0.288"
"194","Ralph Lewis",1990,"10","6","0","7","26","0","0","0","4","7","0.571","13.2","0","0","0","0.635","0.286"
"195","Reggie Lewis",1990,"1340","347","225","79","2522","4","15","0.267","536","1074","0.499","16.8","6.7","4.2","2.5","0.545","0.291"
"196","Todd Lichti",1990,"630","151","116","79","1326","0","14","0","250","500","0.5","12.3","1.8","0.5","1.3","0.533","0.339"
"197","Alton Lister",1990,"12","8","2","3","40","0","1","0","4","7","0.571","10.9","0.1","0.1","0","0.542","0.875"
"198","Lewis Lloyd",1990,"69","18","11","21","123","0","0","0","30","53","0.566","11.6","0","-0.2","0.1","0.575","0.302"
"199","Brad Lohaus",1990,"732","398","168","80","1943","47","137","0.343","258","526","0.49","13.6","3.3","0.9","2.4","0.517","0.155"
"200","Grant Long",1990,"686","402","96","81","1856","0","3","0","257","529","0.486","11.6","2.7","0.6","2.1","0.538","0.453"
"201","John Long",1990,"404","83","85","48","1030","10","29","0.345","164","355","0.462","10.7","0.2","-0.1","0.4","0.495","0.143"
"202","Sidney Lowe",1990,"187","163","337","80","1744","2","9","0.222","71","220","0.323","8.7","1.5","0.1","1.4","0.37","0.236"
"203","John Lucas",1990,"286","90","238","49","938","26","87","0.299","83","204","0.407","11.5","1","-0.2","1.2","0.454","0.189"
"204","Rick Mahorn",1990,"811","568","98","75","2271","2","9","0.222","311","621","0.501","13.9","5.3","2.7","2.7","0.546","0.406"
"205","Dan Majerle",1990,"809","430","188","73","2244","19","80","0.238","277","618","0.448","13.5","5.5","2.6","2.9","0.498","0.372"
"206","Jeff Malone",1990,"1820","206","243","75","2567","1","6","0.167","780","1586","0.492","18.5","5.2","4.4","0.8","0.529","0.184"
"207","Karl Malone*",1990,"2540","911","226","82","3122","16","43","0.372","898","1584","0.567","27.2","15.9","10.5","5.4","0.626","0.561"
"208","Moses Malone*",1990,"1528","812","130","81","2735","1","9","0.111","516","1068","0.483","20.2","7.7","6","1.7","0.564","0.586"
"209","Danny Manning",1990,"1154","422","187","71","2269","0","5","0","440","821","0.536","16.3","5.3","2.9","2.4","0.584","0.448"
"210","Roy Marble",1990,"51","24","11","24","162","0","2","0","16","56","0.286","5.5","-0.3","-0.4","0.1","0.36","0.5"
