"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"16","Keith Askins",1998,"111","101","29","46","681","21","74","0.284","18","48","0.375","5.5","0.7","-0.3","1","0.426","0.156"
"17","Stacey Augmon",1998,"403","235","88","71","1445","1","7","0.143","153","365","0.419","10.3","1.8","-0.1","1.9","0.457","0.419"
"18","Isaac Austin",1998,"1055","557","175","78","2266","0","8","0","406","863","0.47","16.3","3.6","1.2","2.5","0.512","0.417"
"19","Vin Baker",1998,"1574","656","152","82","2944","1","7","0.143","630","1157","0.545","20.4","10.4","6.9","3.5","0.564","0.452"
"20","Charles Barkley*",1998,"1036","794","217","68","2243","18","84","0.214","343","660","0.52","21.6","8.6","6.1","2.5","0.564","0.534"
"21","Dana Barros",1998,"784","153","286","80","1686","100","246","0.407","181","363","0.499","18.6","5.6","4.4","1.3","0.583","0.236"
"22","Brent Barry",1998,"631","171","153","58","1600","90","229","0.393","123","277","0.444","14.3","2.7","2.1","0.6","0.558","0.265"
"23","Drew Barry",1998,"56","35","49","27","256","9","21","0.429","9","17","0.529","10.7","0.3","0","0.3","0.64","0.342"
"24","Jon Barry",1998,"121","37","51","49","374","18","61","0.295","20","43","0.465","13.3","0.9","0.5","0.4","0.518","0.279"
"25","Tony Battie",1998,"544","351","60","65","1506","3","14","0.214","231","511","0.452","13.3","0.5","-0.3","0.8","0.477","0.198"
"26","Corey Beck",1998,"191","90","98","59","738","2","4","0.5","71","155","0.458","9.3","0.4","-0.3","0.7","0.516","0.371"
"27","Benoit Benjamin",1998,"63","53","3","14","197","0","0","0","22","41","0.537","12.5","0.4","0.2","0.2","0.581","0.732"
"28","Mario Bennett",1998,"177","126","18","45","354","1","2","0.5","79","133","0.594","22.2","1.5","0.9","0.6","0.573","0.326"
"29","David Benoit",1998,"420","203","25","77","1123","55","170","0.324","97","238","0.408","10.5","1.6","0.5","1.1","0.477","0.181"
"30","Travis Best",1998,"535","122","281","82","1547","21","70","0.3","180","410","0.439","13.6","3.3","1.2","2.1","0.498","0.273"
"31","Chauncey Billups",1998,"893","190","314","80","2216","107","325","0.329","173","424","0.408","13.6","3","2.1","0.9","0.516","0.355"
"32","Mookie Blaylock",1998,"921","341","469","70","2700","90","334","0.269","278","604","0.46","16.1","5.6","1.9","3.7","0.462","0.143"
"33","Corie Blount",1998,"253","298","37","70","1029","0","4","0","107","183","0.585","11.9","2.6","1.2","1.4","0.572","0.417"
"34","Muggsy Bogues",1998,"347","132","331","61","1570","4","16","0.25","137","307","0.446","12.4","1.7","0.7","1","0.492","0.211"
"35","Etdrick Bohannon",1998,"0","6","1","5","11","0","0","0","0","4","0","-10.3","-0.1","-0.2","0","0","0"
"36","Keith Booth",1998,"10","4","1","6","17","0","1","0","2","5","0.4","13.8","0","0","0","0.579","1"
"37","Bruce Bowen",1998,"340","174","81","61","1305","20","59","0.339","102","239","0.427","11","2.2","0.8","1.4","0.483","0.409"
"38","Anthony Bowie",1998,"75","26","11","27","224","3","4","0.75","29","55","0.527","12.9","0.7","0.4","0.3","0.596","0.153"
"39","Shawn Bradley",1998,"731","518","60","64","1822","1","3","0.333","299","708","0.422","17.7","2.9","0","3","0.463","0.253"
"40","Terrell Brandon",1998,"841","176","387","50","1784","31","93","0.333","308","638","0.483","20.2","5.1","3.1","2","0.526","0.213"
"41","Tim Breaux",1998,"10","2","2","6","30","1","3","0.333","3","8","0.375","11.6","0","0","0","0.421","0.182"
"42","Scott Brooks",1998,"79","30","49","43","312","5","11","0.455","23","55","0.418","13.9","1","0.5","0.5","0.528","0.303"
"43","Chucky Brown",1998,"387","183","55","77","1202","2","8","0.25","159","364","0.437","10.5","1.4","0.5","0.9","0.472","0.234"
"44","Dee Brown",1998,"658","152","154","72","1719","108","271","0.399","138","291","0.474","14.2","3.4","2.6","0.8","0.555","0.126"
"45","P.J. Brown",1998,"707","635","103","74","2362","0","0","0","278","590","0.471","15","7.5","3.5","4","0.522","0.334"
"46","Randy Brown",1998,"288","94","151","71","1147","0","5","0","116","297","0.391","10.1","1.8","-0.1","1.9","0.428","0.258"
"47","Rick Brunson",1998,"162","56","100","38","622","22","61","0.361","27","80","0.338","9.6","0.6","-0.1","0.7","0.481","0.44"
"48","Kobe Bryant*",1998,"1220","242","199","79","2056","75","220","0.341","316","693","0.456","18.5","6.3","4.5","1.8","0.548","0.501"
"49","Mark Bryant",1998,"291","244","46","70","1110","0","1","0","109","224","0.487","10.2","2.5","1","1.6","0.545","0.422"
"50","Jud Buechler",1998,"198","77","49","74","608","25","65","0.385","60","111","0.541","14.1","1.9","1","0.9","0.554","0.034"
"51","Matt Bullard",1998,"466","146","60","67","1190","96","231","0.416","79","158","0.5","13.8","2.5","2","0.5","0.581","0.069"
"52","Scott Burrell",1998,"416","198","65","80","1096","51","144","0.354","108","231","0.468","15.7","3.7","1.5","2.2","0.516","0.171"
"53","Willie Burton",1998,"27","9","1","13","43","3","9","0.333","5","12","0.417","21.4","0.2","0.1","0.1","0.514","0.571"
"54","Mitchell Butler",1998,"37","22","18","18","206","1","6","0.167","14","41","0.341","4.8","0.1","-0.2","0.3","0.36","0.213"
"55","Jason Caffey",1998,"583","344","67","80","1423","0","2","0","226","464","0.487","13.9","2.7","1.2","1.6","0.526","0.429"
"56","Michael Cage",1998,"106","308","32","79","1201","0","1","0","43","83","0.518","10.1","2.5","1.1","1.4","0.531","0.429"
"57","Adrian Caldwell",1998,"0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Marcus Camby",1998,"765","466","111","63","2002","0","2","0","308","745","0.413","15.9","0.9","-0.6","1.5","0.448","0.327"
"59","Elden Campbell",1998,"816","455","78","81","1784","1","2","0.5","288","622","0.463","16.4","4.7","2.3","2.4","0.527","0.548"
"60","Antoine Carr",1998,"378","131","48","66","1086","0","0","0","151","325","0.465","9.8","1.5","0.8","0.7","0.513","0.302"
"61","Chris Carr",1998,"504","155","85","51","1165","40","127","0.315","150","325","0.462","11.6","1.1","0.7","0.4","0.509","0.219"
"62","Sam Cassell",1998,"1471","228","603","75","2606","15","80","0.188","495","1076","0.46","21","8.3","6.6","1.7","0.533","0.439"
"63","Kelvin Cato",1998,"282","252","23","74","1007","0","3","0","98","226","0.434","13.3","2.7","0.7","2","0.496","0.546"
"64","Duane Causwell",1998,"89","99","5","37","363","0","0","0","37","89","0.416","9.2","0.5","-0.2","0.7","0.443","0.292"
"65","Cedric Ceballos",1998,"536","221","60","47","990","21","70","0.3","183","345","0.53","19.3","2.8","1.6","1.2","0.56","0.349"
"66","Tom Chambers",1998,"6","2","0","1","10","0","0","0","2","2","1","31.5","0.1","0","0","1.042","1"
"67","Rex Chapman",1998,"1082","173","203","68","2263","120","311","0.386","288","645","0.447","14.4","4.5","2.4","2.1","0.521","0.196"
"68","Calbert Cheaney",1998,"1050","324","173","82","2841","15","53","0.283","433","928","0.467","11.7","4.1","1.6","2.5","0.488","0.219"
"69","Pete Chilcutt",1998,"405","306","104","82","1420","54","130","0.415","102","229","0.445","12.6","2","1.2","0.8","0.526","0.164"
"70","Chris Childs",1998,"429","162","268","68","1599","27","87","0.31","122","267","0.457","11.6","3.7","1.4","2.3","0.524","0.356"
"71","Doug Christie",1998,"1287","404","282","78","2939","100","307","0.326","358","764","0.469","16.2","4","2.4","1.6","0.53","0.305"
"72","Keith Closs",1998,"232","168","19","58","740","0","0","0","93","207","0.449","14","0.6","0.1","0.5","0.482","0.372"
"73","Derrick Coleman",1998,"1040","587","145","59","2135","26","98","0.265","330","769","0.429","17.5","4.4","1.8","2.7","0.5","0.451"
"74","Bimbo Coles",1998,"423","123","248","53","1471","13","57","0.228","153","381","0.402","10.4","0.9","-0.1","1","0.444","0.201"
"75","James Collins",1998,"59","14","3","23","103","9","20","0.45","12","35","0.343","15.3","0","0","0","0.482","0.255"
"76","Marty Conlon",1998,"88","46","12","18","209","0","0","0","28","62","0.452","17.2","0.8","0.4","0.4","0.541","0.71"
"77","Tyrone Corbin",1998,"806","362","173","79","2699","49","141","0.348","279","606","0.46","12","5.5","2.9","2.7","0.502","0.171"
"78","James Cotton",1998,"24","6","0","9","33","0","4","0","8","17","0.471","12.5","-0.1","-0.1","0","0.481","0.429"
"79","Chris Crawford",1998,"150","41","9","40","256","1","3","0.333","45","107","0.421","20.4","0.9","0.6","0.3","0.536","0.618"
"80","Austin Croshere",1998,"76","45","8","26","243","4","13","0.308","28","73","0.384","7.7","0","-0.4","0.4","0.412","0.163"
"81","John Crotty",1998,"96","32","63","26","379","6","20","0.3","23","70","0.329","7","-0.1","-0.4","0.3","0.457","0.378"
"82","Terry Cummings",1998,"467","283","47","74","1185","0","1","0","200","427","0.468","13.7","2.6","0.9","1.6","0.496","0.229"
"83","William Cunningham",1998,"8","10","1","7","39","0","0","0","4","9","0.444","9.3","0.1","0.1","0.1","0.444","0"
"84","Bill Curley",1998,"34","28","4","11","146","0","1","0","16","32","0.5","7.8","0.2","0.1","0.1","0.495","0.091"
"85","Dell Curry",1998,"490","101","69","52","971","61","145","0.421","133","289","0.46","15.1","1.7","1","0.7","0.536","0.12"
"86","Michael Curry",1998,"543","98","137","82","1978","4","9","0.444","192","409","0.469","9.1","2.9","2.1","0.9","0.548","0.421"
"87","Erick Dampier",1998,"971","715","94","82","2656","0","2","0","352","789","0.446","14","4","1.1","2.9","0.502","0.504"
"88","Antonio Daniels",1998,"579","143","334","74","1956","11","52","0.212","217","496","0.438","9.9","-1.3","-0.9","-0.4","0.465","0.31"
"89","Lloyd Daniels",1998,"34","7","4","6","82","2","9","0.222","10","20","0.5","13.5","0.1","0.1","0","0.509","0.345"
"90","Yinka Dare",1998,"12","17","1","10","60","0","0","0","4","18","0.222","4.5","-0.1","-0.1","0","0.279","0.444"
"91","Antonio Davis",1998,"785","560","61","82","2191","0","3","0","254","525","0.484","15.3","7.4","3.8","3.6","0.558","0.754"
"92","Ben Davis",1998,"4","6","0","7","13","0","0","0","2","10","0.2","7.7","0","-0.1","0","0.2","0"
"93","Dale Davis",1998,"626","611","70","78","2174","0","0","0","273","498","0.548","15.2","7.1","3.4","3.8","0.546","0.345"
"94","Emanual Davis",1998,"184","47","59","45","599","27","72","0.375","36","70","0.514","9.2","0.3","0.2","0.1","0.581","0.261"
"95","Hubert Davis",1998,"898","169","157","81","2378","101","230","0.439","249","537","0.464","12.5","3.4","3.1","0.3","0.549","0.151"
"96","Mark Davis",1998,"282","158","73","71","906","0","6","0","109","238","0.458","10.9","0.2","-0.8","1","0.489","0.414"
"97","Terry Davis",1998,"323","480","30","74","1705","0","1","0","127","255","0.498","10.5","3.6","1.8","1.9","0.524","0.465"
"98","Todd Day",1998,"30","6","7","5","69","2","12","0.167","9","19","0.474","14.8","0.1","0","0.1","0.429","0.29"
"99","Andrew DeClercq",1998,"439","392","59","81","1523","0","1","0","169","339","0.499","13.2","3.4","1.4","2.1","0.53","0.494"
"100","Terry Dehere",1998,"489","106","196","77","1410","50","132","0.379","130","319","0.408","10.8","1","0.3","0.7","0.494","0.22"
"101","Vinny Del Negro",1998,"513","152","183","54","1721","17","39","0.436","194","440","0.441","11.1","3.7","1.6","2.1","0.493","0.194"
"102","Bison Dele",1998,"1261","695","94","78","2619","1","3","0.333","530","1037","0.511","18.1","6.9","3.2","3.7","0.542","0.269"
"103","Tony Delk",1998,"781","172","172","77","1681","42","157","0.268","272","641","0.424","13.1","0.8","-0.6","1.3","0.452","0.189"
"104","Vlade Divac*",1998,"667","518","172","64","1805","3","14","0.214","264","522","0.506","19.4","5.9","2.9","3","0.539","0.351"
"105","Sherman Douglas",1998,"639","135","319","80","1699","14","46","0.304","241","469","0.514","15.6","4","3.3","0.7","0.541","0.334"
"106","Clyde Drexler*",1998,"1287","346","382","70","2473","106","334","0.317","346","725","0.477","19.8","6.8","5","1.8","0.531","0.327"
"107","Chris Dudley",1998,"157","275","21","51","858","0","0","0","58","143","0.406","9.5","1.5","-0.3","1.7","0.428","0.643"
"108","Joe Dumars*",1998,"943","104","253","72","2326","158","426","0.371","171","365","0.468","14.3","5.9","4.8","1.2","0.549","0.195"
"109","Tony Dumas",1998,"14","5","5","7","47","2","4","0.5","4","8","0.5","5.4","0","-0.1","0","0.526","0.25"
"110","Tim Duncan*",1998,"1731","977","224","82","3204","0","10","0","706","1277","0.553","22.6","12.8","5.6","7.2","0.577","0.375"
"111","Ledell Eackles",1998,"218","75","16","42","547","16","46","0.348","59","129","0.457","12.2","1","0.6","0.4","0.542","0.337"
"112","Tyus Edney",1998,"277","55","139","52","623","3","10","0.3","90","206","0.437","17.8","1.4","0.8","0.7","0.523","0.514"
"113","Blue Edwards",1998,"872","217","201","81","1968","40","120","0.333","286","622","0.46","14.5","2.1","1.8","0.3","0.521","0.29"
"114","Kevin Edwards",1998,"150","54","39","39","487","6","15","0.4","51","150","0.34","9.5","0.1","-0.3","0.4","0.416","0.212"
"115","Howard Eisley",1998,"633","166","346","82","1726","48","118","0.407","181","401","0.451","13.6","2.9","1.7","1.2","0.541","0.287"
"116","Mario Elie",1998,"612","156","221","73","1988","55","189","0.291","151","267","0.566","12.9","3.8","3.2","0.6","0.575","0.382"
"117","Sean Elliott",1998,"334","124","62","36","1012","34","90","0.378","88","213","0.413","9.5","1.4","-0.1","1.5","0.495","0.257"
"118","Dale Ellis",1998,"934","184","89","79","1939","127","274","0.464","221","426","0.519","16.6","6","4.6","1.4","0.612","0.203"
"119","Harold Ellis",1998,"164","50","18","27","344","0","4","0","62","107","0.579","18.1","0.9","0.8","0.1","0.591","0.568"
"120","LaPhonso Ellis",1998,"1083","544","213","76","2575","57","201","0.284","353","806","0.438","14.4","1.4","0.7","0.7","0.484","0.254"
"121","Pervis Ellison",1998,"100","109","31","33","447","0","0","0","40","70","0.571","13.1","1.1","0.4","0.6","0.589","0.486"
"122","Brian Evans",1998,"321","137","55","72","893","29","87","0.333","94","225","0.418","12","1.5","0.7","0.8","0.476","0.183"
"123","Patrick Ewing*",1998,"540","265","28","26","848","0","2","0","203","401","0.506","23.3","3","1","2","0.557","0.462"
"124","Tony Farmer",1998,"67","32","5","27","169","2","9","0.222","15","44","0.341","13.9","0.4","0.2","0.2","0.477","0.736"
"125","Jamie Feick",1998,"102","124","16","45","450","4","13","0.308","35","77","0.455","12.1","0.9","0.1","0.7","0.472","0.456"
"126","Duane Ferrell",1998,"94","47","26","50","461","0","6","0","41","105","0.39","6.4","0","-0.4","0.3","0.389","0.198"
"127","Danny Ferry",1998,"291","114","59","69","1034","33","99","0.333","80","187","0.428","7.5","1","-0.4","1.4","0.479","0.14"
"128","Michael Finley",1998,"1763","438","405","82","3394","87","244","0.357","588","1261","0.466","19.3","7.5","5.5","2","0.522","0.276"
"129","Derek Fisher",1998,"474","193","333","82","1760","31","81","0.383","133","297","0.448","12.9","3.8","2.2","1.6","0.533","0.402"
"130","Danny Fortson",1998,"816","448","76","80","1811","1","3","0.333","275","608","0.452","14.3","1.9","1.5","0.4","0.537","0.555"
"131","Greg Foster",1998,"441","273","51","78","1446","2","9","0.222","184","409","0.45","8.9","1.3","0.3","1","0.483","0.208"
"132","Rick Fox",1998,"983","358","276","82","2709","86","265","0.325","277","506","0.547","12.5","5.3","2.5","2.8","0.564","0.298"
"133","Adonal Foyle",1998,"165","184","14","55","656","0","1","0","69","169","0.408","9.2","-0.1","-1","0.9","0.418","0.365"
"134","Todd Fuller",1998,"227","196","10","57","613","0","4","0","86","201","0.428","11.8","0.7","0","0.7","0.473","0.39"
"135","Lawrence Funderburke",1998,"493","234","63","52","1094","1","7","0.143","190","383","0.496","16.2","2.1","1.4","0.7","0.534","0.415"
"136","Chris Garner",1998,"53","24","45","38","293","4","14","0.286","19","56","0.339","5.6","-0.4","-0.5","0.1","0.363","0.1"
"137","Kevin Garnett*",1998,"1518","786","348","82","3222","3","16","0.188","632","1277","0.495","20.4","9.6","5.3","4.2","0.527","0.257"
"138","Dean Garrett",1998,"598","644","90","82","2632","0","0","0","242","565","0.428","12.1","2.2","1.2","1.1","0.465","0.312"
"139","Kiwane Lemorris Garris",1998,"68","19","28","28","225","5","14","0.357","17","51","0.333","8.7","-0.1","-0.1","0","0.447","0.385"
"140","Chris Gatling",1998,"656","334","53","57","1359","1","4","0.25","247","541","0.457","16","2.4","0.9","1.5","0.496","0.486"
"141","Reggie Geary",1998,"152","67","74","62","685","12","40","0.3","44","129","0.341","6.8","0.3","-0.9","1.2","0.392","0.331"
"142","Matt Geiger",1998,"885","521","78","78","1839","1","11","0.091","357","698","0.511","20.2","5.9","3.2","2.7","0.544","0.333"
"143","Kendall Gill",1998,"1087","391","200","81","2733","26","101","0.257","392","873","0.449","14.9","5.9","2.9","3","0.486","0.336"
"144","Armen Gilliam",1998,"921","439","104","82","2114","0","4","0","327","672","0.487","16.4","5.3","3.1","2.1","0.56","0.493"
"145","Anthony Goldwire",1998,"751","147","277","82","2212","63","164","0.384","206","472","0.436","13.6","3","3.3","-0.4","0.523","0.292"
"146","Greg Graham",1998,"16","1","6","6","56","0","3","0","7","9","0.778","2.1","-0.1","-0.2","0","0.621","0.167"
"147","Brian Grant",1998,"737","555","86","61","1921","0","1","0","283","556","0.509","16.7","6.3","3.3","3","0.561","0.409"
"148","Gary Grant",1998,"105","48","84","22","359","7","19","0.368","36","74","0.486","16.1","1.1","0.6","0.5","0.529","0.151"
"149","Harvey Grant",1998,"170","168","39","65","895","1","6","0.167","74","190","0.389","7.5","0.7","-0.2","0.9","0.406","0.153"
"150","Horace Grant",1998,"921","618","172","76","2803","0","7","0","393","850","0.462","15.4","7.1","3.6","3.6","0.488","0.232"
"151","Ed Gray",1998,"227","45","34","30","472","18","46","0.391","59","156","0.378","13","0.8","0.4","0.4","0.492","0.322"
"152","Jeff Grayer",1998,"10","4","2","5","34","2","6","0.333","2","5","0.4","2.7","-0.1","-0.1","0","0.455","0"
"153","A.C. Green",1998,"600","668","123","82","2649","0","4","0","242","530","0.457","12.8","5.2","2.8","2.4","0.496","0.303"
"154","Litterial Green",1998,"25","7","16","21","124","0","2","0","5","21","0.238","5.4","-0.1","-0.1","0.1","0.393","0.87"
"155","Derek Grimm",1998,"14","4","0","9","34","4","12","0.333","0","2","0","7.9","0","-0.1","0.1","0.47","0.143"
"156","Tom Gugliotta",1998,"823","356","167","41","1582","2","17","0.118","317","618","0.513","20.5","5","3.4","1.5","0.561","0.351"
"157","Jack Haley",1998,"22","15","0","16","51","0","1","0","5","17","0.294","7.2","0","-0.1","0","0.404","1.167"
"158","Darvin Ham",1998,"145","131","16","71","635","0","0","0","55","104","0.529","9.2","0.9","0.2","0.7","0.531","0.712"
"159","Tom Hammonds",1998,"346","271","36","57","1140","0","1","0","127","245","0.518","12.1","2.4","1.7","0.7","0.569","0.537"
"160","Reggie Hanson",1998,"6","6","1","8","26","0","0","0","3","6","0.5","6.9","0","0","0","0.5","0"
"161","Anfernee Hardaway",1998,"311","76","68","19","625","15","50","0.3","88","223","0.395","15.9","1.1","0.3","0.8","0.479","0.432"
"162","Tim Hardaway",1998,"1528","299","672","81","3031","155","442","0.351","403","854","0.472","20.6","11.7","7.9","3.8","0.53","0.254"
"163","Derek Harper",1998,"566","103","233","66","1761","59","164","0.36","167","378","0.442","11.5","2.3","0.9","1.5","0.491","0.146"
"164","Ron Harper",1998,"764","290","241","82","2284","16","84","0.19","277","581","0.477","14.7","7.2","3.4","3.7","0.503","0.325"
"165","Othella Harrington",1998,"350","207","24","58","903","0","1","0","129","265","0.487","13.7","1.7","1.3","0.5","0.547","0.459"
"166","Lucious Harris",1998,"191","52","42","50","671","12","39","0.308","57","138","0.413","10.4","1.1","0.6","0.5","0.475","0.311"
"167","Hersey Hawkins",1998,"862","334","221","82","2597","125","301","0.415","155","335","0.463","15.4","8.6","5.3","3.3","0.594","0.321"
"168","Alan Henderson",1998,"986","442","73","69","2000","3","6","0.5","362","747","0.485","18.4","6","4.2","1.8","0.534","0.515"
"169","Cedric Henderson",1998,"832","325","168","82","2527","0","4","0","348","721","0.483","10.7","3.8","-0.2","4","0.514","0.262"
"170","Mark Hendrickson",1998,"163","143","41","48","737","0","5","0","58","144","0.403","9.4","0.8","0","0.7","0.468","0.383"
"171","Steve Henson",1998,"36","2","4","23","65","3","8","0.375","10","18","0.556","14.1","0.1","0.1","0","0.619","0.269"
"172","Carl Herrera",1998,"170","91","22","58","516","0","1","0","76","174","0.437","8.1","0.1","-0.9","0.9","0.437","0.251"
"173","Sean Higgins",1998,"0","0","0","2","12","0","2","0","0","3","0","-15.1","-0.1","-0.1","0","0","0"
"174","Grant Hill*",1998,"1712","623","551","81","3294","3","21","0.143","612","1340","0.457","21.2","10.2","5.2","5.1","0.52","0.475"
"175","Tyrone Hill",1998,"571","608","88","57","2064","0","1","0","208","417","0.499","13.6","4.8","2.2","2.6","0.538","0.61"
"176","Fred Hoiberg",1998,"261","123","45","65","874","32","85","0.376","53","137","0.387","11.2","2.3","0.9","1.4","0.517","0.311"
"177","Jerald Honeycutt",1998,"245","93","33","38","530","29","77","0.377","61","144","0.424","11.8","0.3","-0.2","0.5","0.497","0.262"
"178","Jeff Hornacek",1998,"1139","270","349","80","2460","56","127","0.441","343","701","0.489","19.3","9.5","7.4","2.1","0.587","0.389"
"179","Robert Horry",1998,"536","542","163","72","2192","19","93","0.204","181","327","0.554","14.4","6.6","3","3.6","0.542","0.402"
"180","Allan Houston",1998,"1509","274","212","82","2848","82","213","0.385","489","1064","0.46","15.1","6.1","2.5","3.5","0.53","0.262"
"181","Juwan Howard",1998,"1184","449","208","64","2559","0","2","0","463","989","0.468","15.2","4.6","2.1","2.4","0.515","0.361"
"182","Stephen Howard",1998,"25","12","3","13","53","0","0","0","8","21","0.381","9.8","0","-0.1","0.1","0.432","0.857"
"183","Troy Hudson",1998,"12","2","4","8","23","0","3","0","6","11","0.545","19.1","0","0","0","0.429","0"
"184","Lindsey Hunter",1998,"862","247","224","71","2505","85","265","0.321","231","561","0.412","12.4","4","1.2","2.8","0.472","0.237"
"185","Bobby Hurley",1998,"250","66","177","61","875","5","22","0.227","88","216","0.407","9","-0.5","-0.6","0","0.461","0.319"
"186","Zydrunas Ilgauskas",1998,"1139","723","71","82","2379","1","4","0.25","453","872","0.519","19.7","9.4","4.5","4.9","0.564","0.345"
"187","Allen Iverson*",1998,"1758","296","494","80","3150","70","235","0.298","579","1172","0.494","20.4","9","6.3","2.8","0.535","0.38"
"188","Bobby Jackson",1998,"790","302","317","68","2042","21","81","0.259","289","710","0.407","13.6","-0.6","-1.3","0.7","0.453","0.231"
"189","Jaren Jackson",1998,"722","210","156","82","2226","112","297","0.377","146","357","0.409","9.7","4.1","1.3","2.8","0.511","0.18"
"190","Jim Jackson",1998,"1242","400","381","79","3046","61","191","0.319","415","916","0.453","13.2","2.5","0.8","1.7","0.504","0.255"
"191","Mark Jackson",1998,"678","322","713","82","2413","43","137","0.314","206","461","0.447","17.2","7.5","4.4","3.1","0.501","0.301"
"192","Henry James",1998,"80","15","5","28","166","11","25","0.44","13","34","0.382","10.6","0.3","0.2","0.2","0.582","0.373"
"193","Anthony Johnson",1998,"574","171","329","77","2266","42","128","0.328","184","481","0.383","8.6","0.4","-0.4","0.8","0.437","0.181"
"194","Avery Johnson",1998,"766","150","591","75","2674","2","13","0.154","319","658","0.485","14.1","6.7","3.5","3.2","0.514","0.25"
"195","Eddie Johnson",1998,"633","153","88","75","1490","66","198","0.333","161","346","0.465","13.1","2.2","2","0.1","0.524","0.25"
"196","Ervin Johnson",1998,"649","685","59","81","2261","0","0","0","253","471","0.537","15.6","6.4","2.7","3.8","0.564","0.505"
"197","Kevin Johnson",1998,"476","164","245","50","1290","4","26","0.154","151","321","0.47","15.6","3.5","2.3","1.3","0.555","0.536"
"198","Larry Johnson",1998,"1087","401","150","70","2412","15","63","0.238","414","821","0.504","15.8","6.9","4","2.9","0.539","0.32"
"199","Charles Jones",1998,"15","24","5","24","127","0","0","0","7","10","0.7","7.8","0.2","0.2","0","0.689","0.2"
"200","Dontae' Jones",1998,"44","9","5","15","91","6","23","0.261","13","34","0.382","3.8","-0.3","-0.4","0","0.386","0"
"201","Eddie Jones",1998,"1349","302","246","80","2910","143","368","0.389","343","637","0.538","18","10.1","6.8","3.2","0.592","0.304"
"202","Popeye Jones",1998,"120","102","18","14","352","2","3","0.667","50","124","0.403","13.4","0.3","0.2","0.1","0.443","0.15"
"203","Michael Jordan*",1998,"2357","475","283","82","3181","30","126","0.238","851","1767","0.482","25.2","15.8","10.4","5.4","0.533","0.381"
"204","Reggie Jordan",1998,"149","97","50","57","487","0","1","0","54","112","0.482","15.3","1.2","0.6","0.5","0.515","0.637"
"205","Adam Keefe",1998,"620","438","89","80","2047","0","0","0","229","424","0.54","14.5","6.5","4.8","1.7","0.605","0.472"
"206","Shawn Kemp",1998,"1442","745","197","80","2769","2","8","0.25","516","1156","0.446","17.5","6.8","0.9","5.9","0.512","0.478"
"207","Tim Kempton",1998,"4","6","3","8","47","0","0","0","2","9","0.222","-1.4","-0.1","-0.2","0","0.222","0"
"208","Steve Kerr",1998,"376","77","96","50","1119","57","130","0.438","80","172","0.465","12.9","3.8","2.5","1.2","0.581","0.162"
"209","Jerome Kersey",1998,"234","135","44","37","717","1","10","0.1","96","223","0.43","12.6","1.2","0","1.2","0.447","0.279"
"210","Jason Kidd*",1998,"954","510","745","82","3118","73","233","0.313","284","626","0.454","16.4","8","3.2","4.8","0.502","0.243"
"211","Kerry Kittles",1998,"1328","362","176","77","2814","110","263","0.418","398","891","0.447","17.5","8.4","6.2","2.2","0.525","0.217"
