"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"36","Brandon Bass",2014,"911","470","87","82","2266","2","6","0.333","350","719","0.487","15","5.1","3.2","1.9","0.549","0.33"
"37","Shane Battier",2014,"298","138","63","73","1468","73","210","0.348","32","65","0.492","8.7","2.4","1","1.4","0.523","0.084"
"38","Nicolas Batum",2014,"1070","611","420","82","2956","145","402","0.361","236","417","0.566","15.8","7.9","4.8","3.1","0.589","0.248"
"39","Jerryd Bayless",2014,"666","145","194","72","1686","76","212","0.358","172","405","0.425","12","2.4","1.1","1.3","0.498","0.191"
"40","Aron Baynes",2014,"161","145","34","53","491","0","0","0","71","163","0.436","9.7","0.6","-0.1","0.6","0.467","0.129"
"41","Kent Bazemore",2014,"403","117","91","67","911","43","128","0.336","104","215","0.484","11.2","0.2","-0.6","0.8","0.515","0.318"
"42","Bradley Beal",2014,"1249","273","243","73","2530","138","343","0.402","343","806","0.426","14.3","4","1.6","2.4","0.507","0.164"
"43","Michael Beasley",2014,"436","172","42","55","831","21","54","0.389","156","301","0.518","16.8","1.6","0.5","1.1","0.559","0.223"
"44","Marco Belinelli",2014,"911","226","179","80","2016","126","293","0.43","211","402","0.525","15","5.9","3.5","2.4","0.605","0.188"
"45","Anthony Bennett",2014,"217","155","17","52","663","13","53","0.245","67","172","0.39","6.9","-0.4","-1.1","0.7","0.425","0.307"
"46","Patrick Beverley",2014,"573","196","151","56","1751","92","255","0.361","107","226","0.473","12.4","4.2","2.7","1.6","0.545","0.212"
"47","Andris Biedrinš",2014,"3","17","0","6","45","0","0","0","1","1","1","2.4","0","-0.1","0","0.412","6"
"48","Chauncey Billups",2014,"72","28","42","19","309","14","48","0.292","10","31","0.323","5.3","-0.3","-0.3","0.1","0.427","0.152"
"49","Bismack Biyombo",2014,"222","366","8","77","1072","0","0","0","88","144","0.611","13.3","3.2","1.1","2.1","0.606","0.618"
"50","DeJuan Blair",2014,"497","368","70","78","1214","0","2","0","210","391","0.537","17.3","3.4","1.8","1.5","0.557","0.308"
"51","Steve Blake",2014,"378","159","307","55","1498","79","210","0.376","54","143","0.378","11","1.8","0.7","1.1","0.508","0.122"
"52","Andray Blatche",2014,"821","390","112","73","1618","15","54","0.278","306","620","0.494","18.8","3.7","1.6","2.1","0.532","0.328"
"53","Eric Bledsoe",2014,"763","202","235","43","1416","50","140","0.357","215","416","0.517","19.6","4.1","2.6","1.6","0.578","0.426"
"54","Vander Blue",2014,"5","3","1","3","15","0","1","0","2","3","0.667","0.5","-0.1","-0.1","0","0.403","1.25"
"55","Keith Bogans",2014,"12","3","3","6","55","3","6","0.5","0","0","0","9.9","0.1","0.1","0","0.82","0.5"
"56","Andrew Bogut",2014,"492","671","112","67","1769","0","0","0","235","375","0.627","17","6.5","2.4","4","0.61","0.171"
"57","Matt Bonner",2014,"197","130","31","61","690","42","98","0.429","31","66","0.47","11.2","1.8","0.8","1","0.582","0.073"
"58","Trevor Booker",2014,"491","379","64","72","1553","0","2","0","222","401","0.554","15","4.3","2.3","2","0.563","0.189"
"59","Carlos Boozer",2014,"1042","632","118","76","2141","0","2","0","447","978","0.457","14.4","3.4","-0.9","4.3","0.489","0.197"
"60","Chris Bosh",2014,"1281","522","87","79","2531","74","218","0.339","418","735","0.569","19","8","4.6","3.4","0.597","0.285"
"61","Avery Bradley",2014,"891","226","85","60","1855","79","200","0.395","282","625","0.451","12.7","1.8","0.4","1.4","0.51","0.136"
"62","Elton Brand",2014,"419","361","74","73","1414","0","2","0","179","330","0.542","14","3.6","1.4","2.1","0.561","0.283"
"63","Corey Brewer",2014,"998","207","135","81","2609","59","211","0.28","329","596","0.552","12.7","5.2","2.4","2.7","0.55","0.281"
"64","Ronnie Brewer",2014,"7","14","10","24","160","1","8","0.125","2","7","0.286","3.4","0","-0.1","0.1","0.22","0.133"
"65","Aaron Brooks",2014,"645","140","233","72","1557","96","248","0.387","137","333","0.411","12.5","2.2","1.3","0.9","0.518","0.164"
"66","MarShon Brooks",2014,"159","54","25","35","316","13","25","0.52","44","100","0.44","15.5","0.4","0.1","0.3","0.551","0.352"
"67","Lorenzo Brown",2014,"64","28","41","26","224","3","30","0.1","23","56","0.411","8.2","-0.3","-0.5","0.2","0.349","0.151"
"68","Shannon Brown",2014,"63","28","9","29","251","0","2","0","24","64","0.375","4.7","-0.3","-0.5","0.3","0.419","0.318"
"69","Kobe Bryant*",2014,"83","26","38","6","177","3","16","0.188","28","57","0.491","10.7","-0.4","-0.5","0.1","0.505","0.288"
"70","Chase Budinger",2014,"274","103","31","41","751","42","120","0.35","58","134","0.433","9.7","0.9","0.3","0.6","0.505","0.154"
"71","Reggie Bullock",2014,"115","54","12","43","395","22","73","0.301","21","48","0.438","6.7","0.2","-0.2","0.3","0.46","0.074"
"72","Trey Burke",2014,"895","208","396","70","2262","111","336","0.33","230","561","0.41","12.6","0.9","1","0","0.473","0.126"
"73","Alec Burks",2014,"1089","257","212","78","2193","50","143","0.35","330","688","0.48","15.8","3.2","2.6","0.6","0.547","0.449"
"74","Caron Butler",2014,"587","229","82","56","1419","98","249","0.394","115","291","0.395","12.2","1.8","0.6","1.2","0.512","0.139"
"75","Jimmy Butler",2014,"878","330","175","67","2591","68","240","0.283","207","453","0.457","13.5","7.1","2.4","4.6","0.522","0.488"
"76","Rasual Butler",2014,"136","41","17","50","378","26","62","0.419","25","48","0.521","12.2","1.1","0.5","0.6","0.585","0.127"
"77","Dwight Buycks",2014,"43","23","10","14","146","5","17","0.294","10","31","0.323","7.2","0","-0.2","0.2","0.414","0.188"
"78","Andrew Bynum",2014,"225","145","29","26","516","0","0","0","94","225","0.418","15.2","0.4","-0.2","0.6","0.456","0.218"
"79","Will Bynum",2014,"485","99","216","56","1054","20","62","0.323","164","368","0.446","14.4","1","0.6","0.4","0.502","0.281"
"80","Nick Calathes",2014,"347","137","207","71","1173","19","61","0.311","123","250","0.492","12.3","1.5","-0.1","1.6","0.506","0.232"
"81","José Calderón",2014,"925","192","377","81","2468","191","425","0.449","150","323","0.464","15.2","6.3","5.4","0.8","0.596","0.084"
"82","Kentavious Caldwell-Pope",2014,"470","156","55","80","1583","59","185","0.319","123","275","0.447","9.4","1.8","1","0.8","0.483","0.133"
"83","Isaiah Canaan",2014,"101","24","22","22","252","18","55","0.327","13","32","0.406","9.5","0.2","0","0.2","0.506","0.333"
"84","DeMarre Carroll",2014,"810","403","134","73","2341","97","268","0.362","205","374","0.548","13.9","5.8","3.2","2.6","0.575","0.22"
"85","Vince Carter",2014,"967","284","212","81","1973","146","371","0.394","184","440","0.418","15.9","4.3","3","1.3","0.539","0.242"
"86","Michael Carter-Williams",2014,"1167","437","441","70","2414","55","208","0.264","372","846","0.44","15.5","1.3","-0.8","2.1","0.48","0.348"
"87","Omri Casspi",2014,"490","260","88","71","1283","61","176","0.347","112","234","0.479","12.9","2.4","1","1.4","0.528","0.298"
"88","Mario Chalmers",2014,"716","214","357","73","2178","87","226","0.385","167","334","0.5","14","4.8","2.4","2.5","0.567","0.291"
"89","Tyson Chandler",2014,"480","529","59","55","1662","0","1","0","191","321","0.595","16.4","4.9","3.1","1.9","0.615","0.481"
"90","Wilson Chandler",2014,"846","294","114","62","1927","122","351","0.348","185","387","0.478","12.4","3.1","1.8","1.2","0.526","0.206"
"91","Josh Childress",2014,"0","3","2","4","24","0","0","0","0","0","0","3.9","0","0","0","0","0"
"92","Dionte Christmas",2014,"71","38","8","31","198","9","31","0.29","13","31","0.419","11.1","0.3","0.2","0.1","0.489","0.387"
"93","Earl Clark",2014,"257","143","18","54","768","41","122","0.336","56","139","0.403","9.1","0.3","-0.4","0.8","0.466","0.13"
"94","Ian Clark",2014,"68","19","15","23","172","11","31","0.355","15","36","0.417","9.2","-0.1","-0.2","0.1","0.485","0.104"
"95","Victor Claver",2014,"47","39","12","21","184","3","18","0.167","14","24","0.583","8.8","0.2","0","0.2","0.502","0.262"
"96","Norris Cole",2014,"527","160","248","82","2014","60","174","0.345","147","326","0.451","8.8","1.2","-0.5","1.7","0.497","0.136"
"97","Jason Collins",2014,"25","19","4","22","172","0","3","0","11","21","0.524","4.1","0.1","-0.1","0.1","0.485","0.167"
"98","Darren Collison",2014,"911","188","297","80","2069","71","189","0.376","253","505","0.501","16.2","5.9","3.8","2","0.575","0.323"
"99","Nick Collison",2014,"338","293","104","81","1353","4","17","0.235","130","224","0.58","11.8","3.6","2","1.6","0.599","0.386"
"100","Mike Conley",2014,"1256","213","441","73","2446","105","291","0.361","358","739","0.484","20","8.2","5.5","2.7","0.545","0.268"
"101","Chris Copeland",2014,"153","32","18","41","265","33","79","0.418","22","38","0.579","17.6","1","0.6","0.4","0.621","0.12"
"102","DeMarcus Cousins",2014,"1614","831","207","71","2298","0","7","0","591","1184","0.499","26.1","7.9","4.1","3.8","0.555","0.5"
"103","Robert Covington",2014,"16","5","0","7","34","4","11","0.364","2","3","0.667","15","0.1","0.1","0","0.571","0"
"104","Allen Crabbe",2014,"33","9","6","15","100","6","14","0.429","6","19","0.316","7.7","0.1","0","0.1","0.475","0.121"
"105","Jamal Crawford",2014,"1282","158","223","69","2094","161","446","0.361","260","565","0.46","17.3","5.3","3.8","1.5","0.556","0.318"
"106","Jordan Crawford",2014,"890","183","281","81","1859","90","285","0.316","237","503","0.471","14.3","2.8","1.5","1.4","0.516","0.214"
"107","Jae Crowder",2014,"356","194","60","78","1254","50","151","0.331","80","145","0.552","11.9","2.3","1.2","1.1","0.551","0.206"
"108","Dante Cunningham",2014,"510","330","83","81","1635","0","5","0","236","504","0.468","12.6","2.9","0.9","2","0.474","0.132"
"109","Jared Cunningham",2014,"26","6","8","13","80","1","7","0.143","5","14","0.357","8.5","0.1","0.1","0","0.464","0.762"
"110","Seth Curry",2014,"3","1","0","2","13","1","1","1","0","2","0","13.8","0","0","0","0.5","0"
"111","Stephen Curry",2014,"1873","334","666","78","2846","261","615","0.424","391","768","0.509","24.1","13.4","9.3","4","0.61","0.252"
"112","Samuel Dalembert",2014,"529","541","38","80","1614","0","1","0","214","376","0.569","16.8","4.9","2.9","2.1","0.605","0.363"
"113","Troy Daniels",2014,"42","4","5","5","75","12","25","0.48","3","6","0.5","16","0.2","0.2","0","0.677","0"
"114","Gigi Datome",2014,"83","46","11","34","238","7","39","0.179","27","58","0.466","8","-0.1","-0.2","0.1","0.409","0.103"
"115","Brandon Davies",2014,"144","109","28","51","575","2","10","0.2","52","118","0.441","7.5","0.1","-0.3","0.4","0.476","0.414"
"116","Anthony Davis",2014,"1394","673","105","67","2358","2","9","0.222","520","996","0.522","26.5","10.4","7.2","3.2","0.582","0.438"
"117","Ed Davis",2014,"357","260","27","63","956","0","0","0","155","290","0.534","15.9","2.6","1.2","1.4","0.542","0.307"
"118","Glen Davis",2014,"641","351","77","68","1662","4","11","0.364","267","582","0.459","13.1","2","0.2","1.8","0.491","0.231"
"119","Austin Daye",2014,"66","27","8","22","148","12","37","0.324","12","31","0.387","11","0.1","-0.1","0.2","0.456","0.147"
"120","Nando De Colo",2014,"177","73","65","47","494","18","53","0.34","46","100","0.46","13.1","1","0.3","0.7","0.526","0.229"
"121","Dewayne Dedmon",2014,"97","127","5","31","390","0","0","0","38","83","0.458","10.7","0.6","0.1","0.5","0.5","0.386"
"122","Matthew Dellavedova",2014,"339","123","187","72","1271","57","155","0.368","65","141","0.461","10.7","2.1","1.4","0.7","0.534","0.162"
"123","Luol Deng",2014,"1011","361","183","63","2213","57","189","0.302","314","671","0.468","15.2","4.5","2.2","2.3","0.517","0.312"
"124","DeMar DeRozan",2014,"1791","343","313","79","3017","64","210","0.305","540","1197","0.451","18.4","8.8","5.8","3","0.532","0.448"
"125","Boris Diaw",2014,"717","326","222","79","1974","45","112","0.402","257","468","0.549","14.1","4.9","2.3","2.6","0.578","0.159"
"126","Gorgui Dieng",2014,"286","300","39","60","818","1","1","1","112","226","0.496","16.5","2.2","0.7","1.5","0.534","0.41"
"127","Toney Douglas",2014,"202","87","68","51","675","31","102","0.304","42","88","0.477","9.2","0.9","0.2","0.7","0.493","0.179"
"128","Chris Douglas-Roberts",2014,"339","119","51","49","1016","51","132","0.386","60","120","0.5","12.2","2.4","1.1","1.2","0.588","0.325"
"129","Goran Dragic",2014,"1542","245","447","76","2668","122","299","0.408","430","794","0.542","21.4","10.3","8.4","2","0.604","0.381"
"130","Andre Drummond",2014,"1095","1071","35","81","2619","0","2","0","479","767","0.625","22.6","9.9","6.4","3.5","0.599","0.427"
"131","Jared Dudley",2014,"511","160","104","74","1729","81","225","0.36","115","222","0.518","8.9","2.4","1.2","1.2","0.541","0.13"
"132","Tim Duncan*",2014,"1119","721","220","74","2158","0","5","0","444","901","0.493","21.3","7.4","2.8","4.6","0.535","0.349"
"133","Mike Dunleavy",2014,"929","345","186","82","2584","123","324","0.38","210","450","0.467","12.6","6.5","2.4","4.1","0.549","0.212"
"134","Kevin Durant",2014,"2593","598","445","81","3122","192","491","0.391","657","1197","0.549","29.8","19.2","14.8","4.4","0.635","0.477"
"135","Shane Edwards",2014,"2","2","0","2","12","0","0","0","1","3","0.333","-1","0","0","0","0.333","0"
"136","Wayne Ellington",2014,"145","43","19","45","393","25","59","0.424","30","67","0.448","12.2","0.7","0.4","0.2","0.554","0.087"
"137","Monta Ellis",2014,"1560","295","471","82","3023","69","209","0.33","507","1069","0.474","16.8","4.9","2.8","2.1","0.532","0.336"
"138","Melvin Ely",2014,"6","1","0","2","27","0","0","0","3","6","0.5","3.9","0","0","0","0.5","0"
"139","Jeremy Evans",2014,"401","310","44","66","1209","0","2","0","175","330","0.53","16.2","2.8","1.9","1","0.549","0.226"
"140","Reggie Evans",2014,"214","334","21","54","899","0","0","0","71","150","0.473","11.7","1.5","0.3","1.2","0.516","0.867"
"141","Tyreke Evans",2014,"1042","341","363","72","2028","21","95","0.221","370","802","0.461","18.4","3.1","1.8","1.3","0.504","0.346"
"142","Kenneth Faried",2014,"1096","684","96","80","2178","0","3","0","447","817","0.547","19.8","6.5","4","2.5","0.573","0.379"
"143","Jordan Farmar",2014,"416","104","199","41","912","70","160","0.438","81","204","0.397","15","0.7","0.4","0.4","0.533","0.162"
"144","Vítor Luiz Faverani",2014,"164","128","16","37","488","12","40","0.3","52","107","0.486","11","0.3","-0.3","0.7","0.502","0.252"
"145","Derrick Favors",2014,"970","637","91","73","2201","0","1","0","390","746","0.523","19","5.1","2.9","2.3","0.556","0.38"
"146","Carrick Felix",2014,"19","6","4","7","38","2","5","0.4","5","9","0.556","13.3","0","0","0","0.603","0.286"
"147","Raymond Felton",2014,"630","197","365","65","2017","62","195","0.318","178","413","0.431","12.9","2.2","1.1","1.1","0.476","0.201"
"148","Landry Fields",2014,"68","59","20","30","322","0","5","0","27","62","0.435","8.6","0.4","0","0.4","0.443","0.328"
"149","Derek Fisher",2014,"425","122","117","81","1428","88","229","0.384","53","132","0.402","10.1","3.1","1.4","1.7","0.542","0.197"
"150","Evan Fournier",2014,"638","202","112","76","1503","89","237","0.376","139","307","0.453","10.3","1.4","0.6","0.8","0.533","0.226"
"151","Randy Foye",2014,"1068","232","287","81","2485","189","498","0.38","172","377","0.456","13.3","4.6","3.3","1.3","0.558","0.211"
"152","Jamaal Franklin",2014,"39","23","6","21","161","5","11","0.455","11","28","0.393","4.7","0","-0.2","0.2","0.489","0.051"
"153","Jimmer Fredette",2014,"273","52","64","49","519","40","84","0.476","67","143","0.469","15.8","0.8","0.5","0.3","0.578","0.093"
"154","Joel Freeland",2014,"174","208","36","52","727","0","2","0","77","160","0.481","11.3","1.4","0.7","0.7","0.498","0.179"
"155","Channing Frye",2014,"910","416","98","82","2312","160","432","0.37","176","346","0.509","13.2","5.3","2.9","2.4","0.555","0.122"
"156","Francisco García",2014,"315","122","63","55","1083","69","193","0.358","49","101","0.485","9.3","1.8","0.8","0.9","0.521","0.065"
"157","Kevin Garnett*",2014,"352","358","82","54","1109","0","3","0","157","353","0.445","13.3","1.2","-0.7","1.9","0.467","0.132"
"158","Diante Garrett",2014,"248","97","120","71","1048","36","96","0.375","65","169","0.385","7.1","-0.8","-1.1","0.3","0.459","0.045"
"159","Marc Gasol",2014,"859","424","215","59","1970","2","11","0.182","334","700","0.477","18.2","5.6","2.6","3.1","0.526","0.339"
"160","Pau Gasol",2014,"1041","580","201","60","1884","4","14","0.286","421","871","0.483","19.3","3","1.3","1.7","0.522","0.287"
"161","Rudy Gay",2014,"1457","437","209","73","2531","65","197","0.33","472","982","0.481","18.3","4.8","2.3","2.5","0.54","0.328"
"162","Alonzo Gee",2014,"258","149","47","65","1020","19","58","0.328","79","178","0.444","8.6","0.9","-0.1","1","0.491","0.258"
"163","Paul George",2014,"1737","542","283","80","2898","182","500","0.364","395","862","0.458","20.1","10.8","4.4","6.4","0.555","0.341"
"164","Taj Gibson",2014,"1069","558","91","82","2351","0","7","0","429","889","0.483","16","5.7","1.4","4.4","0.524","0.314"
"165","Manu Ginóbili",2014,"838","202","293","68","1550","90","258","0.349","204","369","0.553","20","5.7","3.3","2.4","0.59","0.3"
"166","Rudy Gobert",2014,"104","155","7","45","434","0","0","0","36","74","0.486","12.9","0.4","-0.2","0.6","0.507","0.878"
"167","Ryan Gomes",2014,"6","4","1","5","34","0","2","0","3","6","0.5","0.2","0","-0.1","0","0.375","0"
"168","Drew Gooden",2014,"183","114","15","22","395","7","17","0.412","69","126","0.548","18.4","1.4","0.9","0.6","0.591","0.189"
"169","Archie Goodwin",2014,"194","87","20","52","533","5","36","0.139","71","131","0.542","10.3","0.2","-0.3","0.5","0.507","0.329"
"170","Ben Gordon",2014,"99","27","21","19","279","8","29","0.276","29","79","0.367","6.4","-0.3","-0.7","0.3","0.422","0.194"
"171","Eric Gordon",2014,"988","165","208","64","2057","101","258","0.391","255","559","0.456","14.9","2.5","2","0.5","0.54","0.273"
"172","Marcin Gortat",2014,"1068","767","138","81","2655","1","1","1","454","839","0.541","17.6","8.1","4.1","4","0.568","0.273"
"173","Danny Granger",2014,"338","133","41","41","847","43","128","0.336","73","179","0.408","10.9","1.3","0.1","1.2","0.502","0.218"
"174","Aaron Gray",2014,"65","111","22","37","355","0","1","0","27","60","0.45","7.8","0.1","-0.3","0.4","0.466","0.328"
"175","Danny Green",2014,"618","229","104","68","1651","132","318","0.415","86","187","0.46","13.9","4.2","1.4","2.8","0.58","0.125"
"176","Draymond Green",2014,"511","409","152","82","1797","55","165","0.333","132","294","0.449","12.7","4.5","0.7","3.8","0.498","0.268"
"177","Gerald Green",2014,"1295","275","122","82","2330","204","510","0.4","244","496","0.492","16.5","6.1","4.2","1.9","0.585","0.229"
"178","Jeff Green",2014,"1382","380","138","82","2805","135","396","0.341","347","775","0.448","13.1","3.3","1.3","2","0.52","0.304"
"179","Willie Green",2014,"273","78","50","55","869","41","121","0.339","61","150","0.407","7.1","0.5","-0.2","0.7","0.477","0.125"
"180","Blake Griffin",2014,"1930","757","309","80","2863","12","44","0.273","706","1315","0.537","23.9","12.2","8.1","4.1","0.583","0.496"
"181","Jorge Gutiérrez",2014,"62","22","30","15","244","3","12","0.25","22","42","0.524","8.7","0.2","0.1","0.2","0.523","0.222"
"182","Jordan Hamilton",2014,"404","194","52","60","1019","70","198","0.354","77","178","0.433","12.7","1.6","0.4","1.1","0.507","0.136"
"183","Justin Hamilton",2014,"26","7","0","8","72","3","9","0.333","6","11","0.545","11.9","0.1","0.1","0.1","0.586","0.25"
"184","Tyler Hansbrough",2014,"312","287","17","64","978","0","2","0","93","194","0.479","14.2","3","1.7","1.4","0.562","0.944"
"185","Tim Hardaway Jr.",2014,"824","121","66","81","1875","130","358","0.363","164","329","0.498","12.7","3.1","2.7","0.4","0.554","0.186"
"186","James Harden",2014,"1851","344","446","73","2777","177","483","0.366","372","722","0.515","23.5","12.8","10.1","2.7","0.618","0.552"
"187","Maurice Harkless",2014,"592","264","80","80","1950","59","154","0.383","165","329","0.502","11.8","2.8","0.6","2.1","0.542","0.296"
"188","Josh Harrellson",2014,"93","76","15","32","317","12","31","0.387","26","51","0.51","13.4","0.7","0.5","0.2","0.547","0.085"
"189","Al Harrington",2014,"225","80","28","34","511","34","100","0.34","48","107","0.449","9.7","0.4","-0.2","0.5","0.506","0.169"
"190","Devin Harris",2014,"315","85","178","40","818","31","101","0.307","65","153","0.425","14.6","1.6","1.2","0.4","0.517","0.453"
"191","Elias Harris",2014,"0","1","1","2","11","0","0","0","0","1","0","7.6","0","0","0","0","0"
"192","Manny Harris",2014,"73","34","11","9","180","7","20","0.35","21","50","0.42","10.9","0","-0.1","0.1","0.485","0.171"
"193","Mike Harris",2014,"84","33","5","20","225","0","2","0","29","59","0.492","15.3","0.5","0.3","0.2","0.576","0.443"
"194","Tobias Harris",2014,"893","424","82","61","1850","32","126","0.254","300","590","0.508","16.5","4.1","2.4","1.7","0.542","0.341"
"195","Udonis Haslem",2014,"173","175","13","46","653","0","0","0","74","146","0.507","10.5","1.1","0.3","0.8","0.523","0.301"
"196","Spencer Hawes",2014,"1053","660","240","80","2470","128","308","0.416","275","575","0.478","15.7","4.5","2.2","2.3","0.554","0.172"
"197","Chuck Hayes",2014,"132","210","35","61","754","0","1","0","56","129","0.434","10","1.4","0.2","1.2","0.468","0.192"
"198","Gordon Hayward",2014,"1248","391","400","77","2800","85","280","0.304","341","752","0.453","16.2","3.6","2.2","1.5","0.52","0.369"
"199","Gerald Henderson",2014,"1081","310","199","77","2461","40","115","0.348","363","815","0.445","13.1","3.6","0.8","2.8","0.507","0.332"
"200","Xavier Henry",2014,"432","114","51","43","908","28","81","0.346","116","264","0.439","12.3","0.3","-0.1","0.5","0.511","0.513"
"201","John Henson",2014,"779","497","113","70","1856","0","1","0","344","638","0.539","17.9","3.3","1.7","1.5","0.543","0.277"
"202","Roy Hibbert",2014,"871","538","91","81","2409","2","5","0.4","329","749","0.439","13.5","5.4","0.5","5","0.499","0.357"
"203","J.J. Hickson",2014,"814","632","96","69","1859","0","8","0","332","646","0.514","16.2","3.3","1.3","2.1","0.521","0.443"
"204","Nenê",2014,"754","294","153","53","1560","1","5","0.2","298","589","0.506","16.6","3.2","0.8","2.4","0.53","0.448"
"205","George Hill",2014,"781","283","265","76","2434","95","260","0.365","177","356","0.497","13.4","7.8","3.8","4","0.563","0.286"
"206","Jordan Hill",2014,"696","535","54","72","1500","0","1","0","286","520","0.55","19.3","4.4","3.1","1.3","0.579","0.347"
"207","Solomon Hill",2014,"47","41","12","28","226","7","23","0.304","10","17","0.588","7.6","0.4","0","0.4","0.545","0.175"
"208","Kirk Hinrich",2014,"666","192","286","73","2116","85","242","0.351","158","377","0.419","10.8","3.8","0.4","3.3","0.494","0.202"
"209","Jrue Holiday",2014,"487","142","268","34","1143","30","77","0.39","173","377","0.459","17.1","1.5","0.8","0.7","0.505","0.139"
"210","Ryan Hollins",2014,"141","90","8","61","482","0","0","0","53","72","0.736","11.9","1.3","0.7","0.6","0.73","0.778"
