"","Player","PC1","PC2","allstar"
"1","Tariq Abdul-Wahad",-0.907319379106587,0.345381241835569,0
"2","Shareef Abdur-Rahim",0.873463347689511,4.76315920510498,0
"3","Cory Alexander",-1.45532927883385,-2.06024637542067,0
"4","Ray Allen",1.39328743041322,4.32251635443522,1
"5","Rafer Alston",-2.50135061372745,-2.76314509165086,0
"6","John Amaechi",-0.25256101371597,-0.0604025680283616,0
"7","Derek Anderson",0.291806578063052,1.35716911733217,0
"8","Kenny Anderson",0.0447036687072752,2.66418180662462,0
"9","Nick Anderson",-1.12589966604259,0.562686648439017,0
"10","Shandon Anderson",1.40556867718736,1.5868767649304,0
"11","Chris Anstey",0.122025868562386,-0.675454173503468,0
"12","Greg Anthony",0.366074046778372,0.0626233084310451,0
"13","B.J. Armstrong",-0.36831227543291,-1.1699708964769,0
"14","Darrell Armstrong",0.277754294576626,3.55126321266738,0
"15","Chucky Atkins",-0.782791975554523,-0.00312804949652518,0
"16","Stacey Augmon",0.153441978401262,-1.29728283709811,0
"17","Isaac Austin",-0.269812584964692,-1.192194279079,0
"18","Anthony Avent",-1.3056666520985,-2.66302800192082,0
"19","William Avery",-1.6693371005361,-2.43157048170403,0
"20","Toby Bailey",0.13494988464887,-1.68674187356793,0
"21","Vin Baker",-0.191800180422915,1.81114264486622,0
"22","Charles Barkley",0.900619538269317,2.6448415345782,0
"23","Dana Barros",0.342948757909705,-0.652037838423388,0
"24","Brent Barry",1.87078386625381,2.5594519086065,0
"25","Drew Barry",0.253985823134026,-2.00491255959729,0
"26","Jon Barry",1.51360354371285,0.634283876674554,0
"27","Tony Battie",0.326804207192391,0.202780589778661,0
"28","Jonathan Bender",-0.865773603574953,-2.6700439145169,0
"29","Benoit Benjamin",-2.00095464351953,-2.7531021100975,0
"30","Corey Benjamin",-0.561146292264084,-1.75441915829587,0
"31","Mario Bennett",-4.42520491110982,-4.92447316781516,0
"32","Travis Best",1.15645092116982,0.828167183073749,0
"33","Mike Bibby",0.0305739097014878,2.89475346848212,0
"34","Chauncey Billups",-0.156173177171919,-0.978435902416462,0
"35","Mookie Blaylock",-1.57889913961816,1.50268044377956,0
"36","Corie Blount",0.389532020592903,-1.49222349074402,0
"37","Muggsy Bogues",-0.157471111040328,-0.00526435547034013,0
"38","Etdrick Bohannon",4.9617797916595,-1.94912068034205,0
"39","Calvin Booth",-0.835756513405372,-1.57417393633563,0
"40","Lazaro Borrell",-0.669018225231132,-1.64203825054209,0
"41","Cal Bowdler",-0.312639790296335,-2.14422562987226,0
"42","Bruce Bowen",-0.801422077859364,-1.75144414343998,0
"43","Ryan Bowen",-0.0502707205190799,-1.46880358704916,0
"44","Ira Bowman",4.54246120201011,-2.67830389010495,0
"45","Earl Boykins",0.19339767292272,-1.21395500937147,0
"46","Shawn Bradley",0.269462467453285,1.30651683570755,0
"47","A.J. Bramlett",-3.18374699556371,-2.70865905835209,0
"48","Elton Brand",1.03735229952928,4.17081670968549,0
"49","Terrell Brandon",0.414308926469383,4.49530966146701,0
"50","Chucky Brown",-0.668499435295171,-1.08472694032178,0
"51","Dee Brown",-0.812495223983007,-1.13137199546523,0
"52","Marcus Brown",-1.6484479251077,-2.88465160592628,0
"53","P.J. Brown",0.193727548699333,2.36585040123459,0
"54","Randy Brown",-2.27605905184602,-1.4525629598868,0
"55","Rick Brunson",-0.496990782430282,-2.36680774424768,0
"56","Kobe Bryant",0.910659855984973,5.79127960633662,1
"57","Mark Bryant",0.616218572465008,-0.440572863463911,0
"58","Greg Buckner",0.26764867046532,-0.586552718910728,0
"59","Jud Buechler",-1.60921349022009,-2.0140928860016,0
"60","Rodney Buford",-0.873930112183038,-1.65745647958927,0
"61","Matt Bullard",-0.185929627787021,-0.788179041840018,0
"62","Scott Burrell",-0.519681383115309,-0.195928830191182,0
"63","Jason Caffey",0.883877001641347,0.348955737893151,0
"64","Michael Cage",-0.197073120852228,-1.15332072133439,0
"65","Marcus Camby",0.83555689796928,2.38339333184106,0
"66","Elden Campbell",-0.127630051477567,2.28226538979985,0
"67","Antoine Carr",-0.426691202710102,-2.19792636610326,0
"68","Chris Carr",-0.959023957112536,-1.32494066279105,0
"69","Anthony Carter",-1.56307570099941,-0.144970356021531,0
"70","Vince Carter",1.06207498082277,5.72734403005138,1
"71","Sam Cassell",0.80170958436006,4.52389860693953,0
"72","Kelvin Cato",1.91740250277576,0.922605427214779,0
"73","Duane Causwell",2.83307032905012,-1.56442503983668,0
"74","Cedric Ceballos",-0.219026280172729,1.6824039719061,0
"75","John Celestand",-1.38833593845529,-2.49737758726931,0
"76","Rex Chapman",-0.54711798506032,-1.06169245915387,0
"77","Calbert Cheaney",-0.824648385142156,-1.54068609559068,0
"78","Pete Chilcutt",-1.01991648268026,-1.90102508683987,0
"79","Chris Childs",-0.669250590090347,-0.348427885479325,0
"80","Doug Christie",-0.257063554820659,1.85750224408827,0
"81","Keon Clark",1.74222484927001,0.876067266765537,0
"82","Keith Closs",0.477942881571815,-1.34102531669297,0
"83","Derrick Coleman",0.643878546555567,3.32278911986276,0
"84","Bimbo Coles",-0.49858533676182,-0.128821717722837,0
"85","Marty Conlon",-0.786100155515206,-2.7086474772362,0
"86","Tyrone Corbin",-1.64309052557686,-1.25068072749882,0
"87","Chris Crawford",-0.401048090270901,-1.77567344255888,0
"88","Austin Croshere",0.612186331665195,1.49367062378984,0
