"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"17","Ken Bannister",1989,"74","33","3","9","130","0","1","0","22","35","0.629","17.9","0.4","0.3","0.2","0.624","1.472"
"18","Charles Barkley*",1989,"2037","986","325","79","3088","35","162","0.216","665","1046","0.636","27","16.1","13.2","2.9","0.653","0.661"
"19","John Battle",1989,"779","140","197","82","1672","11","34","0.324","276","594","0.465","13.5","3.2","2.2","1","0.532","0.379"
"20","Benoit Benjamin",1989,"1299","696","157","79","2585","0","2","0","491","905","0.543","17.4","5.1","2.3","2.9","0.593","0.47"
"21","Ricky Berry",1989,"706","197","80","64","1406","65","160","0.406","190","407","0.467","13.1","2.4","1.6","0.8","0.552","0.293"
"22","Walter Berry",1989,"609","267","77","69","1355","1","2","0.5","253","499","0.507","13.2","2.4","1","1.4","0.54","0.285"
"23","Larry Bird*",1989,"116","37","29","6","189","0","0","0","49","104","0.471","19.8","0.5","0.3","0.2","0.516","0.183"
"24","Otis Birdsong",1989,"37","13","9","13","108","1","3","0.333","17","33","0.515","7","-0.1","-0.2","0.1","0.502","0.056"
"25","Uwe Blab",1989,"68","44","12","37","208","0","0","0","24","52","0.462","10.8","0.3","0.1","0.2","0.54","0.481"
"26","Rolando Blackman",1989,"1534","273","288","78","2946","30","85","0.353","564","1164","0.485","15.9","5.7","4.2","1.4","0.543","0.296"
"27","Muggsy Bogues",1989,"423","165","620","79","1755","1","13","0.077","177","405","0.437","15.3","2.6","1.6","1","0.463","0.211"
"28","Manute Bol",1989,"314","462","27","80","1769","20","91","0.22","107","253","0.423","9.8","1.7","-1.2","2.8","0.421","0.192"
"29","Anthony Bowie",1989,"155","56","29","18","438","1","5","0.2","71","139","0.511","10.6","0.5","0.2","0.3","0.515","0.104"
"30","Sam Bowie",1989,"171","106","36","20","412","5","7","0.714","64","146","0.438","13.7","0.5","0","0.5","0.49","0.32"
"31","Dudley Bradley",1989,"72","32","24","38","267","8","31","0.258","20","55","0.364","6.1","0","-0.3","0.3","0.387","0.186"
"32","Adrian Branch",1989,"498","132","60","67","811","7","31","0.226","195","405","0.481","15.7","1.5","0.7","0.8","0.509","0.275"
"33","Randy Breuer",1989,"200","135","22","48","513","0","0","0","86","179","0.48","13.8","0.9","0.2","0.7","0.496","0.285"
"34","Frank Brickowski",1989,"875","406","131","64","1822","0","2","0","337","652","0.517","15","3.6","1.4","2.2","0.563","0.43"
"35","Scott Brooks",1989,"428","94","306","82","1372","55","153","0.359","101","218","0.463","14","2.9","2.3","0.6","0.533","0.186"
"36","Mike Brown",1989,"300","258","41","66","1051","0","0","0","104","248","0.419","8.4","1.4","-0.4","1.8","0.491","0.524"
"37","Tony Brown",1989,"128","44","26","43","365","4","16","0.25","46","102","0.451","10.3","0.5","0.2","0.4","0.486","0.263"
"38","Mark Bryant",1989,"280","179","33","56","803","0","0","0","120","247","0.486","9.1","1.1","0.4","0.7","0.505","0.279"
"39","Greg Butler",1989,"56","28","2","33","140","0","3","0","20","45","0.444","4.7","-0.1","-0.2","0.1","0.493","0.417"
"40","Michael Cage",1989,"825","765","126","80","2536","0","4","0","314","626","0.502","14.7","6.7","3.7","2.9","0.553","0.421"
"41","Tony Campbell",1989,"388","130","47","63","787","2","21","0.095","156","324","0.481","12.5","1.1","0.2","0.9","0.508","0.241"
"42","Antoine Carr",1989,"582","274","91","78","1488","0","1","0","226","470","0.481","12.7","3.3","1.9","1.4","0.541","0.323"
"43","Joe Barry Carroll",1989,"902","473","105","64","1996","0","0","0","363","810","0.448","14.2","2.3","0.1","2.2","0.497","0.272"
"44","Bill Cartwright",1989,"966","521","90","78","2333","0","0","0","365","768","0.475","11","2.1","0.1","2","0.535","0.401"
"45","Terry Catledge",1989,"822","572","75","79","2077","1","5","0.2","333","676","0.493","12.6","3.3","1.4","1.9","0.518","0.373"
"46","Ron Cavenall",1989,"6","2","0","5","16","0","0","0","2","3","0.667","7.4","0","0","0","0.577","1.667"
"47","Tom Chambers",1989,"2085","684","231","81","3002","28","86","0.326","746","1557","0.479","19.3","9.2","5.1","4.1","0.547","0.364"
"48","Mike Champion",1989,"0","0","0","2","4","0","1","0","0","2","0","-43.7","-0.1","-0.1","0","0","0"
"49","Rex Chapman",1989,"1267","187","176","75","2219","60","191","0.314","466","1080","0.431","12.6","-0.2","-0.7","0.4","0.467","0.153"
"50","Maurice Cheeks*",1989,"824","183","554","71","2298","1","13","0.077","335","683","0.49","16.5","5.3","4.3","1","0.527","0.28"
"51","Derrick Chievous",1989,"750","256","77","81","1539","5","24","0.208","272","610","0.446","11.6","1.6","0","1.6","0.506","0.385"
"52","Ben Coleman",1989,"295","177","17","58","703","0","0","0","117","241","0.485","11.2","0.8","0.3","0.5","0.537","0.32"
"53","Steve Colter",1989,"534","182","225","80","1425","3","25","0.12","200","432","0.463","14.1","3.1","1.8","1.3","0.503","0.365"
"54","Dallas Comegys",1989,"438","234","30","67","1119","0","2","0","166","339","0.49","11.9","1.4","0.3","1.1","0.532","0.472"
"55","Lester Conner",1989,"843","355","604","82","2532","13","37","0.351","296","639","0.463","17.2","6.2","3.6","2.6","0.531","0.398"
"56","Darwin Cook",1989,"507","107","127","66","1143","8","41","0.195","210","437","0.481","11.8","0.9","-0.1","1.1","0.495","0.163"
"57","Michael Cooper",1989,"587","191","314","80","1943","80","210","0.381","133","284","0.468","11.9","4.4","2.6","1.8","0.549","0.188"
"58","Wayne Cooper",1989,"520","619","78","79","1864","1","4","0.25","219","440","0.498","13.6","5","1.9","3.1","0.53","0.239"
"59","Tyrone Corbin",1989,"631","398","118","77","1655","0","2","0","245","452","0.542","14.7","5.4","3.1","2.3","0.592","0.394"
"60","Dave Corzine",1989,"479","315","103","81","1483","2","8","0.25","201","432","0.465","10.8","1.4","-0.1","1.5","0.497","0.218"
"61","Winston Crite",1989,"0","1","0","2","6","0","0","0","0","3","0","-20.3","-0.1","-0.1","0","0","0"
"62","Pat Cummings",1989,"466","281","47","53","1096","0","2","0","197","392","0.503","11","0.6","-0.5","1.1","0.534","0.246"
"63","Terry Cummings",1989,"1829","650","198","80","2824","7","15","0.467","723","1548","0.467","19.7","7.7","4.2","3.5","0.518","0.294"
"64","Earl Cureton",1989,"532","488","130","82","2047","0","1","0","233","464","0.502","10.1","1.5","0.3","1.2","0.512","0.265"
"65","Dell Curry",1989,"571","104","50","48","813","19","55","0.345","237","466","0.509","18.3","0.9","0.4","0.5","0.527","0.088"
"66","Quintin Dailey",1989,"1114","204","154","69","1722","1","9","0.111","447","955","0.468","16.3","2","1.1","1","0.511","0.297"
"67","Adrian Dantley*",1989,"1400","317","171","73","2422","0","1","0","470","953","0.493","17.4","7.4","5.5","1.9","0.581","0.595"
"68","Brad Daugherty",1989,"1475","718","285","78","2821","1","3","0.333","543","1009","0.538","18.5","9.6","5","4.6","0.594","0.518"
"69","Brad Davis",1989,"497","108","242","78","1395","32","102","0.314","151","277","0.545","13.3","2.7","1.8","1","0.574","0.325"
"70","Charles Davis",1989,"185","114","31","49","545","4","15","0.267","77","175","0.44","10.3","0.5","0.1","0.4","0.459","0.137"
"71","Mark Davis",1989,"127","37","14","33","258","1","10","0.1","48","92","0.522","15","0.7","0.4","0.3","0.543","0.333"
"72","Walter Davis",1989,"1267","151","190","81","1857","20","69","0.29","516","1007","0.512","16.7","3.5","2.1","1.4","0.544","0.185"
"73","Darryl Dawkins",1989,"27","7","1","14","48","0","0","0","9","19","0.474","8.2","0","0","0","0.501","0.947"
"74","Johnny Dawkins",1989,"454","101","224","32","1083","0","4","0","177","396","0.447","13.4","1","0.2","0.8","0.505","0.28"
"75","Vinny Del Negro",1989,"569","171","206","80","1556","6","20","0.3","233","483","0.482","12.7","2.5","1.5","1","0.52","0.199"
"76","Fennis Dembo",1989,"36","23","5","31","74","0","4","0","14","38","0.368","7.8","-0.1","-0.2","0.1","0.388","0.238"
"77","James Donaldson",1989,"481","570","38","53","1746","0","0","0","193","337","0.573","14.2","4.4","2.1","2.3","0.614","0.368"
"78","Greg Dreiling",1989,"129","92","18","53","396","0","0","0","43","77","0.558","8.1","0.4","0.1","0.2","0.613","0.831"
"79","Clyde Drexler*",1989,"2123","615","450","78","3064","27","104","0.26","802","1568","0.511","23.6","12.6","8.8","3.8","0.555","0.328"
"80","Kevin Duckworth",1989,"1432","635","60","79","2662","0","2","0","554","1159","0.478","13.9","4.8","2.5","2.3","0.531","0.369"
"81","Chris Dudley",1989,"185","157","21","61","544","0","1","0","73","167","0.437","8.7","0.1","-0.7","0.8","0.43","0.637"
"82","Joe Dumars*",1989,"1186","172","390","69","2408","14","29","0.483","442","874","0.506","16.8","7","4.8","2.2","0.571","0.339"
"83","Mike Dunleavy",1989,"3","0","0","2","5","1","2","0.5","0","0","0","17.7","0","0","0","0.75","0"
"84","T.R. Dunn",1989,"33","60","25","34","321","0","0","0","12","35","0.343","7","0.6","0.3","0.3","0.41","0.343"
"85","Ledell Eackles",1989,"917","180","123","80","1459","9","40","0.225","309","692","0.447","15.2","2.1","1.4","0.8","0.519","0.473"
"86","Mark Eaton",1989,"508","843","83","82","2914","0","0","0","188","407","0.462","10.6","6.6","0","6.5","0.513","0.491"
"87","James Edwards",1989,"555","231","49","76","1254","0","2","0","211","420","0.502","11.6","2.8","1.3","1.5","0.547","0.46"
"88","Kevin Edwards",1989,"1094","262","349","79","2349","10","37","0.27","460","1068","0.431","12.6","-0.2","-2.3","2.2","0.46","0.175"
"89","Craig Ehlo",1989,"608","295","266","82","1867","39","100","0.39","210","424","0.495","13.7","4.6","1.5","3.1","0.528","0.223"
"90","Dale Ellis",1989,"2253","342","164","82","3190","162","339","0.478","695","1371","0.507","19.7","10.8","9.2","1.6","0.589","0.27"
"91","Wayne Englestad",1989,"28","16","7","11","50","0","0","0","11","29","0.379","12.4","0","0","0.1","0.419","0.345"
"92","Alex English*",1989,"2175","326","383","82","2990","2","8","0.25","922","1873","0.492","19","6.8","5.1","1.7","0.531","0.201"
"93","Patrick Ewing*",1989,"1815","740","188","80","2896","0","6","0","727","1276","0.57","22.1","10.9","6.2","4.7","0.607","0.378"
"94","Jim Farmer",1989,"152","55","28","37","412","9","20","0.45","48","122","0.393","8.4","0.4","-0.1","0.5","0.475","0.289"
"95","Dave Feitl",1989,"286","202","36","57","828","0","1","0","116","265","0.438","8.7","0.4","-0.4","0.8","0.485","0.244"
"96","Rolando Ferreira",1989,"9","13","1","12","34","0","0","0","1","18","0.056","-7.6","-0.2","-0.3","0","0.209","0.444"
"97","Duane Ferrell",1989,"100","41","10","41","231","0","0","0","35","83","0.422","12","0.4","0.2","0.2","0.488","0.53"
"98","Vern Fleming",1989,"1084","310","494","76","2552","3","23","0.13","416","791","0.526","15.8","5.6","4.6","1.1","0.572","0.373"
"99","Sleepy Floyd",1989,"1162","306","709","82","2788","109","292","0.373","287","601","0.478","16.4","7.7","4.4","3.3","0.565","0.346"
"100","Tellis Frank",1989,"107","61","15","32","245","0","1","0","34","90","0.378","9.4","0.1","-0.2","0.3","0.472","0.56"
"101","Anthony Frederick",1989,"152","52","20","46","313","2","5","0.4","61","120","0.508","11.9","0.2","0","0.2","0.543","0.272"
"102","Corey Gaines",1989,"67","19","67","32","337","1","5","0.2","26","59","0.441","9.1","0.2","0.1","0.2","0.472","0.25"
"103","Kevin Gamble",1989,"187","42","34","44","375","2","11","0.182","73","125","0.584","15.8","1","0.7","0.2","0.584","0.404"
"104","Winston Garland",1989,"1145","328","505","79","2661","10","43","0.233","456","1031","0.442","14.7","4.5","1.9","2.6","0.483","0.234"
"105","Tom Garrick",1989,"454","156","243","71","1499","0","13","0","176","346","0.509","11","1.4","0.5","0.9","0.547","0.354"
"106","Kenny Gattison",1989,"1","1","0","2","9","0","0","0","0","1","0","-2.8","0","0","0","0.266","2"
"107","Ben Gillery",1989,"25","23","2","24","84","0","0","0","6","19","0.316","5","0","-0.1","0.1","0.429","1.211"
"108","Armen Gilliam",1989,"1176","541","52","74","2120","0","0","0","468","930","0.503","15.7","5.1","2.3","2.7","0.548","0.347"
"109","Mike Gminski",1989,"1409","769","138","82","2739","0","6","0","556","1160","0.479","18.5","7","4.8","2.2","0.535","0.292"
"110","Grant Gondrezick",1989,"105","36","34","27","244","3","11","0.273","35","84","0.417","11.8","0.2","0","0.2","0.466","0.421"
"111","Orlando Graham",1989,"8","11","0","7","22","0","0","0","3","10","0.3","6.7","0","0","0","0.34","0.4"
"112","Ron Grandison",1989,"177","92","42","72","528","0","10","0","59","132","0.447","10.1","0.6","0.3","0.3","0.499","0.563"
"113","Gary Grant",1989,"846","238","506","71","1924","5","22","0.227","356","808","0.441","14.1","-0.4","-2","1.6","0.469","0.195"
"114","Harvey Grant",1989,"396","163","79","71","1193","0","1","0","181","389","0.465","10.6","1.7","0.9","0.9","0.477","0.146"
"115","Horace Grant",1989,"950","681","168","79","2809","0","5","0","405","776","0.522","13.8","6.4","3.3","3.1","0.547","0.255"
"116","Stuart Gray",1989,"188","245","29","72","783","0","1","0","72","152","0.474","9.1","0.9","0.2","0.7","0.519","0.418"
"117","Sylvester Gray",1989,"440","286","117","55","1220","1","4","0.25","166","394","0.421","11.2","0.7","-0.4","1.1","0.471","0.392"
"118","Jeff Grayer",1989,"81","35","22","11","200","0","2","0","32","71","0.451","12.6","0.2","0","0.2","0.495","0.274"
"119","A.C. Green",1989,"1088","739","103","82","2510","4","17","0.235","397","741","0.536","17.8","9.4","5.8","3.5","0.594","0.474"
"120","Rickey Green",1989,"291","69","187","63","871","3","11","0.273","126","253","0.498","13.7","1.2","0.6","0.6","0.522","0.125"
"121","Sidney Green",1989,"517","394","76","82","1277","0","3","0","194","419","0.463","12.6","2","0.4","1.5","0.52","0.403"
"122","Dave Greenwood",1989,"466","402","96","67","1403","0","0","0","167","395","0.423","11.8","2.2","0.5","1.8","0.493","0.446"
"123","Darrell Griffith",1989,"1135","330","130","82","2382","61","196","0.311","405","849","0.477","12.3","3.9","0.2","3.7","0.504","0.174"
"124","Pétur Guðmundsson",1989,"21","16","5","5","70","0","0","0","9","25","0.36","2.7","-0.1","-0.2","0.1","0.392","0.16"
"125","Jack Haley",1989,"110","71","10","51","289","0","0","0","37","78","0.474","9.9","0.4","0","0.3","0.56","0.59"
"126","Bob Hansen",1989,"341","128","50","46","964","19","54","0.352","121","246","0.492","9.7","1.7","0.2","1.5","0.512","0.25"
"127","Bill Hanzlik",1989,"201","93","86","41","701","1","5","0.2","65","146","0.445","8.6","0.7","0","0.6","0.531","0.576"
"128","Derek Harper",1989,"1404","228","570","81","2968","99","278","0.356","439","849","0.517","18.3","8","5.2","2.8","0.561","0.252"
"129","Ron Harper",1989,"1526","409","434","82","2851","29","116","0.25","558","1033","0.54","19.8","10.2","5.1","5.1","0.57","0.374"
"130","Steve Harris",1989,"4","2","0","3","7","0","0","0","1","4","0.25","18.3","0","0","0","0.41","0.5"
"131","Scott Hastings",1989,"386","231","59","75","1206","9","28","0.321","134","300","0.447","9.4","1.5","0.4","1.1","0.515","0.326"
"132","Hersey Hawkins",1989,"1196","225","239","79","2577","71","166","0.428","371","805","0.461","14.2","4","2.7","1.3","0.544","0.299"
"133","Gerald Henderson",1989,"425","68","140","65","986","33","107","0.308","111","241","0.461","12.1","1.1","0.8","0.3","0.526","0.365"
"134","Rod Higgins",1989,"856","376","160","81","1887","66","168","0.393","235","465","0.505","15.5","5.9","4.4","1.5","0.583","0.362"
"135","Roy Hinson",1989,"1308","522","71","82","2542","0","2","0","495","1025","0.483","14.7","4.4","2.4","2","0.54","0.409"
"136","Craig Hodges",1989,"529","89","146","59","1204","75","180","0.417","128","250","0.512","14.5","2.9","2.1","0.8","0.581","0.133"
"137","Michael Holton",1989,"553","105","424","67","1696","3","14","0.214","212","490","0.433","12.3","1.3","0.9","0.4","0.488","0.284"
"138","Dave Hoppen",1989,"500","384","57","77","1419","1","2","0.5","198","351","0.564","11.8","2.6","1.7","0.9","0.604","0.394"
"139","Dennis Hopson",1989,"788","202","103","62","1551","4","27","0.148","295","687","0.429","13.8","1.7","0.6","1.2","0.486","0.307"
"140","Tito Horford",1989,"42","22","3","25","112","0","0","0","15","46","0.326","3.6","-0.3","-0.4","0.1","0.386","0.413"
"141","Jeff Hornacek",1989,"1054","266","465","78","2487","27","81","0.333","413","808","0.511","16.3","7.7","4.9","2.8","0.545","0.2"
"142","Phil Hubbard",1989,"73","40","11","31","191","0","0","0","28","63","0.444","11.7","0.4","0.1","0.3","0.493","0.397"
"143","Eddie Hughes",1989,"70","19","35","26","224","7","22","0.318","21","42","0.5","11.4","0.4","0.1","0.3","0.505","0.188"
"144","Jay Humphries",1989,"844","189","405","73","2220","25","94","0.266","320","620","0.516","14.6","4.9","2.4","2.5","0.539","0.221"
"145","Marc Iavaroni",1989,"180","132","32","77","796","0","1","0","72","162","0.444","5.3","0.6","-0.5","1.1","0.494","0.27"
"146","Mark Jackson",1989,"1219","341","619","72","2477","81","240","0.338","398","785","0.507","18.3","7.2","4.8","2.5","0.535","0.252"
"147","Michael Jackson",1989,"21","4","11","14","70","2","6","0.333","7","18","0.389","6.7","0","0","0","0.422","0.083"
"148","Avery Johnson",1989,"68","24","73","43","291","1","9","0.111","28","74","0.378","10.8","0.3","0","0.3","0.378","0.193"
"149","Buck Johnson",1989,"642","286","126","67","1850","1","9","0.111","269","506","0.532","11.4","3.6","1.5","2.1","0.559","0.26"
"150","Dennis Johnson*",1989,"721","190","472","72","2309","7","50","0.14","270","588","0.459","11.5","2.5","1","1.5","0.498","0.306"
"151","Eddie Johnson",1989,"1504","306","162","70","2043","71","172","0.413","537","1052","0.51","19.4","6.5","4.6","1.9","0.564","0.204"
"152","Frank Johnson",1989,"294","79","181","67","879","1","6","0.167","108","240","0.45","10.4","0.6","-0.3","1","0.512","0.378"
"153","Kevin Johnson",1989,"1650","340","991","81","3179","2","22","0.091","568","1106","0.514","20.5","12.2","8.6","3.5","0.597","0.511"
"154","Magic Johnson*",1989,"1730","607","988","77","2886","59","188","0.314","520","949","0.548","26.9","16.1","12.1","4","0.625","0.495"
"155","Steve Johnson",1989,"721","358","105","72","1477","0","0","0","296","565","0.524","12.4","1.7","0.5","1.3","0.536","0.434"
"156","Vinnie Johnson",1989,"1130","255","242","82","2073","13","44","0.295","449","952","0.472","17.3","5.9","3.4","2.4","0.508","0.264"
"157","Anthony Jones",1989,"76","28","17","33","196","4","16","0.25","25","63","0.397","13.4","0.3","0.1","0.2","0.442","0.203"
"158","Bill Jones",1989,"129","47","20","37","307","0","1","0","50","101","0.495","13.9","0.6","0.3","0.3","0.533","0.422"
"159","Caldwell Jones",1989,"202","300","59","72","1279","0","1","0","77","182","0.423","6.8","0.8","-0.6","1.5","0.481","0.333"
"160","Charles Jones",1989,"136","257","42","53","1154","0","1","0","60","124","0.484","7.4","1.6","0.1","1.5","0.5","0.2"
"161","Shelton Jones",1989,"244","113","42","51","682","0","1","0","93","208","0.447","10.4","0.3","-0.1","0.4","0.5","0.383"
"162","Michael Jordan*",1989,"2633","652","650","81","3255","27","98","0.276","939","1697","0.553","31.1","19.8","14.6","5.2","0.614","0.442"
"163","Tim Kempton",1989,"484","304","102","79","1341","0","1","0","171","334","0.512","10.4","1","0.2","0.9","0.568","0.618"
"164","Steve Kerr",1989,"54","17","24","26","157","8","17","0.471","12","29","0.414","12.7","0.4","0.2","0.2","0.54","0.196"
"165","Jerome Kersey",1989,"1330","629","243","76","2716","6","21","0.286","527","1116","0.472","16.6","6.8","3.5","3.3","0.511","0.327"
"166","Randolph Keys",1989,"169","56","19","42","331","1","10","0.1","73","162","0.451","11.5","0.3","-0.2","0.5","0.457","0.169"
"167","Albert King",1989,"327","140","79","46","791","8","32","0.25","133","295","0.451","9.4","0","-0.7","0.7","0.47","0.147"
"168","Bernard King*",1989,"1674","384","294","81","2559","5","30","0.167","649","1341","0.484","17.7","4.9","3.3","1.7","0.535","0.322"
"169","Greg Kite",1989,"150","243","36","70","942","0","0","0","65","151","0.43","6.3","0.1","-0.8","0.9","0.444","0.272"
"170","Joe Kleine",1989,"484","378","67","75","1411","0","2","0","175","430","0.407","10","1","-0.2","1.3","0.485","0.352"
"171","Bart Kofoed",1989,"30","11","20","19","176","0","1","0","12","32","0.375","3.7","0","-0.3","0.2","0.396","0.333"
"172","Jon Koncak",1989,"345","453","56","74","1531","0","3","0","141","266","0.53","12","3.7","1.3","2.5","0.54","0.424"
"173","Larry Krystkowiak",1989,"1017","610","107","80","2472","4","12","0.333","358","754","0.475","14.2","6.3","3.1","3.2","0.552","0.458"
"174","Bill Laimbeer",1989,"1106","776","177","81","2640","30","86","0.349","419","814","0.515","16.6","9","4","5","0.557","0.236"
"175","Jeff Lamp",1989,"60","34","15","37","176","2","4","0.5","25","65","0.385","6.8","-0.1","-0.3","0.2","0.421","0.072"
"176","Jerome Lane",1989,"261","200","60","54","550","0","7","0","109","249","0.438","12.3","0.1","-0.6","0.7","0.427","0.438"
"177","Andrew Lang",1989,"159","147","9","62","526","0","0","0","60","117","0.513","11.6","1.4","0.4","0.9","0.554","0.513"
"178","Allen Leavell",1989,"179","53","127","55","627","5","41","0.122","60","147","0.408","7.7","-0.1","-0.8","0.7","0.417","0.319"
"179","Eric Leckner",1989,"319","199","16","75","779","0","0","0","120","220","0.545","9.7","1.5","0.1","1.4","0.591","0.514"
"180","Keith Lee",1989,"271","259","42","57","840","0","2","0","109","256","0.426","10.8","0.8","-0.2","1","0.468","0.275"
"181","Jim Les",1989,"138","87","215","82","781","1","14","0.071","39","119","0.328","7.9","0.3","-0.8","1.1","0.418","0.549"
"182","Fat Lever",1989,"1409","662","559","71","2745","23","66","0.348","535","1155","0.463","20.6","9.2","5.1","4.2","0.513","0.282"
"183","Cliff Levingston",1989,"734","498","75","80","2184","1","5","0.2","299","563","0.531","13.4","5.5","2.7","2.8","0.563","0.336"
"184","Ralph Lewis",1989,"136","61","15","42","336","1","3","0.333","57","118","0.483","10.8","0","-0.1","0.1","0.492","0.322"
"185","Reggie Lewis",1989,"1495","377","218","81","2657","3","22","0.136","601","1220","0.493","17.6","6.9","4.4","2.4","0.534","0.291"
"186","Alton Lister",1989,"657","545","54","82","1806","0","0","0","271","543","0.499","13.7","3.7","1.3","2.3","0.529","0.328"
"187","Rob Lock",1989,"30","32","4","20","110","0","0","0","9","32","0.281","5.3","-0.2","-0.3","0.1","0.389","0.469"
"188","Brad Lohaus",1989,"502","256","66","77","1214","1","11","0.091","209","475","0.44","11.6","0.9","-0.3","1.1","0.472","0.212"
"189","Grant Long",1989,"976","546","149","82","2435","0","5","0","336","687","0.489","13.7","4.6","2","2.7","0.561","0.587"
"190","John Long",1989,"372","77","80","68","919","8","20","0.4","139","339","0.41","9.5","0.2","-0.2","0.4","0.474","0.212"
"191","Sidney Lowe",1989,"23","34","93","14","250","0","2","0","8","23","0.348","13.7","0.5","0.3","0.2","0.385","0.44"
"192","John Lucas",1989,"310","79","260","74","842","18","68","0.265","101","231","0.437","16.6","1.9","1.1","0.8","0.466","0.258"
"193","Rick Mahorn",1989,"522","496","59","72","1795","0","2","0","203","391","0.519","12.1","4.6","1.5","3.1","0.566","0.394"
"194","Dan Majerle",1989,"467","209","130","54","1354","27","82","0.329","154","350","0.44","11.3","2.5","0.9","1.7","0.479","0.294"
"195","Jeff Malone",1989,"1651","179","219","76","2418","1","19","0.053","676","1391","0.486","16.7","4.1","3.2","0.9","0.529","0.241"
"196","Karl Malone*",1989,"2326","853","219","80","3126","5","16","0.313","804","1543","0.521","24.4","15.2","8.6","6.6","0.592","0.589"
"197","Moses Malone*",1989,"1637","956","112","81","2878","0","12","0","538","1084","0.496","21.2","10.7","6.8","3.9","0.581","0.649"
"198","Danny Manning",1989,"434","171","81","26","950","1","5","0.2","176","353","0.499","13.4","0.7","0","0.7","0.538","0.288"
"199","Pace Mannion",1989,"8","5","2","10","32","0","2","0","4","6","0.667","7.3","0","-0.1","0.1","0.5","0"
"200","Vernon Maxwell",1989,"927","202","301","79","2065","32","129","0.248","325","698","0.466","12.1","1.5","0.1","1.4","0.496","0.294"
"201","Tim McCormick",1989,"425","261","54","81","1257","0","4","0","169","347","0.487","9.3","2","0.6","1.4","0.521","0.368"
"202","Rodney McCray",1989,"854","514","293","68","2435","5","22","0.227","335","707","0.474","13.1","2.9","1.1","1.8","0.513","0.321"
"203","Xavier McDaniel",1989,"1677","433","134","82","2385","11","36","0.306","666","1349","0.494","18.6","5.3","3.5","1.8","0.533","0.308"
"204","Ben McDonald",1989,"35","12","5","11","103","0","0","0","13","19","0.684","12","0.3","0.2","0.1","0.684","0.789"
"205","Mike McGee",1989,"1038","189","116","80","2027","93","255","0.365","341","662","0.515","13.2","2.3","1.2","1.1","0.529","0.157"
"206","Kevin McHale*",1989,"1758","637","172","78","2876","0","4","0","661","1207","0.548","20.3","10.1","8.1","1.9","0.608","0.44"
"207","Derrick McKey",1989,"1305","464","219","82","2804","30","89","0.337","457","881","0.519","15.5","7.4","5","2.3","0.575","0.387"
"208","Nate McMillan",1989,"532","388","696","75","2341","15","70","0.214","184","415","0.443","14.5","4.4","1.7","2.7","0.468","0.39"
"209","Mark McNamara",1989,"113","100","10","39","318","0","0","0","32","64","0.5","11.2","0.7","0.4","0.3","0.575","1.219"
"210","Reggie Miller*",1989,"1181","292","227","74","2536","98","244","0.402","300","587","0.511","15.7","6.5","5.2","1.3","0.602","0.409"
