"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"35","Lance Blanks",1993,"161","68","72","61","642","11","43","0.256","54","107","0.505","8.4","0.2","0","0.2","0.491","0.213"
"36","Ricky Blanton",1993,"6","3","1","2","13","0","0","0","3","7","0.429","19.3","0","0","0","0.429","0"
"37","Mookie Blaylock",1993,"1069","280","671","80","2820","118","315","0.375","296","649","0.456","17.1","7","4.4","2.6","0.515","0.175"
"38","Muggsy Bogues",1993,"808","298","711","81","2833","6","26","0.231","325","704","0.462","14.5","5.9","3.6","2.3","0.503","0.23"
"39","Manute Bol",1993,"126","193","18","58","855","10","32","0.313","42","95","0.442","8.5","0.2","-0.9","1.1","0.465","0.15"
"40","Walter Bond",1993,"590","196","122","74","1578","7","42","0.167","220","523","0.421","9","-0.8","-1.2","0.4","0.462","0.296"
"41","Anthony Bonner",1993,"601","455","96","70","1764","0","7","0","229","490","0.467","12.3","2.4","0.6","1.8","0.498","0.485"
"42","Anthony Bowie",1993,"618","194","175","77","1761","15","48","0.313","253","521","0.486","11.2","2.5","0.9","1.6","0.51","0.148"
"43","Sam Bowie",1993,"717","556","127","79","2092","2","6","0.333","285","632","0.451","13.2","4.3","0.9","3.3","0.5","0.284"
"44","Terrell Brandon",1993,"725","179","302","82","1622","13","42","0.31","284","579","0.491","16.7","3.9","1.9","2.1","0.53","0.23"
"45","Randy Breuer",1993,"32","28","6","12","107","0","0","0","15","31","0.484","11.1","0.1","0","0.1","0.482","0.161"
"46","Frank Brickowski",1993,"1115","405","196","66","2075","8","26","0.308","448","810","0.553","17","3.7","1.9","1.8","0.584","0.321"
"47","Kevin Brooks",1993,"227","81","34","55","571","6","26","0.231","87","207","0.42","8.4","0","-0.4","0.5","0.453","0.172"
"48","Scott Brooks",1993,"519","99","243","82","1516","41","99","0.414","142","286","0.497","14.1","4.6","2.9","1.7","0.584","0.351"
"49","Chucky Brown",1993,"391","232","51","77","1186","0","5","0","160","326","0.491","11.2","2.2","0.9","1.3","0.523","0.296"
"50","Dee Brown",1993,"874","246","461","80","2254","26","82","0.317","302","619","0.488","17.2","6.4","3.6","2.7","0.541","0.345"
"51","Mike Brown",1993,"465","391","64","82","1551","0","1","0","176","408","0.431","9.4","1.5","-0.1","1.6","0.483","0.401"
"52","Randy Brown",1993,"567","212","196","75","1726","2","6","0.333","223","480","0.465","11.3","1.9","0.2","1.7","0.511","0.323"
"53","Mark Bryant",1993,"476","324","41","80","1396","0","1","0","186","369","0.504","11.2","3.2","1.5","1.8","0.547","0.4"
"54","Jud Buechler",1993,"437","195","94","70","1287","20","59","0.339","156","344","0.453","11.5","1.8","1","0.8","0.495","0.216"
"55","Matt Bullard",1993,"575","222","110","79","1356","91","243","0.374","122","251","0.486","13.6","3.4","1.9","1.4","0.546","0.15"
"56","Willie Burton",1993,"204","70","16","26","451","5","15","0.333","49","126","0.389","10.3","0.1","-0.3","0.4","0.518","0.901"
"57","Steve Burtt",1993,"29","3","6","4","35","1","3","0.333","9","23","0.391","18.5","0","0","0","0.477","0.385"
"58","Michael Cage",1993,"499","659","69","82","2156","0","1","0","219","415","0.528","13.2","6.2","2.9","3.3","0.527","0.313"
"59","Dexter Cambridge",1993,"370","167","58","53","885","0","4","0","151","308","0.49","12.1","0.4","0.4","0","0.52","0.317"
"60","Elden Campbell",1993,"606","332","48","79","1551","0","3","0","238","517","0.46","14.2","2.6","0.8","1.9","0.497","0.392"
"61","Tony Campbell",1993,"449","155","62","58","1062","2","5","0.4","192","391","0.491","11.6","2.5","0.7","1.9","0.517","0.22"
"62","Antoine Carr",1993,"932","388","97","71","1947","0","5","0","379","700","0.541","16.1","5.5","3.2","2.3","0.58","0.318"
"63","Bill Cartwright",1993,"354","233","83","63","1253","0","0","0","141","343","0.411","8.3","1.2","0.1","1.1","0.458","0.286"
"64","Terry Catledge",1993,"99","46","5","21","262","0","0","0","36","73","0.493","8.5","0.1","-0.1","0.2","0.563","0.466"
"65","Duane Causwell",1993,"453","303","35","55","1211","0","1","0","175","320","0.547","14.2","2.9","1.5","1.4","0.575","0.514"
"66","Cedric Ceballos",1993,"949","408","77","74","1607","0","2","0","381","660","0.577","21","6.2","4.3","1.9","0.612","0.39"
"67","Tom Chambers",1993,"892","345","101","73","1723","11","28","0.393","309","688","0.449","14.7","4.5","2.6","1.8","0.529","0.402"
"68","Rex Chapman",1993,"749","88","116","60","1300","43","116","0.371","244","486","0.502","15.1","1.9","1.5","0.4","0.556","0.271"
"69","Maurice Cheeks*",1993,"126","42","107","35","510","0","2","0","51","91","0.56","13.9","1.3","0.6","0.7","0.601","0.29"
"70","Pete Chilcutt",1993,"362","194","64","59","834","0","0","0","165","340","0.485","13.4","1","0.3","0.7","0.502","0.135"
"71","Doug Christie",1993,"142","51","53","23","332","2","12","0.167","43","94","0.457","12.4","0.1","-0.3","0.4","0.526","0.623"
"72","Derrick Coleman",1993,"1572","852","276","76","2759","23","99","0.232","541","1127","0.48","21.2","9.5","4.4","5.1","0.54","0.425"
"73","Bimbo Coles",1993,"855","166","373","81","2232","42","137","0.307","276","549","0.503","14.7","5.7","4.3","1.4","0.546","0.321"
"74","Marty Conlon",1993,"219","123","37","46","467","0","4","0","81","167","0.485","15.9","1","0.6","0.4","0.53","0.474"
"75","Lester Conner",1993,"74","49","65","31","422","0","0","0","28","62","0.452","11.3","0.8","0.3","0.6","0.526","0.306"
"76","Duane Cooper",1993,"156","50","150","65","645","7","30","0.233","55","128","0.43","7.6","-0.4","-0.7","0.3","0.45","0.222"
"77","Tyrone Corbin",1993,"950","519","173","82","2555","0","5","0","385","761","0.506","14.4","6.7","3.8","3","0.551","0.285"
"78","Chris Corchiani",1993,"44","7","16","10","105","0","3","0","14","21","0.667","14.8","0.3","0.2","0.1","0.662","0.875"
"79","Joe Courtney",1993,"33","19","3","12","104","0","0","0","13","32","0.406","8.8","0.1","-0.1","0.1","0.459","0.281"
"80","John Crotty",1993,"102","17","55","40","243","2","14","0.143","35","58","0.603","13.2","0.3","0.1","0.2","0.575","0.528"
"81","Terry Cummings",1993,"27","19","4","8","76","0","0","0","11","29","0.379","7.9","0","0","0.1","0.404","0.345"
"82","Radisav Curcic",1993,"58","49","12","20","166","0","0","0","16","41","0.39","13.5","0.3","0.2","0.1","0.51","0.878"
"83","Dell Curry",1993,"1227","286","180","80","2094","95","237","0.401","403","865","0.466","16","3.4","1.7","1.7","0.524","0.142"
"84","Lloyd Daniels",1993,"701","216","148","77","1573","59","177","0.333","226","467","0.484","12.9","1.8","0.5","1.3","0.51","0.154"
"85","Brad Daugherty",1993,"1432","726","312","71","2691","1","2","0.5","519","909","0.571","22","12.7","8.8","3.9","0.635","0.54"
"86","Dale Davis",1993,"727","723","69","82","2264","0","0","0","304","535","0.568","16.3","6.9","4","2.9","0.573","0.421"
"87","Hubert Davis",1993,"269","56","83","50","815","6","19","0.316","104","232","0.448","8.7","1.2","0","1.2","0.49","0.215"
"88","Terry Davis",1993,"955","701","68","75","2462","2","8","0.25","391","855","0.457","11.7","-0.1","-0.6","0.5","0.484","0.326"
"89","Johnny Dawkins",1993,"655","136","339","74","1598","26","84","0.31","232","506","0.458","14.6","1.7","0.8","0.9","0.502","0.241"
"90","Todd Day",1993,"983","291","117","71","1931","54","184","0.293","304","644","0.472","14.5","2.6","1.5","1.1","0.513","0.359"
"91","Vinny Del Negro",1993,"543","163","291","73","1526","6","24","0.25","212","406","0.522","13.9","3.5","2.2","1.3","0.564","0.272"
"92","Bison Dele",1993,"96","56","5","21","240","0","1","0","40","77","0.519","12.9","0.3","-0.1","0.4","0.553","0.256"
"93","Vlade Divac*",1993,"1050","729","232","82","2525","21","75","0.28","376","744","0.505","17.1","5.6","1.5","4.1","0.542","0.416"
"94","James Donaldson",1993,"21","29","1","6","94","0","0","0","8","14","0.571","10.7","0.2","0","0.2","0.585","0.643"
"95","Sherman Douglas",1993,"618","162","508","79","1932","6","29","0.207","258","501","0.515","13.5","2.6","1.5","1.1","0.518","0.283"
"96","Greg Dreiling",1993,"46","66","8","43","239","0","4","0","19","54","0.352","5","0.1","-0.2","0.2","0.356","0.259"
"97","Clyde Drexler*",1993,"976","309","278","49","1671","31","133","0.233","319","683","0.467","20.7","6","3.4","2.5","0.517","0.358"
"98","Kevin Duckworth",1993,"729","387","70","74","1762","0","2","0","301","686","0.439","11.4","2.5","0.2","2.3","0.477","0.253"
"99","Chris Dudley",1993,"245","513","16","71","1398","0","0","0","94","266","0.353","9.9","2.2","-0.3","2.4","0.39","0.414"
"100","Joe Dumars*",1993,"1809","148","308","77","3094","112","299","0.375","565","1155","0.489","17.6","9.1","7.8","1.3","0.555","0.273"
"101","Richard Dumas",1993,"757","223","60","48","1320","1","3","0.333","301","573","0.525","18.6","3.9","2.1","1.9","0.564","0.373"
"102","Pat Durham",1993,"21","14","4","5","78","0","0","0","6","25","0.24","2.9","-0.2","-0.2","0","0.347","0.48"
"103","Mark Eaton",1993,"177","264","17","64","1104","0","0","0","71","130","0.546","8.7","1.9","0.4","1.5","0.582","0.385"
"104","Blue Edwards",1993,"1382","382","214","82","2729","37","106","0.349","517","977","0.529","16.4","5.7","3.7","2","0.569","0.277"
"105","James Edwards",1993,"328","100","41","52","617","0","0","0","122","270","0.452","11.2","0.4","0","0.4","0.509","0.437"
"106","Kevin Edwards",1993,"556","121","120","40","1134","5","17","0.294","211","445","0.474","17.1","2.5","1.4","1.2","0.53","0.305"
"107","Craig Ehlo",1993,"949","403","254","82","2559","93","244","0.381","292","541","0.54","14.2","6.2","3","3.1","0.566","0.153"
"108","Mario Elie",1993,"708","216","177","82","1757","45","129","0.349","195","395","0.494","14.2","5.1","3","2.1","0.573","0.408"
"109","Sean Elliott",1993,"1207","322","265","70","2604","37","104","0.356","414","814","0.509","15.5","6.1","3.9","2.2","0.566","0.367"
"110","Dale Ellis",1993,"1366","312","107","82","2731","119","297","0.401","426","795","0.536","15","6.4","4.1","2.3","0.579","0.18"
"111","LaPhonso Ellis",1993,"1205","744","151","82","2749","2","13","0.154","481","945","0.509","16.6","8","4.1","3.8","0.549","0.331"
"112","Pervis Ellison",1993,"852","433","117","49","1701","0","4","0","341","651","0.524","18.5","3.9","2.1","1.8","0.559","0.369"
"113","Jo Jo English",1993,"6","6","1","6","31","0","3","0","3","7","0.429","1.9","-0.1","-0.2","0.1","0.276","0.2"
"114","Patrick Ewing*",1993,"1959","980","151","81","3003","1","7","0.143","778","1543","0.504","20.8","10.6","2.6","8.1","0.546","0.359"
"115","Duane Ferrell",1993,"839","191","132","82","1736","9","36","0.25","318","660","0.482","13.7","2.8","2.1","0.7","0.527","0.325"
"116","Danny Ferry",1993,"573","279","137","76","1461","34","82","0.415","186","377","0.493","14","3.6","1.8","1.8","0.563","0.246"
"117","Vern Fleming",1993,"710","169","224","75","1503","7","36","0.194","273","518","0.527","15.7","2.9","1.9","0.9","0.554","0.356"
"118","Sleepy Floyd",1993,"345","86","132","52","867","16","56","0.286","108","249","0.434","12.1","1","0.1","0.9","0.493","0.334"
"119","Greg Foster",1993,"125","83","21","43","298","0","4","0","55","116","0.474","11.6","0.2","-0.1","0.2","0.484","0.175"
"120","Rick Fox",1993,"453","159","113","71","1082","4","23","0.174","180","357","0.504","14.7","2.1","0.7","1.3","0.534","0.266"
"121","Kevin Gamble",1993,"1093","246","226","82","2541","52","139","0.374","407","767","0.531","15.1","6.6","4.5","2.1","0.562","0.164"
"122","Winston Garland",1993,"391","108","138","66","1004","6","13","0.462","146","330","0.442","12.2","1.8","0.7","1.1","0.512","0.259"
"123","Chris Gatling",1993,"648","320","40","70","1248","0","6","0","249","456","0.546","16.8","3.1","1.8","1.3","0.586","0.448"
"124","Kenny Gattison",1993,"508","353","68","75","1475","0","3","0","203","381","0.533","12.5","3.2","1.6","1.6","0.554","0.44"
"125","Matt Geiger",1993,"214","120","14","48","554","0","4","0","76","141","0.539","11.8","1.2","0.6","0.6","0.577","0.634"
"126","Tate George",1993,"122","27","59","48","380","0","5","0","51","130","0.392","7.9","-0.1","-0.4","0.3","0.419","0.178"
"127","Kendall Gill",1993,"1167","340","268","69","2430","17","62","0.274","446","970","0.46","14","2.9","1.1","1.7","0.503","0.281"
"128","Armen Gilliam",1993,"992","472","116","80","1742","0","1","0","359","773","0.464","17.5","2.8","1.2","1.6","0.541","0.42"
"129","Gerald Glass",1993,"316","142","77","60","848","7","33","0.212","135","306","0.441","12.1","0.9","0.1","0.8","0.444","0.115"
"130","Mike Gminski",1993,"93","85","7","34","251","0","0","0","42","83","0.506","14.1","0.5","0.3","0.2","0.532","0.12"
"131","Paul Graham",1993,"650","190","164","80","1508","42","141","0.298","214","419","0.511","12.7","1.9","0.7","1.2","0.526","0.234"
"132","Gary Grant",1993,"486","139","353","74","1624","11","42","0.262","199","434","0.459","11.7","1.6","-0.1","1.8","0.478","0.155"
"133","Greg Grant",1993,"194","67","206","72","996","20","68","0.294","57","152","0.375","8.7","0.2","-0.2","0.4","0.415","0.141"
"134","Harvey Grant",1993,"1339","412","205","72","2667","1","10","0.1","559","1139","0.491","16.1","5","3.6","1.4","0.523","0.261"
"135","Horace Grant",1993,"1017","729","201","77","2745","1","5","0.2","420","824","0.51","17.5","9.1","5.4","3.7","0.534","0.339"
"136","Jeff Grayer",1993,"423","157","70","48","1025","2","14","0.143","163","339","0.481","12","1.5","0.9","0.5","0.512","0.385"
"137","A.C. Green",1993,"1051","711","116","82","2819","16","46","0.348","363","660","0.55","16.3","8.6","6.1","2.6","0.603","0.531"
"138","Litterial Green",1993,"235","34","116","52","626","1","10","0.1","86","188","0.457","11.6","0.8","0.4","0.5","0.489","0.485"
"139","Sean Green",1993,"62","9","7","13","81","3","10","0.3","25","45","0.556","17.5","0","0","0","0.546","0.073"
"140","Sidney Green",1993,"93","118","24","39","329","0","2","0","34","87","0.391","11.3","0.4","0","0.5","0.453","0.348"
"141","Tom Gugliotta",1993,"1187","781","306","81","2795","38","135","0.281","446","1000","0.446","14.6","1.6","-1.6","3.2","0.472","0.248"
"142","Jay Guidinger",1993,"51","64","17","32","215","0","0","0","19","55","0.345","9.6","0.3","-0.1","0.4","0.386","0.455"
"143","Tom Hammonds",1993,"248","127","24","54","713","0","1","0","105","220","0.477","9.9","0.8","0.1","0.7","0.499","0.281"
"144","Tim Hardaway",1993,"1419","263","699","66","2609","102","309","0.33","420","859","0.489","19.7","7.5","5.9","1.6","0.534","0.314"
"145","Derek Harper",1993,"1126","123","334","62","2108","101","257","0.393","292","682","0.428","15.9","2.7","2.9","-0.2","0.522","0.337"
"146","Ron Harper",1993,"1443","425","360","80","2970","52","186","0.28","490","1017","0.482","16.1","6","2.3","3.7","0.523","0.332"
"147","Scott Hastings",1993,"156","137","34","76","670","2","8","0.25","55","104","0.529","8.3","1.3","0.6","0.7","0.573","0.491"
"148","Hersey Hawkins",1993,"1643","346","317","81","2977","122","307","0.397","429","865","0.496","18.3","8.5","6.7","1.9","0.593","0.416"
"149","Steve Henson",1993,"213","55","155","53","719","37","80","0.463","34","102","0.333","11.3","1.1","0.8","0.4","0.534","0.22"
"150","Carl Herrera",1993,"605","454","61","81","1800","0","2","0","240","442","0.543","13.1","4.6","2.1","2.6","0.58","0.396"
"151","Rod Higgins",1993,"571","193","119","69","1425","43","133","0.323","156","350","0.446","12.5","2.5","1.5","1","0.52","0.313"
"152","Sean Higgins",1993,"240","68","66","29","591","13","37","0.351","83","178","0.466","9.2","-0.1","-0.4","0.2","0.509","0.219"
"153","Tyrone Hill",1993,"640","754","68","74","2070","0","4","0","251","490","0.512","12.9","4.9","2.6","2.3","0.541","0.447"
"154","Donald Hodge",1993,"393","294","75","79","1267","0","0","0","161","400","0.403","8.3","-0.9","-1.3","0.5","0.441","0.26"
"155","Dave Hoppen",1993,"2","4","0","2","10","0","0","0","1","1","1","9","0","0","0","0.532","2"
"156","Jeff Hornacek",1993,"1511","342","548","79","2860","97","249","0.39","485","990","0.49","18.2","6.3","4.5","1.8","0.553","0.233"
"157","Robert Horry",1993,"801","392","191","79","2330","12","47","0.255","311","635","0.49","12.1","3.6","0.4","3.2","0.52","0.293"
"158","Byron Houston",1993,"421","315","69","79","1274","2","7","0.286","143","318","0.45","10.6","1.8","0.5","1.3","0.513","0.597"
"159","Brian Howard",1993,"439","212","67","68","1295","1","7","0.143","182","407","0.447","9.7","0.3","-0.2","0.5","0.482","0.227"
"160","Stephen Howard",1993,"104","60","10","49","260","0","0","0","35","93","0.376","9.8","0.1","-0.3","0.4","0.447","0.57"
"161","Jay Humphries",1993,"690","143","317","78","2034","15","75","0.2","272","584","0.466","10.5","1.8","0","1.8","0.482","0.197"
"162","Byron Irvin",1993,"22","4","2","4","45","1","1","1","8","17","0.471","9.5","0","0","0","0.533","0.333"
"163","Mike Iuzzolino",1993,"610","140","328","70","1769","54","144","0.375","167","334","0.5","12.7","1.5","1.8","-0.3","0.561","0.312"
"164","Jaren Jackson",1993,"131","39","35","34","350","2","5","0.4","51","123","0.415","11.3","0.4","0.1","0.3","0.468","0.211"
"165","Jim Jackson",1993,"457","122","131","28","938","21","73","0.288","163","393","0.415","11","-1.6","-1.8","0.2","0.451","0.197"
"166","Mark Jackson",1993,"1181","388","724","82","3117","22","82","0.268","437","863","0.506","16.6","7.9","5.3","2.7","0.548","0.317"
"167","Henry James",1993,"67","11","1","10","88","3","13","0.231","18","38","0.474","17.1","0.2","0.1","0","0.537","0.51"
"168","Keith Jennings",1993,"69","11","23","8","136","5","9","0.556","20","33","0.606","18.5","0.6","0.5","0.1","0.691","0.429"
"169","Avery Johnson",1993,"656","146","561","75","2030","0","8","0","256","502","0.51","15.8","5.2","3.3","1.9","0.556","0.357"
"170","Buck Johnson",1993,"478","195","89","73","1287","0","3","0","193","400","0.483","10.7","1.2","0.6","0.7","0.521","0.313"
"171","Dave Johnson",1993,"157","48","13","42","356","3","14","0.214","54","135","0.4","8.1","-0.1","-0.4","0.3","0.449","0.396"
"172","Eddie Johnson",1993,"1177","272","135","82","1869","17","56","0.304","446","935","0.477","17.1","4.8","3.4","1.5","0.533","0.259"
"173","Frank Johnson",1993,"332","113","186","77","1122","1","12","0.083","135","300","0.45","10.8","1.5","0.3","1.2","0.481","0.244"
"174","Kevin Johnson",1993,"791","104","384","49","1643","1","8","0.125","281","557","0.504","18.1","5.1","3.5","1.6","0.576","0.488"
"175","Larry Johnson",1993,"1810","864","353","82","3323","18","71","0.254","710","1314","0.54","18.9","9.6","7.1","2.5","0.574","0.316"
"176","Charles Jones",1993,"88","277","42","67","1206","0","1","0","33","62","0.532","7.8","1.6","0.3","1.3","0.552","0.603"
"177","Michael Jordan*",1993,"2541","522","428","78","3067","81","230","0.352","911","1773","0.514","29.7","17.2","12","5.2","0.564","0.284"
"178","Thomas Jordan",1993,"44","19","3","4","106","0","0","0","18","41","0.439","6.9","-0.2","-0.3","0.1","0.454","0.415"
"179","Adam Keefe",1993,"542","432","80","82","1549","0","1","0","188","375","0.501","13.6","3.3","1.9","1.4","0.564","0.63"
"180","Shawn Kemp",1993,"1388","833","155","78","2582","0","4","0","515","1043","0.494","20.4","9.1","4","5.1","0.547","0.48"
"181","Tim Kempton",1993,"56","39","19","30","167","0","0","0","19","48","0.396","8.6","0.1","-0.1","0.2","0.454","0.646"
"182","Steve Kerr",1993,"134","45","70","52","481","6","26","0.231","47","96","0.49","9.4","0.6","0.2","0.4","0.505","0.197"
"183","Jerome Kersey",1993,"686","406","121","65","1719","8","28","0.286","273","614","0.445","13.7","3.4","0.6","2.8","0.475","0.285"
"184","Alec Kessler",1993,"155","91","14","40","415","5","11","0.455","52","111","0.468","11.5","0.8","0.4","0.4","0.543","0.385"
"185","Bo Kimble",1993,"33","11","5","9","55","2","8","0.25","12","25","0.48","9.6","0","-0.1","0.1","0.452","0.242"
"186","Stan Kimbrough",1993,"5","0","1","3","15","1","2","0.5","1","4","0.25","8.2","0","0","0","0.417","0"
"187","Bernard King*",1993,"223","76","18","32","430","2","7","0.286","89","170","0.524","15.7","1.2","0.7","0.4","0.552","0.322"
"188","Rich King",1993,"6","5","1","3","12","0","0","0","2","5","0.4","8.7","0","0","0","0.51","0.4"
"189","Stacey King",1993,"408","207","71","76","1059","2","6","0.333","158","334","0.473","12.8","1.9","0.9","1","0.518","0.359"
"190","Greg Kite",1993,"89","193","10","64","640","0","1","0","38","83","0.458","5.3","0.6","-0.2","0.9","0.471","0.286"
"191","Joe Kleine",1993,"257","346","39","78","1129","0","6","0","108","261","0.414","9.6","1.5","0.2","1.3","0.439","0.217"
"192","Negele Knight",1993,"315","64","145","52","888","0","7","0","124","310","0.4","8.9","0.1","-0.4","0.5","0.444","0.271"
"193","Bart Kofoed",1993,"17","1","10","7","41","0","1","0","3","12","0.25","14.9","0","0","0","0.444","1.077"
"194","Jon Koncak",1993,"275","427","140","78","1975","3","8","0.375","121","259","0.467","9.2","3.1","0.8","2.2","0.476","0.187"
"195","Larry Krystkowiak",1993,"513","279","68","71","1362","0","1","0","198","424","0.467","11.7","2.6","1.1","1.5","0.524","0.346"
"196","Christian Laettner",1993,"1472","708","223","81","2823","4","40","0.1","499","1021","0.489","17.3","5","2.2","2.8","0.564","0.521"
"197","Bill Laimbeer",1993,"687","419","127","79","1933","10","27","0.37","282","547","0.516","14.3","5.4","3.3","2.1","0.554","0.181"
"198","Jerome Lane",1993,"59","53","17","21","149","0","0","0","27","54","0.5","18.1","0.5","0.2","0.3","0.47","0.37"
"199","Andrew Lang",1993,"386","436","79","73","1861","1","5","0.2","148","346","0.428","9.3","1.7","-0.2","2","0.481","0.325"
"200","Doug Lee",1993,"5","2","5","5","33","1","3","0.333","1","4","0.25","-0.2","0","-0.1","0","0.357","0"
"201","Tim Legler",1993,"289","59","46","33","635","22","65","0.338","83","176","0.472","13.3","0.8","0.8","0","0.531","0.295"
"202","Jim Les",1993,"328","89","169","73","881","66","154","0.429","44","105","0.419","14.7","2.3","1.7","0.6","0.584","0.193"
"203","Reggie Lewis",1993,"1666","347","298","80","3144","14","60","0.233","649","1350","0.481","17.4","8.3","5.4","3","0.529","0.267"
"204","Marcus Liberty",1993,"628","335","105","78","1585","22","59","0.373","230","561","0.41","12.5","2.2","0.2","2","0.456","0.252"
"205","Todd Lichti",1993,"331","102","52","48","752","2","6","0.333","122","270","0.452","12.9","1.2","0.4","0.8","0.516","0.37"
"206","Alton Lister",1993,"45","44","5","20","174","0","0","0","19","42","0.452","4.3","-0.2","-0.3","0.1","0.472","0.31"
"207","Brad Lohaus",1993,"724","276","127","80","1766","85","230","0.37","198","384","0.516","13.3","2.7","1.4","1.3","0.55","0.164"
"208","Grant Long",1993,"1061","568","182","76","2728","6","26","0.231","391","821","0.476","14.7","6.5","3.6","2.9","0.532","0.403"
"209","Luc Longley",1993,"319","240","51","55","1045","0","0","0","133","292","0.455","10.7","0.2","-1.1","1.3","0.491","0.253"
"210","Kevin Lynch",1993,"86","35","25","40","324","0","1","0","30","58","0.517","7.6","0.2","0","0.2","0.568","0.644"
"211","Sam Mack",1993,"142","48","15","40","267","3","22","0.136","44","96","0.458","13.7","0.3","0","0.4","0.495","0.492"
