"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"58","Terry Cummings",1988,"1621","553","181","76","2629","1","3","0.333","674","1389","0.485","17.4","5.2","2.2","2.9","0.516","0.292"
"59","Earl Cureton",1988,"299","271","63","69","1128","0","3","0","133","307","0.433","9.2","0.7","-0.6","1.3","0.443","0.203"
"60","Dell Curry",1988,"787","166","149","79","1499","28","81","0.346","312","661","0.472","15.1","2","0","2","0.5","0.136"
"61","Quintin Dailey",1988,"901","154","109","67","1282","2","12","0.167","326","743","0.439","16.8","1.3","0.1","1.2","0.505","0.415"
"62","Adrian Dantley*",1988,"1380","227","171","69","2144","0","2","0","444","861","0.516","19.9","9.4","7.5","1.9","0.619","0.663"
"63","Brad Daugherty",1988,"1480","665","333","79","2957","0","2","0","551","1079","0.511","16.2","6.6","3","3.6","0.563","0.488"
"64","Brad Davis",1988,"537","102","303","75","1480","30","74","0.405","178","341","0.522","14.5","4","2.9","1.1","0.581","0.26"
"65","Charles Davis",1988,"104","41","20","21","226","1","17","0.059","47","98","0.48","8.7","-0.3","-0.3","0","0.436","0.087"
"66","Walter Davis",1988,"1217","159","278","68","1951","36","96","0.375","452","935","0.483","17.8","3.8","3","0.9","0.537","0.224"
"67","Darryl Dawkins",1988,"10","5","2","6","33","0","0","0","2","9","0.222","-9.5","-0.2","-0.3","0","0.321","1.667"
"68","Johnny Dawkins",1988,"1027","204","480","65","2179","19","61","0.311","386","774","0.499","17","4.3","4","0.3","0.551","0.265"
"69","Darren Daye",1988,"283","76","71","47","655","0","1","0","112","216","0.519","13.6","1.2","0.7","0.5","0.554","0.401"
"70","James Donaldson",1988,"571","755","66","81","2523","0","0","0","212","380","0.558","12.4","6.2","3","3.3","0.616","0.497"
"71","Billy Donovan",1988,"105","25","87","44","364","0","7","0","44","102","0.431","8.7","-0.1","-0.4","0.3","0.444","0.193"
"72","Greg Dreiling",1988,"34","17","5","20","74","0","0","0","8","17","0.471","10.5","0.1","0","0.1","0.598","1.529"
"73","Larry Drew",1988,"765","119","383","74","2024","26","90","0.289","302","630","0.479","11.7","1.2","0.1","1.2","0.498","0.15"
"74","Clyde Drexler*",1988,"2185","533","467","81","3060","11","52","0.212","838","1627","0.515","24.1","13.2","9.3","3.9","0.564","0.35"
"75","Kevin Duckworth",1988,"1231","576","66","78","2223","0","0","0","450","907","0.496","14.9","5.2","3","2.1","0.561","0.474"
"76","Chris Dudley",1988,"170","144","23","55","513","0","0","0","65","137","0.474","12.1","1","0.3","0.7","0.505","0.518"
"77","Joe Dumars*",1988,"1161","200","387","82","2732","4","19","0.211","449","941","0.477","13.7","5.9","3.2","2.7","0.53","0.321"
"78","T.R. Dunn",1988,"180","240","87","82","1534","0","1","0","70","155","0.452","8.3","3.2","1.3","2","0.503","0.333"
"79","Mark Eaton",1988,"571","717","55","82","2731","0","0","0","226","541","0.418","9.5","4.1","-1.1","5.2","0.457","0.353"
"80","Franklin Edwards",1988,"132","19","92","16","414","0","2","0","54","113","0.478","9.9","-0.2","-0.2","0","0.511","0.278"
"81","James Edwards",1988,"814","412","78","69","1705","0","1","0","302","642","0.47","12.1","1.5","0.3","1.2","0.519","0.499"
"82","Craig Ehlo",1988,"563","274","206","79","1709","22","64","0.344","204","421","0.485","12.5","3.1","0.9","2.3","0.518","0.272"
"83","Dale Ellis",1988,"1938","340","197","75","2790","107","259","0.413","657","1260","0.521","19.3","9","7.4","1.6","0.572","0.26"
"84","Chris Engler",1988,"103","98","15","54","399","0","0","0","36","88","0.409","7.1","0.2","-0.2","0.3","0.498","0.398"
"85","Alex English*",1988,"2000","373","377","80","2818","0","6","0","843","1698","0.496","19.8","7.6","5.3","2.2","0.535","0.222"
"86","Mike Evans",1988,"344","48","81","56","656","36","91","0.396","103","216","0.477","13.7","1.1","0.4","0.7","0.532","0.121"
"87","Patrick Ewing*",1988,"1653","676","125","82","2546","0","3","0","656","1180","0.556","21.9","8.1","3.4","4.7","0.594","0.402"
"88","Jim Farmer",1988,"61","18","16","30","157","0","6","0","26","63","0.413","4.4","-0.4","-0.4","0.1","0.416","0.145"
"89","Dave Feitl",1988,"458","335","53","70","1128","0","4","0","182","400","0.455","10.7","0.3","-0.4","0.7","0.495","0.332"
"90","Kenny Fields",1988,"52","29","10","7","154","0","0","0","16","36","0.444","8.7","0","-0.1","0.1","0.548","0.722"
"91","Vern Fleming",1988,"1111","364","568","80","2733","0","13","0","442","832","0.531","17.5","8.4","5.6","2.8","0.573","0.335"
"92","Sleepy Floyd",1988,"1155","296","544","77","2514","14","72","0.194","406","897","0.453","15.4","4.4","2.2","2.1","0.513","0.365"
"93","Tellis Frank",1988,"634","330","111","78","1597","0","1","0","242","564","0.429","10.2","0.6","-0.3","0.9","0.483","0.366"
"94","World B. Free",1988,"374","44","60","58","682","8","35","0.229","135","315","0.429","11.1","0.4","-0.1","0.5","0.475","0.286"
"95","Kevin Gamble",1988,"0","3","1","9","19","0","1","0","0","2","0","-1","-0.1","-0.1","0","0","0"
"96","Winston Garland",1988,"831","227","429","67","2122","13","39","0.333","327","736","0.444","13.8","1.7","0.8","0.9","0.492","0.203"
"97","Armen Gilliam",1988,"815","434","72","55","1807","0","0","0","342","720","0.475","12.9","1.3","-0.1","1.4","0.506","0.268"
"98","Artis Gilmore*",1988,"265","211","21","71","893","0","0","0","99","181","0.547","8.4","0.9","-0.1","1","0.558","0.707"
"99","Mike Gminski",1988,"1365","814","139","81","2961","0","2","0","505","1124","0.449","16.8","6.5","3.4","3","0.526","0.348"
"100","Lancaster Gordon",1988,"28","4","7","8","65","0","0","0","11","31","0.355","8","0","-0.1","0","0.416","0.194"
"101","Horace Grant",1988,"622","447","89","81","1827","0","2","0","254","505","0.503","13","4.2","1.6","2.6","0.53","0.359"
"102","Stuart Gray",1988,"224","250","44","74","807","0","1","0","90","192","0.469","9.9","1.1","0","1.2","0.498","0.378"
"103","A.C. Green",1988,"937","710","93","82","2636","0","2","0","322","638","0.505","14.5","7.9","4.5","3.4","0.581","0.592"
"104","Rickey Green",1988,"393","80","300","81","1116","4","19","0.211","153","351","0.436","13.2","1.8","0.4","1.4","0.483","0.224"
"105","Sidney Green",1988,"642","642","93","82","2049","0","2","0","258","583","0.443","10.3","2.7","-0.4","3.1","0.48","0.325"
"106","Dave Greenwood",1988,"385","300","97","45","1236","0","2","0","151","326","0.463","10.8","1.1","0.5","0.6","0.511","0.338"
"107","Claude Gregory",1988,"134","95","16","23","313","0","1","0","61","133","0.459","12.8","0.1","-0.3","0.4","0.447","0.269"
"108","Darrell Griffith",1988,"589","127","91","52","1052","28","102","0.275","223","483","0.462","12.7","0.8","-0.7","1.5","0.471","0.157"
"109","Pétur Guðmundsson",1988,"395","323","86","69","1017","0","1","0","139","279","0.498","12.9","1.4","0.5","0.9","0.574","0.518"
"110","Bob Hansen",1988,"777","187","175","81","1796","32","97","0.33","284","514","0.553","12.9","4.4","2.3","2.1","0.573","0.249"
"111","Bill Hanzlik",1988,"350","171","166","77","1334","3","16","0.188","106","271","0.391","8.2","1.3","-0.3","1.6","0.488","0.568"
"112","Derek Harper",1988,"1393","246","634","82","3032","60","192","0.313","476","975","0.488","18.1","9.1","6.1","3","0.528","0.295"
"113","Ron Harper",1988,"879","223","281","57","1830","3","20","0.15","337","712","0.473","16.6","3.5","0.8","2.7","0.514","0.38"
"114","Steve Harris",1988,"535","126","87","58","1084","0","7","0","223","480","0.465","14","1.2","0.7","0.5","0.498","0.232"
"115","Scott Hastings",1988,"110","97","16","55","403","5","12","0.417","35","70","0.5","10.8","1","0.6","0.5","0.586","0.329"
"116","Dave Henderson",1988,"126","35","34","22","351","0","1","0","47","115","0.409","6.7","-0.4","-0.6","0.2","0.461","0.405"
"117","Gerald Henderson",1988,"595","107","231","75","1505","69","163","0.423","125","290","0.431","12.1","2.2","1.3","0.9","0.564","0.375"
"118","Kevin Henderson",1988,"57","21","23","17","190","0","1","0","21","52","0.404","6.7","-0.2","-0.2","0.1","0.442","0.491"
"119","Conner Henry",1988,"183","49","67","39","433","20","45","0.444","42","105","0.4","12.4","0.4","0.2","0.2","0.536","0.313"
"120","Rod Higgins",1988,"1054","293","188","68","2188","19","39","0.487","362","686","0.528","16.3","5.7","5","0.6","0.608","0.444"
"121","Roy Hinson",1988,"1178","517","99","77","2592","0","2","0","453","928","0.488","14.8","4.5","1.9","2.6","0.543","0.377"
"122","Craig Hodges",1988,"629","78","153","66","1445","86","175","0.491","156","348","0.448","12.2","2.4","1.6","0.7","0.567","0.136"
"123","Michael Holton",1988,"436","149","211","82","1279","3","15","0.2","160","338","0.473","11.4","2.3","1.3","1.1","0.532","0.365"
"124","Dave Hoppen",1988,"222","174","32","39","642","0","1","0","84","182","0.462","11.4","0.8","0.5","0.4","0.528","0.339"
"125","Dennis Hopson",1988,"587","143","118","61","1365","12","45","0.267","210","504","0.417","10.2","-0.3","-1.3","1","0.468","0.322"
"126","Jeff Hornacek",1988,"781","262","540","82","2243","17","58","0.293","289","547","0.528","15.9","5","3.7","1.3","0.569","0.306"
"127","Phil Hubbard",1988,"656","281","81","78","1631","0","5","0","237","480","0.494","11.8","2.7","1.1","1.6","0.554","0.501"
"128","Eddie Hughes",1988,"17","4","8","11","42","1","6","0.167","4","7","0.571","8.8","0","0","0","0.543","0.462"
"129","Jay Humphries",1988,"683","174","395","68","1809","3","18","0.167","281","520","0.54","14.8","3.5","2.5","1","0.564","0.284"
"130","Marc Iavaroni",1988,"364","268","67","81","1238","0","2","0","143","306","0.467","8.6","1.7","0","1.7","0.518","0.321"
"131","Mark Jackson",1988,"1114","396","868","82","3249","32","126","0.254","406","887","0.458","15.7","7.6","3.5","4.2","0.493","0.263"
"132","Michael Jackson",1988,"157","59","179","58","760","6","25","0.24","58","146","0.397","7.8","-0.2","-0.3","0.1","0.424","0.187"
"133","Buck Johnson",1988,"378","168","49","70","879","1","8","0.125","154","290","0.531","13.9","2.1","1.1","1.1","0.559","0.305"
"134","Clemon Johnson",1988,"120","174","17","74","723","0","0","0","49","105","0.467","7.1","0.9","0.2","0.7","0.504","0.305"
"135","Dennis Johnson*",1988,"971","240","598","77","2670","12","46","0.261","340","757","0.449","14","5","3.4","1.7","0.52","0.371"
"136","Eddie Johnson",1988,"1294","318","180","73","2177","24","94","0.255","509","1016","0.501","15.2","3","2.5","0.5","0.532","0.216"
"137","Frank Johnson",1988,"554","121","188","75","1258","1","9","0.111","215","489","0.44","13.5","1.6","0.4","1.3","0.492","0.299"
"138","Kannard Johnson",1988,"2","0","0","4","12","0","0","0","1","3","0.333","-4.6","-0.1","-0.1","0","0.333","0"
"139","Kevin Johnson",1988,"732","191","437","80","1917","5","24","0.208","270","572","0.472","15.5","4","2.2","1.9","0.531","0.354"
"140","Magic Johnson*",1988,"1408","449","858","72","2637","11","56","0.196","479","940","0.51","23.1","10.9","7.8","3.1","0.581","0.491"
"141","Steve Johnson",1988,"662","242","57","43","1050","0","1","0","258","487","0.53","14.9","1.3","0.2","1.1","0.554","0.51"
"142","Vinnie Johnson",1988,"1002","231","267","82","1935","5","24","0.208","420","935","0.449","13.8","2.3","0.2","2.1","0.475","0.226"
"143","Caldwell Jones",1988,"334","408","81","79","1778","0","4","0","128","259","0.494","8","2.7","0.5","2.2","0.539","0.403"
"144","Charles Jones",1988,"197","325","59","69","1313","0","1","0","72","176","0.409","9.3","2.2","0","2.2","0.469","0.424"
"145","Michael Jordan*",1988,"2868","449","485","82","3311","7","53","0.132","1062","1945","0.546","31.7","21.2","15.2","6.1","0.603","0.43"
"146","Jerome Kersey",1988,"1516","657","243","79","2888","3","15","0.2","608","1210","0.502","17.3","8.6","4.8","3.8","0.542","0.323"
"147","Albert King",1988,"517","216","109","72","1593","17","49","0.347","194","491","0.395","7.2","-0.1","-0.9","0.8","0.442","0.191"
"148","Bernard King*",1988,"1188","280","192","69","2044","1","6","0.167","469","932","0.503","15","2.8","1.2","1.6","0.55","0.345"
"149","Greg Kite",1988,"224","264","47","53","1063","0","1","0","92","204","0.451","7.3","0.3","-1","1.3","0.467","0.385"
"150","Joe Kleine",1988,"801","579","93","82","1999","0","0","0","324","686","0.472","13.4","3.1","1.7","1.3","0.521","0.274"
"151","Bart Kofoed",1988,"46","15","23","36","225","2","7","0.286","16","41","0.39","1.9","-0.1","-0.4","0.2","0.428","0.271"
"152","Jon Koncak",1988,"279","333","19","49","1073","0","2","0","98","201","0.488","11.8","2.3","0.6","1.8","0.531","0.67"
"153","Larry Krystkowiak",1988,"359","231","50","50","1050","0","3","0","128","263","0.487","11.1","2.1","1.1","1","0.558","0.477"
"154","Bill Laimbeer",1988,"1110","832","199","82","2897","13","39","0.333","442","884","0.5","15.1","8.8","3.8","5","0.546","0.232"
"155","Jeff Lamp",1988,"2","0","0","3","7","0","0","0","0","0","0","9.2","0","0","0","1.136","0"
"156","Allen Leavell",1988,"819","148","405","80","2150","19","88","0.216","272","578","0.471","14.3","5.1","2.6","2.5","0.527","0.377"
"157","Fat Lever",1988,"1546","665","639","82","3061","12","57","0.211","631","1303","0.484","20.5","10.4","5.5","4.9","0.516","0.232"
"158","Cliff Levingston",1988,"819","504","71","82","2135","1","2","0.5","313","562","0.557","15.5","7","4.6","2.3","0.609","0.436"
"159","Ralph Lewis",1988,"83","51","14","50","310","0","1","0","27","86","0.314","5.6","-0.1","-0.5","0.4","0.384","0.552"
"160","Reggie Lewis",1988,"220","63","26","49","405","0","4","0","90","189","0.476","14.3","0.4","0.1","0.4","0.504","0.295"
"161","Alton Lister",1988,"461","627","58","82","1812","1","2","0.5","172","341","0.504","12","4.1","1.4","2.8","0.541","0.548"
"162","Brad Lohaus",1988,"297","138","49","70","718","3","13","0.231","119","233","0.511","12.2","0.9","0.2","0.8","0.543","0.252"
"163","John Long",1988,"1034","229","173","81","2022","34","77","0.442","383","802","0.478","15.2","3.9","2","1.9","0.539","0.208"
"164","John Lucas",1988,"743","159","392","81","1766","51","151","0.338","230","480","0.479","16.1","3.9","2.2","1.7","0.529","0.257"
"165","Maurice Lucas",1988,"445","315","94","73","1191","0","3","0","168","370","0.454","11.5","2.3","0.9","1.4","0.508","0.397"
"166","Rick Mahorn",1988,"717","565","60","67","1963","1","2","0.5","275","479","0.574","13.7","5.9","2.8","3.2","0.622","0.451"
"167","Jeff Malone",1988,"1641","206","237","80","2655","10","24","0.417","638","1336","0.478","16.1","5.6","4","1.5","0.537","0.279"
"168","Karl Malone*",1988,"2268","986","199","82","3198","0","5","0","858","1645","0.522","20.7","10.1","4","6.1","0.568","0.478"
"169","Moses Malone*",1988,"1607","884","112","79","2692","2","7","0.286","529","1083","0.488","21.1","9.2","5.7","3.4","0.577","0.632"
"170","Pace Mannion",1988,"123","51","55","35","477","2","12","0.167","46","106","0.434","8","0.3","0","0.4","0.458","0.314"
"171","Bill Martin",1988,"40","27","6","10","101","0","1","0","16","50","0.32","5.7","-0.2","-0.3","0.1","0.353","0.255"
"172","Maurice Martin",1988,"57","24","14","26","136","1","4","0.25","22","57","0.386","9.2","0","-0.2","0.2","0.406","0.344"
"173","Wes Matthews",1988,"289","66","138","51","706","7","30","0.233","107","218","0.491","12.4","0.8","0.2","0.6","0.522","0.262"
"174","Cedric Maxwell",1988,"270","179","60","71","848","0","2","0","80","169","0.473","12.2","2","1","1","0.577","0.836"
"175","Tim McCormick",1988,"841","467","118","70","2114","0","2","0","348","646","0.539","13.4","3.9","2.5","1.4","0.566","0.332"
"176","Rodney McCray",1988,"1006","631","264","81","2689","0","4","0","359","742","0.484","15.1","7.6","4.4","3.2","0.554","0.492"
"177","Xavier McDaniel",1988,"1669","518","263","78","2703","14","50","0.28","673","1357","0.496","18.2","6.2","3.6","2.6","0.528","0.279"
"178","Ben McDonald",1988,"612","335","138","81","2039","9","35","0.257","249","517","0.482","9","1.3","1","0.3","0.509","0.201"
"179","Mike McGee",1988,"575","128","71","48","1003","53","160","0.331","170","370","0.459","14.9","1.1","0.5","0.6","0.5","0.192"
"180","Kevin McHale*",1988,"1446","536","171","64","2390","0","0","0","550","911","0.604","21.9","10.2","8.2","2","0.656","0.476"
"181","Kevin McKenna",1988,"126","31","40","31","393","16","50","0.32","27","59","0.458","9.2","0.5","0.2","0.2","0.525","0.229"
"182","Derrick McKey",1988,"694","328","107","82","1706","11","30","0.367","244","489","0.499","13.8","4.1","2.1","2","0.562","0.432"
"183","Nate McMillan",1988,"624","338","702","82","2453","9","24","0.375","226","472","0.479","15.9","6.5","3.4","3.1","0.532","0.413"
"184","Mark McNamara",1988,"152","157","18","42","581","0","0","0","52","133","0.391","9.4","0.6","0.3","0.3","0.469","0.496"
"185","Chris McNealy",1988,"67","64","23","19","265","0","0","0","23","74","0.311","7.7","0.2","-0.3","0.4","0.382","0.419"
"186","Reggie Miller*",1988,"822","190","132","82","1840","61","172","0.355","245","455","0.538","14","4.2","2.9","1.3","0.58","0.297"
"187","Dirk Minniefield",1988,"261","96","228","72","1070","4","16","0.25","104","205","0.507","10.4","1.1","0.3","0.8","0.532","0.249"
"188","Mike Mitchell",1988,"919","198","68","68","1501","3","12","0.25","375","772","0.486","15.7","2.4","2.2","0.2","0.529","0.247"
"189","Paul Mokeski",1988,"251","221","22","60","848","0","4","0","100","206","0.485","8.8","1.3","0.1","1.2","0.519","0.343"
"190","Sidney Moncrief*",1988,"603","180","204","56","1428","5","31","0.161","212","413","0.513","15.2","3.7","2.5","1.2","0.569","0.441"
"191","Andre Moore",1988,"24","14","6","10","50","0","0","0","9","27","0.333","12.1","0","-0.1","0.1","0.393","0.296"
"192","Johnny Moore",1988,"8","6","12","5","61","0","1","0","4","9","0.444","5.9","-0.1","-0.1","0","0.4","0"
"193","Ron Moore",1988,"24","8","1","14","59","0","0","0","9","29","0.31","2","-0.1","-0.2","0.1","0.369","0.276"
"194","Chris Mullin*",1988,"1213","205","290","60","2033","34","97","0.351","436","829","0.526","19.8","5.1","4.1","1","0.58","0.292"
"195","Jay Murphy",1988,"20","16","1","9","46","0","0","0","8","23","0.348","6.6","-0.1","-0.1","0.1","0.397","0.217"
"196","Ronnie Murphy",1988,"36","11","6","18","89","1","4","0.25","13","45","0.289","2.9","-0.2","-0.3","0.1","0.334","0.224"
"197","Tod Murphy",1988,"5","2","2","1","19","0","0","0","1","1","1","15.7","0.1","0.1","0","0.906","4"
"198","Pete Myers",1988,"112","37","48","22","328","0","4","0","43","91","0.473","10.1","-0.1","-0.2","0.1","0.499","0.411"
"199","Larry Nance",1988,"1280","607","207","67","2383","2","6","0.333","485","914","0.531","20.3","8","5.1","2.9","0.586","0.424"
"200","Calvin Natt",1988,"258","96","47","27","533","0","1","0","102","207","0.493","14.4","1.1","0.6","0.5","0.537","0.351"
"201","Ed Nealy",1988,"142","222","49","68","837","1","2","0.5","49","107","0.458","9.2","1.2","0.7","0.5","0.519","0.578"
"202","Martin Nessley",1988,"48","82","16","44","336","0","0","0","20","52","0.385","2.8","-0.1","-0.5","0.4","0.401","0.346"
"203","Chuck Nevitt",1988,"17","18","0","17","63","0","0","0","7","21","0.333","6.6","0","-0.1","0.1","0.36","0.286"
"204","Johnny Newman",1988,"773","159","62","77","1589","26","93","0.28","244","527","0.463","12.1","3.1","1.6","1.5","0.531","0.397"
"205","Kurt Nimphius",1988,"316","153","53","72","919","0","1","0","128","256","0.5","10.9","1","0.6","0.4","0.538","0.323"
"206","Ken Norman",1988,"569","263","78","66","1435","0","10","0","241","490","0.492","11.2","0.6","-0.8","1.4","0.495","0.34"
"207","Mike O'Koren",1988,"18","4","2","4","52","0","1","0","9","15","0.6","13.7","0.1","0","0.1","0.507","0.25"
"208","Charles Oakley",1988,"1014","1066","248","82","2816","3","12","0.25","372","764","0.487","15.4","6.7","2","4.7","0.543","0.463"
"209","Hakeem Olajuwon*",1988,"1805","959","163","79","2825","0","4","0","712","1381","0.516","23.4","10.7","4.4","6.3","0.555","0.396"
"210","Jawann Oldham",1988,"297","304","33","54","946","0","0","0","119","250","0.476","12.9","1.2","0","1.2","0.515","0.348"
"211","Louis Orr",1988,"40","34","9","29","180","0","1","0","16","49","0.327","2.7","-0.2","-0.4","0.2","0.351","0.32"
