"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"23","Trevor Ariza",2019,"863","371","252","69","2349","145","434","0.334","149","302","0.493","12","2.5","1.3","1.2","0.534","0.223"
"24","D.J. Augustin",2019,"948","203","426","81","2269","131","311","0.421","187","366","0.511","15.7","6.9","5","1.9","0.616","0.309"
"25","Deandre Ayton",2019,"1159","729","125","71","2183","0","4","0","509","866","0.588","20.5","5.8","4.1","1.7","0.608","0.217"
"26","Dwayne Bacon",2019,"316","89","47","43","759","38","87","0.437","84","170","0.494","11.7","1.2","0.9","0.3","0.57","0.179"
"27","Marvin Bagley III",2019,"923","471","62","62","1567","30","96","0.313","326","610","0.534","18.9","3.6","2","1.6","0.562","0.371"
"28","Ron Baker",2019,"14","11","15","15","152","1","13","0.077","3","7","0.429","2.5","-0.1","-0.2","0.1","0.309","0.3"
"29","Wade Baldwin",2019,"30","15","12","16","94","2","9","0.222","8","24","0.333","1.3","-0.3","-0.4","0.1","0.396","0.333"
"30","Lonzo Ball",2019,"465","251","255","47","1423","75","228","0.329","110","228","0.482","11.7","1.6","-0.2","1.7","0.487","0.105"
"31","Mo Bamba",2019,"292","233","39","47","766","21","70","0.3","96","173","0.555","14.9","1.7","0.3","1.4","0.539","0.259"
"32","J.J. Barea",2019,"415","95","211","38","752","38","128","0.297","123","257","0.479","16.3","1","0.4","0.6","0.495","0.203"
"33","Harrison Barnes",2019,"1265","361","115","77","2533","174","441","0.395","257","586","0.439","12.8","3.6","2","1.6","0.55","0.271"
"34","Will Barton",2019,"494","199","124","43","1189","67","196","0.342","118","264","0.447","11","1.2","0.1","1.1","0.501","0.161"
"35","Keita Bates-Diop",2019,"151","83","17","30","503","13","52","0.25","47","90","0.522","9.6","0.3","0","0.4","0.489","0.197"
"36","Nicolas Batum",2019,"699","390","247","75","2354","116","298","0.389","137","264","0.519","11.9","3.7","2","1.7","0.581","0.158"
"37","Jerryd Bayless",2019,"209","62","119","34","657","29","98","0.296","53","132","0.402","8.5","0","-0.2","0.2","0.431","0.122"
"38","Aron Baynes",2019,"284","240","57","51","821","21","61","0.344","84","162","0.519","14","2.4","1.3","1.1","0.567","0.278"
"39","Kent Bazemore",2019,"779","261","152","67","1643","96","300","0.32","182","391","0.465","11.9","0.7","-0.7","1.4","0.507","0.253"
"40","Bradley Beal",2019,"2099","411","448","82","3028","209","596","0.351","555","1013","0.548","20.8","7.6","5.9","1.7","0.581","0.278"
"41","Malik Beasley",2019,"917","200","97","81","1879","163","405","0.402","186","332","0.56","14.2","4.5","2.9","1.6","0.599","0.09"
"42","Michael Beasley",2019,"181","60","25","26","277","3","17","0.176","72","136","0.529","15.9","0.2","-0.1","0.4","0.532","0.255"
"43","Marco Belinelli",2019,"829","198","132","79","1815","147","395","0.372","138","295","0.468","11.9","2.5","1.4","1.1","0.557","0.18"
"44","Jordan Bell",2019,"223","184","76","68","788","0","2","0","99","190","0.521","12.9","1.6","0.5","1.1","0.531","0.214"
"45","DeAndre' Bembry",2019,"687","358","202","82","1931","50","173","0.289","225","443","0.508","10.8","0.9","-0.9","1.7","0.508","0.221"
"46","Dragan Bender",2019,"230","183","56","46","826","22","101","0.218","66","96","0.688","9.5","0.5","0","0.4","0.521","0.274"
"47","Dairis Bertans",2019,"34","9","10","12","167","10","34","0.294","2","13","0.154","2","-0.2","-0.2","0","0.362","0"
"48","Davis Bertans",2019,"606","264","100","76","1632","145","338","0.429","59","115","0.513","13","4","2.6","1.5","0.632","0.132"
"49","Patrick Beverley",2019,"596","388","300","78","2137","112","282","0.397","82","195","0.421","11.8","4.8","2.8","2","0.561","0.258"
"50","Khem Birch",2019,"240","190","38","50","643","0","1","0","91","150","0.607","19.2","2.8","1.8","1","0.64","0.55"
"51","Bismack Biyombo",2019,"236","247","33","54","783","0","0","0","89","156","0.571","14.4","2","1.2","0.8","0.602","0.583"
"52","Nemanja Bjelica",2019,"741","444","147","77","1788","103","257","0.401","181","336","0.539","15.4","4.5","2.7","1.9","0.585","0.155"
"53","Antonio Blakeney",2019,"418","106","42","57","829","36","91","0.396","130","305","0.426","10.6","-0.5","-0.8","0.3","0.487","0.192"
"54","Eric Bledsoe",2019,"1241","362","430","78","2272","124","377","0.329","346","594","0.582","19.3","8.2","4.4","3.7","0.577","0.243"
"55","Jaron Blossomgame",2019,"114","98","13","27","439","10","39","0.256","37","67","0.552","10.2","0.3","0.2","0.1","0.51","0.123"
"56","Bogdan Bogdanovic",2019,"990","243","267","70","1947","134","372","0.36","227","491","0.462","14.1","2.7","1.3","1.4","0.53","0.188"
"57","Bojan Bogdanovic",2019,"1454","333","161","81","2573","164","386","0.425","358","665","0.538","16.1","6.8","3.9","2.8","0.613","0.29"
"58","Andrew Bogut",2019,"39","55","11","11","134","0","0","0","18","36","0.5","13.4","0.3","0.1","0.2","0.523","0.083"
"59","Jonah Bolden",2019,"207","165","40","44","639","34","96","0.354","46","66","0.697","12.7","1.4","0.5","0.9","0.595","0.167"
"60","Isaac Bonga",2019,"19","25","15","22","120","0","8","0","5","25","0.2","6","-0.1","-0.3","0.2","0.24","0.455"
"61","Devin Booker",2019,"1700","265","433","64","2242","135","414","0.326","451","841","0.536","20.2","3.5","3.3","0.3","0.584","0.362"
"62","Chris Boucher",2019,"93","56","2","28","163","12","37","0.324","22","39","0.564","22.2","0.7","0.2","0.4","0.563","0.197"
"63","Avery Bradley",2019,"625","175","152","63","1905","86","245","0.351","162","363","0.446","7.6","0.3","-0.6","1","0.496","0.082"
"64","Tony Bradley",2019,"17","15","1","3","36","0","0","0","8","16","0.5","19.6","0.1","0","0.1","0.504","0.125"
"65","Corey Brewer",2019,"151","76","39","31","492","14","44","0.318","39","79","0.494","11.6","1","0.4","0.6","0.532","0.35"
"66","Mikal Bridges",2019,"684","264","173","82","2417","105","313","0.335","137","250","0.548","10.8","2.9","1.7","1.2","0.556","0.21"
"67","Miles Bridges",2019,"597","323","95","80","1696","65","200","0.325","172","311","0.553","13.1","2.9","1.4","1.5","0.548","0.151"
"68","Isaiah Briscoe",2019,"136","74","87","39","559","11","34","0.324","44","104","0.423","6.7","0.3","-0.3","0.5","0.455","0.188"
"69","Ryan Broekhoff",2019,"167","63","22","42","453","38","93","0.409","19","33","0.576","10.7","0.8","0.5","0.3","0.621","0.151"
"70","Malcolm Brogdon",2019,"1001","288","205","64","1832","104","244","0.426","274","504","0.544","17.8","6.5","4.2","2.3","0.614","0.203"
"71","Dillon Brooks",2019,"135","31","16","18","330","15","40","0.375","34","82","0.415","7.6","0","-0.3","0.3","0.499","0.246"
"72","MarShon Brooks",2019,"190","45","25","29","387","15","54","0.278","61","115","0.53","11.6","0.1","-0.2","0.3","0.518","0.195"
"73","Bruce Brown",2019,"319","185","91","74","1449","24","93","0.258","101","221","0.457","6.9","1.5","-0.1","1.6","0.469","0.191"
"74","Jaylen Brown",2019,"964","313","100","74","1913","95","276","0.344","273","516","0.529","13.5","3","0.7","2.4","0.547","0.255"
"75","Lorenzo Brown",2019,"55","31","28","26","212","6","28","0.214","17","43","0.395","6.3","-0.1","-0.5","0.3","0.38","0.042"
"76","Sterling Brown",2019,"372","184","84","58","1034","53","147","0.361","92","165","0.558","10.9","2.1","0.7","1.4","0.563","0.135"
"77","Troy Brown Jr.",2019,"248","145","80","52","730","22","69","0.319","75","165","0.455","11.1","0.6","0.2","0.4","0.487","0.201"
"78","Jalen Brunson",2019,"678","169","230","73","1591","63","181","0.348","201","384","0.523","12.8","2.6","1.5","1","0.549","0.212"
"79","Thomas Bryant",2019,"758","454","92","72","1496","33","99","0.333","276","403","0.685","21","5.6","4.3","1.3","0.674","0.273"
"80","Reggie Bullock",2019,"711","173","129","63","1879","148","393","0.377","97","201","0.483","10.5","3.1","1.6","1.4","0.563","0.143"
"81","Trey Burke",2019,"631","99","159","58","1125","56","159","0.352","180","389","0.463","16.5","1.9","1.4","0.5","0.524","0.226"
"82","Alec Burks",2019,"561","235","128","64","1375","61","168","0.363","131","306","0.428","12.7","1.5","0.7","0.8","0.523","0.297"
"83","Deonte Burton",2019,"82","28","9","32","240","8","27","0.296","25","55","0.455","7","0.1","-0.2","0.3","0.47","0.146"
"84","Jimmy Butler",2019,"1215","342","263","65","2185","67","193","0.347","351","711","0.494","20.2","7.9","5.4","2.5","0.571","0.404"
"85","Bruno Caboclo",2019,"282","158","50","34","800","48","130","0.369","48","95","0.505","12.4","1.5","0.6","0.9","0.571","0.222"
"86","José Calderón",2019,"113","60","115","49","632","14","57","0.246","31","63","0.492","7.1","0.6","0","0.5","0.453","0.092"
"87","Kentavious Caldwell-Pope",2019,"938","238","110","82","2035","151","435","0.347","174","321","0.542","12.9","4","2.3","1.8","0.568","0.209"
"88","Isaiah Canaan",2019,"181","58","84","30","629","34","96","0.354","30","68","0.441","8","0.1","0","0.1","0.518","0.146"
"89","Clint Capela",2019,"1114","848","96","67","2249","0","0","0","474","732","0.648","23.8","10.8","7.8","3","0.658","0.357"
"90","DeMarre Carroll",2019,"744","349","85","67","1703","106","310","0.342","121","265","0.457","12.1","3.1","1.5","1.6","0.546","0.421"
"91","Jevon Carter",2019,"172","66","69","39","577","34","102","0.333","22","83","0.265","7.8","0","-0.7","0.7","0.432","0.173"
"92","Vince Carter",2019,"562","194","87","76","1330","123","316","0.389","73","152","0.48","11.8","1.9","1.2","0.7","0.565","0.141"
"93","Wendell Carter Jr.",2019,"455","307","78","44","1110","6","32","0.188","174","339","0.513","15.2","1.9","0.7","1.2","0.541","0.302"
"94","Michael Carter-Williams",2019,"134","70","70","28","372","10","38","0.263","36","85","0.424","14.7","0.8","0.2","0.6","0.458","0.431"
"95","Alex Caruso",2019,"229","67","77","25","531","24","50","0.48","53","123","0.431","13.9","1","0.5","0.6","0.569","0.37"
"96","Omri Casspi",2019,"226","115","26","36","520","15","43","0.349","71","118","0.602","15.7","1.3","0.6","0.7","0.606","0.36"
"97","Willie Cauley-Stein",2019,"965","678","194","81","2213","1","2","0.5","411","739","0.556","18","6.7","3.8","2.9","0.566","0.343"
"98","Troy Caupain",2019,"10","3","4","4","16","2","3","0.667","2","5","0.4","30.7","0.1","0.1","0","0.625","0"
"99","Tyler Cavanaugh",2019,"9","8","1","11","39","1","5","0.2","2","5","0.4","5","0","0","0","0.414","0.2"
"100","Tyson Chandler",2019,"173","307","37","55","875","0","1","0","61","98","0.622","11.2","2.1","0.9","1.2","0.63","0.879"
"101","Wilson Chandler",2019,"305","215","82","51","1177","59","158","0.373","55","115","0.478","8.5","1.5","0.5","1","0.537","0.092"
"102","Joe Chealey",2019,"2","0","1","1","8","0","0","0","1","3","0.333","2","0","0","0","0.333","0"
"103","Chris Chiozza",2019,"6","4","4","7","33","2","5","0.4","0","3","0","7","0","0","0","0.375","0"
"104","Marquese Chriss",2019,"182","142","22","43","499","16","72","0.222","51","108","0.472","9.2","-0.2","-0.6","0.4","0.455","0.25"
"105","Gary Clark",2019,"148","116","18","51","641","41","138","0.297","9","13","0.692","9.2","1","0.3","0.7","0.48","0.046"
"106","Ian Clark",2019,"401","89","94","60","973","66","202","0.327","85","181","0.47","8.3","-0.1","-0.4","0.3","0.502","0.097"
"107","Jordan Clarkson",2019,"1364","270","196","81","2214","144","445","0.324","385","735","0.524","16.8","1.8","1.9","-0.1","0.539","0.163"
"108","John Collins",2019,"1188","595","121","61","1829","55","158","0.348","410","673","0.609","21.8","6","5","1","0.627","0.32"
"109","Zach Collins",2019,"512","324","71","77","1356","40","121","0.331","149","279","0.534","13.5","2.9","1.4","1.5","0.562","0.315"
"110","Darren Collison",2019,"853","232","459","76","2143","79","194","0.407","229","465","0.492","16.7","6.8","3.9","2.9","0.574","0.288"
"111","Bonzie Colson",2019,"39","30","3","8","98","5","21","0.238","8","18","0.444","12.9","0.2","0","0.2","0.454","0.231"
"112","Mike Conley",2019,"1478","239","449","70","2342","155","426","0.364","335","694","0.483","21.4","8","5.7","2.3","0.569","0.363"
"113","Pat Connaughton",2019,"421","258","122","61","1261","66","200","0.33","97","150","0.647","13.6","3.9","2","1.9","0.573","0.114"
"114","Quinn Cook",2019,"509","157","116","74","1059","81","200","0.405","123","239","0.515","13.1","1.8","1","0.8","0.565","0.059"
"115","DeMarcus Cousins",2019,"488","247","107","30","771","26","95","0.274","152","276","0.551","21.4","2.4","0.9","1.5","0.562","0.388"
"116","Robert Covington",2019,"465","193","46","35","1203","85","225","0.378","71","137","0.518","13.3","2.5","0.9","1.6","0.58","0.246"
"117","Allen Crabbe",2019,"413","148","46","43","1133","98","259","0.378","39","114","0.342","7.7","0.8","-0.2","1","0.519","0.15"
"118","Torrey Craig",2019,"430","263","72","75","1503","61","188","0.324","99","174","0.569","10.4","3","1.4","1.7","0.547","0.193"
"119","Jamal Crawford",2019,"508","85","229","64","1211","67","202","0.332","107","236","0.453","11.7","0.2","0.1","0","0.522","0.251"
"120","Mitch Creek",2019,"21","12","6","5","48","0","2","0","8","14","0.571","20.2","0.2","0.1","0","0.55","0.438"
"121","Jae Crowder",2019,"951","384","133","80","2166","173","522","0.331","145","275","0.527","12.1","4.4","1.3","3.1","0.538","0.247"
"122","Dante Cunningham",2019,"194","188","50","64","928","30","65","0.462","45","93","0.484","10.2","1.9","1","0.9","0.585","0.114"
"123","Seth Curry",2019,"581","120","66","74","1399","113","251","0.45","99","214","0.463","11.4","2.4","1.5","0.9","0.595","0.112"
"124","Stephen Curry",2019,"1881","369","361","69","2331","354","810","0.437","278","530","0.525","24.4","9.7","7.2","2.5","0.641","0.214"
"125","Troy Daniels",2019,"318","73","26","51","760","74","194","0.381","39","81","0.481","9.8","0.3","0.2","0.1","0.558","0.084"
"126","Anthony Davis",2019,"1452","672","218","56","1850","48","145","0.331","482","881","0.547","30.3","9.5","6.4","3.1","0.597","0.422"
"127","Deyonta Davis",2019,"36","36","5","9","118","0","1","0","15","21","0.714","15.6","0.4","0.3","0.1","0.682","0.455"
"128","Ed Davis",2019,"472","694","61","81","1446","0","2","0","186","300","0.62","17.3","5.7","3.3","2.5","0.632","0.536"
"129","Tyler Davis",2019,"0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0"
"130","Dewayne Dedmon",2019,"693","480","90","64","1609","83","217","0.382","176","309","0.57","16","4","2.1","1.9","0.602","0.215"
"131","Sam Dekker",2019,"287","148","46","47","788","19","62","0.306","101","194","0.521","13.3","1","0.6","0.5","0.519","0.18"
"132","Ángel Delgado",2019,"3","4","0","2","15","0","0","0","1","5","0.2","4.3","0","0","0","0.255","0.4"
"133","Matthew Dellavedova",2019,"282","77","181","48","812","44","130","0.338","54","112","0.482","11.1","0.5","0.5","0","0.532","0.215"
"134","Luol Deng",2019,"157","73","18","22","392","14","44","0.318","45","74","0.608","14.6","0.8","0.5","0.3","0.588","0.297"
"135","DeMar DeRozan",2019,"1635","462","475","77","2688","7","45","0.156","624","1268","0.492","19.6","6.3","3.6","2.6","0.542","0.336"
"136","Marcus Derrickson",2019,"46","13","1","11","67","10","20","0.5","6","13","0.462","19.4","0.2","0.2","0","0.653","0.152"
"137","Cheick Diallo",2019,"387","332","33","64","896","1","4","0.25","167","267","0.625","17.5","2.6","1.4","1.2","0.644","0.247"
"138","Hamidou Diallo",2019,"190","97","17","51","526","4","24","0.167","71","141","0.504","10.1","0.8","0.1","0.7","0.497","0.358"
"139","Gorgui Dieng",2019,"485","311","72","76","1031","19","56","0.339","170","321","0.53","18.1","2.8","1.5","1.3","0.572","0.281"
"140","Spencer Dinwiddie",2019,"1143","166","311","68","1914","124","370","0.335","242","458","0.528","16.3","4.8","3.5","1.4","0.58","0.43"
"141","Donte DiVincenzo",2019,"131","65","31","27","411","22","83","0.265","28","41","0.683","9.1","0.6","0","0.6","0.507","0.097"
"142","Luka Doncic",2019,"1526","563","429","72","2318","168","514","0.327","338","672","0.503","19.6","4.9","2.1","2.8","0.545","0.409"
"143","Tyler Dorsey",2019,"296","113","56","48","698","44","132","0.333","63","132","0.477","11.2","0.6","0.2","0.4","0.509","0.231"
"144","Damyean Dotson",2019,"779","262","135","73","2004","126","342","0.368","164","356","0.461","10.8","1.5","0.7","0.9","0.526","0.14"
"145","PJ Dozier",2019,"19","17","5","6","51","2","8","0.25","6","13","0.462","16","0.1","0.1","0.1","0.434","0.095"
"146","Goran Dragic",2019,"494","111","174","36","991","57","164","0.348","122","269","0.454","13.9","1.6","0.6","1","0.517","0.233"
"147","Andre Drummond",2019,"1370","1232","112","79","2647","5","38","0.132","556","1014","0.548","23.4","10","4.1","5.9","0.555","0.392"
"148","Jared Dudley",2019,"287","155","83","59","1220","53","151","0.351","48","88","0.545","7.8","1.8","0.6","1.2","0.554","0.192"
"149","Kris Dunn",2019,"519","187","277","46","1389","34","96","0.354","181","410","0.441","12.4","0.6","-0.5","1.2","0.484","0.136"
"150","Kevin Durant",2019,"2027","497","457","78","2702","137","388","0.353","584","995","0.587","24.2","11.5","8.6","2.9","0.631","0.366"
"151","Trevon Duval",2019,"5","1","2","3","6","1","1","1","1","2","0.5","38.3","0.1","0.1","0","0.833","0"
"152","Vince Edwards",2019,"3","2","0","2","16","1","4","0.25","0","0","0","3.8","0","0","0","0.375","0"
"153","Henry Ellenson",2019,"114","66","16","19","259","17","38","0.447","22","57","0.386","13.1","0.4","0.2","0.2","0.538","0.263"
"154","Wayne Ellington",2019,"545","107","72","53","1297","138","372","0.371","46","85","0.541","11.8","2.6","1.3","1.4","0.569","0.107"
"155","Joel Embiid",2019,"1761","871","234","64","2154","79","263","0.3","501","936","0.535","26.1","8.7","4.9","3.8","0.593","0.541"
"156","James Ennis",2019,"389","182","41","58","1230","55","156","0.353","83","138","0.601","11","2.6","1.6","1","0.59","0.276"
"157","Drew Eubanks",2019,"41","34","7","23","113","0","0","0","15","26","0.577","15.1","0.3","0.1","0.2","0.646","0.5"
"158","Jacob Evans",2019,"40","25","23","30","204","4","15","0.267","14","38","0.368","3.5","-0.1","-0.3","0.2","0.374","0.019"
"159","Jawun Evans",2019,"6","12","10","8","65","0","3","0","3","11","0.273","0.1","-0.2","-0.2","0","0.214","0"
"160","Tyreke Evans",2019,"706","201","166","69","1402","77","216","0.356","180","444","0.405","11.5","0.3","-1.7","2","0.483","0.242"
"161","Dante Exum",2019,"288","68","110","42","664","18","62","0.29","83","179","0.464","11.2","1","0.2","0.7","0.516","0.357"
"162","Kenneth Faried",2019,"384","250","20","37","728","8","25","0.32","148","240","0.617","21.6","2.9","2.1","0.9","0.622","0.374"
"163","Derrick Favors",2019,"897","560","89","76","1766","17","78","0.218","346","541","0.64","21.8","7.9","4.4","3.5","0.624","0.368"
"164","Cristiano Felício",2019,"240","218","37","60","746","0","4","0","95","175","0.543","13.4","1.4","0.9","0.4","0.568","0.408"
"165","Raymond Felton",2019,"142","34","52","33","379","20","61","0.328","35","74","0.473","11.2","0.7","0.3","0.4","0.505","0.096"
"166","Terrance Ferguson",2019,"513","141","72","74","1931","106","290","0.366","79","141","0.56","6.4","2.8","1.2","1.6","0.566","0.118"
"167","Yogi Ferrell",2019,"420","109","137","71","1067","54","149","0.362","99","203","0.488","12.7","1.9","1.3","0.6","0.55","0.19"
"168","Dorian Finney-Smith",2019,"608","389","95","81","1985","79","254","0.311","149","274","0.544","11","3.3","1.2","2","0.53","0.195"
"169","Bryn Forbes",2019,"967","239","175","82","2293","176","413","0.426","185","378","0.489","12","3.8","2.5","1.3","0.586","0.099"
"170","Evan Fournier",2019,"1226","258","295","81","2553","153","450","0.34","315","619","0.509","12.3","3.2","0.8","2.5","0.536","0.159"
"171","De'Aaron Fox",2019,"1399","304","590","81","2546","86","232","0.371","419","870","0.482","18.1","5.6","3.2","2.5","0.544","0.378"
"172","Melvin Frazier",2019,"15","5","1","10","44","0","6","0","7","15","0.467","1.2","-0.1","-0.2","0","0.33","0.19"
"173","Tim Frazier",2019,"310","168","248","59","1120","37","101","0.366","79","160","0.494","11.7","2","1.3","0.7","0.544","0.207"
"174","Jimmer Fredette",2019,"22","7","8","6","65","0","13","0","8","16","0.5","3.6","-0.2","-0.2","0","0.348","0.207"
"175","Channing Frye",2019,"129","52","20","36","341","32","79","0.405","11","38","0.289","8.9","0.1","0.1","0","0.524","0.12"
"176","Markelle Fultz",2019,"155","70","59","19","427","4","14","0.286","61","141","0.433","10.5","0.3","-0.1","0.4","0.452","0.239"
"177","Danilo Gallinari",2019,"1346","417","178","68","2059","161","372","0.433","248","512","0.484","21","8.2","6.4","1.8","0.633","0.459"
"178","Langston Galloway",2019,"672","171","85","80","1745","135","380","0.355","93","207","0.449","10.7","3.4","2.1","1.3","0.534","0.164"
"179","Billy Garrett",2019,"26","3","7","4","63","0","8","0","11","19","0.579","9.8","0","0","0","0.452","0.148"
"180","Marc Gasol",2019,"1071","627","349","79","2436","99","273","0.363","291","597","0.487","16.7","6","2","4","0.546","0.291"
"181","Pau Gasol",2019,"118","137","52","30","360","6","13","0.462","36","81","0.444","16.7","1.1","0.5","0.5","0.529","0.426"
"182","Rudy Gay",2019,"946","470","182","69","1842","74","184","0.402","302","562","0.537","17.5","4.4","2.2","2.2","0.583","0.197"
"183","Paul George",2019,"2159","628","318","77","2841","292","757","0.386","415","857","0.484","23.3","11.9","7","4.9","0.583","0.335"
"184","Taj Gibson",2019,"753","458","84","70","1686","11","34","0.324","293","503","0.583","17.8","5.1","3.7","1.4","0.612","0.33"
"185","Harry Giles",2019,"408","222","85","58","820","0","6","0","175","342","0.512","14.4","1","0","1","0.526","0.261"
"186","Shai Gilgeous-Alexander",2019,"889","232","270","82","2174","51","139","0.367","290","577","0.503","13.4","3.3","1.5","1.9","0.554","0.272"
"187","Rudy Gobert",2019,"1284","1041","161","81","2577","0","0","0","476","712","0.669","24.6","14.4","8.7","5.7","0.682","0.733"
"188","Brandon Goodwin",2019,"23","3","14","16","57","2","6","0.333","4","17","0.235","8.3","0","0","0","0.413","0.478"
"189","Aaron Gordon",2019,"1246","574","289","78","2633","121","347","0.349","349","699","0.499","15.1","5.1","1.8","3.3","0.538","0.242"
"190","Eric Gordon",2019,"1103","148","129","68","2158","216","600","0.36","168","338","0.497","12.2","2.6","1.7","1","0.549","0.162"
"191","Marcin Gortat",2019,"233","261","65","47","751","0","0","0","99","186","0.532","12.8","1.4","0.6","0.8","0.562","0.258"
"192","Devonte' Graham",2019,"217","63","121","46","676","34","121","0.281","40","95","0.421","10.3","0.5","0.2","0.3","0.459","0.213"
"193","Treveon Graham",2019,"184","107","34","35","715","38","128","0.297","26","63","0.413","6.1","0.5","-0.1","0.6","0.458","0.115"
"194","Jerami Grant",2019,"1090","417","79","80","2612","115","293","0.392","294","530","0.555","13.8","7.3","4","3.3","0.592","0.269"
"195","Jerian Grant",2019,"250","98","156","60","939","40","110","0.364","52","110","0.473","10.8","1.7","0.5","1.1","0.526","0.182"
"196","Donte Grantham",2019,"0","0","0","3","2","0","2","0","0","0","0","-38.1","0","0","0","0","0"
"197","Danny Green",2019,"821","317","126","80","2216","198","435","0.455","95","195","0.487","13","5.9","3","2.9","0.632","0.07"
"198","Draymond Green",2019,"486","481","454","66","2065","47","165","0.285","141","257","0.549","12.9","4.3","1.1","3.2","0.526","0.216"
"199","Gerald Green",2019,"675","182","40","73","1473","156","441","0.354","75","137","0.547","11.4","1.9","0.9","1","0.555","0.118"
"200","JaMychal Green",2019,"611","409","50","65","1371","71","176","0.403","159","300","0.53","14.7","2.9","0.9","1.9","0.587","0.212"
"201","Jeff Green",2019,"946","309","137","77","2097","111","320","0.347","215","367","0.586","13.6","3.6","2.8","0.8","0.608","0.3"
"202","Blake Griffin",2019,"1841","565","402","75","2622","189","522","0.362","430","819","0.525","21","8","5.1","2.9","0.581","0.41"
"203","Daniel Hamilton",2019,"57","47","22","19","204","8","23","0.348","15","37","0.405","7.1","-0.1","-0.2","0.1","0.455","0.1"
"204","Dusty Hannahs",2019,"8","1","5","2","26","0","5","0","3","7","0.429","4.5","-0.1","-0.1","0","0.311","0.167"
"205","Tim Hardaway Jr.",2019,"1174","222","159","65","2057","162","477","0.34","228","516","0.442","13.6","1.8","1","0.9","0.527","0.278"
"206","James Harden",2019,"2818","518","586","78","2867","378","1028","0.368","465","881","0.528","30.6","15.2","11.4","3.8","0.616","0.449"
"207","Maurice Harkless",2019,"460","269","74","60","1415","33","120","0.275","156","268","0.582","13.2","3.4","1.5","1.9","0.547","0.188"
"208","Montrezl Harrell",2019,"1361","535","162","82","2158","3","17","0.176","543","871","0.623","23.4","8.7","6.1","2.6","0.636","0.466"
"209","Devin Harris",2019,"428","112","122","68","1071","62","200","0.31","70","147","0.476","10.7","1.5","0.6","0.9","0.527","0.386"
