"","Player","Yr","PTS","TRB","AST","G","MP","3P","3PA","3P%","2P","2PA","2P%","PER","WS","OWS","DWS","TS%","FTr"
"23","John Battle",1991,"1078","159","217","79","1863","14","49","0.286","383","813","0.471","16.4","4","3.4","0.6","0.538","0.367"
"24","Kenny Battle",1991,"339","176","62","56","945","3","24","0.125","130","258","0.504","12.4","1.3","0.7","0.6","0.525","0.33"
"25","William Bedford",1991,"272","131","32","60","562","5","13","0.385","101","229","0.441","15.5","1.3","0.5","0.8","0.492","0.322"
"26","Benoit Benjamin",1991,"982","723","119","70","2236","0","0","0","386","778","0.496","15.1","3","-0.7","3.7","0.541","0.379"
"27","Winston Bennett",1991,"115","64","28","27","334","0","0","0","40","107","0.374","9.2","0.2","0","0.2","0.45","0.439"
"28","Larry Bird*",1991,"1164","509","431","60","2277","77","198","0.389","385","819","0.47","19.7","6.6","3","3.6","0.53","0.18"
"29","Rolando Blackman",1991,"1590","256","301","80","2965","40","114","0.351","594","1202","0.494","16.6","5.5","4.4","1","0.545","0.248"
"30","Lance Blanks",1991,"64","20","26","38","214","2","16","0.125","24","45","0.533","7.5","0.1","-0.2","0.3","0.476","0.23"
"31","Mookie Blaylock",1991,"1017","249","441","72","2585","14","91","0.154","418","948","0.441","13.1","2.1","-0.7","2.9","0.455","0.169"
"32","Muggsy Bogues",1991,"568","216","669","81","2299","0","12","0","241","512","0.471","15.4","4.8","3.1","1.7","0.497","0.206"
"33","Manute Bol",1991,"155","350","20","82","1522","1","14","0.071","64","150","0.427","8.4","1.3","-1.3","2.6","0.426","0.25"
"34","Anthony Bonner",1991,"250","161","49","34","750","0","0","0","103","230","0.448","12.2","0.7","-0.2","0.8","0.474","0.33"
"35","Sam Bowie",1991,"801","480","147","62","1916","4","22","0.182","310","701","0.442","14.1","2.6","0.4","2.2","0.486","0.32"
"36","Randy Breuer",1991,"429","345","73","73","1505","0","0","0","197","435","0.453","11.4","1","-0.3","1.3","0.457","0.182"
"37","Frank Brickowski",1991,"942","426","131","75","1912","0","2","0","372","704","0.528","16.4","4.7","2.2","2.6","0.578","0.351"
"38","Scott Brooks",1991,"424","72","204","80","980","45","135","0.333","114","235","0.485","16.9","2.6","2.1","0.5","0.528","0.195"
"39","Chucky Brown",1991,"627","213","80","74","1485","0","4","0","263","498","0.528","12","1.6","0.7","0.9","0.555","0.287"
"40","Dee Brown",1991,"712","182","344","82","1945","7","34","0.206","277","578","0.479","13.2","3.5","1.8","1.8","0.523","0.257"
"41","Mike Brown",1991,"390","337","49","82","1391","0","0","0","129","284","0.454","9.6","2.4","0.5","1.9","0.538","0.627"
"42","Tony Brown",1991,"83","43","16","30","294","3","12","0.25","27","68","0.397","5.9","0.2","-0.1","0.2","0.46","0.288"
"43","Mark Bryant",1991,"272","190","27","53","781","0","1","0","99","202","0.49","11.2","2.1","1","1.1","0.55","0.498"
"44","Jud Buechler",1991,"232","141","51","74","859","1","4","0.25","93","222","0.419","10","1.2","0.4","0.8","0.455","0.292"
"45","Matt Bullard",1991,"39","14","2","18","63","0","3","0","14","28","0.5","17.2","0.2","0.1","0.1","0.507","0.548"
"46","Willie Burton",1991,"915","262","107","76","1928","4","30","0.133","337","743","0.454","11.5","2.1","0.5","1.6","0.507","0.379"
"47","Greg Butler",1991,"14","16","1","9","37","0","0","0","5","19","0.263","3.2","-0.1","-0.1","0","0.323","0.316"
"48","Michael Cage",1991,"522","558","89","82","2141","0","3","0","226","442","0.511","12","4.3","1.7","2.7","0.528","0.252"
"49","Adrian Caldwell",1991,"77","100","8","42","343","0","1","0","35","82","0.427","8.6","0.1","-0.5","0.7","0.426","0.205"
"50","Rick Calloway",1991,"205","78","61","64","678","0","2","0","75","190","0.395","6.6","-0.3","-0.8","0.4","0.452","0.411"
"51","Elden Campbell",1991,"144","96","10","52","380","0","0","0","56","123","0.455","14.5","1.1","0.4","0.7","0.498","0.398"
"52","Tony Campbell",1991,"1678","346","214","77","2893","16","61","0.262","636","1441","0.441","16.6","3.7","2.3","1.4","0.494","0.297"
"53","Antoine Carr",1991,"1551","420","191","77","2527","0","3","0","628","1225","0.513","18.3","5.4","3.6","1.8","0.554","0.317"
"54","Joe Barry Carroll",1991,"37","24","11","11","96","0","0","0","13","36","0.361","8.6","0","-0.2","0.2","0.448","0.333"
"55","Bill Cartwright",1991,"760","486","126","79","2273","0","0","0","318","649","0.49","11.5","4.2","1.9","2.3","0.522","0.274"
"56","Terry Catledge",1991,"745","355","58","51","1459","0","5","0","292","627","0.466","14.5","1.6","0.6","0.9","0.5","0.408"
"57","Duane Causwell",1991,"525","391","69","76","1719","0","0","0","210","413","0.508","13","2.8","0.6","2.2","0.541","0.4"
"58","Cedric Ceballos",1991,"519","150","35","63","730","1","6","0.167","203","413","0.492","17.8","1.3","0.6","0.7","0.527","0.396"
"59","Tom Chambers",1991,"1511","490","194","76","2475","20","73","0.274","536","1198","0.447","16.2","5.4","2.4","3","0.513","0.361"
"60","Rex Chapman",1991,"1102","191","250","70","2100","48","148","0.324","362","774","0.468","15.1","3","2","1","0.527","0.306"
"61","Maurice Cheeks*",1991,"592","173","435","76","2147","5","20","0.25","236","463","0.51","14.2","5.2","2.8","2.4","0.548","0.267"
"62","Derrick Chievous",1991,"43","18","2","18","110","0","0","0","17","46","0.37","6.5","-0.1","-0.2","0.1","0.405","0.348"
"63","Richard Coffey",1991,"68","79","3","52","320","0","1","0","28","74","0.378","7.9","0.2","0.1","0.1","0.402","0.293"
"64","Derrick Coleman",1991,"1364","759","163","74","2602","13","38","0.342","501","1062","0.472","17.6","5.8","2.4","3.4","0.527","0.402"
"65","Bimbo Coles",1991,"401","153","232","82","1355","6","34","0.176","156","359","0.435","10.4","1.1","-0.1","1.2","0.461","0.242"
"66","Steve Colter",1991,"58","26","37","19","251","5","14","0.357","18","42","0.429","9.5","0.3","0.1","0.2","0.48","0.179"
"67","Lester Conner",1991,"260","112","165","74","1008","0","5","0","96","202","0.475","13.3","2.1","0.7","1.4","0.523","0.454"
"68","Anthony Cook",1991,"307","326","26","58","1121","0","3","0","118","280","0.421","10.7","0.5","0","0.5","0.452","0.456"
"69","Wayne Cooper",1991,"147","188","22","67","746","0","1","0","57","144","0.396","8.3","1.4","0.2","1.2","0.45","0.29"
"70","Tyrone Corbin",1991,"1472","589","347","82","3196","2","10","0.2","585","1301","0.45","16.6","5.4","2.6","2.9","0.499","0.283"
"71","Dave Corzine",1991,"47","33","4","28","147","0","0","0","17","38","0.447","12.5","0.4","0.2","0.2","0.493","0.579"
"72","Pat Cummings",1991,"15","5","0","4","26","0","0","0","4","6","0.667","14.2","0.1","0.1","0","0.721","1.667"
"73","Terry Cummings",1991,"1177","521","157","67","2195","7","33","0.212","496","1006","0.493","16.3","5.6","2.3","3.2","0.514","0.231"
"74","Earl Cureton",1991,"17","36","3","9","159","0","1","0","8","23","0.348","2.4","-0.1","-0.2","0.1","0.336","0.125"
"75","Dell Curry",1991,"802","199","166","76","1515","32","86","0.372","305","629","0.485","17","2.7","1.5","1.2","0.524","0.159"
"76","Quintin Dailey",1991,"184","32","16","30","299","0","1","0","73","154","0.474","14.5","0.3","0.2","0.1","0.505","0.4"
"77","Adrian Dantley*",1991,"57","13","9","10","126","1","3","0.333","18","47","0.383","12.1","0.1","0.1","0.1","0.464","0.52"
"78","Brad Daugherty",1991,"1645","830","253","76","2946","0","3","0","605","1152","0.525","19.9","9","5.5","3.6","0.583","0.501"
"79","Brad Davis",1991,"431","118","230","80","1426","22","85","0.259","137","288","0.476","10.3","1.6","0.8","0.8","0.507","0.316"
"80","Terry Davis",1991,"300","266","39","55","996","1","2","0.5","114","234","0.487","11.7","2","1","1","0.516","0.525"
"81","Walter Davis",1991,"924","181","125","71","1483","11","36","0.306","392","826","0.475","15.5","2","1.3","0.6","0.506","0.136"
"82","Johnny Dawkins",1991,"63","16","28","4","124","1","4","0.25","25","37","0.676","22.8","0.6","0.5","0.1","0.687","0.268"
"83","Tony Dawson",1991,"9","2","0","4","17","1","1","1","3","6","0.5","16","0","0","0","0.643","0"
"84","Byron Dinkins",1991,"36","12","19","12","149","0","0","0","14","34","0.412","4.6","0","-0.2","0.1","0.474","0.265"
"85","Vlade Divac*",1991,"921","666","92","82","2310","5","14","0.357","355","623","0.57","17.7","8.3","3.6","4.8","0.606","0.438"
"86","James Donaldson",1991,"819","727","69","82","2800","0","0","0","327","615","0.532","12.3","4.3","1.8","2.5","0.572","0.372"
"87","Sherman Douglas",1991,"1352","209","624","73","2562","4","31","0.129","528","1024","0.516","18","5.4","3.5","1.9","0.546","0.392"
"88","Greg Dreiling",1991,"259","255","51","73","1031","0","2","0","98","192","0.51","8.7","1.1","0.3","0.8","0.539","0.541"
"89","Larry Drew",1991,"139","34","118","48","496","14","33","0.424","40","92","0.435","10.3","0.5","0","0.5","0.516","0.176"
"90","Clyde Drexler*",1991,"1767","546","493","82","2852","61","191","0.319","584","1147","0.509","22.1","12.4","8","4.5","0.563","0.392"
"91","Kevin Duckworth",1991,"1282","531","89","81","2511","0","2","0","521","1082","0.482","12.7","4.3","1.3","3","0.525","0.287"
"92","Chris Dudley",1991,"434","511","37","61","1560","0","0","0","170","417","0.408","12.6","2.2","-0.2","2.4","0.439","0.422"
"93","Joe Dumars*",1991,"1629","187","443","80","3046","14","45","0.311","608","1247","0.488","18","9.9","6.8","3.1","0.552","0.323"
"94","T.R. Dunn",1991,"52","42","24","17","217","1","4","0.25","20","43","0.465","10.7","0.3","0.3","0","0.506","0.213"
"95","Ledell Eackles",1991,"868","128","136","67","1616","14","59","0.237","331","703","0.471","12.9","1.2","0.3","0.9","0.505","0.291"
"96","Mark Eaton",1991,"409","667","51","80","2580","0","0","0","169","292","0.579","9.5","5.5","1.2","4.3","0.599","0.384"
"97","Blue Edwards",1991,"576","201","108","62","1611","6","24","0.25","238","440","0.541","10.4","2.2","0.2","2","0.559","0.252"
"98","James Edwards",1991,"982","277","65","72","1903","1","2","0.5","382","790","0.484","12.7","3.5","1.5","2","0.533","0.372"
"99","Kevin Edwards",1991,"955","205","240","79","2000","24","84","0.286","356","843","0.422","13.7","1.6","-0.6","2.2","0.468","0.23"
"100","Craig Ehlo",1991,"832","388","376","82","2766","49","149","0.329","295","624","0.473","12","3.4","0.9","2.4","0.498","0.181"
"101","Mario Elie",1991,"237","110","45","33","644","4","10","0.4","75","149","0.503","12.9","1.6","1.3","0.3","0.598","0.56"
"102","Sean Elliott",1991,"1301","456","238","82","3044","20","64","0.313","458","912","0.502","14.2","8.8","5.1","3.7","0.564","0.412"
"103","Dale Ellis",1991,"857","173","95","51","1424","57","157","0.363","283","561","0.504","17","3.2","2.2","1","0.542","0.231"
"104","Pervis Ellison",1991,"791","585","102","76","1942","0","6","0","326","630","0.517","15.9","4","1.1","2.9","0.542","0.336"
"105","A.J. English",1991,"616","147","177","70","1443","3","31","0.097","248","541","0.458","10.6","0.2","-0.5","0.7","0.48","0.274"
"106","Alex English*",1991,"763","254","105","79","1748","0","1","0","322","733","0.439","12.2","0.6","-0.2","0.8","0.48","0.191"
"107","Patrick Ewing*",1991,"2154","905","244","81","3104","0","6","0","845","1639","0.516","23.7","10","4.4","5.6","0.561","0.379"
"108","Jim Farmer",1991,"255","68","38","27","456","5","23","0.217","96","200","0.48","12.2","0.1","0.2","-0.1","0.507","0.291"
"109","Dave Feitl",1991,"137","100","8","52","372","0","3","0","52","137","0.38","8.2","0.2","-0.4","0.5","0.43","0.314"
"110","Duane Ferrell",1991,"475","179","55","78","1165","2","3","0.667","172","353","0.487","12.4","1.9","1.3","0.6","0.559","0.438"
"111","Danny Ferry",1991,"697","286","142","81","1661","23","77","0.299","252","566","0.445","10.9","1","-0.4","1.3","0.491","0.236"
"112","Vern Fleming",1991,"877","214","369","69","1929","4","18","0.222","352","653","0.539","17.2","4.4","3.8","0.6","0.571","0.329"
"113","Sleepy Floyd",1991,"1005","159","317","82","1850","48","176","0.273","338","763","0.443","16.1","3.7","1.3","2.3","0.48","0.262"
"114","Greg Foster",1991,"236","151","37","54","606","0","5","0","97","206","0.471","10.9","0.6","-0.1","0.7","0.496","0.289"
"115","Anthony Frederick",1991,"177","84","44","35","475","0","0","0","67","168","0.399","11.2","0","-0.5","0.5","0.455","0.357"
"116","Corey Gaines",1991,"83","14","91","10","226","5","21","0.238","23","49","0.469","15.2","0.3","0.3","0","0.51","0.371"
"117","Kevin Gamble",1991,"1281","267","256","82","2706","0","7","0","548","926","0.592","16.3","8.3","6","2.3","0.62","0.243"
"118","Winston Garland",1991,"564","198","317","69","1702","4","26","0.154","217","493","0.44","12.1","2.4","0.4","2","0.48","0.303"
"119","Tom Garrick",1991,"260","127","223","67","949","0","22","0","100","214","0.467","13.3","1.8","0.6","1.2","0.48","0.335"
"120","Kenny Gattison",1991,"650","379","44","72","1552","0","2","0","243","455","0.534","14.4","3","1.4","1.5","0.574","0.543"
"121","Tate George",1991,"192","47","104","56","594","0","2","0","80","191","0.419","10.5","0.4","0","0.4","0.456","0.207"
"122","Derrick Gervin",1991,"425","110","30","56","743","7","28","0.25","157","366","0.429","13.3","0.8","0.2","0.6","0.478","0.289"
"123","Kendall Gill",1991,"906","263","303","82","1944","2","14","0.143","374","822","0.455","15.4","1.8","0.2","1.6","0.494","0.218"
"124","Armen Gilliam",1991,"1242","598","105","75","2644","0","2","0","487","999","0.487","15.5","4.6","2.3","2.3","0.542","0.329"
"125","Gerald Glass",1991,"352","102","42","51","606","2","17","0.118","147","323","0.455","15.9","0.5","0.1","0.4","0.471","0.224"
"126","Mike Gminski",1991,"844","582","93","80","2196","2","14","0.143","355","794","0.447","14","2.9","0.9","2","0.481","0.196"
"127","Dan Godfread",1991,"13","2","0","10","20","0","1","0","5","11","0.455","20.3","0.1","0","0","0.472","0.333"
"128","Jim Grandholm",1991,"79","50","8","26","168","9","17","0.529","21","41","0.512","16.5","0.4","0.3","0.2","0.587","0.362"
"129","Gary Grant",1991,"590","209","587","68","2105","9","39","0.231","256","548","0.467","12.1","1.7","-0.4","2.1","0.476","0.126"
"130","Greg Grant",1991,"26","10","20","22","107","1","3","0.333","9","24","0.375","9.2","0","-0.1","0.2","0.439","0.222"
"131","Harvey Grant",1991,"1405","557","204","77","2842","2","15","0.133","607","1209","0.502","16.5","6.7","3.7","3","0.527","0.203"
"132","Horace Grant",1991,"1000","659","178","78","2641","1","6","0.167","400","727","0.55","17.6","10.3","6.6","3.8","0.585","0.378"
"133","Stuart Gray",1991,"11","10","0","8","37","0","0","0","4","12","0.333","5.1","0","-0.1","0","0.413","0.25"
"134","Jeff Grayer",1991,"521","246","123","82","1422","0","3","0","210","482","0.436","11.8","1.5","0.3","1.2","0.474","0.303"
"135","A.C. Green",1991,"750","516","71","82","2164","11","55","0.2","247","487","0.507","13.8","6.1","3.2","2.9","0.556","0.557"
"136","Rickey Green",1991,"793","137","413","79","2248","8","36","0.222","326","686","0.475","13.1","3.3","2.3","1","0.506","0.195"
"137","Sidney Green",1991,"443","313","52","66","1099","0","3","0","177","381","0.465","11.6","1.9","0.1","1.9","0.515","0.273"
"138","Dave Greenwood",1991,"239","221","52","63","1018","0","2","0","85","167","0.509","7.8","1.7","0","1.6","0.568","0.556"
"139","Darrell Griffith",1991,"430","90","37","75","1005","48","138","0.348","126","307","0.41","8.6","0","-1.1","1.2","0.463","0.101"
"140","Scott Haffner",1991,"17","4","9","7","50","0","2","0","8","19","0.421","9.9","-0.1","-0.1","0","0.388","0.095"
"141","Jack Haley",1991,"434","356","31","78","1178","0","0","0","161","343","0.469","11.8","2.2","0.9","1.3","0.513","0.528"
"142","Tom Hammonds",1991,"367","206","43","70","1023","0","4","0","155","332","0.467","9.6","0.8","0","0.8","0.495","0.235"
"143","Bob Hansen",1991,"229","96","90","36","811","19","69","0.275","77","187","0.412","8.1","-0.1","-0.5","0.4","0.421","0.141"
"144","Tim Hardaway",1991,"1881","332","793","82","3215","97","252","0.385","642","1299","0.494","20.9","9.9","7.4","2.5","0.547","0.246"
"145","Derek Harper",1991,"1519","233","548","77","2879","89","246","0.362","483","980","0.493","19.4","7.6","5.7","2","0.543","0.319"
"146","Ron Harper",1991,"763","188","209","39","1383","48","148","0.324","237","581","0.408","14.5","0.9","-0.8","1.6","0.463","0.298"
"147","Tony Harris",1991,"10","1","0","6","41","0","2","0","4","14","0.286","-5","-0.2","-0.2","0","0.282","0.25"
"148","Scott Hastings",1991,"48","28","7","27","113","3","4","0.75","13","24","0.542","15.8","0.5","0.4","0.1","0.712","0.464"
"149","Hersey Hawkins",1991,"1767","310","299","80","3110","108","270","0.4","482","981","0.491","19.4","9.8","6.5","3.3","0.592","0.44"
"150","Gerald Henderson",1991,"123","37","62","23","392","7","21","0.333","43","96","0.448","10.1","0.5","0","0.5","0.487","0.179"
"151","Steve Henson",1991,"214","51","131","68","690","18","54","0.333","61","135","0.452","11.5","1.2","0.7","0.6","0.516","0.222"
"152","Mike Higgins",1991,"16","5","2","7","61","0","0","0","6","10","0.6","4.1","0","0","0","0.612","0.7"
"153","Rod Higgins",1991,"776","354","113","82","2024","73","220","0.332","186","339","0.549","13.4","5.3","4.2","1.2","0.589","0.404"
"154","Sean Higgins",1991,"225","63","35","50","464","3","19","0.158","94","193","0.487","9.1","0","-0.5","0.5","0.497","0.156"
"155","Tyrone Hill",1991,"390","383","19","74","1192","0","0","0","147","299","0.492","10.5","2.1","0.9","1.1","0.533","0.508"
"156","Roy Hinson",1991,"41","19","4","9","91","0","0","0","20","39","0.513","11.1","0.1","0","0.1","0.508","0.077"
"157","Craig Hodges",1991,"362","42","97","73","843","44","115","0.383","102","229","0.445","12.4","1.7","1","0.8","0.509","0.078"
"158","Dave Hoppen",1991,"64","39","3","30","155","0","2","0","24","42","0.571","11.7","0.2","0.1","0.1","0.596","0.5"
"159","Dennis Hopson",1991,"264","109","65","61","728","1","5","0.2","103","239","0.431","10","0.5","-0.3","0.8","0.471","0.34"
"160","Jeff Hornacek",1991,"1350","321","409","80","2733","61","146","0.418","483","905","0.534","17.8","9.7","6.9","2.8","0.587","0.213"
"161","Jay Humphries",1991,"1215","220","538","80","2726","60","161","0.373","422","799","0.528","17.4","8.6","6.3","2.3","0.57","0.249"
"162","Byron Irvin",1991,"171","45","24","33","316","1","5","0.2","59","124","0.476","17.5","0.9","0.7","0.3","0.549","0.473"
"163","Mark Jackson",1991,"630","197","452","72","1595","13","51","0.255","237","457","0.519","18.2","4.2","2.7","1.5","0.545","0.315"
"164","Dave Jamerson",1991,"113","30","27","37","202","5","19","0.263","38","94","0.404","12.2","0.1","-0.1","0.2","0.452","0.239"
"165","Henry James",1991,"300","79","32","37","505","24","60","0.4","88","194","0.454","14.7","0.6","0.2","0.4","0.525","0.283"
"166","Les Jepsen",1991,"28","37","1","21","105","0","1","0","11","35","0.314","7.7","0","-0.1","0.1","0.35","0.25"
"167","Avery Johnson",1991,"320","77","230","68","959","1","9","0.111","129","268","0.481","13.4","1.6","0.7","0.9","0.507","0.314"
"168","Buck Johnson",1991,"991","330","142","73","2279","2","15","0.133","414","858","0.483","12.9","4.6","1.6","3","0.512","0.247"
"169","Eddie Johnson",1991,"1354","271","111","81","2085","39","120","0.325","504","1002","0.503","17.8","5.5","4.3","1.2","0.548","0.229"
"170","Kevin Johnson",1991,"1710","271","781","77","2772","9","44","0.205","582","1101","0.529","23.7","12.7","9.5","3.3","0.604","0.538"
"171","Magic Johnson*",1991,"1531","551","989","79","2933","80","250","0.32","386","726","0.532","25.1","15.4","11.2","4.2","0.623","0.587"
"172","Steve Johnson",1991,"90","57","17","24","228","0","0","0","34","63","0.54","9.6","0.2","0","0.2","0.568","0.587"
"173","Vinnie Johnson",1991,"958","280","271","82","2390","11","34","0.324","395","902","0.438","12.8","3.8","1","2.8","0.466","0.223"
"174","Charles Jones",1991,"163","359","48","62","1499","0","0","0","67","124","0.54","9.4","2.9","0.6","2.3","0.558","0.403"
"175","Michael Jordan*",1991,"2580","492","453","82","3034","29","93","0.312","961","1744","0.551","31.6","20.3","14.9","5.4","0.605","0.365"
"176","Shawn Kemp",1991,"1214","679","144","81","2442","2","12","0.167","460","897","0.513","17.6","6.1","3.1","3","0.551","0.48"
"177","Steve Kerr",1991,"271","37","131","57","905","28","62","0.452","71","161","0.441","10.9","1.3","0.9","0.4","0.55","0.238"
"178","Jerome Kersey",1991,"1084","481","227","73","2359","4","13","0.308","420","874","0.481","15.6","6.7","2.9","3.8","0.526","0.369"
"179","Alec Kessler",1991,"486","336","31","78","1259","0","4","0","199","464","0.429","8.4","-0.1","-1.4","1.2","0.462","0.28"
"180","Randolph Keys",1991,"140","100","18","44","473","3","14","0.214","56","131","0.427","7.3","-0.2","-0.6","0.5","0.439","0.228"
"181","Bo Kimble",1991,"429","119","76","62","1004","19","65","0.292","140","353","0.397","7.7","0","-0.8","0.8","0.456","0.285"
"182","Bernard King*",1991,"1817","319","292","64","2401","8","37","0.216","705","1474","0.478","19.1","3.5","1.9","1.6","0.527","0.321"
"183","Stacey King",1991,"419","208","65","76","1198","0","2","0","156","332","0.47","10.2","1.5","0.1","1.4","0.523","0.455"
"184","Greg Kite",1991,"395","588","59","82","2225","0","0","0","166","338","0.491","7.4","2","0","2","0.504","0.364"
"185","Joe Kleine",1991,"258","244","21","72","850","0","2","0","102","216","0.472","9.9","1.2","0.2","1","0.519","0.317"
"186","Negele Knight",1991,"339","71","191","64","792","6","25","0.24","125","283","0.442","12.1","0.6","0","0.6","0.471","0.383"
"187","Bart Kofoed",1991,"3","3","4","5","21","0","0","0","0","3","0","0.7","-0.1","0","0","0.266","2"
"188","Jon Koncak",1991,"313","375","124","77","1931","1","8","0.125","139","313","0.444","8.4","2.5","0.6","1.9","0.454","0.168"
"189","Frank Kornet",1991,"58","24","9","32","157","5","18","0.278","18","44","0.409","6.2","-0.1","-0.2","0.1","0.428","0.21"
"190","Bill Laimbeer",1991,"904","737","157","82","2668","37","125","0.296","335","653","0.513","14.2","8","3.6","4.4","0.536","0.189"
"191","Jerome Lane",1991,"463","578","123","62","1383","1","4","0.25","201","457","0.44","12.8","0.6","0.1","0.5","0.443","0.306"
"192","Andrew Lang",1991,"311","303","27","63","1152","0","1","0","109","188","0.58","13.6","3.7","1.9","1.8","0.632","0.688"
"193","Eric Leckner",1991,"324","295","39","72","1122","0","0","0","131","294","0.446","7.5","0.2","-0.8","1","0.473","0.378"
"194","Kurk Lee",1991,"66","30","34","48","265","3","15","0.2","16","56","0.286","5.6","-0.1","-0.3","0.2","0.396","0.394"
"195","Tim Legler",1991,"58","18","12","10","148","3","12","0.25","22","60","0.367","6.4","-0.1","-0.1","-0.1","0.389","0.083"
"196","Gary Leonard",1991,"2","2","0","4","9","0","0","0","0","0","0","8.7","0","0","0","0.568","0"
"197","Jim Les",1991,"395","111","299","55","1399","71","154","0.461","48","114","0.421","13.7","3.6","2.7","0.9","0.63","0.384"
"198","Clifford Lett",1991,"34","7","7","7","99","0","1","0","14","28","0.5","6.9","0","-0.1","0.1","0.516","0.31"
"199","Fat Lever",1991,"29","15","12","4","86","0","3","0","9","20","0.45","13.5","0","-0.1","0.1","0.497","0.609"
"200","Cliff Levingston",1991,"314","225","56","78","1013","1","4","0.25","126","278","0.453","11.5","2","0.7","1.4","0.488","0.323"
"201","Reggie Lewis",1991,"1478","410","201","79","2878","1","13","0.077","597","1206","0.495","16.2","7.5","4.5","3","0.54","0.279"
"202","Marcus Liberty",1991,"507","221","64","76","1171","17","57","0.298","199","456","0.436","10.4","-0.1","-0.1","0.1","0.458","0.179"
"203","Todd Lichti",1991,"405","112","72","29","860","14","47","0.298","152","331","0.459","13.6","1","0.9","0.1","0.496","0.183"
"204","Alton Lister",1991,"491","483","93","77","1552","0","1","0","188","392","0.48","10.7","1.9","0.2","1.7","0.509","0.514"
"205","Ian Lockhart",1991,"4","0","0","1","2","0","0","0","1","1","1","76.3","0","0","0","1.064","2"
"206","Brad Lohaus",1991,"428","217","75","81","1219","33","119","0.277","146","296","0.493","11.9","1.8","0.1","1.7","0.488","0.13"
"207","Grant Long",1991,"734","568","176","80","2514","1","6","0.167","275","555","0.495","12.2","5","2","3","0.554","0.41"
"208","John Long",1991,"96","32","18","25","256","2","6","0.333","33","79","0.418","11.9","0.5","0.1","0.3","0.5","0.294"
"209","Rick Mahorn",1991,"711","621","118","80","2439","0","9","0","261","550","0.475","11.8","4.4","1.3","3.1","0.535","0.429"
"210","Dan Majerle",1991,"1051","418","216","77","2281","30","86","0.349","367","735","0.499","16.9","7.2","4.4","2.8","0.552","0.363"
"211","Jeff Malone",1991,"1282","206","143","69","2466","1","6","0.167","524","1028","0.51","14.4","5.1","3.1","2","0.56","0.244"
