"","Tm","W","Yr"
"1","BOS",1,1976
"2","PHO",0.833333333333333,1976
"3","GSW",0.583333333333333,1976
"4","CLE",0.5,1976
"5","BUF",0.333333333333333,1976
"6","DET",0.333333333333333,1976
"7","WSB",0.25,1976
"8","SEA",0.166666666666667,1976
"9","MIL",0.0833333333333333,1976
"10","PHI",0.0833333333333333,1976
