"","Tm","W","Yr"
"1","BOS",1,1981
"2","HOU",1,1981
"3","PHI",0.75,1981
"4","KCK",0.583333333333333,1981
"5","MIL",0.25,1981
"6","PHO",0.25,1981
"7","SAS",0.25,1981
"8","CHI",0.166666666666667,1981
"9","LAL",0.0833333333333333,1981
"10","POR",0.0833333333333333,1981
