"","Tm","W","Yr"
"1","CHI",1,1997
"2","UTA",0.866666666666667,1997
"3","HOU",0.6,1997
"4","MIA",0.533333333333333,1997
"5","NYK",0.4,1997
"6","SEA",0.4,1997
"7","ATL",0.266666666666667,1997
"8","LAL",0.266666666666667,1997
"9","DET",0.133333333333333,1997
"10","ORL",0.133333333333333,1997
"11","PHO",0.133333333333333,1997
"12","POR",0.0666666666666667,1997
