"","Tm","W","Yr"
"1","CHI",1,1992
"2","POR",0.866666666666667,1992
"3","CLE",0.6,1992
"4","UTA",0.6,1992
"5","BOS",0.4,1992
"6","NYK",0.4,1992
"7","PHO",0.266666666666667,1992
"8","SEA",0.266666666666667,1992
"9","DET",0.133333333333333,1992
"10","LAC",0.133333333333333,1992
"11","GSW",0.0666666666666667,1992
"12","LAL",0.0666666666666667,1992
"13","NJN",0.0666666666666667,1992
