"","Tm","W","Yr"
"1","WSB",1,1978
"2","SEA",0.928571428571429,1978
"3","DEN",0.428571428571429,1978
"4","PHI",0.428571428571429,1978
"5","MIL",0.357142857142857,1978
"6","NYK",0.142857142857143,1978
"7","POR",0.142857142857143,1978
"8","SAS",0.142857142857143,1978
"9","LAL",0.0714285714285714,1978
