"","Tm","W","Yr"
"1","DET",1,1990
"2","POR",0.8,1990
"3","CHI",0.666666666666667,1990
"4","PHO",0.6,1990
"5","SAS",0.4,1990
"6","LAL",0.266666666666667,1990
"7","NYK",0.266666666666667,1990
"8","PHI",0.266666666666667,1990
"9","BOS",0.133333333333333,1990
"10","CLE",0.133333333333333,1990
"11","UTA",0.133333333333333,1990
"12","HOU",0.0666666666666667,1990
"13","MIL",0.0666666666666667,1990
