"","Tm","W","Yr"
"1","BOS",1,1969
"2","LAL",0.916666666666667,1969
"3","NYK",0.5,1969
"4","ATL",0.416666666666667,1969
"5","SDR",0.166666666666667,1969
"6","SFW",0.166666666666667,1969
"7","PHI",0.0833333333333333,1969
