"","Tm","W","Yr"
"1","SYR",1,1955
"2","FTW",0.857142857142857,1955
"3","BOS",0.428571428571429,1955
"4","MNL",0.428571428571429,1955
"5","NYK",0.142857142857143,1955
"6","ROC",0.142857142857143,1955
