"","Tm","W","Yr"
"1","NYK",1,1970
"2","LAL",0.916666666666667,1970
"3","MIL",0.416666666666667,1970
"4","ATL",0.333333333333333,1970
"5","BLB",0.25,1970
"6","PHO",0.25,1970
"7","CHI",0.0833333333333333,1970
"8","PHI",0.0833333333333333,1970
