"","Tm","W","Yr"
"1","BOS",1,1968
"2","LAL",0.833333333333333,1968
"3","PHI",0.583333333333333,1968
"4","SFW",0.333333333333333,1968
"5","DET",0.166666666666667,1968
"6","NYK",0.166666666666667,1968
"7","STL",0.166666666666667,1968
"8","CHI",0.0833333333333333,1968
