"","Tm","W","Yr"
"1","BOS",1,1986
"2","HOU",0.866666666666667,1986
"3","LAL",0.533333333333333,1986
"4","MIL",0.466666666666667,1986
"5","PHI",0.4,1986
"6","DAL",0.333333333333333,1986
"7","DEN",0.333333333333333,1986
"8","ATL",0.266666666666667,1986
"9","WSB",0.133333333333333,1986
"10","DET",0.0666666666666667,1986
"11","POR",0.0666666666666667,1986
"12","UTA",0.0666666666666667,1986
