"","Tm","W","Yr"
"1","MNL",1,1952
"2","NYK",0.888888888888889,1952
"3","ROC",0.333333333333333,1952
"4","SYR",0.333333333333333,1952
"5","BOS",0.111111111111111,1952
"6","PHW",0.111111111111111,1952
