"","Tm","W","Yr"
"1","PHI",1,1983
"2","LAL",0.666666666666667,1983
"3","SAS",0.5,1983
"4","MIL",0.416666666666667,1983
"5","DEN",0.25,1983
"6","POR",0.25,1983
"7","BOS",0.166666666666667,1983
"8","NYK",0.166666666666667,1983
"9","ATL",0.0833333333333333,1983
"10","PHO",0.0833333333333333,1983
