"","Tm","W","Yr"
"1","CHI",1,1991
"2","LAL",0.8,1991
"3","POR",0.6,1991
"4","DET",0.466666666666667,1991
"5","BOS",0.333333333333333,1991
"6","GSW",0.266666666666667,1991
"7","PHI",0.266666666666667,1991
"8","UTA",0.266666666666667,1991
"9","ATL",0.133333333333333,1991
"10","IND",0.133333333333333,1991
"11","SEA",0.133333333333333,1991
"12","PHO",0.0666666666666667,1991
"13","SAS",0.0666666666666667,1991
