"","Tm","W","Yr"
"1","SAS",1,1999
"2","NYK",0.8,1999
"3","IND",0.6,1999
"4","POR",0.466666666666667,1999
"5","UTA",0.333333333333333,1999
"6","ATL",0.2,1999
"7","LAL",0.2,1999
"8","PHI",0.2,1999
"9","DET",0.133333333333333,1999
"10","MIA",0.133333333333333,1999
"11","SAC",0.133333333333333,1999
"12","HOU",0.0666666666666667,1999
"13","MIN",0.0666666666666667,1999
"14","ORL",0.0666666666666667,1999
