"","Tm","W","Yr"
"1","DET",1,1989
"2","LAL",0.733333333333333,1989
"3","CHI",0.6,1989
"4","PHO",0.466666666666667,1989
"5","NYK",0.333333333333333,1989
"6","GSW",0.266666666666667,1989
"7","MIL",0.2,1989
"8","SEA",0.2,1989
"9","ATL",0.133333333333333,1989
"10","CLE",0.133333333333333,1989
"11","HOU",0.0666666666666667,1989
