"","Tm","W","Yr"
"1","PHI",1,1967
"2","SFW",0.818181818181818,1967
"3","STL",0.454545454545455,1967
"4","BOS",0.363636363636364,1967
"5","CIN",0.0909090909090909,1967
"6","NYK",0.0909090909090909,1967
